TIMESTAMP,AKT29457_OPEN_PRICE_USD,AKT29457_HIGH_PRICE_USD,AKT29457_LOW_PRICE_USD,AKT29457_CLOSE_PRICE_USD,AKT29457_VOLUME_USD,AKT29457_DIVIDENDS_USD,AKT29457_STOCK_SPLITS_USD
2024-02-20 00:00:00+00:00,0.0005660000024363399,0.0007609999738633633,0.00025400001322850585,0.000299000006634742,971672,0.0,0.0
2024-02-21 00:00:00+00:00,0.000299000006634742,0.0003110000106971711,0.00016500000492669642,0.00017100000695791095,224258,0.0,0.0
2024-02-22 00:00:00+00:00,0.0001720000000204891,0.00022899999748915434,0.00011600000289035961,0.00012599999899975955,113874,0.0,0.0
2024-02-23 00:00:00+00:00,0.00012599999899975955,0.00016199999663513154,0.0001250000059371814,0.0001289999927394092,50275,0.0,0.0
2024-02-24 00:00:00+00:00,0.0001289999927394092,0.00014200000441633165,0.00010199999815085903,0.00010900000052060932,77278,0.0,0.0
2024-02-25 00:00:00+00:00,0.00010900000052060932,0.00011300000187475234,8.399999933317304e-05,9.300000237999484e-05,22361,0.0,0.0
2024-02-26 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,4.5000000682193786e-05,5.6000000768108293e-05,35004,0.0,0.0
2024-02-27 00:00:00+00:00,5.6000000768108293e-05,0.0002410000015515834,5.2999999752501026e-05,0.0001500000071246177,509488,0.0,0.0
2024-02-28 00:00:00+00:00,0.0001500000071246177,0.00020500000391621143,0.0001049999991664663,0.00011600000289035961,110419,0.0,0.0
2024-02-29 00:00:00+00:00,0.00011600000289035961,0.00014000000373926014,0.0001049999991664663,0.00013899999612476677,69180,0.0,0.0
2024-03-01 00:00:00+00:00,0.00013899999612476677,0.00014699999883305281,0.00011700000322889537,0.00012599999899975955,59004,0.0,0.0
2024-03-02 00:00:00+00:00,0.00012599999899975955,0.00014899999951012433,0.00012399999832268804,0.00014200000441633165,54288,0.0,0.0
2024-03-03 00:00:00+00:00,0.00014200000441633165,0.0001610000035725534,0.0001230000052601099,0.00014600000577047467,52791,0.0,0.0
2024-03-04 00:00:00+00:00,0.00014600000577047467,0.0002209999947808683,0.0001340000017080456,0.00020799999765586108,60967,0.0,0.0
2024-03-05 00:00:00+00:00,0.00020799999765586108,0.0004290000069886446,0.00020300000323913991,0.000371000001905486,239460,0.0,0.0
2024-03-06 00:00:00+00:00,0.000371000001905486,0.0004729999927803874,0.00025499999173916876,0.00026500000967644155,178317,0.0,0.0
2024-03-07 00:00:00+00:00,0.00026500000967644155,0.00030499999411404133,0.0002300000051036477,0.00027600000612437725,124856,0.0,0.0
2024-03-08 00:00:00+00:00,0.00027600000612437725,0.0004020000051241368,0.0002739999908953905,0.0003640000068116933,118048,0.0,0.0
2024-03-09 00:00:00+00:00,0.0003640000068116933,0.0007060000207275152,0.00036299999919719994,0.0005929999751970172,521735,0.0,0.0
2024-03-10 00:00:00+00:00,0.0005939999828115106,0.0006060000159777701,0.0003349999897181988,0.00039599998854100704,159897,0.0,0.0
2024-03-11 00:00:00+00:00,0.00039599998854100704,0.00043700000969693065,0.0003490000090096146,0.00035099999513477087,79271,0.0,0.0
2024-03-12 00:00:00+00:00,0.00035099999513477087,0.0004419999895617366,0.00033400001120753586,0.00033999999868683517,73345,0.0,0.0
2024-03-13 00:00:00+00:00,0.00033999999868683517,0.0003870000073220581,0.00026599998818710446,0.000299000006634742,82344,0.0,0.0
2024-03-14 00:00:00+00:00,0.000299000006634742,0.00037200000951997936,0.00028199999360367656,0.00037200000951997936,78460,0.0,0.0
2024-03-15 00:00:00+00:00,0.000371000001905486,0.0005050000036135316,0.00030499999411404133,0.00036700000055134296,115630,0.0,0.0
2024-03-16 00:00:00+00:00,0.0003650000144261867,0.0004250000056345016,0.00029799999902024865,0.0003110000106971711,74085,0.0,0.0
2024-03-17 00:00:00+00:00,0.0003110000106971711,0.0003910000086762011,0.0003110000106971711,0.0003870000073220581,55201,0.0,0.0
2024-03-18 00:00:00+00:00,0.00039500001003034413,0.0004130000015720725,0.00035099999513477087,0.00035099999513477087,32220,0.0,0.0
2024-03-19 00:00:00+00:00,0.0003490000090096146,0.0003490000090096146,0.00027099999715574086,0.00027099999715574086,15133,0.0,0.0
2024-03-20 00:00:00+00:00,0.00027099999715574086,0.00027799999224953353,0.00021699999342672527,0.0002469999890308827,23359,0.0,0.0
2024-03-21 00:00:00+00:00,0.0002469999890308827,0.00025099999038502574,0.00021899999410379678,0.00022200000239536166,7110,0.0,0.0
2024-03-22 00:00:00+00:00,0.00022200000239536166,0.00022400000307243317,0.00020500000391621143,0.0002099999983329326,4733,0.0,0.0
2024-03-23 00:00:00+00:00,0.0002099999983329326,0.00022600000374950469,0.00020799999765586108,0.0002119999990100041,9798,0.0,0.0
2024-03-24 00:00:00+00:00,0.0002119999990100041,0.00022200000239536166,0.00020799999765586108,0.00022000000171829015,5308,0.0,0.0
2024-03-25 00:00:00+00:00,0.00022000000171829015,0.00022200000239536166,0.00021499999274965376,0.00021800000104121864,7271,0.0,0.0
2024-03-26 00:00:00+00:00,0.00021800000104121864,0.00022400000307243317,0.00021100000594742596,0.0002119999990100041,6111,0.0,0.0
2024-03-27 00:00:00+00:00,0.0002119999990100041,0.00021300000662449747,0.00019700000120792538,0.00019999999494757503,6348,0.0,0.0
2024-03-28 00:00:00+00:00,0.00019999999494757503,0.00019999999494757503,0.0001849999971454963,0.00018600000475998968,7097,0.0,0.0
2024-03-29 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.00017600000137463212,0.00018000000272877514,4333,0.0,0.0
2024-03-30 00:00:00+00:00,0.00018000000272877514,0.00018600000475998968,0.00017699999443721026,0.00018200000340584666,2311,0.0,0.0
