TIMESTAMP,MASYA_OPEN_PRICE_USD,MASYA_HIGH_PRICE_USD,MASYA_LOW_PRICE_USD,MASYA_CLOSE_PRICE_USD,MASYA_VOLUME_USD,MASYA_DIVIDENDS_USD,MASYA_STOCK_SPLITS_USD
2023-08-26 00:00:00+00:00,,,,0.0,4140,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,4113,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,1685,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,286,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,501,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,295,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,405,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,286,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,128,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,326,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,2316,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,838,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,437,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,822,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,303,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,176,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,89,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,3775,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,795,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,28174,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1565,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,481,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,306,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,274,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,597,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,381,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,368,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,460,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,268,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,1377,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,674,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,539,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,362,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,360,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,817,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,362,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,109,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,2203,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,678,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,577,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,684,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,4457,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,559,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,226,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,898,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,922,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,291,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,1259,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,3656,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,1159,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,952,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,585,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,1541,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,437,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,766,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,2271,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1753,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,786,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,725,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,457,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,473,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,523,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1374,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,523,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,18320,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,9457,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,1235,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,3396,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,517,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,3473,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,654,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,15320,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,98054,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,10755,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,5362,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,442,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,706,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,451,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1327,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,4234,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,746,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,694,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,999,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,677,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1784,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,9405,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,9841,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,19566,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,96272,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,3295,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,2148,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,1098,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,6795,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,3062,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,820,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2797,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,630,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,5904,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1512,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,820,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,4763,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,5184,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,980,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,305,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,807,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,3110,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,4460,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,12165,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,740,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,753,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,3329,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,11763,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,12669,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,769,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,979,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,530,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,813,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,881,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,999,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,6615,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,11738,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,408,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,529,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1447,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,665,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,434,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,986,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,248,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,503,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,860,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,875,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,894,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,2244,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,1235,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,515,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,294,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,2309,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,2145,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,4844,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2096,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1974,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,3043,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1976,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,467,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,3039,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,941,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1486,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,479,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,425,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1823,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,2441,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,436,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1070,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1486,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,1621,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2163,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1629,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,2864,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,9566,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,1492,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1880,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,942,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,81833,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,33071,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1283,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1306,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1951,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,5330,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,8156,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,231,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,1929,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,594,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,11633,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,2308,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,3686,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,5275,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,6053,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,2489,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,898,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,19354,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,6610,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,9996,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,16637,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,17140,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,11891,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,8342,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,3054,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,3237,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,3588,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4340,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,3872,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3691,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,3811,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,4191,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,5903,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,5375,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2097,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1601,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1449,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,5549,0.0,0.0
