TIMESTAMP,FOFAR32727_OPEN_PRICE_USD,FOFAR32727_HIGH_PRICE_USD,FOFAR32727_LOW_PRICE_USD,FOFAR32727_CLOSE_PRICE_USD,FOFAR32727_VOLUME_USD,FOFAR32727_DIVIDENDS_USD,FOFAR32727_STOCK_SPLITS_USD
2024-08-19 00:00:00+00:00,0.012764000333845615,0.02165899984538555,0.01232799980789423,0.02030099928379059,6841746,0.0,0.0
2024-08-20 00:00:00+00:00,0.02175999991595745,0.029386000707745552,0.019120000302791595,0.025863999500870705,2781518,0.0,0.0
2024-08-21 00:00:00+00:00,0.02586499974131584,0.03813700005412102,0.017183000221848488,0.023068999871611595,13835030,0.0,0.0
2024-08-22 00:00:00+00:00,0.022822000086307526,0.03146500140428543,0.016804000362753868,0.019714999943971634,11448676,0.0,0.0
2024-08-23 00:00:00+00:00,0.018316999077796936,0.02641100063920021,0.012490999884903431,0.02044299989938736,16368326,0.0,0.0
2024-08-24 00:00:00+00:00,0.02013299986720085,0.02413100004196167,0.015677999705076218,0.016720000654459,16295221,0.0,0.0
2024-08-25 00:00:00+00:00,0.016641000285744667,0.019922999665141106,0.011149000376462936,0.015546999871730804,21343222,0.0,0.0
2024-08-26 00:00:00+00:00,0.015549000352621078,0.023188000544905663,0.013829999603331089,0.020757999271154404,12502944,0.0,0.0
2024-08-27 00:00:00+00:00,0.02292799949645996,0.024746999144554138,0.01384199969470501,0.015014000236988068,10277744,0.0,0.0
2024-08-28 00:00:00+00:00,0.014907999895513058,0.016645999625325203,0.01205500029027462,0.0124080004170537,10965220,0.0,0.0
2024-08-29 00:00:00+00:00,0.0124080004170537,0.013725999742746353,0.010002000257372856,0.010660000145435333,8155159,0.0,0.0
2024-08-30 00:00:00+00:00,0.010665999725461006,0.011196999810636044,0.007189999800175428,0.008867999538779259,7405430,0.0,0.0
2024-08-31 00:00:00+00:00,0.00890200026333332,0.009603000245988369,0.007108000107109547,0.008394000120460987,5725777,0.0,0.0
2024-09-01 00:00:00+00:00,0.008477999828755856,0.008870000019669533,0.005497999954968691,0.005630000028759241,6017924,0.0,0.0
2024-09-02 00:00:00+00:00,0.005636999849230051,0.007069999817758799,0.004947000183165073,0.005541999824345112,6022254,0.0,0.0
