TIMESTAMP,DOGY_OPEN_PRICE_USD,DOGY_HIGH_PRICE_USD,DOGY_LOW_PRICE_USD,DOGY_CLOSE_PRICE_USD,DOGY_VOLUME_USD,DOGY_DIVIDENDS_USD,DOGY_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,772775,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1066092,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,386440,0.0,0.0
2024-08-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,588133,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,773756,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,258320,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,282548,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,327450,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,171523,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,223623,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,183298,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,165789,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,192634,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,203620,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,218409,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,141515,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,195285,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,190095,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,157815,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,332839,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,225458,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,169473,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,148161,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,211631,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,155606,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,172728,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,185007,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,155003,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,154130,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,286724,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,183134,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,225647,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,162336,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,174863,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,159987,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,152879,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,142639,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,147741,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,141399,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,137007,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,146964,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,79215,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,107498,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,199574,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,237111,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,147858,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,149335,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,135248,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,126841,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,140773,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,99610,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,135534,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,140336,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,138435,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,149176,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,117154,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,128337,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,131805,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,136247,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,133502,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,129042,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,156012,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,143242,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,148759,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,152297,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,141446,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,139376,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,152542,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,136097,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,118002,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,138060,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,141025,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,133958,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,131654,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,136489,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,132025,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,148677,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,147164,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,142374,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,138293,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,144447,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,154552,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,128599,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,159357,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,75289,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,124841,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,132250,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,134570,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,122063,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,129381,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,137226,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,149084,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,141655,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,151610,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,119609,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,126609,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,135124,0.0,0.0
