,2GIVE,42,ACES,ACOIN,ADC,ADZ,AE,AGRS,ALIAS,AMBER,AMS,ANT,ARGUS,ARK,AV,AXIOM,BAT,BCDN,BCN,BERN,BIS,BITS,BLAZR,BLK,BLU,BOLI,BOSS,BRIT,BS,BSTY,BTA,BTB,BTC,BTCS,BTS,C2,CAB,CAM,CANN,CARBON,CDN,CETI,CF,CJ,CKC,CLAM,CLOAK,CLUB,CNT,COOL,CREVA,CRW,CSC,CYG,CYT,DASH,DCR,DCT,DCY,DEM,DGB,DGC,DIME,DOGE,DOGED,EDRC,EFL,ENT,EQB,ETC,ETH,ETT,EUC,EVIL,FIRO,FOREX,FRC,FRN,FTC,GAS,GBYTE,GCC,GLC,GNO,GRS,HBD,HBN,HMQ,HNC,HUSH,HVCO,IBANK,ICOB,ICON,IFC,ILC,IMPACT,IMS,INF,IOTA,IRL,IXC,JKC,JLP,KIN,KMD,KOBO,KURT,LAMB,LANA,LBC,LDOGE,LKY,LMC,LOG,LOOK,LSK,LTC,LTCR,LUN,LUNC,MAID,MARI,MARV,MAY,MCN,MNTC,MONA,MOTO,MST,NAV,NEOS,NETKO,NEVA,NEWB,NKT,NMC,NOBL,NVC,NXS,NXT,NYC,OK,OPAL,OZO,PAK,PASC,PHR,PIE,PIVX,PKB,PLU,POST,POT,PPC,PTOY,PUT,PX,PXC,PXI,PZM,QBC,QTUM,QTZ,RBIES,RBT,RBY,RCX,RDD,RLC,RRT,SANDG,SC,SHND,SIB,SIGNA,SILK,SKR,SKULL,SLING,SLS,SNRG,SONG,SP,SPR,START,STEEM,SWIFT,SWING,SWT,SXC,SYS,TAB,TAJ,TECH,TES,TRST,UNIT,UR,USC,USDT,VAL,VDO,VEC2,VERI,VIDZ,VLT,VMC,VTC,WAVES,WBB,WC,WDC,WGR,WINGS,WYZ,XBC,XBY,XCP,XDN,XEM,XHI,XLM,XMR,XMS,XPM,XPTX,XPX,XPY,XQN,XRP,XST,XTO,XWC,ZCL,ZEC,ZEN,ZENI,ZER,ZET,ZOOM,ZUR,ZYD
2GIVE,1.0,0.4112413795572661,0.6618308427068761,0.6054933019959571,0.5718167510092595,0.5951509296749492,0.44350876073591994,0.23504507861017881,0.27547073393824983,0.45824074808126447,0.5189694633880478,0.46206469203060146,0.5937747055114587,0.506713527169,0.6147668840466964,0.7709126634851607,0.5802293452777378,0.2203824844770646,0.3039177992679174,0.5820907373358308,0.27107461834637275,0.5979326005653908,0.6620426017448522,0.38137423333432585,0.6322808525156136,0.34664814722564447,,0.3863007525364102,0.1237502627256361,0.2264195541776629,0.2726665907656397,0.055995504559152934,0.7674916517000805,0.4780655904018196,0.5297234048103647,0.6802039028632257,0.6690285258890274,,0.5479731831100857,0.47993687985827216,,0.3616692717977399,0.6119508701701444,0.6918177433389106,0.41015435082561746,0.43013531019733536,0.27410750511220816,0.417165063056803,0.5128690517555994,0.4745895719200855,0.67740618675402,0.371938954313906,0.2532596624006909,,0.5055662479999281,0.5735676914058602,0.539540764704383,0.15159016957523155,0.2783022847467831,0.36063970453911165,0.5977613052325865,0.22623467703622313,0.2634088907140104,0.5934846192069653,,0.5222513853328331,0.4659408078903565,0.515537041579745,0.4182758282766609,0.5689711429285751,0.6321684246662135,,0.6574625994880371,0.6399602820225225,0.5215827716993533,0.2175916751016486,0.5110766895569299,0.6527642751465493,0.3608194979170302,0.5236604968753326,0.3497404070767009,0.6022994318136151,0.25090583035232505,0.5291819385076839,0.48954799694489437,0.2980995359332719,0.6604591912911985,0.4259030218220753,0.1583191412025255,0.31773181372343146,0.4572720291907677,0.6310301315947032,0.7149203223250651,0.5438214403358496,0.1918296728072338,0.1883177996175257,,0.6587684428168826,0.3051842582457812,0.6900015649330994,0.19225466285131765,0.3833013579095565,0.04179527252378989,0.6795457167943834,0.3000679029474343,0.5077478126781407,0.575902789158039,0.6146070556406589,0.3966216451857092,0.44024984677181817,0.37793121933371326,0.39573504712558233,0.187287026045511,0.35858664628263615,0.26749614130814425,0.19633199755020472,0.5460655128738182,0.6015347403830894,0.6653182028823617,0.5306085805697375,0.4700076700097206,0.36562103724055084,,,0.6381584443630314,0.036779396677714266,0.10167819856442724,0.4301347699514316,0.5679738334088831,0.5726449884473006,0.40949887686409503,,0.560388818478615,0.4434309357444729,0.6842464440616169,,0.3366245392969289,0.48076416851858095,0.33761441763034566,0.4134153801007592,0.3778711460518149,0.14886641524525482,0.35754690256645605,0.6277043076100618,0.08307616331968076,0.27374613816660365,0.3747715506743368,0.2368908548798085,0.16672200419914907,0.4894786227424546,0.680484518517529,0.25701205247666037,0.5685846291160253,0.28439111948601026,0.37213374051919956,0.3180696946988958,0.22324494910972562,,0.4849184607422308,0.6482664297860002,0.08965777425492312,0.5875547935452587,0.5603338145935354,0.12808611012885154,0.6056076573371748,0.5548963698276176,0.46727580119687123,,0.3206830369416622,0.507684376637723,0.04904028957929257,0.4567334081508273,0.5707473525977925,0.2547457650224712,0.45226245045353497,0.22021322951801442,0.16493981866797092,0.42216260956509166,0.3102368763584282,,0.4628294587659731,0.6810414504614247,0.6810967789412875,0.44269135511899055,0.6685457035286433,0.5193379890785579,0.5530065978333856,0.380592046433055,0.5314818694737606,0.38612698269490164,0.7856263213691369,0.5106139597815867,0.21976244233174225,0.5802448627212614,0.48303342657136783,0.4710236539099055,0.4129597928531435,0.5850412091725025,,,0.2200474925681821,0.44199389510028914,,0.6851681570887515,0.2788305600683348,0.613044280310729,0.6505072812544757,,0.41835297827210144,0.5047934475098045,0.5769233431619883,-0.05280641995977342,0.194263100998184,0.35244884061351617,0.40684406845520277,0.3420776852988866,0.23231451523944008,0.38922643287064984,0.27320161829015205,0.31131125936942455,0.5371655439874666,0.59683409211617,0.5711502211477761,0.5266096164637148,0.44354929209449573,0.4606268182269165,0.4074384349205126,0.22969012847213177,0.6092014057267783,0.6073657041690345,0.5551105285240137,0.30826658280867586,0.3428639877802864,0.2267481126830826,0.33355554704795626,0.5349484042796824,0.5250503032108167,0.6740235792918304,0.2631964682636769,0.5947503739845916,0.12089567317489872,0.3386166711573275,0.6041663504844743
42,0.4112413795572661,1.0,0.37481149075395076,0.3638679954151461,0.3495701010862406,0.3362742390855924,0.3352114852590068,0.20124118865791146,0.20783380388234793,0.17844757007799614,0.34052512475517344,0.29697081241478396,0.3192870438181821,0.33585714942299594,0.39708884755542806,0.42295768594652616,0.35820603043814314,0.1628986729432147,0.2396339296240916,0.3667043833683204,0.18361730093399278,0.338367769761952,0.3641845902912287,0.2626749306924137,0.36918270375216117,0.24135088901700436,,0.13526916610033152,0.03242712727703748,0.17052417789596222,0.15820063327415193,0.045358440680433064,0.5065427837494549,0.15160192143645299,0.372494289551463,0.3678109697181968,0.39014108758623717,,0.32970625330891307,0.24955715707578535,,0.221561251802735,0.36199008436367236,0.39100164520791364,0.1611308861426447,0.2735001423659989,0.21400607568029714,0.3026892744693922,0.29726763584194266,0.2619531837788338,0.40459826402755944,0.27676133867721797,0.20073405106208356,,0.30800214905365675,0.4041951928734616,0.3866700249840148,0.11507485395442642,0.20463126087339864,0.24270716130813236,0.37652005581421183,0.1848728666809713,0.13639841728147678,0.37684536108286193,,0.33577713840082346,0.3327772764177984,0.3249539582676991,0.18951599681302422,0.38645748954970677,0.44813115429735767,,0.37659283145308414,0.3771725237791048,0.3402629059598632,0.1477192616652669,0.3137576417520211,0.39681835579595154,0.2422031053334214,0.33583064816489194,0.2550610694184744,0.38790538036105016,0.15077045970905564,0.3552795332545564,0.34084097861002227,0.20541747893945858,0.40859909919098725,0.28071413046091714,0.14224217297531827,0.20848103293025705,0.2967665200525506,0.38161822483141716,0.4057710730488437,0.32092374581813016,0.1615190745978171,0.14173443353658197,,0.3624133960429431,0.17541254748883903,0.26351497128712476,0.15176326490095007,0.2035875687295896,-0.005322128851540616,0.2997676794932767,0.2061625396294258,0.3471122647213476,0.333301655270043,0.337438797539467,0.2966919458938502,0.2868399056992965,0.2781145443551079,0.23382022784146575,0.2559601706970128,0.1511503584149406,0.19682183691637056,0.1288243539154662,0.35835945048811807,0.439832247431304,0.389690180153191,0.31437497777519147,0.2986028819861819,0.25699198620424873,,,0.3439137461653339,-0.02150625960688529,0.0542903301095318,0.36330758394441787,0.34709305738029333,0.3244771208682437,0.3204476755666421,0.5,0.30357382662480764,0.26171089783346063,0.4206142463749498,,0.25334511692265826,0.3195764015009249,0.2386079502621548,0.32824416522593447,0.28466198485517946,0.11380542428614099,0.25205960391713716,0.33540036232579756,-0.05745738726877268,0.1881263438899463,0.23387451136766357,0.17862222941432063,0.10262116554670433,0.32824136477657256,0.3934475041132339,0.1768231571592593,0.3528296324341228,0.187268039750894,0.30937072532045745,0.23409078174985387,0.17366642366427892,,0.31862970108509037,0.4041258301825502,0.07971165844883017,0.34805919767525206,0.39662992072842923,0.08603413688828791,0.3739646723342306,0.33277177326093493,0.27345202566982385,,0.24367286960538628,0.34867556393292,0.017402383595779062,0.27911778400690385,0.38269298207424557,0.15375850776013208,0.2929557098273366,0.19104993308213006,0.13590209853999743,0.21321838204375546,0.16906546466357736,,0.288932226599864,0.3952825485050796,0.39015297621321904,0.20142857142857143,0.3697884210396313,0.2993934185379087,0.3547622328452654,0.3035997455586773,0.3772543003563822,0.2391371537060135,0.44673920638586057,0.32377182602027493,0.08236756579504931,0.36283211999648635,0.30518229181673595,0.19966885070271015,0.2710159734064818,0.3550795652762854,,,0.11374142372908265,0.31123021399058354,,0.4015694379222649,0.19713385041811507,0.3646517257980811,0.3731069076239404,,0.27514501555301524,0.3256173483087859,0.3355435957947259,-0.0685460094164525,0.11253361497186067,0.25975416171492366,0.2531373680194317,0.06983997604631047,0.16437050402072262,0.26059516583133674,0.19575331779160424,0.24364289481639212,0.3610016166975555,0.3350318258603582,0.38746013810624225,0.39504034763731083,0.2768658394516709,0.3284095388110669,0.25970397901225145,0.1793849170939313,0.3409985996661541,0.3852308851729845,0.3974061951794352,0.2509773805050491,0.13136619153166948,0.13915939450029233,0.23381048714230487,0.374145061254204,0.3270434122288354,0.3800972940553688,0.1866041403338026,0.38218683333631687,0.0827875194119728,0.21196699031180372,0.35019006957775684
ACES,0.6618308427068761,0.37481149075395076,1.0,0.5817889593645201,0.555781992096631,0.5695523002112819,0.34675746601266927,0.21886204970250642,0.23013022891902482,0.4578171491604807,0.5483306190431015,0.3859966155122981,0.5386267261569885,0.41455992745184533,0.6271253896706869,0.7039828218874948,0.4665494951759863,0.1333001536122089,0.20124317235603445,0.5730450191528298,0.241026070497827,0.6069207646726986,0.6316300613955541,0.2797712378444369,0.6174301403911773,0.3073594927693453,,0.38883544970292266,0.12317956436632467,0.18509071232642182,0.2428360358723514,0.049797226493729856,0.6803265460362151,0.4795948223804347,0.42562495521666727,0.670995924679064,0.6515508215800603,,0.45280632952324357,0.5058727787843009,,0.36155963842269007,0.5909286621387022,0.6573318119232306,0.4108972250337302,0.3331137250798963,0.18460712967194357,0.3746677453215795,0.5179720876241938,0.4733346777830301,0.6955875375111492,0.30322966242376903,0.22780923236544576,,0.505512282438285,0.48314240436512396,0.438586059374013,0.15106387222010959,0.25604332754848075,0.33464737670977107,0.4783614061852599,0.1828521828516051,0.22446201742316751,0.4958265193255591,,0.5096264742799858,0.40763535421657326,0.5024755500175446,0.4171735725062418,0.47380206721972884,0.5410899104491127,,0.6175964336220726,0.6393946697398404,0.42697537662138213,0.2181101785876206,0.4520632179728181,0.6272230575486009,0.2580312224639532,0.4187078667857414,0.23915348908230052,0.5796158894708344,0.16406945588671976,0.43302115127118523,0.37659447322495204,0.2964471477664037,0.5971629631631243,0.33750498468443624,0.1283922978621521,0.26384797747722893,0.44463580861099866,0.6552535367786594,0.6968154720143211,0.5498050854692272,0.1111928173062888,0.17637507957357443,,0.6510839112707362,0.3052522584170466,0.6892033133103697,0.19170616642320004,0.3496111181753273,0.04179527252378989,0.6785273205384913,0.21899007735109408,0.3854427700627459,0.5918546601260919,0.6644804953339669,0.41091224629027306,0.42069004093501094,0.2793204805525207,0.39573738641942946,0.187287026045511,0.35915895981808355,0.19806766961438424,0.19719826201515162,0.4325094080185544,0.5046499719204592,0.6658521907539124,0.4153135152636345,0.46954681035656975,0.2660943709854514,,,0.6082130806015595,0.037431584007066726,0.1028701567770501,0.3280291328326428,0.5499303324420521,0.5761431961116259,0.3001659540812555,,0.5732082275436092,0.3968380383736967,0.6841028332177639,,0.27509785736495257,0.48015225810358175,0.2631213838319912,0.305123194616748,0.2654854105493806,0.11377841248485364,0.2546036284704715,0.6218127898559445,0.083777739712846,0.2368546267827381,0.2749055616968166,0.18720831430722662,0.16885028327755763,0.38071967765404907,0.6383127529254464,0.2021534809721499,0.5743809559938405,0.18771954370733376,0.2860291215715961,0.18641676201739407,0.17852786019980918,,0.4274181693977864,0.6200927375040208,0.06287468408728585,0.6151113119915942,0.4715809313954195,0.12724040895193256,0.5865010722826036,0.5134662144390088,0.39673098068838947,,0.21073145552391903,0.3971771542174523,0.04979856294183574,0.4678098093617521,0.4525128560231003,0.22974412694530236,0.3653872495851022,0.22048536217582967,0.1647153945319947,0.4217749698358378,0.3114334397845345,,0.37678246059310666,0.6554282702159863,0.6806416454102033,0.44269135511899055,0.6032381023400165,0.4999134304080713,0.4514043526354529,0.41162989385804494,0.5257432079930323,0.31075962005341373,0.7854937960467532,0.40234903951977213,0.21975636894119657,0.5609027232774046,0.48253814641766646,0.47070654615815277,0.35898084908380806,0.5226847346700974,,,0.1517006529925826,0.3526111757680318,,0.7059948889502228,0.2118831717936382,0.6627487864278978,0.6326635952362331,,0.31304793200343334,0.40159571131763633,0.5555989662524868,-0.05415270770698805,0.11010444676891554,0.26607449255350635,0.30728607320265394,0.3420776852988866,0.16563872324533938,0.3476410299981396,0.1894959509696422,0.21501733496369368,0.45711445713374704,0.5739951289918283,0.4678792816975783,0.4156929657401623,0.444224927226924,0.3994243002006654,0.3645185361761795,0.21609484531910877,0.5773900149048818,0.6245671605489095,0.463996547057399,0.20809762211965888,0.3423600540937158,0.13020725346005133,0.26511213035332953,0.43791433523816786,0.4193252595801972,0.6674429669436489,0.21734226414695898,0.546469323358136,0.12034458856975375,0.3086027050425005,0.630430631425519
ACOIN,0.6054933019959571,0.3638679954151461,0.5817889593645201,1.0,0.5001053300892695,0.5071025972042609,0.35305963964010284,0.23496444858556148,0.23854568700648035,0.42028715476889045,0.4557855804817754,0.38890875912845585,0.49612105215191094,0.40719756563326304,0.5497914510568325,0.6580127525579089,0.471258690546874,0.16782205345672518,0.25021652199290756,0.5020834549281298,0.23047564846945423,0.5227755788762852,0.5463910177316063,0.28913505650630744,0.5308083475165252,0.27592516202173883,,0.3280322428275143,0.12036979791721286,0.17915144630952998,0.2288516679280849,0.043928592884094696,0.6530350061559729,0.4656186160684391,0.43544259719066347,0.5859552713931611,0.5819624686242926,,0.43044289065222174,0.427581963622241,,0.33293800481870095,0.5495714448254111,0.5641333908782132,0.39413444527709923,0.3440290829269205,0.20104468288029212,0.35738486890468796,0.4407416839291632,0.4561287599461576,0.5848181079526733,0.31735892551578854,0.23595001018151462,,0.456464248067133,0.48860250305170716,0.4453314217860757,0.16159744041906118,0.2506628351741033,0.31316174149620646,0.4816384036253716,0.16316564119858937,0.21276204195337386,0.4855170667309385,,0.4889859740389011,0.4145280272841776,0.4688997888080734,0.39763064244194735,0.4938761227470053,0.5462848568216218,,0.5503612784129411,0.5550559938746362,0.4285526008127793,0.1882984956641668,0.42591146260505536,0.5608726484777113,0.2921802914820888,0.4188050141960383,0.28486381796299365,0.5412231089833958,0.19298124144273773,0.4337530627457616,0.37177506894824613,0.23366310846778673,0.5766729247504387,0.3324829981401653,0.12826397460437788,0.23858658638745125,0.39923497131868124,0.5706358178858308,0.5997992471464029,0.4983338439150726,0.11899420674176218,0.16317745563137964,,0.5648237735296445,0.28292800347781993,0.6290234732581013,0.17341407076270846,0.3239246446660181,0.03253860142791696,0.6338981508969219,0.20962897090788715,0.4091209369191681,0.4833435391801417,0.5129371548166805,0.3440670041862144,0.38195803802460326,0.2828297371270388,0.3735130239775221,0.15424669383584647,0.32422105073457214,0.2110459916776132,0.15709191991271837,0.4364728958413092,0.5014393050251983,0.5903147239429417,0.4245274249986153,0.3991788720123194,0.2946484306623219,,,0.5409945745066969,0.02117011783597885,0.1270265772756899,0.33124374975990156,0.5004431852934131,0.49841934907266794,0.30572747748009854,,0.4865080845663812,0.4102852071499296,0.6280665099182567,,0.2840109923519842,0.5031448669695653,0.3081597597600825,0.3415206769868339,0.29144739538271236,0.11150924145891207,0.28372882071510735,0.5327181654675684,0.06225751171146498,0.24914281606372007,0.2893421503957289,0.1945985309121689,0.15702276120421427,0.385110302321624,0.5825882242487773,0.22400371207964795,0.5171059587342346,0.21375320940157527,0.30577797492136327,0.22319264799869992,0.18261729580997704,,0.391138840843069,0.567832312003401,0.08594179745339463,0.5262533106479651,0.4732706218918089,0.14504624096640567,0.5205219424113213,0.4605660494717517,0.3983344663870897,,0.2451070566321176,0.3971346356100823,0.029865781118549067,0.4207043255009196,0.4586566148788089,0.21819650643596258,0.36936616291889807,0.19259543729545608,0.11443832498576477,0.4153683237134824,0.2865597356700999,,0.3799682964242371,0.5754320576654688,0.5933062652669476,0.37049519885775073,0.5498764249223602,0.4467964002887047,0.44939548606602103,0.36323323224094195,0.47417567739904337,0.32980649747794444,0.6895591122347755,0.4087019305544158,0.2057709741271568,0.5189170393948707,0.40349554490517786,0.4492327331711188,0.3382695133387603,0.5002237912595787,,,0.14547762907294617,0.3391522478491932,,0.6056334506825435,0.21415596444978788,0.5415500881609224,0.5322588525773861,,0.32052592970354704,0.4098224193166763,0.531255743766609,-0.03366286498522226,0.14794283624878551,0.2779725443900867,0.3413047310052894,0.3124520431737652,0.1736905653946985,0.33115749877425704,0.19494708780102626,0.2267266197166895,0.4504697118011214,0.5169483689088311,0.4673769297030161,0.4266781510671337,0.39070826891790716,0.3853723777170499,0.3474770923320243,0.15507855095489087,0.5056987696716005,0.5271970942430019,0.46198871700182015,0.24513825692391122,0.3378629557028156,0.14359776471971272,0.2565829092513878,0.46287975811975723,0.42548284050524365,0.5683689754964134,0.21335409268492592,0.5338132091452216,0.0997034820841117,0.2603486146951644,0.5342853888671281
ADC,0.5718167510092595,0.3495701010862406,0.555781992096631,0.5001053300892695,1.0,0.5092915586146353,0.33035249539900297,0.24712993647507675,0.24652901360491725,0.45878131763032043,0.4342002347850185,0.381532526766506,0.4813221217563214,0.3966920164897678,0.526001694097726,0.6073936141872243,0.45212260352118294,0.1596187052916064,0.23376316931382907,0.4924750125170457,0.21718302165197495,0.5135388310858521,0.5388307172165728,0.26574677350559045,0.5416541541346592,0.2572587185864332,,0.38573210361416194,0.12389685766154915,0.17360573050656955,0.19856227071391178,0.035221133218863575,0.6337919867767391,0.4778520817258649,0.42185072804683277,0.5673755052544823,0.5433876384639101,,0.4449471705318502,0.3973732772540002,,0.36145539266034715,0.5082484928726149,0.5435806608966824,0.41036757613303654,0.3357275817786321,0.1893676791278702,0.35245498722224483,0.43265982524479174,0.47410432751915343,0.5470422232208625,0.31985617770282565,0.23248143575785282,,0.5005272294483192,0.4572445919564302,0.4335900762212235,0.1469247942878228,0.24513077592079513,0.31118399741722946,0.4537055873486544,0.18884753612148597,0.18895534787754856,0.462857802786439,,0.47423774236549626,0.3684482476928954,0.44408718797368313,0.4184421132709605,0.458557366439184,0.532841944454402,,0.5507121964184786,0.5446550545980705,0.4140569114198716,0.20512458628577712,0.4221673163681946,0.5435839309168414,0.2731699311986283,0.422100459464456,0.2679535197099779,0.5067844641685497,0.19482362764859,0.42378387242120924,0.3683018315360119,0.25606867188885396,0.5900189499500015,0.3405419090757175,0.1456364190118433,0.25752196802133664,0.3848450629070252,0.5427462067215952,0.5814707601761591,0.4890224415366542,0.16457766689853173,0.15006877226687937,,0.5525708350325513,0.30725470737606597,0.689585087916532,0.19180739731715363,0.2955348507044222,0.04179527252378989,0.6791346845308077,0.21964204773176874,0.3959010369399654,0.46891567690548736,0.49364118069408963,0.35945490024028376,0.3559509592600057,0.2827891521981355,0.38487096961717593,0.187287026045511,0.358488102230175,0.20245318117918318,0.19654833671308602,0.4041586684337988,0.4864021324903373,0.5436258292263233,0.3846155904696686,0.3988216943059772,0.2900830848975518,,,0.48700614688439764,0.03659518194620826,0.1016731034194732,0.3347180791057841,0.4584004703739315,0.4699932941436289,0.3008560856919542,,0.50679222891435,0.3787173011002138,0.6690568713955436,,0.28392478972045404,0.4809637997543458,0.2776839478593598,0.3183443157060995,0.28737781864251954,0.11831924250253135,0.29122230466160004,0.5146940309478745,0.08285911076027218,0.21156354844249253,0.29347227722771796,0.18235541389943102,0.14917147243302728,0.38058213280940445,0.5602516484813427,0.2163253284036253,0.4875236372578327,0.20599134005573527,0.3139011471317922,0.23971712153079933,0.19075913828800242,,0.3943790812463512,0.546229330625645,0.0794891371662906,0.5238009731951977,0.448300242660239,0.12815774353123213,0.5523064440592933,0.45352349231628547,0.35420504455551544,,0.23172838849562566,0.418990427789378,0.048939610116376785,0.41691888477317485,0.4260064319645285,0.20898924837838748,0.3466314266705207,0.2005309117594196,0.16489829446535179,0.42221936678401667,0.3105046158609763,,0.37865909628021854,0.5602823815779154,0.580109132643844,0.44269135511899055,0.5039345699195058,0.4423662591646556,0.4125557843056792,0.3459744374931679,0.4674693629592467,0.3242041708733168,0.7511912053182922,0.4000012814980591,0.21895187842285194,0.4815331458307464,0.4737205267483462,0.47121829353882266,0.32719497119921925,0.4662661535224023,,,0.1539013774897649,0.34977476573323973,,0.5675863125058904,0.2152697614507009,0.5075306930352855,0.504815833018761,,0.3182425745454795,0.4144931734603409,0.50353880887769,-0.0521558449782837,0.1565248701507865,0.29156151491043125,0.3252256246506017,0.3420776852988866,0.17471151162727883,0.3287461689289998,0.21323521777023252,0.22547945107892756,0.43417559832046293,0.4674638574542002,0.4543198894994055,0.4037474033499454,0.42958517219686415,0.4086530107326062,0.3382018849237651,0.21925942566573384,0.49000898228837786,0.5021505755671267,0.4543230766697378,0.22561031592870678,0.3430215759859437,0.16031872741267564,0.2613492959147076,0.4187909369788162,0.3907979025457764,0.5408275422715756,0.21761116639141645,0.5053745353975158,0.10161786890714908,0.25596421424783133,0.5105010662408469
ADZ,0.5951509296749492,0.3362742390855924,0.5695523002112819,0.5071025972042609,0.5092915586146353,1.0,0.33658730129873776,0.22580103552929529,0.21935103526555086,0.4489373069235651,0.45968652743129884,0.37549413296842443,0.5203225675482901,0.39957579507943625,0.5609490527163319,0.616852707211246,0.4467431359285531,0.1339886768506336,0.22660244632246268,0.48599612965609523,0.2215062711021513,0.5194127585667038,0.5368577921905803,0.2966446947330606,0.5433381048433077,0.2761856800346103,,0.3842637622801698,0.12486810860862137,0.1708141862645342,0.20762114369199766,0.06428595555610678,0.6345490464415855,0.4793130747770263,0.42099683885628303,0.5923344156465008,0.5645704943948245,,0.4366475929110555,0.4338289506202565,,0.3619006396636575,0.5380730249239727,0.5607526516955788,0.4118150886253841,0.32527016234546907,0.18070664515784046,0.348925282865309,0.45852895409102334,0.4753330864679632,0.5838607525416214,0.29213782283395423,0.22614336232740212,,0.5034190437286881,0.4755738698206875,0.4297974610157559,0.14890212254250607,0.21231169573697958,0.31580712228843116,0.4614092784556562,0.16930333374478482,0.2000430188969799,0.4797973195659332,,0.462806385863313,0.40177279868946225,0.45788184758783157,0.4171997131296951,0.4734629439651458,0.531001855522662,,0.5392420995810195,0.5422936050936359,0.41536667236830166,0.21128821468842124,0.42492385638521335,0.5845798788190154,0.28730705943735624,0.4248316711391936,0.2864033738925918,0.5233841444123729,0.20088870156309058,0.43877328401409577,0.3767425081800989,0.2823390992365591,0.5904357007938379,0.3040516161740701,0.12236051738382928,0.2737189278855339,0.4174435513396518,0.5838976107023426,0.5929356000304812,0.48004673071071874,0.15480286225933446,0.17163865429538358,,0.546141206755595,0.3128498373531708,0.6904574025794288,0.1939387843270705,0.33862502407592526,0.04179527252378989,0.6799480939049422,0.21179690238820612,0.3808545861210869,0.48223079928846735,0.5102835621397213,0.36454315972529744,0.38611637869180426,0.29389245546213555,0.3763134229648003,0.187287026045511,0.3585184234770861,0.19640291274666005,0.191021769872161,0.4503784933969159,0.4804869762990532,0.5662311876666769,0.4171746561453932,0.4221772632662753,0.2836459851293138,,,0.5203994613229768,0.0383506552234558,0.10302045323582494,0.32666829249457774,0.48200541777816275,0.5222807838819422,0.30256953427374295,,0.5130604547741122,0.38867504314477025,0.6620536392537271,,0.2865097716988872,0.4796364938044423,0.2975823102788608,0.306654155067429,0.2592670905337362,0.12230542064947376,0.25585230892080485,0.5271381969035671,0.08469309090229847,0.22064187597777873,0.27929573049474404,0.18515958283026748,0.1538227952766038,0.376656222368646,0.5580258627958068,0.2093664423108105,0.49063668417878004,0.20228978720356594,0.3070304116919244,0.22717580475570623,0.16118008478210316,,0.40290776158284175,0.5665034961010394,0.07357951890900197,0.5051543366564961,0.47502393661129283,0.1216005148149504,0.5379841312114649,0.4763467799897889,0.35477694998025866,,0.23356243954494968,0.39835283247304465,0.05807158020321973,0.39265010862752264,0.4254080074400603,0.21756183887198585,0.36062556595206424,0.20304421979086032,0.1557999881188597,0.42216260956509166,0.308480176443585,,0.35152900623930344,0.571302493385456,0.5518572062600735,0.44269135511899055,0.5506529726038129,0.44111901162241424,0.42234668571338707,0.3268724467934263,0.4786388577578827,0.29037985744829914,0.7619009582526828,0.4016423030653027,0.19859909404745502,0.49879350261730526,0.4780999750079599,0.4702421340310728,0.32839583540900863,0.5036745154403651,,,0.13488883545146968,0.35507556479687324,,0.5918449956023313,0.2284293288425833,0.5199712829324267,0.5250995231230026,,0.29456175720706,0.41641351842084534,0.5069507070602107,-0.05125815203316132,0.14968725494367885,0.26976364435249495,0.320733663206809,0.3420776852988866,0.16795129159054953,0.3069368369576338,0.15995827511648836,0.22348828084078282,0.4339120083641639,0.5100897868654346,0.43256543058524294,0.41361909246132766,0.44537347964534113,0.3980472329686841,0.3274594543073339,0.19124095823236426,0.49749785185515627,0.5458935126159518,0.4453122241139576,0.23015449750491962,0.34272557866659553,0.16810199954085772,0.24444984237524395,0.43827833072811573,0.3995773523725386,0.5815428825148726,0.2208361591859501,0.5314823147451595,0.1068255808076489,0.2517380174270865,0.5505610621010921
