TIMESTAMP,ISAAC_OPEN_PRICE_USD,ISAAC_HIGH_PRICE_USD,ISAAC_LOW_PRICE_USD,ISAAC_CLOSE_PRICE_USD,ISAAC_VOLUME_USD,ISAAC_DIVIDENDS_USD,ISAAC_STOCK_SPLITS_USD
2025-01-18 00:00:00+00:00,0.0004039999912492931,0.0005109999910928309,0.0004039999912492931,0.00043399998685345054,16325,0.0,0.0
2025-01-19 00:00:00+00:00,0.00043399998685345054,0.00044999999227002263,0.00030300000798888505,0.00030300000798888505,18922,0.0,0.0
2025-01-20 00:00:00+00:00,0.00030300000798888505,0.0003209999995306134,0.0002680000034160912,0.0002739999908953905,7198,0.0,0.0
2025-01-21 00:00:00+00:00,0.0002739999908953905,0.00031900001340545714,0.0002640000020619482,0.00029799999902024865,6507,0.0,0.0
2025-01-22 00:00:00+00:00,0.00029799999902024865,0.0003349999897181988,0.0002610000083222985,0.0002730000123847276,10672,0.0,0.0
2025-01-23 00:00:00+00:00,0.0002730000123847276,0.0002770000137388706,0.00019099999917671084,0.00020300000323913991,34287,0.0,0.0
2025-01-24 00:00:00+00:00,0.00020300000323913991,0.0003480000013951212,0.000195999993593432,0.0002730000123847276,38793,0.0,0.0
2025-01-25 00:00:00+00:00,0.0002730000123847276,0.00033599999733269215,0.00026000000070780516,0.00026500000967644155,14105,0.0,0.0
2025-01-26 00:00:00+00:00,0.00026500000967644155,0.0002680000034160912,0.00023600000713486224,0.00023600000713486224,3310,0.0,0.0
2025-01-27 00:00:00+00:00,0.00023600000713486224,0.00023600000713486224,0.00020700000459328294,0.00022600000374950469,2030,0.0,0.0
2025-01-28 00:00:00+00:00,0.00022600000374950469,0.0002300000051036477,0.00016900000628083944,0.00018099999579135329,13193,0.0,0.0
2025-01-29 00:00:00+00:00,0.00018099999579135329,0.00019099999917671084,0.00017499999376013875,0.00018000000272877514,3654,0.0,0.0
2025-01-30 00:00:00+00:00,0.00018000000272877514,0.00018200000340584666,0.00015900000289548188,0.00016900000628083944,4577,0.0,0.0
2025-01-31 00:00:00+00:00,0.00016900000628083944,0.0008200000156648457,0.00016599999798927456,0.0002570000069681555,366705,0.0,0.0
2025-02-01 00:00:00+00:00,0.00025499999173916876,0.00060299999313429,0.00021399999968707561,0.00021699999342672527,226207,0.0,0.0
2025-02-02 00:00:00+00:00,0.00021699999342672527,0.000299000006634742,0.00021699999342672527,0.00028300000121816993,25413,0.0,0.0
2025-02-03 00:00:00+00:00,0.00028300000121816993,0.00028300000121816993,0.0001849999971454963,0.00023799999326001853,14537,0.0,0.0
2025-02-04 00:00:00+00:00,0.00023799999326001853,0.00023799999326001853,0.0001849999971454963,0.0001900000061141327,9381,0.0,0.0
2025-02-05 00:00:00+00:00,0.0001900000061141327,0.000195999993593432,0.0001630000042496249,0.00016900000628083944,8726,0.0,0.0
2025-02-06 00:00:00+00:00,0.00016900000628083944,0.00020900000527035445,0.00016799999866634607,0.000195999993593432,6794,0.0,0.0
2025-02-07 00:00:00+00:00,0.000195999993593432,0.0002099999983329326,0.00016199999663513154,0.00016700000560376793,4594,0.0,0.0
2025-02-08 00:00:00+00:00,0.00016700000560376793,0.00016999999934341758,0.00016500000492669642,0.00016500000492669642,590,0.0,0.0
2025-02-09 00:00:00+00:00,0.00016500000492669642,0.00017699999443721026,0.00013600000238511711,0.0001539999939268455,6509,0.0,0.0
2025-02-10 00:00:00+00:00,0.0001539999939268455,0.0001539999939268455,0.00013899999612476677,0.00013899999612476677,2588,0.0,0.0
2025-02-11 00:00:00+00:00,0.00013899999612476677,0.00017100000695791095,0.00013800000306218863,0.00013800000306218863,8078,0.0,0.0
2025-02-12 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00012599999899975955,0.00013299999409355223,1411,0.0,0.0
2025-02-13 00:00:00+00:00,0.00013299999409355223,0.00013499999477062374,0.00011999999696854502,0.00011999999696854502,1224,0.0,0.0
2025-02-14 00:00:00+00:00,0.00011999999696854502,0.0001429999974789098,0.00011999999696854502,0.0001429999974789098,2972,0.0,0.0
2025-02-15 00:00:00+00:00,0.0001429999974789098,0.00014600000577047467,0.00014099999680183828,0.00014600000577047467,847,0.0,0.0
2025-02-16 00:00:00+00:00,0.00014600000577047467,0.00014600000577047467,0.00012599999899975955,0.00012599999899975955,1071,0.0,0.0
2025-02-17 00:00:00+00:00,0.00012599999899975955,0.00012799999967683107,0.00011899999663000926,0.00011899999663000926,4,0.0,0.0
2025-02-18 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.0001049999991664663,0.00011899999663000926,1710,0.0,0.0
2025-02-19 00:00:00+00:00,0.00011899999663000926,0.00012099999730708078,0.00010900000052060932,0.00011500000255182385,1686,0.0,0.0
2025-02-20 00:00:00+00:00,0.00011500000255182385,0.00011500000255182385,0.00010800000018207356,0.00011100000119768083,1563,0.0,0.0
2025-02-21 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,9.200000204145908e-05,9.200000204145908e-05,902,0.0,0.0
2025-02-22 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,8.299999899463728e-05,8.299999899463728e-05,813,0.0,0.0
2025-02-23 00:00:00+00:00,8.299999899463728e-05,9.000000136438757e-05,7.999999797903001e-05,8.900000102585182e-05,1210,0.0,0.0
2025-02-24 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.699999696342275e-05,7.699999696342275e-05,2340,0.0,0.0
2025-02-25 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.300000288523734e-05,7.79999973019585e-05,30,0.0,0.0
2025-02-26 00:00:00+00:00,7.79999973019585e-05,8.299999899463728e-05,7.79999973019585e-05,7.79999973019585e-05,952,0.0,0.0
2025-02-27 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.400000322377309e-05,7.500000356230885e-05,86,0.0,0.0
2025-02-28 00:00:00+00:00,7.500000356230885e-05,8.099999831756577e-05,7.500000356230885e-05,8.099999831756577e-05,99,0.0,0.0
2025-03-01 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,7.400000322377309e-05,8.199999865610152e-05,15252,0.0,0.0
2025-03-02 00:00:00+00:00,8.199999865610152e-05,0.0001049999991664663,8.199999865610152e-05,0.0001049999991664663,662,0.0,0.0
2025-03-03 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,8.800000068731606e-05,8.800000068731606e-05,617,0.0,0.0
2025-03-04 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.899999764049426e-05,8.199999865610152e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,8.199999865610152e-05,9.500000305706635e-05,7.899999764049426e-05,9.40000027185306e-05,1065,0.0,0.0
2025-03-06 00:00:00+00:00,9.40000027185306e-05,9.7999996796716e-05,8.70000003487803e-05,8.70000003487803e-05,237,0.0,0.0
2025-03-07 00:00:00+00:00,8.70000003487803e-05,9.40000027185306e-05,8.600000001024455e-05,8.900000102585182e-05,547,0.0,0.0
2025-03-08 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,8.70000003487803e-05,8.900000102585182e-05,28,0.0,0.0
2025-03-09 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.699999696342275e-05,7.699999696342275e-05,258,0.0,0.0
2025-03-10 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.900000153109431e-05,7.400000322377309e-05,0,0.0,0.0
