TIMESTAMP,AJUN_OPEN_PRICE_USD,AJUN_HIGH_PRICE_USD,AJUN_LOW_PRICE_USD,AJUN_CLOSE_PRICE_USD,AJUN_VOLUME_USD,AJUN_DIVIDENDS_USD,AJUN_STOCK_SPLITS_USD
2024-07-29 00:00:00+00:00,0.07507999986410141,0.0795930027961731,0.06710200011730194,0.07449399679899216,88543,0.0,0.0
2024-07-30 00:00:00+00:00,0.07449399679899216,0.0745450034737587,0.06331799924373627,0.06868299841880798,97653,0.0,0.0
2024-07-31 00:00:00+00:00,0.06868299841880798,0.06948400288820267,0.06439600139856339,0.06497599929571152,110813,0.0,0.0
2024-08-01 00:00:00+00:00,0.06497599929571152,0.06756500154733658,0.05996700003743172,0.0664369985461235,109729,0.0,0.0
2024-08-02 00:00:00+00:00,0.0664369985461235,0.0676330029964447,0.06554800271987915,0.06602100282907486,107439,0.0,0.0
2024-08-03 00:00:00+00:00,0.06602100282907486,0.06793999671936035,0.055737998336553574,0.06706800311803818,93515,0.0,0.0
2024-08-04 00:00:00+00:00,0.06706800311803818,0.06790199875831604,0.06587199866771698,0.06737899780273438,103332,0.0,0.0
2024-08-05 00:00:00+00:00,0.06737899780273438,0.0692019984126091,0.06440400332212448,0.06513799726963043,89756,0.0,0.0
2024-08-06 00:00:00+00:00,0.06513799726963043,0.06563100218772888,0.06414899975061417,0.06443099677562714,120967,0.0,0.0
2024-08-07 00:00:00+00:00,0.06443099677562714,0.06725600361824036,0.06432099640369415,0.06506899744272232,118965,0.0,0.0
2024-08-08 00:00:00+00:00,0.06507299840450287,0.06571099907159805,0.061767999082803726,0.06464199721813202,126311,0.0,0.0
2024-08-09 00:00:00+00:00,0.06464199721813202,0.06587100028991699,0.06402900069952011,0.06506100296974182,148230,0.0,0.0
2024-08-10 00:00:00+00:00,0.0651170015335083,0.06532800197601318,0.06441300362348557,0.06509999930858612,129250,0.0,0.0
2024-08-11 00:00:00+00:00,0.06509999930858612,0.06561200320720673,0.06458999961614609,0.06544400006532669,133941,0.0,0.0
2024-08-12 00:00:00+00:00,0.06543999910354614,0.06548500061035156,0.06404799968004227,0.06405799835920334,142994,0.0,0.0
2024-08-13 00:00:00+00:00,0.06405799835920334,0.06559299677610397,0.06391499936580658,0.06447099894285202,136200,0.0,0.0
