TIMESTAMP,JMPT_OPEN_PRICE_USD,JMPT_HIGH_PRICE_USD,JMPT_LOW_PRICE_USD,JMPT_CLOSE_PRICE_USD,JMPT_VOLUME_USD,JMPT_DIVIDENDS_USD,JMPT_STOCK_SPLITS_USD
2022-01-15 00:00:00+00:00,2.282180070877075,2.3999879360198975,2.2570459842681885,2.2886641025543213,285488,0.0,0.0
2022-01-16 00:00:00+00:00,2.288702964782715,2.304227113723755,2.2768380641937256,2.2896130084991455,168371,0.0,0.0
2022-01-17 00:00:00+00:00,2.289738893508911,2.3465681076049805,2.2551488876342773,2.296410083770752,108512,0.0,0.0
2022-01-18 00:00:00+00:00,2.2964351177215576,2.362701892852783,2.2535018920898438,2.311237096786499,214067,0.0,0.0
2022-01-19 00:00:00+00:00,2.3111789226531982,2.3177969455718994,2.293390989303589,2.3013899326324463,116252,0.0,0.0
2022-01-20 00:00:00+00:00,2.301469087600708,2.312922954559326,2.283997058868408,2.2850100994110107,6108,0.0,0.0
2022-01-21 00:00:00+00:00,2.2850329875946045,2.3223650455474854,2.252592086791992,2.3092339038848877,7043,0.0,0.0
2022-01-22 00:00:00+00:00,2.309117078781128,2.3247570991516113,2.2396559715270996,2.249030113220215,18244,0.0,0.0
2022-01-23 00:00:00+00:00,2.2491021156311035,2.26412296295166,2.2166481018066406,2.242198944091797,19088,0.0,0.0
2022-01-24 00:00:00+00:00,2.2421491146087646,2.2425529956817627,2.2075700759887695,2.228503942489624,8076,0.0,0.0
2022-01-25 00:00:00+00:00,2.2285358905792236,2.232522964477539,2.1774790287017822,2.2170848846435547,4201,0.0,0.0
2022-01-26 00:00:00+00:00,2.217026948928833,2.2221579551696777,2.1218059062957764,2.125849962234497,18858,0.0,0.0
2022-01-27 00:00:00+00:00,2.125765085220337,2.1416749954223633,2.116758108139038,2.132035970687866,19713,0.0,0.0
2022-01-28 00:00:00+00:00,2.1321330070495605,2.1450769901275635,2.105613946914673,2.12650990486145,4916,0.0,0.0
2022-01-29 00:00:00+00:00,2.1265370845794678,2.1998989582061768,2.1205410957336426,2.190563917160034,34457,0.0,0.0
2022-01-30 00:00:00+00:00,2.1905460357666016,2.195394992828369,2.1788320541381836,2.18516206741333,33416,0.0,0.0
2022-01-31 00:00:00+00:00,2.1852540969848633,2.2389578819274902,2.1732990741729736,2.224045991897583,32373,0.0,0.0
2022-02-01 00:00:00+00:00,2.224013090133667,2.329097032546997,2.2201969623565674,2.3157830238342285,54782,0.0,0.0
2022-02-02 00:00:00+00:00,2.3158650398254395,2.3260440826416016,2.151240110397339,2.153059959411621,54270,0.0,0.0
2022-02-03 00:00:00+00:00,2.153078079223633,2.3028810024261475,2.0733439922332764,2.286181926727295,222384,0.0,0.0
2022-02-04 00:00:00+00:00,2.2860629558563232,2.2972779273986816,2.277048110961914,2.27934193611145,191924,0.0,0.0
2022-02-05 00:00:00+00:00,2.2793800830841064,2.3210599422454834,2.254085063934326,2.276634931564331,4345,0.0,0.0
2022-02-06 00:00:00+00:00,2.276526927947998,2.2839510440826416,2.2573180198669434,2.275473117828369,4803,0.0,0.0
2022-02-07 00:00:00+00:00,2.275502920150757,2.2993500232696533,2.257319927215576,2.265413999557495,10766,0.0,0.0
2022-02-08 00:00:00+00:00,2.265476942062378,2.338470935821533,2.2290520668029785,2.298213005065918,39532,0.0,0.0
2022-02-09 00:00:00+00:00,2.2981040477752686,2.299941062927246,2.2188971042633057,2.236614942550659,42607,0.0,0.0
2022-02-10 00:00:00+00:00,2.2365500926971436,2.245197057723999,2.2092978954315186,2.2269089221954346,15763,0.0,0.0
2022-02-11 00:00:00+00:00,2.2269198894500732,2.24399995803833,2.21606707572937,2.240694999694824,6502,0.0,0.0
2022-02-12 00:00:00+00:00,2.2407588958740234,2.2442591190338135,2.1701159477233887,2.170412063598633,17189,0.0,0.0
2022-02-13 00:00:00+00:00,2.1703569889068604,2.175631046295166,2.0856640338897705,2.1034491062164307,35779,0.0,0.0
2022-02-14 00:00:00+00:00,2.103584051132202,2.1129310131073,2.0878140926361084,2.087899923324585,25192,0.0,0.0
2022-02-15 00:00:00+00:00,2.0879058837890625,2.2444629669189453,2.0850729942321777,2.243295907974243,81096,0.0,0.0
2022-02-16 00:00:00+00:00,2.243381977081299,2.2756009101867676,2.229940891265869,2.2546839714050293,91012,0.0,0.0
2022-02-17 00:00:00+00:00,2.254565954208374,2.3069820404052734,2.243138074874878,2.3057990074157715,41627,0.0,0.0
2022-02-18 00:00:00+00:00,2.3057498931884766,2.3057498931884766,2.1723639965057373,2.1737940311431885,47602,0.0,0.0
2022-02-19 00:00:00+00:00,2.1737029552459717,2.1882450580596924,2.1664950847625732,2.1729509830474854,26257,0.0,0.0
2022-02-20 00:00:00+00:00,2.1729390621185303,2.1800169944763184,2.157707929611206,2.161087989807129,4904,0.0,0.0
2022-02-21 00:00:00+00:00,2.1611099243164062,2.1802759170532227,2.132025957107544,2.1456520557403564,5746,0.0,0.0
2022-02-22 00:00:00+00:00,2.1458230018615723,2.1542139053344727,2.1346681118011475,2.146739959716797,9719,0.0,0.0
2022-02-23 00:00:00+00:00,2.1467339992523193,2.157982110977173,2.127681016921997,2.13149094581604,9425,0.0,0.0
2022-02-24 00:00:00+00:00,2.131511926651001,2.1380391120910645,1.8826379776000977,1.889822006225586,103483,0.0,0.0
2022-02-25 00:00:00+00:00,1.8897180557250977,1.9151920080184937,1.8856370449066162,1.9019479751586914,111826,0.0,0.0
2022-02-26 00:00:00+00:00,1.901932954788208,1.9104599952697754,1.8937350511550903,1.8962019681930542,13838,0.0,0.0
2022-02-27 00:00:00+00:00,1.8962069749832153,1.9065669775009155,1.8839139938354492,1.8890089988708496,4753,0.0,0.0
2022-02-28 00:00:00+00:00,1.8889310359954834,1.917462944984436,1.8841780424118042,1.8912270069122314,7026,0.0,0.0
2022-03-01 00:00:00+00:00,1.8911850452423096,1.8974599838256836,1.874616026878357,1.8952460289001465,19252,0.0,0.0
2022-03-02 00:00:00+00:00,1.8952610492706299,1.9056639671325684,1.8823310136795044,1.8828630447387695,16972,0.0,0.0
2022-03-03 00:00:00+00:00,1.8828320503234863,1.8942910432815552,1.867737054824829,1.8844449520111084,6610,0.0,0.0
2022-03-04 00:00:00+00:00,1.8845139741897583,1.8867199420928955,1.8681540489196777,1.8791069984436035,19205,0.0,0.0
2022-03-05 00:00:00+00:00,1.8791569471359253,1.8838330507278442,1.8646509647369385,1.870635986328125,23148,0.0,0.0
2022-03-06 00:00:00+00:00,1.8707170486450195,1.8845230340957642,1.8650660514831543,1.8748279809951782,19181,0.0,0.0
2022-03-07 00:00:00+00:00,1.8748070001602173,1.881790041923523,1.8629759550094604,1.8653680086135864,16614,0.0,0.0
2022-03-08 00:00:00+00:00,1.8652429580688477,1.87801194190979,1.8514189720153809,1.8533439636230469,12263,0.0,0.0
2022-03-09 00:00:00+00:00,1.853363037109375,1.8634099960327148,1.8405239582061768,1.851120948791504,19105,0.0,0.0
2022-03-10 00:00:00+00:00,1.8511079549789429,1.8674639463424683,1.845391035079956,1.8538329601287842,18142,0.0,0.0
2022-03-11 00:00:00+00:00,1.8538390398025513,1.8677430152893066,1.8492419719696045,1.8581570386886597,10838,0.0,0.0
2022-03-12 00:00:00+00:00,1.8581390380859375,1.8817329406738281,1.8542859554290771,1.8701200485229492,11499,0.0,0.0
2022-03-13 00:00:00+00:00,1.8701720237731934,1.8855350017547607,1.8611589670181274,1.876235008239746,11838,0.0,0.0
2022-03-14 00:00:00+00:00,1.8762279748916626,1.9364210367202759,1.8718910217285156,1.9296269416809082,37978,0.0,0.0
2022-03-15 00:00:00+00:00,1.9295929670333862,1.9395220279693604,1.921442985534668,1.9273689985275269,37912,0.0,0.0
2022-03-16 00:00:00+00:00,1.9273710250854492,1.9497929811477661,1.9226959943771362,1.945343017578125,12838,0.0,0.0
2022-03-17 00:00:00+00:00,1.9453259706497192,1.956984043121338,1.9360079765319824,1.9392240047454834,20589,0.0,0.0
2022-03-18 00:00:00+00:00,1.939160943031311,1.9594839811325073,1.933472990989685,1.9449069499969482,21128,0.0,0.0
2022-03-19 00:00:00+00:00,1.9448299407958984,1.9878660440444946,1.9399490356445312,1.9802769422531128,18562,0.0,0.0
2022-03-20 00:00:00+00:00,1.9803040027618408,2.0678529739379883,1.9759730100631714,2.0573229789733887,44005,0.0,0.0
2022-03-21 00:00:00+00:00,2.057353973388672,2.0676350593566895,2.0442581176757812,2.0471179485321045,45262,0.0,0.0
2022-03-22 00:00:00+00:00,2.0470829010009766,2.0560829639434814,2.0350029468536377,2.0390279293060303,21745,0.0,0.0
2022-03-23 00:00:00+00:00,2.039022922515869,2.0541610717773438,2.0315260887145996,2.0424060821533203,20283,0.0,0.0
