TIMESTAMP,UNLEASH_OPEN_PRICE_USD,UNLEASH_HIGH_PRICE_USD,UNLEASH_LOW_PRICE_USD,UNLEASH_CLOSE_PRICE_USD,UNLEASH_VOLUME_USD,UNLEASH_DIVIDENDS_USD,UNLEASH_STOCK_SPLITS_USD
2023-06-27 00:00:00+00:00,0.000506000011228025,0.00056900002527982,0.0004199999966658652,0.0004419999895617366,1242486,0.0,0.0
2023-06-28 00:00:00+00:00,0.0004419999895617366,0.0005200000014156103,0.00037200000951997936,0.00045399999362416565,1222797,0.0,0.0
2023-06-29 00:00:00+00:00,0.00045399999362416565,0.0006249999860301614,0.00032699998700991273,0.0003389999910723418,2965069,0.0,0.0
2023-06-30 00:00:00+00:00,0.0003380000125616789,0.00035799999022856355,0.0002410000015515834,0.0002640000020619482,1472510,0.0,0.0
2023-07-01 00:00:00+00:00,0.0002640000020619482,0.0002969999914057553,0.00020500000391621143,0.00023099999816622585,1282706,0.0,0.0
2023-07-02 00:00:00+00:00,0.00023099999816622585,0.00026500000967644155,0.00021600000036414713,0.00021600000036414713,782836,0.0,0.0
2023-07-03 00:00:00+00:00,0.00021600000036414713,0.00022899999748915434,0.0001990000018849969,0.00022899999748915434,791515,0.0,0.0
2023-07-04 00:00:00+00:00,0.00022899999748915434,0.0002469999890308827,0.0002209999947808683,0.0002280000044265762,787208,0.0,0.0
2023-07-05 00:00:00+00:00,0.0002280000044265762,0.000291000003926456,0.0002280000044265762,0.000291000003926456,1068035,0.0,0.0
2023-07-06 00:00:00+00:00,0.000291000003926456,0.0003819999983534217,0.00025499999173916876,0.0003150000120513141,912528,0.0,0.0
2023-07-07 00:00:00+00:00,0.0003150000120513141,0.0003260000084992498,0.00023200000578071922,0.00024199999461416155,683051,0.0,0.0
2023-07-08 00:00:00+00:00,0.00024199999461416155,0.0002519999979995191,0.00017800000205170363,0.0001990000018849969,863397,0.0,0.0
2023-07-09 00:00:00+00:00,0.0001990000018849969,0.00022400000307243317,0.00018400000408291817,0.00022000000171829015,747880,0.0,0.0
2023-07-10 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00017100000695791095,0.00019099999917671084,692652,0.0,0.0
2023-07-11 00:00:00+00:00,0.00019099999917671084,0.0001990000018849969,0.00016900000628083944,0.00017499999376013875,645901,0.0,0.0
2023-07-12 00:00:00+00:00,0.00017499999376013875,0.00017499999376013875,0.0001539999939268455,0.00016500000492669642,658857,0.0,0.0
2023-07-13 00:00:00+00:00,0.00016500000492669642,0.00026000000070780516,0.0001630000042496249,0.00017600000137463212,893188,0.0,0.0
2023-07-14 00:00:00+00:00,0.00017600000137463212,0.000291000003926456,0.00017499999376013875,0.00021100000594742596,1226308,0.0,0.0
2023-07-15 00:00:00+00:00,0.0002119999990100041,0.0002629999944474548,0.00020599999697878957,0.0002469999890308827,899536,0.0,0.0
2023-07-16 00:00:00+00:00,0.0002469999890308827,0.00025599999935366213,0.00021699999342672527,0.00022600000374950469,725791,0.0,0.0
2023-07-17 00:00:00+00:00,0.00022600000374950469,0.00022600000374950469,0.00017899999511428177,0.0001849999971454963,693992,0.0,0.0
2023-07-18 00:00:00+00:00,0.0001849999971454963,0.00019099999917671084,0.00017699999443721026,0.00018000000272877514,670655,0.0,0.0
2023-07-19 00:00:00+00:00,0.00018000000272877514,0.0002789999998640269,0.00018000000272877514,0.00019299999985378236,1358124,0.0,0.0
2023-07-20 00:00:00+00:00,0.00019299999985378236,0.00022200000239536166,0.00016700000560376793,0.00016999999934341758,859521,0.0,0.0
2023-07-21 00:00:00+00:00,0.00016999999934341758,0.0001900000061141327,0.00014899999951012433,0.00015199999324977398,750312,0.0,0.0
2023-07-22 00:00:00+00:00,0.00015199999324977398,0.0001630000042496249,0.0001320000010309741,0.00013899999612476677,826029,0.0,0.0
2023-07-23 00:00:00+00:00,0.00013899999612476677,0.00014699999883305281,0.0001250000059371814,0.00013299999409355223,700183,0.0,0.0
2023-07-24 00:00:00+00:00,0.00013299999409355223,0.00015700000221841037,0.00012399999832268804,0.00012399999832268804,683919,0.0,0.0
2023-07-25 00:00:00+00:00,0.00012399999832268804,0.00013899999612476677,0.00011800000356743112,0.00013899999612476677,634541,0.0,0.0
2023-07-26 00:00:00+00:00,0.00013899999612476677,0.00013899999612476677,0.00011500000255182385,0.0001230000052601099,558867,0.0,0.0
2023-07-27 00:00:00+00:00,0.0001230000052601099,0.00013600000238511711,0.00012099999730708078,0.00012399999832268804,346664,0.0,0.0
2023-07-28 00:00:00+00:00,0.00012399999832268804,0.00013099999341648072,0.00010699999984353781,0.00010800000018207356,439587,0.0,0.0
2023-07-29 00:00:00+00:00,0.00010800000018207356,0.00012799999967683107,0.00010699999984353781,0.00012599999899975955,282326,0.0,0.0
2023-07-30 00:00:00+00:00,0.00012599999899975955,0.00012700000661425292,0.00010199999815085903,0.00010199999815085903,263859,0.0,0.0
2023-07-31 00:00:00+00:00,0.00010199999815085903,0.00011500000255182385,0.00010199999815085903,0.00011300000187475234,276106,0.0,0.0
2023-08-01 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,0.00010099999781232327,0.00010599999950500205,306360,0.0,0.0
2023-08-02 00:00:00+00:00,0.00010599999950500205,0.00011000000085914508,0.00010299999848939478,0.00011000000085914508,308196,0.0,0.0
2023-08-03 00:00:00+00:00,0.00011000000085914508,0.00012099999730708078,0.00010299999848939478,0.00011200000153621659,321795,0.0,0.0
2023-08-04 00:00:00+00:00,0.00011200000153621659,0.00018699999782256782,0.00011000000085914508,0.00013800000306218863,691057,0.0,0.0
2023-08-05 00:00:00+00:00,0.00013800000306218863,0.0001429999974789098,0.00011700000322889537,0.00011800000356743112,371656,0.0,0.0
2023-08-06 00:00:00+00:00,0.00011800000356743112,0.00017499999376013875,0.00011800000356743112,0.00016799999866634607,421236,0.0,0.0
2023-08-07 00:00:00+00:00,0.00016799999866634607,0.00018200000340584666,0.0001539999939268455,0.0001740000006975606,472801,0.0,0.0
2023-08-08 00:00:00+00:00,0.0001740000006975606,0.00018600000475998968,0.00015100000018719584,0.00015700000221841037,394158,0.0,0.0
2023-08-09 00:00:00+00:00,0.00015700000221841037,0.00016700000560376793,0.00014699999883305281,0.00014899999951012433,276494,0.0,0.0
2023-08-10 00:00:00+00:00,0.00014899999951012433,0.0002640000020619482,0.00014899999951012433,0.00023400000645779073,815376,0.0,0.0
2023-08-11 00:00:00+00:00,0.00023400000645779073,0.00031900001340545714,0.0002119999990100041,0.00029399999766610563,776296,0.0,0.0
2023-08-12 00:00:00+00:00,0.00029399999766610563,0.0005300000193528831,0.0002899999963119626,0.0004180000105407089,1765479,0.0,0.0
2023-08-13 00:00:00+00:00,0.00042699999175965786,0.0005070000188425183,0.0003319999959785491,0.0003480000013951212,1187340,0.0,0.0
2023-08-14 00:00:00+00:00,0.0003480000013951212,0.0004330000083427876,0.00030399998649954796,0.0003150000120513141,690577,0.0,0.0
2023-08-15 00:00:00+00:00,0.00031599999056197703,0.00037399999564513564,0.0002300000051036477,0.00024500000290572643,908286,0.0,0.0
2023-08-16 00:00:00+00:00,0.00024500000290572643,0.0002739999908953905,0.00020900000527035445,0.00020900000527035445,471298,0.0,0.0
2023-08-17 00:00:00+00:00,0.0002099999983329326,0.00023099999816622585,0.00014600000577047467,0.00016700000560376793,536294,0.0,0.0
2023-08-18 00:00:00+00:00,0.00016700000560376793,0.00020300000323913991,0.0001610000035725534,0.00019500000053085387,305789,0.0,0.0
