TIMESTAMP,GEC28870_OPEN_PRICE_USD,GEC28870_HIGH_PRICE_USD,GEC28870_LOW_PRICE_USD,GEC28870_CLOSE_PRICE_USD,GEC28870_VOLUME_USD,GEC28870_DIVIDENDS_USD,GEC28870_STOCK_SPLITS_USD
2023-12-29 00:00:00+00:00,,,,0.0,1460421,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,904828,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,1580792,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,1027701,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,1122488,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,485436,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,343581,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,395722,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,388667,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,213842,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,170262,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,141047,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,201784,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,369896,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,175918,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,88973,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,110222,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,99139,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,211475,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,123285,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,113949,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,184591,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,131558,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,40508,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,81905,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,175318,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,176941,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,152779,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,283064,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,130836,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,113509,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,128877,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,117023,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,81610,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,89652,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,91819,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,115238,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,66383,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,63432,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,146234,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,137892,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,97184,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,85126,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,78652,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,172545,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,97169,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,164766,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,107562,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,123364,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,213090,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,117287,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,177709,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,107878,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,106227,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,74344,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,81769,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,63342,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,100607,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,81907,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,181418,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,96765,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,150642,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,383170,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,159667,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,266480,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,375994,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,399020,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,304264,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,314101,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,275745,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,256641,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,697689,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,515001,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,553391,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,636588,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,1230015,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,3328114,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,4147263,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,4100117,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,8980370,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,7072440,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,3026746,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,2304182,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1362018,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,3088502,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1597403,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1389408,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,1334912,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1472252,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,887170,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,1120210,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,1219819,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,673818,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,505797,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,594332,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,628253,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,566633,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,531752,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,419264,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,433066,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,357912,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,523503,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,650681,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,460113,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,575430,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,725255,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,758929,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,442158,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,447131,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,481738,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,407396,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,430753,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,385657,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,310687,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,341865,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,324074,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,370642,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,387504,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,320323,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,542643,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,582678,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,412451,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,154194,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,196199,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,256361,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,191234,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,130691,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,153606,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,157480,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,172191,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,170668,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,248161,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,157866,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,199598,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,159592,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,209917,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,280181,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,201024,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,218219,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,281195,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,313228,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,309723,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,315278,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,498175,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,281157,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,244856,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,241503,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,187309,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,225729,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,149185,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,201936,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,317872,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,363859,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,283301,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,244402,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,159691,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,188053,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,217558,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,209695,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,336726,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,229433,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,313491,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,215625,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,466532,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,228157,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,198598,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,211666,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,184441,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,177528,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,165134,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,193484,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,241985,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,281834,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,182877,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,151755,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,178922,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,199922,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,242042,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,292908,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,268788,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,279772,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,267640,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,310250,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,338195,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,389226,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,392799,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,386544,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,325977,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,313236,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,329814,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,274361,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,278525,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,352376,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,309473,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,303544,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,323514,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,319948,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,334978,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,333589,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,385654,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,433614,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,355932,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,344566,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,349296,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,465047,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,448348,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,682489,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,429571,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,416070,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,351706,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,352888,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,381204,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,328329,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,383996,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,330964,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,322524,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,386369,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,354414,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,330817,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,307049,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,351198,0.0,0.0
