TIMESTAMP,HAWKTUAH_OPEN_PRICE_USD,HAWKTUAH_HIGH_PRICE_USD,HAWKTUAH_LOW_PRICE_USD,HAWKTUAH_CLOSE_PRICE_USD,HAWKTUAH_VOLUME_USD,HAWKTUAH_DIVIDENDS_USD,HAWKTUAH_STOCK_SPLITS_USD
2024-06-22 00:00:00+00:00,0.009731999598443508,0.03920000046491623,0.009731999598443508,0.020635999739170074,27943818,0.0,0.0
2024-06-23 00:00:00+00:00,0.020688999444246292,0.0256120003759861,0.008655999787151814,0.010147999972105026,10353448,0.0,0.0
2024-06-24 00:00:00+00:00,0.01018999982625246,0.013079999946057796,0.0038850000128149986,0.006082999985665083,5794573,0.0,0.0
2024-06-25 00:00:00+00:00,0.006041999906301498,0.007706000003963709,0.004647000227123499,0.005113999824970961,3876790,0.0,0.0
2024-06-26 00:00:00+00:00,0.005119000095874071,0.016178999096155167,0.004974000155925751,0.014743000268936157,12680454,0.0,0.0
2024-06-27 00:00:00+00:00,0.014822999946773052,0.016266999766230583,0.005590999964624643,0.006504999939352274,10593876,0.0,0.0
2024-06-28 00:00:00+00:00,0.006513000000268221,0.007156999781727791,0.0032730000093579292,0.0034839999862015247,2611938,0.0,0.0
2024-06-29 00:00:00+00:00,0.0034759999252855778,0.007191999815404415,0.0031049998942762613,0.0037249999586492777,2043859,0.0,0.0
2024-06-30 00:00:00+00:00,0.0037499999161809683,0.006800999864935875,0.003333000000566244,0.004468999803066254,2060675,0.0,0.0
2024-07-01 00:00:00+00:00,0.004468999803066254,0.008349999785423279,0.004279000218957663,0.005692000035196543,4257217,0.0,0.0
2024-07-02 00:00:00+00:00,0.005692000035196543,0.006810000166296959,0.004031000193208456,0.004414000082761049,2804863,0.0,0.0
2024-07-03 00:00:00+00:00,0.004414000082761049,0.004455000162124634,0.0029090000316500664,0.0032500000670552254,2311648,0.0,0.0
2024-07-04 00:00:00+00:00,0.0032740000169724226,0.0032850001007318497,0.0015849999617785215,0.001585999969393015,2345282,0.0,0.0
2024-07-05 00:00:00+00:00,0.0015829999465495348,0.002638000063598156,0.0012529999949038029,0.002303000073879957,1531666,0.0,0.0
2024-07-06 00:00:00+00:00,0.002303000073879957,0.002563999965786934,0.0017740000039339066,0.0021720000077039003,1290512,0.0,0.0
2024-07-07 00:00:00+00:00,0.0021720000077039003,0.0027809999883174896,0.001547000021673739,0.001547000021673739,1437307,0.0,0.0
2024-07-08 00:00:00+00:00,0.0015350000467151403,0.0028890001121908426,0.0015330000314861536,0.0022819999139755964,2000190,0.0,0.0
2024-07-09 00:00:00+00:00,0.0022819999139755964,0.0027360001113265753,0.0018439999548718333,0.00184599997010082,1019249,0.0,0.0
2024-07-10 00:00:00+00:00,0.0018479999853298068,0.001998000079765916,0.0015330000314861536,0.0016530000139027834,847618,0.0,0.0
2024-07-11 00:00:00+00:00,0.0016530000139027834,0.0020290000829845667,0.0013989999424666166,0.0014440000522881746,1322121,0.0,0.0
2024-07-12 00:00:00+00:00,0.0014440000522881746,0.0015739999944344163,0.0012779999524354935,0.0014639999717473984,1230929,0.0,0.0
2024-07-13 00:00:00+00:00,0.0014659999869763851,0.001867000013589859,0.001323999953456223,0.0013689999468624592,1213210,0.0,0.0
2024-07-14 00:00:00+00:00,0.0013689999468624592,0.0013760000001639128,0.0005990000208839774,0.0007559999939985573,1649971,0.0,0.0
2024-07-15 00:00:00+00:00,0.0007529999711550772,0.0008270000107586384,0.0005530000198632479,0.0007980000227689743,946736,0.0,0.0
2024-07-16 00:00:00+00:00,0.0007980000227689743,0.001025000005029142,0.0006099999882280827,0.0009309999877586961,1239462,0.0,0.0
2024-07-17 00:00:00+00:00,0.0009309999877586961,0.0012809999752789736,0.0008829999715089798,0.001066999975591898,1212291,0.0,0.0
