TIMESTAMP,HSK_OPEN_PRICE_USD,HSK_HIGH_PRICE_USD,HSK_LOW_PRICE_USD,HSK_CLOSE_PRICE_USD,HSK_VOLUME_USD,HSK_DIVIDENDS_USD,HSK_STOCK_SPLITS_USD
2024-11-26 00:00:00+00:00,0.7406030297279358,0.8715639710426331,0.7111179828643799,0.8715440034866333,28420499,0.0,0.0
2024-11-27 00:00:00+00:00,0.871317982673645,1.3133389949798584,0.8686689734458923,1.261240005493164,36508031,0.0,0.0
2024-11-28 00:00:00+00:00,1.261240005493164,1.261240005493164,0.9906880259513855,1.0247100591659546,15702644,0.0,0.0
2024-11-29 00:00:00+00:00,1.026183009147644,1.1645179986953735,1.007869005203247,1.042943000793457,8975689,0.0,0.0
2024-11-30 00:00:00+00:00,1.0428980588912964,1.046362042427063,0.9536110162734985,0.9673399925231934,9610654,0.0,0.0
2024-12-01 00:00:00+00:00,0.9680010080337524,1.0282349586486816,0.9038400053977966,0.9702280163764954,10893275,0.0,0.0
2024-12-02 00:00:00+00:00,0.9702280163764954,1.1126830577850342,0.9241480231285095,1.096377968788147,7542657,0.0,0.0
2024-12-03 00:00:00+00:00,1.0983749628067017,1.2002350091934204,1.051151990890503,1.1930650472640991,7656504,0.0,0.0
2024-12-04 00:00:00+00:00,1.1930160522460938,1.6040209531784058,1.190798044204712,1.5034600496292114,12980273,0.0,0.0
2024-12-05 00:00:00+00:00,1.5034600496292114,1.5039650201797485,1.167930006980896,1.26677405834198,11551468,0.0,0.0
2024-12-06 00:00:00+00:00,1.215590000152588,1.3382140398025513,1.215590000152588,1.3057409524917603,5017728,0.0,0.0
2024-12-07 00:00:00+00:00,1.3057409524917603,1.4987499713897705,1.2924480438232422,1.4020090103149414,4135009,0.0,0.0
2024-12-08 00:00:00+00:00,1.3804620504379272,1.3967219591140747,1.2868479490280151,1.329422950744629,5264642,0.0,0.0
2024-12-09 00:00:00+00:00,1.329422950744629,1.3420560359954834,1.114333987236023,1.1220029592514038,6689499,0.0,0.0
2024-12-10 00:00:00+00:00,1.1219669580459595,1.3921229839324951,1.1082559823989868,1.2901389598846436,13562819,0.0,0.0
2024-12-11 00:00:00+00:00,1.2901389598846436,1.4491649866104126,1.2876280546188354,1.3594540357589722,6091866,0.0,0.0
2024-12-12 00:00:00+00:00,1.3594540357589722,1.4839999675750732,1.3388210535049438,1.4095319509506226,5154293,0.0,0.0
2024-12-13 00:00:00+00:00,1.4095269441604614,1.4113850593566895,1.2907400131225586,1.3702360391616821,4252912,0.0,0.0
2024-12-14 00:00:00+00:00,1.3702360391616821,1.4000509977340698,1.357867956161499,1.3814200162887573,2269535,0.0,0.0
2024-12-15 00:00:00+00:00,1.3816959857940674,1.424765944480896,1.354303002357483,1.381574034690857,2689896,0.0,0.0
2024-12-16 00:00:00+00:00,1.381574034690857,1.5909110307693481,1.3693159818649292,1.563621997833252,7393376,0.0,0.0
2024-12-17 00:00:00+00:00,1.5635449886322021,1.998703956604004,1.4783979654312134,1.8696500062942505,16216876,0.0,0.0
2024-12-18 00:00:00+00:00,1.8695119619369507,2.200277090072632,1.867037057876587,2.098078966140747,19383647,0.0,0.0
2024-12-19 00:00:00+00:00,2.0981650352478027,2.5057880878448486,1.894590973854065,2.352940082550049,22888792,0.0,0.0
2024-12-20 00:00:00+00:00,2.3534018993377686,2.5875749588012695,1.9157520532608032,2.2810869216918945,22834722,0.0,0.0
2024-12-21 00:00:00+00:00,2.2810869216918945,2.2824718952178955,1.943611979484558,2.066045045852661,11933888,0.0,0.0
2024-12-22 00:00:00+00:00,2.067279100418091,2.1729280948638916,1.8965590000152588,1.907763957977295,8371168,0.0,0.0
2024-12-23 00:00:00+00:00,1.907763957977295,2.0427539348602295,1.7243330478668213,1.9462239742279053,8963060,0.0,0.0
2024-12-24 00:00:00+00:00,1.9462239742279053,2.19529390335083,1.9343570470809937,2.1425058841705322,5711285,0.0,0.0
2024-12-25 00:00:00+00:00,2.1425058841705322,2.1558609008789062,1.899135947227478,1.9504460096359253,5897216,0.0,0.0
2024-12-26 00:00:00+00:00,1.9504460096359253,2.155785083770752,1.915356993675232,1.9958930015563965,9058138,0.0,0.0
2024-12-27 00:00:00+00:00,1.9958770275115967,1.997249960899353,1.7787890434265137,1.8323240280151367,9277993,0.0,0.0
2024-12-28 00:00:00+00:00,1.8323240280151367,2.1927030086517334,1.7468730211257935,2.1052770614624023,17777691,0.0,0.0
2024-12-29 00:00:00+00:00,2.105354070663452,2.2916789054870605,2.097450017929077,2.237549066543579,9155786,0.0,0.0
2024-12-30 00:00:00+00:00,2.237549066543579,2.4863550662994385,2.166424036026001,2.3408660888671875,13226359,0.0,0.0
2024-12-31 00:00:00+00:00,2.3408660888671875,2.393615961074829,2.1919209957122803,2.282118082046509,10323778,0.0,0.0
2025-01-01 00:00:00+00:00,2.285999059677124,2.317370891571045,2.186448097229004,2.2550768852233887,5093733,0.0,0.0
2025-01-02 00:00:00+00:00,2.2550790309906006,2.2582309246063232,2.1365740299224854,2.1991379261016846,4839318,0.0,0.0
2025-01-03 00:00:00+00:00,2.1991119384765625,2.2222039699554443,1.976343035697937,2.1560850143432617,5462235,0.0,0.0
2025-01-04 00:00:00+00:00,2.1560850143432617,2.193037986755371,2.082977056503296,2.159558057785034,3281555,0.0,0.0
2025-01-05 00:00:00+00:00,2.159558057785034,2.197145938873291,2.1149709224700928,2.15584397315979,2916769,0.0,0.0
2025-01-06 00:00:00+00:00,2.15584397315979,2.312356948852539,2.1434290409088135,2.278743028640747,5268096,0.0,0.0
2025-01-07 00:00:00+00:00,2.2770230770111084,2.292922019958496,2.1670548915863037,2.200511932373047,6945468,0.0,0.0
2025-01-08 00:00:00+00:00,2.200511932373047,2.2312660217285156,1.9468129873275757,2.008549928665161,9925279,0.0,0.0
2025-01-09 00:00:00+00:00,2.008549928665161,2.0233359336853027,1.9050960540771484,1.9115430116653442,6479723,0.0,0.0
2025-01-10 00:00:00+00:00,1.9115370512008667,1.9572880268096924,1.8061310052871704,1.879148006439209,10077991,0.0,0.0
2025-01-11 00:00:00+00:00,1.879148006439209,1.9925899505615234,1.872804045677185,1.9445899724960327,5576308,0.0,0.0
2025-01-12 00:00:00+00:00,1.9445899724960327,1.9563299417495728,1.8315459489822388,1.8495819568634033,3084819,0.0,0.0
2025-01-13 00:00:00+00:00,1.8487299680709839,1.8517930507659912,1.5236669778823853,1.7186540365219116,8513732,0.0,0.0
2025-01-14 00:00:00+00:00,1.7186540365219116,1.79509699344635,1.717458963394165,1.748128056526184,2524012,0.0,0.0
2025-01-15 00:00:00+00:00,1.7477270364761353,1.8071010112762451,1.5870749950408936,1.8070100545883179,4025962,0.0,0.0
