TIMESTAMP,BOPPY_OPEN_PRICE_USD,BOPPY_HIGH_PRICE_USD,BOPPY_LOW_PRICE_USD,BOPPY_CLOSE_PRICE_USD,BOPPY_VOLUME_USD,BOPPY_DIVIDENDS_USD,BOPPY_STOCK_SPLITS_USD
2025-01-23 00:00:00+00:00,,,,0.0,14811,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,55798,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4460,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,41054,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,15053,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,5104,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,16961,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,2585,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,28143,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,16728,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,33662,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,38472,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,6407,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,5274,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,6705,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,8245,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,21206,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,7669,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,14908,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,15166,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,16884,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,9472,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1517,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,14931,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,19206,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,13894,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,2998,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,774,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,4232,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3541,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,2618,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1894,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,2390,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,8407,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,6372,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,13141,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,24634,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,10237,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,4810,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,3412,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,1666,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,2565,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,6482,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,2118,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,3881,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,575,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,247,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,3067,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,2249,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,4176,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,2904,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,5650,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,10791,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,6273,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,4308,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,4779,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,3126,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,511,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,1288,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,17046,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,5676,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,36719,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,4064,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,3474,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,7898,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,14203,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,21490,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,5494,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,5958,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,10243,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,22432,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,18350,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,15233,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,6891,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,2676,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,13408,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,5011,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,19138,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,13271,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,4046,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,3188,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,4246,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,13911,0.0,0.0
2025-06-01 00:00:00+00:00,1.8043433414050014e-09,1.8043433414050014e-09,1.7626927695246764e-09,1.786108816403953e-09,1334,0.0,0.0
