TIMESTAMP,HOKK30018_OPEN_PRICE_USD,HOKK30018_HIGH_PRICE_USD,HOKK30018_LOW_PRICE_USD,HOKK30018_CLOSE_PRICE_USD,HOKK30018_VOLUME_USD,HOKK30018_DIVIDENDS_USD,HOKK30018_STOCK_SPLITS_USD
2024-05-02 00:00:00+00:00,,,,0.0,1788,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,1005,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,2382,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,4034,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,18564,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,24908,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,2876,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,7670,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,5533,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1800,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,2618,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,7273,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,1593,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,987,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,506,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,1162,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,2195,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,5317,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,8470,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,574,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,6618,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,7541,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,1576,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,2992,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,882,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,53537,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,4342,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,13081,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1494,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,697,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2187,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,49016,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,7133,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,10115,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1757,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,11902,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1675,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,3732,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,703,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,251,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,248,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,4885,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2663,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,417,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1074,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,3417,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,1139,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,2496,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2766,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,3069,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,1719,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1503,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,2545,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,23587,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,4177,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,6019,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,2642,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,2729,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2593,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,4262,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,3031,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1392,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,4465,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,533,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,637,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,5871,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,588,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,4578,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,2192,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,893,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,14189,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,4508,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,6186,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,2477,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2269,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,2404,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1741,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,4962,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,2222,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2936,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,15715,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,21556,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,28466,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,11129,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,4251,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,8123,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,7142,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,19504,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,11121,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,6781,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,7333,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,3871,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,4539,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,2331,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,28265,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,929,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,598,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,663,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,4900,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1720,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,744,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2577,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,7590,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,3548,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,4212,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,16650,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,4877,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3654,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,3150,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,733,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,408,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,2694,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2133,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,15183,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2922,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2244,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2706,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,2909,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,824,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1575,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1910,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,9727,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,4837,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3838,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,880,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3342,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3910,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,3071,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,2737,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,534,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,4389,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,626,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1695,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,782,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2017,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1058,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1859,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,6661,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1135,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1398,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1062,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,7861,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,885,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,126,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,263,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,301,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,741,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2816,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,653,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,980,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,593,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,315,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,170,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,299,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,653,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2667,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,404,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,761,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,4602,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,298,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,538,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,242,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,233,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,1350,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,557,0.0,0.0
2025-06-01 00:00:00+00:00,3.5556820075083317e-12,3.5560230975117957e-12,3.5353131012938466e-12,3.5423909899162664e-12,674,0.0,0.0
