,K,Alpha,Tau,MSE
221,11,750,0.15,8.349196880494421
222,10,750,0.15,8.688887006543064
223,13,1500,0.2,8.69101123004356
224,14,2000,0.2,9.185161242546052
225,13,1750,0.15,9.467471303710987
226,9,750,0.2,9.493129056129506
227,13,1750,0.1,9.709875925762544
228,13,2250,0.25,9.798657459321783
229,14,2500,0.3,9.88934880145544
230,9,500,0.1,9.93001262607158
231,14,2250,0.3,10.389268383322305
232,7,500,0.3,10.42213147704255
233,12,1500,0.05,10.620476636703799
234,11,1250,0.2,10.92102309426031
235,15,3250,0.25,11.45323094078255
236,8,750,0.2,11.590079637577565
237,15,2250,0.15,11.68457413902657
238,8,500,0.1,11.797561026722375
239,11,250,0.0,11.952973736403122
240,11,750,0.1,12.013512313084659
241,12,1500,0.25,12.491092368413767
242,11,1000,0.1,12.742190566785968
243,11,750,0.05,12.838047430290796
244,15,2250,0.2,12.946913934935791
245,10,750,0.05,13.614490130629086
246,9,750,0.05,14.137440852725545
247,11,1000,0.3,16.123733789973627
248,13,1500,0.15,16.16084024317071
249,11,1250,0.15,16.278197983670704
250,10,250,0.0,17.12134205967205
251,15,1250,0.05,17.23351324468423
252,14,2250,0.2,17.257895064581366
253,14,1250,0.05,18.03173048015302
254,7,500,0.15,18.4635247438268
255,7,500,0.25,18.556713000501126
256,15,500,0.0,18.58456310966116
257,15,1750,0.05,18.611590332840713
258,10,1250,0.25,18.667959564875186
259,14,1750,0.15,18.782528126600905
260,13,2000,0.2,18.90267646010294
261,10,1000,0.3,19.005187526739764
262,14,500,0.0,19.712808961017032
263,12,1750,0.3,19.76888625212942
264,14,2000,0.05,19.857595447722442
265,10,750,0.1,20.291156782226572
266,11,1500,0.25,20.59658195357231
267,13,2000,0.3,20.750381864528833
268,6,500,0.3,20.92153698549526
269,14,2750,0.3,21.32271808158361
270,14,2500,0.1,21.366155349229253
271,13,1250,0.05,21.99005966519129
272,12,1000,0.05,22.164383169709335
273,13,500,0.0,22.650946625903714
274,11,1000,0.2,23.0669702614121
275,15,1750,0.1,23.459131060173775
276,12,1250,0.05,23.587164113353264
277,11,1250,0.25,23.82887462540549
278,11,1000,0.15,24.198302307043086
279,7,500,0.1,24.37764452024159
280,15,2000,0.15,24.60771686050898
281,10,1000,0.2,24.659498410055065
282,15,2500,0.25,25.578970677592743
283,14,1500,0.05,25.80590525999865
284,14,3000,0.25,25.858943027134952
285,14,2500,0.25,26.077354650190895
286,13,1750,0.2,26.34012654184622
287,12,500,0.0,27.080358231042624
288,11,1250,0.3,27.360482964849616
289,13,3000,0.3,27.634874549367527
290,9,250,0.0,27.680848957250802
291,13,2500,0.25,27.86801071949447
292,15,2750,0.15,28.5282905936348
293,10,1000,0.25,28.875683805080712
294,11,1750,0.25,29.792315268403257
295,15,2500,0.2,30.179406094424053
296,12,1500,0.1,30.32473733333549
297,15,2500,0.05,30.34984159398624
298,13,1500,0.1,30.398185418422052
299,15,3000,0.3,30.544662612561794
300,15,2750,0.3,33.2874744062772
301,14,2000,0.15,33.56628082711152
302,11,1500,0.2,33.654142284148485
303,8,750,0.1,34.928296979011726
304,9,1000,0.25,35.01433459689393
305,15,2750,0.05,35.55468692163348
306,10,1000,0.15,35.76080979084714
307,11,1500,0.15,35.78688138087562
308,13,2750,0.25,35.869703938526186
309,12,2250,0.25,35.93305427605383
310,14,2250,0.1,36.126313717024054
311,8,1500,0.3,36.278408031923874
312,15,4000,0.1,36.433018258293544
313,15,2000,0.1,37.213118115191754
314,15,3500,0.15,37.777207653437436
315,9,750,0.1,37.87365268443793
316,14,2000,0.1,37.987584529890775
317,15,2000,0.05,38.50479146425097
318,15,750,0.0,38.99357976976693
319,5,250,0.1,39.06445942638411
320,14,1750,0.05,39.54633394936837
321,14,2250,0.25,39.74647322248949
322,13,2000,0.25,39.85389322112192
323,11,500,0.0,40.19953506772191
324,7,1000,0.25,40.93203437444844
325,14,750,0.0,41.24358240730449
326,15,2500,0.1,42.8127145632005
327,7,500,0.2,43.43193232579368
328,15,3000,0.2,43.70314303464373
329,13,2500,0.2,44.23491807081544
330,6,250,0.05,44.71469723114198
331,9,1000,0.3,45.18330462019731
332,12,1500,0.15,46.23702927913874
333,12,1750,0.2,46.51550326509493
334,12,1250,0.1,46.91142337524535
335,8,750,0.25,47.22081637435204
336,13,750,0.0,47.51263941481917
337,9,1000,0.2,48.292125820995935
338,14,2250,0.15,48.63287108157762
339,15,2500,0.15,48.68595174040361
340,15,3250,0.05,48.744214008832834
341,10,1000,0.1,49.4641451574969
342,6,250,0.15,49.466046541511375
343,15,3500,0.25,50.14270056429375
344,11,1500,0.05,50.619135897529524
345,15,3500,0.3,50.729586948864366
346,12,2500,0.25,50.84386220269085
347,15,3000,0.1,50.84883058237651
348,11,2250,0.2,51.08477399754696
349,11,1500,0.3,51.62055400288341
350,11,1750,0.15,51.8659491807048
351,11,1250,0.1,52.483788309931775
352,12,2750,0.15,52.54607586765668
353,15,3250,0.3,52.931977290002244
354,11,2000,0.15,53.446056935420074
355,15,2250,0.1,53.52611173402582
356,15,3500,0.2,53.878375203095075
357,8,250,0.0,54.0701052912552
358,15,3250,0.1,54.270433064485815
359,12,750,0.0,55.51003912521778
360,14,2500,0.2,56.58021227217754
361,14,3500,0.15,56.93577422676282
362,13,2000,0.1,58.21842399463926
363,12,2000,0.25,58.24235247557011
364,6,250,0.1,58.62552125325803
365,6,500,0.15,58.64831074590963
366,15,2750,0.1,59.1265891906086
367,13,1500,0.05,59.4356384799869
368,13,2750,0.3,59.84269212974131
369,11,1250,0.05,60.102038787294696
370,13,2500,0.3,60.39196270096798
371,13,2250,0.05,60.74858560276452
372,12,2250,0.1,60.90835748399359
373,12,2000,0.05,61.06064375017588
374,15,4250,0.05,62.471621620760104
375,12,1750,0.15,62.78898372986986
376,13,3250,0.3,63.291786776519594
377,10,500,0.0,63.52272952307269
378,9,1000,0.15,64.12176320036866
379,14,3250,0.3,64.34000570062497
380,15,3750,0.2,64.78322454052056
381,15,1000,0.0,64.82227249754364
382,8,500,0.05,65.51400377288402
383,15,3250,0.15,65.74873731054736
384,15,5000,0.2,66.35371977548549
385,9,1250,0.3,67.19154833856699
386,14,1000,0.0,68.42796155166214
387,15,2750,0.2,68.90085934521441
388,14,2500,0.15,68.98474376136697
389,15,3500,0.1,69.46485920241315
390,11,2000,0.25,69.98664405071081
391,11,1750,0.3,70.49553983031674
392,11,2000,0.2,70.64496590969411
393,12,1750,0.1,73.26655854812252
394,13,3000,0.05,74.99321774158156
395,15,2250,0.05,76.00596328119397
396,10,1250,0.15,76.36356371829143
397,15,4750,0.3,76.77151353932274
398,15,4000,0.25,76.84711937504075
399,13,2250,0.1,77.19360777072735
400,13,1000,0.0,78.32334721701618
401,10,1250,0.05,78.43256951797136
402,13,3250,0.1,78.8088332525789
403,13,1750,0.05,78.99211091654723
404,12,2250,0.15,79.63070998548386
405,14,4250,0.2,80.75216950090915
406,15,3750,0.25,81.12069457655453
407,12,2500,0.3,81.69638331878618
408,11,750,0.0,81.76994304639108
409,13,2750,0.15,82.10894837175161
410,12,2000,0.3,82.16387776984327
411,14,2750,0.2,82.64459410312179
412,15,4500,0.1,82.99429635655194
413,12,2000,0.1,83.25788442452193
414,9,1250,0.25,83.53717948610607
415,10,1500,0.05,84.48607588369742
416,11,1500,0.1,85.10791073341964
417,10,1500,0.3,85.27652733961592
418,8,750,0.05,85.58780854234189
419,14,2750,0.25,85.75465171849753
420,12,3000,0.3,85.7972944320486
421,15,3000,0.15,86.05338632969529
422,15,5250,0.3,86.20940482059629
423,9,1250,0.2,86.389435892778
424,15,3000,0.25,86.42364685564638
425,7,250,0.0,86.55088736556611
426,14,2500,0.05,86.5654848985692
427,14,3250,0.25,86.72569906241021
428,14,2750,0.15,87.09785390850283
429,15,4000,0.3,87.64035918661683
430,11,2250,0.25,88.03450950337373
431,12,2500,0.2,88.25859910855414
432,12,2500,0.15,88.29627049845023
433,8,1000,0.25,89.23309745549446
434,9,500,0.0,90.0857351664005
435,12,1000,0.0,90.15289152109379
436,13,2000,0.05,90.74107243936868
437,4,250,0.2,90.76352925415237
438,11,2500,0.25,91.2640080592039
439,12,2250,0.05,91.94236836758954
440,13,2250,0.15,92.01445672500384
441,15,4000,0.15,92.32192479062569
442,9,1250,0.15,92.92762487114318
443,7,750,0.2,93.19749548060496
444,14,3000,0.3,94.52883296824356
445,15,3750,0.1,94.70712148168944
446,10,2000,0.2,94.80347752978535
447,11,1750,0.1,94.82166435412654
448,13,2500,0.15,94.9092225093211
449,15,1250,0.0,95.03325059847002
450,12,2000,0.15,95.61923985144715
451,14,2750,0.05,95.74492876781126
452,10,1500,0.2,96.46005113714837
453,8,750,0.3,96.91880436424182
454,15,3250,0.2,98.29371816268987
455,15,4750,0.2,98.48661869597142
456,11,1750,0.2,99.55640425888069
457,14,3750,0.25,100.0169893658609
458,14,1250,0.0,100.11981827758149
459,12,2250,0.3,100.28567690143025
460,13,2500,0.05,101.0947497415778
461,15,4250,0.1,101.79302628137363
462,15,3500,0.05,102.5028220793763
463,15,4250,0.15,103.39377531674918
464,5,250,0.25,104.0747431104053
465,14,2750,0.1,104.20622470773947
466,15,3750,0.05,104.56190361540189
467,14,3250,0.15,106.44482417277483
468,12,3000,0.25,107.02428634978699
469,12,2000,0.2,107.68747271139999
470,12,1750,0.05,107.8431032578788
471,15,1500,0.0,108.06775178440601
472,10,1500,0.15,108.84484354443822
473,11,2000,0.3,109.24053520410507
474,7,750,0.25,110.47751386221154
475,14,3000,0.1,112.48899310270785
476,12,3000,0.2,112.54143853552637
477,14,3500,0.05,112.67967170400307
478,15,3000,0.05,112.76950991717476
479,8,1000,0.1,113.72087893383315
480,13,1250,0.0,113.82068593879464
481,12,2250,0.2,114.04532217193591
482,13,2500,0.1,114.7071508940617
483,13,2000,0.15,117.11210502026836
484,13,2750,0.05,117.213866776018
485,15,4500,0.3,118.7550115665118
486,13,2250,0.2,120.55164991972954
487,15,4000,0.05,121.21025989482087
488,14,4750,0.2,121.60172147626984
489,10,1250,0.2,122.22017012158987
490,15,5000,0.15,123.11185987732546
491,13,3500,0.1,123.35631761620365
492,10,1500,0.1,125.35218221076123
493,15,3750,0.3,125.68813139004781
494,5,250,0.2,126.6459673455244
495,14,3500,0.3,126.94098691622018
496,8,750,0.15,126.98543151151301
497,9,2500,0.25,127.05520897240396
498,13,3750,0.1,127.28042409517175
499,5,500,0.3,128.0502414691255
500,14,3750,0.1,128.05955845269773
501,10,750,0.0,128.91067862010954
502,11,1750,0.05,129.3557213723216
503,12,1250,0.0,129.437035423085
504,15,5000,0.3,130.207640592801
505,15,4250,0.25,130.55888072605848
506,13,2750,0.1,131.31841664358245
507,15,4000,0.2,132.47007565953737
508,10,1750,0.25,132.98646180620324
509,15,3750,0.15,133.12219959339578
510,9,1500,0.2,135.05520272444838
511,14,3500,0.1,135.22502712841427
512,14,1500,0.0,135.41178143185508
513,14,3000,0.15,137.07238013432473
514,15,5000,0.25,137.52836982462534
515,14,3250,0.1,137.7827436610642
516,13,4000,0.3,137.90006557856393
517,10,1750,0.1,138.47948255510985
518,14,4000,0.25,138.8292724344068
519,15,1750,0.0,138.85436047025553
520,11,2500,0.2,139.62766262009293
521,15,4750,0.1,140.15436999768596
522,9,1000,0.05,140.23981808050686
523,12,3000,0.1,140.552893940745
524,13,3500,0.3,140.83688906297402
525,7,750,0.3,141.58642644381626
526,13,3250,0.25,141.65714818216497
527,10,2000,0.3,142.38387599021453
528,11,2250,0.3,144.16614573237896
529,15,6000,0.2,144.51349319441022
530,6,500,0.1,145.04606998182317
531,10,1750,0.2,145.5072491452528
532,13,3500,0.2,146.3609565734717
533,11,2250,0.05,147.02793846439263
534,14,3000,0.2,147.44260804394276
535,15,4500,0.2,147.7038046136821
536,11,1000,0.0,147.8724792565928
537,13,3000,0.2,148.22792633690784
538,14,3750,0.05,148.64818225740555
539,14,3750,0.15,148.72951322036528
540,15,4250,0.3,149.35675229034584
541,9,1000,0.1,149.9236357814926
542,6,750,0.25,150.1415210506635
543,14,4500,0.25,150.36500844684494
544,14,2250,0.05,150.75461741216802
545,11,3000,0.3,151.04093754159717
546,15,4750,0.05,151.0480906781466
547,10,2000,0.25,151.84242730293008
548,15,5750,0.2,152.09319820386563
549,14,4000,0.2,152.8389167879365
550,13,1500,0.0,152.96839848745964
551,11,2500,0.3,154.3341753235651
552,8,1000,0.05,155.34281932507596
553,15,4250,0.2,155.55883427936098
554,8,500,0.0,157.6056573553026
555,10,2250,0.2,157.86794743231195
556,14,4750,0.25,157.90448566891536
557,5,250,0.15,158.21673293810045
558,15,5000,0.05,159.19986242953215
559,14,5250,0.15,159.33619701933046
560,15,4500,0.25,160.48770969421474
561,11,2750,0.2,160.71302455085117
562,12,2500,0.05,160.9221340771562
563,13,2750,0.2,161.33089020758476
564,10,1750,0.15,161.39583810640684
565,15,5250,0.2,162.18360013532742
566,9,1500,0.15,162.87213003613243
567,14,3000,0.05,166.5242221052467
568,10,1250,0.1,167.296187548485
569,14,3500,0.25,167.45560973675217
570,15,4500,0.05,167.86076760703625
571,9,1750,0.15,168.14481072467277
572,9,750,0.0,168.15528687659295
573,13,3500,0.05,168.31587566222285
574,12,3750,0.15,168.67167882544618
575,5,500,0.25,170.74520231140932
576,8,1250,0.3,171.0046370484873
577,14,6250,0.25,171.76443992931146
578,12,1500,0.0,172.14790896897037
579,14,1750,0.0,172.77131507799336
580,15,5000,0.1,173.3764964423369
581,15,2000,0.0,174.10424322829832
582,15,6000,0.25,174.1282631086055
583,12,2750,0.3,174.96581464924736
584,14,4000,0.1,175.4613943884482
585,10,1750,0.05,175.9145852621287
586,14,4000,0.15,176.064354317863
587,11,2000,0.05,176.16262087517623
588,14,3500,0.2,176.30093134633128
589,13,5000,0.2,176.42565679058256
590,8,1250,0.25,177.20366187848765
591,14,4750,0.3,177.30746069185898
592,15,5750,0.15,177.4734596622116
593,11,2000,0.1,177.52844727197356
594,6,250,0.0,177.88129853360485
595,13,3500,0.25,178.0356019392124
596,14,4000,0.05,178.0574692470052
597,9,1750,0.2,178.34877147898914
598,15,4750,0.15,178.44306721088304
599,10,1750,0.3,178.51812396073217
600,4,250,0.25,178.74965023054403
601,15,5250,0.25,179.05319574094847
602,14,4750,0.1,179.38969736848495
603,14,4250,0.3,179.6063221471303
604,4,250,0.15,181.77146680775718
605,9,2000,0.25,181.8049874276435
606,9,1500,0.3,182.1238063954402
607,13,4750,0.3,182.84273674468596
608,13,3750,0.25,185.76949701576393
609,13,3250,0.05,185.86269511797602
610,12,3250,0.15,186.36247549244302
611,9,2250,0.2,186.40406215143474
612,14,6750,0.25,186.79963913078814
613,9,1500,0.25,188.55792749163555
614,8,1000,0.3,188.92271383212528
615,8,1000,0.2,189.86128083695564
616,12,2750,0.05,190.47147669176547
617,7,750,0.1,190.8018002409833
618,10,2500,0.15,191.2685616378409
619,10,1000,0.05,192.1324409605706
620,10,2250,0.25,192.3957875324894
621,13,3000,0.25,193.4592852037534
622,13,3750,0.3,193.9382046545176
623,13,3000,0.1,194.07951913706884
624,13,1750,0.0,194.92561685196108
625,11,2500,0.05,195.01774373384632
626,12,2500,0.1,195.68909367378848
627,14,4500,0.1,196.58533665201708
628,14,5000,0.15,197.6978683110579
629,5,500,0.15,198.0439953355204
630,10,1000,0.0,198.67636842450742
631,14,4500,0.3,199.7262190543474
632,13,4250,0.2,200.74096435374383
633,14,4500,0.05,201.60636542082656
634,15,5250,0.1,202.94590300461138
635,5,250,0.05,203.27647886540765
636,12,4000,0.25,203.31615031849347
637,15,6750,0.2,204.3464264235853
638,14,4250,0.15,204.48424833156776
639,11,3250,0.25,204.85866380785816
640,8,1250,0.2,204.9193429874625
641,12,3250,0.3,205.50567966528857
642,14,5000,0.3,206.03873911802063
643,15,6000,0.1,206.61294104292415
644,11,1250,0.0,206.761793697884
645,6,500,0.05,208.4634063969143
646,11,2250,0.1,208.850142788481
647,14,4250,0.05,209.16981312288218
648,15,5500,0.3,209.48699614739783
649,14,3750,0.2,210.07873750787212
650,14,3250,0.05,210.5320528227564
651,8,1250,0.05,210.6838423463018
652,15,7250,0.25,212.04440547678743
653,13,3250,0.2,212.21614818189315
654,7,750,0.15,213.47922066001863
655,15,2250,0.0,214.0624605441324
656,9,1750,0.3,214.103390186584
657,9,2000,0.3,214.38251965896782
658,15,7750,0.2,215.2831759624315
659,14,6000,0.25,216.18920763253115
660,12,1750,0.0,217.4449306136704
661,3,250,0.25,218.2706399595838
662,13,3750,0.05,218.40779539661642
663,9,1250,0.1,219.51645303341982
664,14,2000,0.0,220.49797792369628
665,10,1500,0.25,221.0615008868844
666,10,2500,0.3,223.28504387131784
667,13,4000,0.15,224.05608725617674
668,8,2250,0.3,224.77943877042358
669,8,1250,0.1,224.92689348540694
670,14,5000,0.1,225.36722087598883
671,15,7250,0.1,226.81055244555236
672,13,4000,0.05,226.96891468045877
673,15,7250,0.3,228.08815045712487
674,14,5500,0.25,230.08000973044355
675,15,6750,0.25,234.95418551009854
676,3,250,0.2,235.20055549270094
677,13,3250,0.15,236.19213402402536
678,15,8000,0.15,237.00865406446562
679,14,5500,0.15,237.60312516966744
680,13,5000,0.25,238.34463383662464
681,11,2500,0.15,238.6732403275451
682,9,1250,0.05,239.08291978760008
683,8,1250,0.15,239.61228395119664
684,15,5250,0.05,240.32546947420101
685,5,500,0.2,240.75583388596334
686,13,4250,0.3,242.3795124874826
687,5,750,0.25,244.79241738104233
688,13,3750,0.2,245.5255243223951
689,8,1500,0.1,245.70574044380024
690,14,3750,0.3,245.9471360785798
691,14,6250,0.3,246.65362363219637
692,10,2000,0.05,247.08703105432335
693,15,6500,0.1,247.18962346192743
694,13,4500,0.3,247.42546153524094
695,15,6250,0.2,249.02905273185564
696,7,500,0.0,249.63074019178558
697,15,7000,0.25,250.36328245777486
698,11,2750,0.3,251.19179262807182
699,15,5500,0.05,251.55141454625848
700,8,1500,0.15,251.9084957775402
701,15,8000,0.3,253.03631137129082
702,9,1750,0.1,253.53742134065163
703,15,5500,0.1,253.57095820456263
704,12,3500,0.3,253.7547869309298
705,15,2500,0.0,254.34827180140562
706,9,1000,0.0,255.95734829917896
707,15,6750,0.3,256.0532076103291
708,4,250,0.1,256.31031432696653
709,7,750,0.05,256.4986989951951
710,15,5750,0.25,256.65457932280964
711,13,4750,0.15,256.8533917228482
712,10,2500,0.05,257.33125583048263
713,8,1500,0.25,257.41800205572923
714,9,2500,0.2,259.83557681422343
715,4,250,0.3,260.74032525490134
716,8,2000,0.05,260.98184268367635
717,12,2750,0.25,261.0927713925596
718,15,7000,0.15,261.45129903995263
719,13,5500,0.25,261.8568715584116
720,14,7500,0.25,261.88424608340193
721,15,7500,0.15,262.3780271199779
722,10,2750,0.15,262.9517997576123
723,9,2250,0.25,263.42392546009376
724,13,3000,0.15,263.7390464905817
725,15,6500,0.2,264.1901614165042
726,10,2000,0.1,265.5612072298677
727,12,3000,0.05,265.8467517148303
728,11,1500,0.0,267.10723528659236
729,10,1250,0.0,267.40603580330475
730,7,1250,0.25,267.9326533021381
731,15,5750,0.3,268.2016640992307
732,14,5000,0.25,268.74253707264234
733,15,7250,0.2,268.81709045944615
734,12,3500,0.25,268.8206374626081
735,8,750,0.0,268.82524337184464
736,15,4750,0.25,268.9047303341406
