,K,Alpha,Tau,MSE
66,14,250,0.2,0.3060409927053256
67,13,1000,0.2,0.30608093151271454
68,11,250,0.2,0.3061631125406379
69,14,750,0.25,0.30628422476071826
70,13,750,0.25,0.3064695835844643
71,12,250,0.2,0.306616909167744
72,11,500,0.15,0.30683520831181404
73,7,250,0.05,0.306951676938535
74,13,750,0.2,0.30733959280841294
75,15,250,0.2,0.30753442642397666
76,8,500,0.3,0.30763020237702116
77,14,250,0.15,0.3077655954903964
78,11,250,0.15,0.3084456487830442
79,12,250,0.15,0.30863770240062854
80,13,750,0.15,0.3087557401772846
81,15,250,0.15,0.30878558297681363
82,15,500,0.3,0.30927262592424626
83,15,500,0.25,0.3121835573093096
84,14,250,0.1,0.3129698524135908
85,13,250,0.3,0.31333013031269386
86,14,500,0.2,0.3133487359146265
87,15,250,0.1,0.3137541399708932
88,12,250,0.1,0.31456296527828387
89,13,250,0.25,0.3176300561496877
90,15,500,0.2,0.3178316944269711
91,8,250,0.05,0.3194739985019711
92,15,750,0.2,0.3198772686336958
93,13,750,0.1,0.3198999704360618
94,11,250,0.1,0.3214570096072377
95,14,500,0.15,0.3233874218912787
96,13,250,0.2,0.32497788441931585
97,15,500,0.15,0.33054891710896817
98,15,750,0.15,0.3307094024010266
99,13,250,0.15,0.33861991820897513
100,15,1000,0.2,0.34038709488260743
101,6,250,0.2,0.3464886570906479
102,14,1000,0.2,0.3494169078221628
103,14,250,0.05,0.3498868545136803
104,15,250,0.05,0.3502142229338253
105,10,500,0.1,0.3516264321589335
106,12,250,0.05,0.3576554592074002
107,14,500,0.1,0.3591526561538021
108,15,750,0.1,0.3642901428312789
109,13,250,0.1,0.3658537375867513
110,15,500,0.1,0.36606876637166763
111,13,500,0.05,0.40922360168349015
112,15,750,0.25,0.4302609824179185
113,15,750,0.3,0.47625831720461625
114,14,500,0.05,0.49024202639868436
115,15,500,0.05,0.504578960115737
116,13,250,0.05,0.5063429813384939
117,11,750,0.3,0.5275351166050433
118,14,1250,0.25,0.5541442468124804
119,9,500,0.15,0.5703943023455681
120,15,750,0.05,0.6072567303119802
121,14,750,0.15,0.624376196607342
122,14,750,0.2,0.6408031146855327
123,11,500,0.1,0.6411191961866384
124,10,750,0.3,0.6604898913387217
125,14,1250,0.3,0.666822153327838
126,15,1250,0.3,0.675804350027636
127,15,1500,0.3,0.6906975707276831
128,13,750,0.05,0.762886749160066
129,15,1000,0.05,0.7829386642628682
130,14,750,0.1,0.8001109311467217
131,15,1000,0.15,0.8087650222783808
132,14,1500,0.25,0.8201980260553954
133,14,1250,0.15,0.8723891598885227
134,14,1000,0.05,0.8776151599312845
135,8,500,0.25,0.9289817985796816
136,13,1250,0.15,0.9455690646554354
137,14,750,0.05,1.007998683085781
138,11,750,0.25,1.2332910344519918
139,15,1250,0.1,1.238034502916719
140,12,750,0.1,1.2577971561792716
141,11,750,0.1,1.3052793157526712
142,14,1000,0.15,1.3168611068733709
143,14,1750,0.25,1.3534937854493574
144,15,1750,0.25,1.4827906328135678
145,14,1500,0.3,1.5504787984889536
146,15,1000,0.1,1.552162498327129
147,15,1250,0.05,1.61633295140365
148,11,1000,0.25,1.656512467532298
149,13,1000,0.15,1.6912029749372213
150,10,750,0.2,1.7825060629674419
151,11,750,0.2,1.8270887378923488
152,15,1250,0.25,1.8361206315717253
153,10,750,0.25,1.9091861206717795
154,11,750,0.15,2.0596848952014657
155,11,500,0.05,2.084647266535271
156,13,1750,0.25,2.1174778385396698
157,11,1000,0.2,2.141556620621147
158,11,250,0.05,2.220420895406433
159,15,1750,0.2,2.2256002053317623
160,15,1500,0.1,2.429793940623781
161,14,2000,0.25,2.8365646120328325
162,9,750,0.25,2.8488332538641266
163,11,1000,0.3,2.880134056517388
164,13,1500,0.2,2.9482838088530863
165,9,750,0.2,3.1942154724446503
166,13,1000,0.05,3.2816005781400057
167,13,1000,0.1,3.353330564715121
168,15,1250,0.15,3.4766556343593487
169,15,1250,0.2,3.6390518006021897
170,14,1000,0.1,3.6511557127096697
171,15,1500,0.25,3.6740555012837652
172,13,1500,0.15,3.6888660006928253
173,14,1500,0.15,3.8022764933751048
174,10,750,0.05,3.8789933858328998
175,9,750,0.3,3.8845112966194124
176,12,1000,0.25,3.935441654952737
177,13,1500,0.25,4.275727031318455
178,15,2000,0.15,4.414477789236969
179,14,1250,0.2,4.616292907794951
180,15,2000,0.2,4.704486536877341
181,15,250,0.0,4.7528703937324295
182,13,1750,0.15,4.80155365630629
183,14,1250,0.05,4.8702172186790476
184,14,250,0.0,4.993622497692068
185,15,1500,0.05,5.056438223189517
186,14,2000,0.2,5.4027248811731745
187,15,2000,0.3,5.4070556815414
188,8,500,0.2,5.758452677750028
189,13,250,0.0,5.80469822449042
190,14,2750,0.3,6.205424856238684
191,12,1000,0.3,6.5132996048859235
192,13,1250,0.1,6.59615448155694
193,15,2250,0.3,6.662766208093991
194,12,1000,0.2,6.787722359601807
195,12,250,0.0,6.914591237753436
196,12,750,0.15,7.352272039178549
197,14,1250,0.1,7.808203000282962
198,15,1750,0.1,8.147440516537086
199,13,1750,0.2,8.207336808807764
200,15,2750,0.3,8.428403382010337
201,15,2500,0.25,8.45734253386118
202,9,500,0.1,8.999231665350214
203,15,1750,0.15,10.139425676834808
204,15,2500,0.15,10.896661298761115
205,13,2500,0.25,11.252847246215767
206,10,1250,0.25,11.95467866330013
207,11,250,0.0,12.043989859122677
208,15,500,0.0,12.381154262275013
209,10,750,0.15,12.510352433072553
210,13,1250,0.3,12.55310156946927
211,15,1500,0.2,12.586517160564089
212,15,2250,0.05,12.879225843692145
213,7,500,0.3,12.919856991314791
214,14,1500,0.1,12.96076056220704
215,12,750,0.05,13.447716248792204
216,10,1000,0.3,13.510670843673486
217,13,2000,0.15,13.60393626191581
218,11,1250,0.15,13.793971360842821
219,15,1750,0.3,14.082460440542816
220,14,2500,0.15,14.164916426272134
221,11,1500,0.3,14.652084334806913
222,14,500,0.0,14.75280638518944
223,10,500,0.05,14.98891804467889
224,14,3000,0.3,15.00125022939193
225,8,500,0.05,15.296582261177026
226,7,500,0.25,15.309806019888107
227,8,500,0.15,15.529972911041583
228,14,1500,0.2,16.066035552241505
229,14,1750,0.15,16.310991454391925
230,13,1750,0.3,16.36101195175318
231,15,1750,0.05,16.436260830503684
232,14,1750,0.3,16.475776236681853
233,15,1500,0.15,16.690205030975843
234,13,2000,0.2,16.758129191717337
235,11,750,0.05,16.761089771334298
236,11,1000,0.05,17.285245717783596
237,10,250,0.0,17.302248882430924
238,10,750,0.1,17.38726949618057
239,10,1000,0.2,17.40910966422353
240,13,1250,0.05,17.649535884031785
241,13,1500,0.3,17.748721965390928
242,15,2250,0.2,18.418265190457
243,11,1250,0.25,18.538226330504173
244,12,1500,0.3,18.939576420793262
245,13,500,0.0,19.345087573986174
246,8,500,0.1,19.86824921792392
247,13,1500,0.1,19.978653765468348
248,6,250,0.05,20.24344378530105
249,14,2000,0.3,20.755940181466016
250,12,1500,0.25,20.96209841645326
251,14,1500,0.05,21.00353153663086
252,13,2000,0.3,21.317702471352963
253,11,1500,0.2,21.52277143666883
254,13,1250,0.25,21.685292638141842
255,8,750,0.15,21.840901655993747
256,14,2250,0.3,22.12939678707037
257,13,1250,0.2,22.351550029295435
258,10,1000,0.05,22.405877593175617
259,10,1250,0.1,22.550019799197777
260,12,1000,0.05,22.85183722650164
261,11,1000,0.15,23.22303103658415
262,14,2250,0.25,23.78165551488196
263,11,1000,0.1,23.870218510249163
264,10,1000,0.25,24.277253219613545
265,11,1250,0.2,24.4475523458836
266,12,1750,0.15,25.19296847331348
267,12,1000,0.1,25.221488260660212
268,13,1500,0.05,25.30688386228321
269,15,2000,0.1,25.40768333236249
270,15,750,0.0,25.492151520584805
271,15,2250,0.25,25.68860071356988
272,7,500,0.1,25.739761456841435
273,14,2500,0.25,26.260784412040763
274,12,1000,0.15,26.361332698097264
275,15,2750,0.2,26.82185656788513
276,6,250,0.1,27.033251614043987
277,10,1250,0.05,27.12526057234885
278,12,500,0.0,27.23871730030085
279,15,2750,0.1,27.538912559581853
280,9,250,0.0,27.692857327654746
281,9,1000,0.3,27.80699165460717
282,12,1500,0.2,28.40416458342255
283,13,2000,0.25,28.500497130876703
284,14,1750,0.2,28.89811213126427
285,13,2250,0.3,28.967501404435403
286,12,2000,0.15,29.223708869121474
287,11,1250,0.3,29.511292604370233
288,13,3000,0.15,29.738388863633602
289,14,2000,0.15,29.88659645350543
290,8,750,0.1,30.47394462774861
291,10,1000,0.15,31.21827529504315
292,5,250,0.2,31.222371275720228
293,9,1000,0.2,31.895453894800628
294,14,2500,0.2,31.92080844318273
295,8,750,0.05,32.45852342492115
296,15,2500,0.2,32.64257810207999
297,12,2500,0.25,32.971416203925564
298,14,750,0.0,33.04773775006534
299,15,2500,0.3,33.26238402407761
300,15,3000,0.3,33.41434613352853
301,14,2000,0.05,34.201563777130836
302,12,1250,0.25,34.26786520628146
303,12,1250,0.15,34.344813308542065
304,12,2000,0.25,34.59421490340669
305,10,1000,0.1,34.798179631059874
306,15,2000,0.25,34.875727042629975
307,11,1250,0.1,35.603399716717746
308,15,2750,0.25,35.60991368022224
309,12,1250,0.3,35.61264778973533
310,15,2250,0.15,36.221915865171624
311,14,1750,0.05,37.27370527173829
312,13,1750,0.05,37.79365086651816
313,13,2000,0.05,37.87029452074777
314,12,1750,0.3,38.64703588885726
315,14,2250,0.2,39.26947134002975
316,9,750,0.05,39.909761356856926
317,14,1750,0.1,40.46572142371087
318,14,2250,0.15,40.49007406519411
319,6,500,0.25,40.93414116172358
320,12,1250,0.2,41.69587921668843
321,11,500,0.0,42.14459376638032
322,7,500,0.2,42.49374408792653
323,13,2750,0.3,42.66777705147783
324,15,3250,0.3,43.2704534303458
325,10,1250,0.3,43.277469561126026
326,14,3500,0.3,44.15361654444078
327,14,3250,0.25,44.702185048752064
328,15,2000,0.05,44.80442110092565
329,13,2250,0.2,45.39873967182487
330,15,1000,0.0,45.621086547570926
331,14,2500,0.3,45.91319121973984
332,13,2000,0.1,46.051715125298045
333,9,500,0.05,46.63470951555655
334,14,3750,0.3,47.01447054455568
335,8,750,0.3,48.01727598427996
336,15,2750,0.15,48.07481291854057
337,9,1000,0.1,50.689793447584556
338,12,1250,0.1,50.89796099227022
339,15,2250,0.1,51.0192514412086
340,15,3500,0.3,52.65016276632364
341,14,3250,0.15,53.059970275251004
342,14,3250,0.3,53.80709523687186
343,12,2750,0.2,53.91734029905479
344,8,250,0.0,54.09303193548706
345,10,1250,0.15,54.86115937883098
346,11,1750,0.25,55.90660929916699
347,14,2250,0.1,55.94619836334121
348,8,750,0.2,56.65681926254289
349,5,250,0.05,57.12076264389381
350,9,1000,0.25,57.28373796506981
351,15,3000,0.2,57.316846958601275
352,13,750,0.0,57.77553214309073
353,14,2500,0.05,58.29393213715912
354,12,2000,0.3,59.449297025061576
355,15,3250,0.25,59.65335661819351
356,14,2250,0.05,59.96503239682121
357,12,2250,0.3,60.69674350659061
358,12,1500,0.05,61.09385709047542
359,10,1500,0.1,62.1041632723295
360,9,750,0.15,62.480600144021054
361,13,1750,0.1,62.504923827522845
362,13,2250,0.15,62.832646434933885
363,13,2500,0.2,63.81119882350716
364,10,500,0.0,63.969722355290294
365,12,1750,0.1,64.55647575921381
366,10,1250,0.2,65.28608777885874
367,12,2000,0.1,65.6967459729115
368,12,1750,0.25,65.83954486549469
369,12,1750,0.2,67.9073175308424
370,12,750,0.0,68.63989767856923
371,15,2500,0.1,69.07953374583838
372,11,1750,0.3,69.97847580397064
373,12,1500,0.15,70.40462891425103
374,12,1250,0.05,70.45618072830744
375,14,2750,0.25,70.86560847823127
376,6,500,0.05,71.20350171777972
377,11,1500,0.25,71.59442163393449
378,12,1500,0.1,72.03089835131182
379,13,2750,0.2,73.61452093804493
380,14,2000,0.1,74.00405635610583
381,15,4250,0.3,74.93224444498435
382,14,2750,0.15,74.96117532860801
383,12,2000,0.2,75.18477181778903
384,9,1500,0.2,75.89612304525002
385,13,2750,0.25,76.53996991504317
386,11,1250,0.05,76.60337950339854
387,10,1500,0.15,76.99073846006306
388,5,250,0.1,77.70621066010271
389,15,3750,0.05,77.73895293262287
390,13,2500,0.1,78.13143794982588
391,14,3000,0.1,79.7943118618644
392,14,1000,0.0,80.40324880138444
393,6,250,0.15,81.05457907562196
394,11,1500,0.1,81.06733687351849
395,14,3250,0.2,81.11485349457826
396,15,3500,0.1,81.21667415747497
397,15,2500,0.05,83.88605563225097
398,8,1500,0.25,84.6011231898745
399,10,1500,0.05,85.51281719418381
400,9,750,0.1,85.92854543916434
401,7,250,0.0,86.58349380519292
402,13,2500,0.3,87.41752880845112
403,15,3000,0.25,87.61093311901399
404,13,3000,0.2,88.87338338875809
405,13,1000,0.0,90.75375086137446
406,11,1500,0.05,91.02911381312474
407,14,3000,0.25,91.24682381489107
408,7,750,0.2,92.16844289165147
409,11,1500,0.15,92.67514257874801
410,14,3500,0.15,92.93474217928048
411,11,2000,0.2,93.36611640077581
412,15,3500,0.25,93.62362668068938
413,13,2500,0.15,93.77055332707693
414,9,1000,0.15,93.78185128389872
415,14,2750,0.05,94.38988955218544
416,15,4250,0.15,94.4937359766041
417,15,3500,0.05,96.20145138964749
418,9,1250,0.3,96.40345504827367
419,13,2250,0.25,97.73324816113814
420,14,2750,0.2,97.96733313682661
421,14,2750,0.1,98.4720755780327
422,15,1250,0.0,99.3605777281047
423,15,3750,0.1,100.49719303467982
424,13,2250,0.1,100.5026115428605
425,15,4000,0.2,100.6006703212465
426,12,2250,0.2,101.22163603175441
427,4,250,0.1,101.39525454610865
428,10,1500,0.3,101.6346454943987
429,12,1750,0.05,102.0738222636334
430,11,2000,0.25,102.39947751346673
431,10,1750,0.2,103.66277811655388
432,7,500,0.15,105.37462877962734
433,9,1500,0.25,105.55987146519182
434,9,1250,0.25,106.73784191753393
435,14,3500,0.25,107.48587610503499
436,5,250,0.25,108.36153340090664
437,13,2250,0.05,108.73614252151164
438,12,2750,0.25,110.1593656906925
439,9,2000,0.25,110.19371979381788
440,8,1000,0.3,110.85821698905842
441,15,4500,0.25,112.30712362618196
442,9,1500,0.15,112.40681832631392
443,15,3750,0.3,112.49820234013144
444,9,500,0.0,113.0295105379133
445,14,4250,0.3,113.31645314456517
446,11,1750,0.1,113.67407820331853
447,5,250,0.3,113.7353433491621
448,15,3250,0.15,114.67167397538826
449,13,3000,0.1,115.48197409853628
450,13,3000,0.25,116.91074342105226
451,7,750,0.3,118.90736861213443
452,12,2500,0.2,119.35525129621446
453,15,3500,0.15,119.57726588543677
454,9,1500,0.3,119.86393285272551
455,15,3750,0.25,121.42358749882959
456,15,2750,0.05,121.76453712464215
457,8,1250,0.25,122.27890654343163
458,15,3000,0.15,122.48938068944209
459,14,2500,0.1,123.63692179099108
460,11,1750,0.05,123.83827259190124
461,12,2250,0.25,124.33168370702046
462,15,5250,0.3,124.38409802660303
463,12,2500,0.05,124.87981411151694
464,15,3250,0.2,126.75259303519397
465,13,3000,0.05,127.84260278619549
466,12,2000,0.05,128.4710277443733
467,10,1750,0.25,128.81306943767373
468,14,3000,0.15,129.44378673182692
469,13,3750,0.25,131.1592412842928
470,12,2500,0.3,133.25298645672154
471,12,2500,0.1,136.0461376828409
472,9,1000,0.05,136.5955512306478
473,11,750,0.0,137.17354234649125
474,15,4500,0.15,138.01257028389682
475,9,1250,0.2,138.94569334461124
476,14,3250,0.1,139.56596427916784
477,12,2250,0.15,139.70332298451277
478,12,2750,0.3,141.52842258692894
479,12,2750,0.15,142.13581640191455
480,15,4000,0.25,142.80009858563608
481,10,2000,0.25,142.81745640478823
482,10,1750,0.05,143.24213939197978
483,15,3000,0.1,143.41781093260158
484,9,1750,0.3,146.8909100989398
485,10,2250,0.15,147.35423266408412
486,8,1250,0.2,147.63770246130696
487,12,2250,0.1,147.8185764936482
488,9,1250,0.05,148.64185255212453
489,13,3000,0.3,148.6437728751158
490,11,2500,0.2,149.2658052285056
491,9,3000,0.25,149.48273253827486
492,14,3500,0.2,149.68087930960075
493,15,5000,0.05,150.35760153322826
494,15,4000,0.3,150.44492960905967
495,15,3000,0.05,150.6036266934012
496,11,2750,0.3,150.86059277457852
497,10,2500,0.3,150.86335573191965
498,5,500,0.25,151.28135867479017
499,9,1250,0.15,152.12831304745646
500,15,4000,0.1,152.7082334928875
501,13,4000,0.25,153.26134974018592
502,8,750,0.25,153.28791460363485
503,4,250,0.25,154.02055288353014
504,15,4250,0.1,154.40905805075965
505,13,2500,0.05,154.46026516811725
506,8,1000,0.25,154.56769633467292
507,10,750,0.0,154.85723597319137
508,11,1750,0.15,156.21137216234334
509,7,1000,0.25,156.21922448763277
510,8,500,0.0,157.62316359198635
511,15,3250,0.05,159.3172855903986
512,15,4250,0.25,159.53887741374368
513,7,750,0.25,160.34507928653227
514,14,3750,0.25,160.42797751864984
515,15,4000,0.05,160.44307660469192
516,10,1750,0.15,160.6115311040083
517,15,4250,0.2,160.77216754599772
518,6,500,0.2,161.6798477001162
519,11,2000,0.15,162.78781359237277
520,14,4250,0.25,162.78791463605634
521,5,250,0.15,162.81281494576714
522,13,2750,0.1,163.08243648231667
523,14,4500,0.3,163.66752544470768
524,15,4500,0.1,164.61210243807443
525,9,1750,0.25,165.86297131673012
526,14,3750,0.2,167.21049084659248
527,12,3000,0.15,169.41660223772203
528,15,3750,0.2,170.05166964824213
529,9,1750,0.2,170.80698996475274
530,11,2500,0.3,170.90734024230767
531,8,1500,0.3,173.40554465757768
532,12,3500,0.3,173.73679239872968
533,11,3750,0.15,174.8735947909541
534,13,3250,0.2,175.53603565111058
535,12,1000,0.0,176.6610775354539
536,14,4500,0.1,176.84493612034376
537,8,1000,0.15,176.8882147151885
538,13,3500,0.2,177.04242293257397
539,13,5000,0.3,177.24376216709433
540,11,2000,0.3,179.2855197905686
541,15,4750,0.2,181.1209335233599
542,4,250,0.2,183.01667211701925
543,9,1750,0.15,183.8940131837134
544,15,5250,0.2,184.308700568954
545,10,2500,0.25,184.3297142521489
546,6,750,0.25,184.69771466701027
547,15,4500,0.3,184.82239001592816
548,13,4000,0.3,185.05408934112543
549,7,750,0.05,186.12981226787772
550,11,1750,0.2,186.3372652679868
551,7,750,0.1,186.3390963780764
552,11,2250,0.2,186.8064058710395
553,13,3750,0.3,187.52022148313154
554,15,4750,0.1,188.44554579048264
555,13,3750,0.2,189.11913110745823
556,15,3500,0.2,190.46749592579258
557,13,3250,0.25,190.72747436601
558,15,5000,0.1,191.4130518014667
559,11,2750,0.1,191.4453074527906
560,14,3000,0.05,191.84560224406584
561,6,500,0.3,192.75477806649292
562,11,3000,0.3,193.62590408671184
563,13,4250,0.1,193.80846595206825
564,15,3750,0.15,194.2832102218674
565,14,4000,0.3,195.17469342317943
566,11,2000,0.05,196.3975714992448
567,14,3750,0.15,197.3690526710004
568,11,2250,0.25,197.5610930316547
569,14,3000,0.2,197.95887120406064
570,7,750,0.15,198.51900696745327
571,13,3250,0.3,198.72389552328235
572,13,2750,0.05,199.0540224118414
573,15,3250,0.1,199.15032753908986
574,11,1000,0.0,199.29914449419405
575,11,4000,0.15,199.859259050684
576,11,3250,0.25,200.37283723914854
577,10,2000,0.2,201.8659721066192
578,15,6000,0.2,202.08757224150105
579,14,3750,0.1,205.15546056301582
580,13,3500,0.25,205.5809205727487
581,15,5250,0.15,205.59108925289792
582,15,5000,0.25,206.28581804466876
583,13,3500,0.15,206.46259204469135
584,15,4000,0.15,206.69970889869862
585,4,250,0.05,207.20636890185443
586,11,2000,0.1,207.38140188424765
587,15,5750,0.2,209.0190687438603
588,13,4500,0.1,209.05132844462548
589,10,1750,0.1,209.59262412179518
590,11,2500,0.15,211.5768963956562
591,14,3250,0.05,213.8621981060365
592,14,4250,0.1,214.06976968297778
593,14,4000,0.15,214.46598254747457
594,14,4750,0.15,215.09966836053925
595,12,2750,0.1,215.20113331115218
596,13,2750,0.15,215.9720177510831
597,14,3500,0.05,216.02356931570026
598,11,2500,0.1,217.39435791239416
599,12,3250,0.3,217.4355168732118
600,8,1000,0.2,218.7963628731026
601,14,5000,0.05,220.00171390107857
602,14,5500,0.2,220.71189339806114
603,9,1750,0.1,221.55799039184282
604,15,5500,0.15,221.59893945070837
605,7,500,0.05,223.61816257971864
606,10,2000,0.05,223.64607432047336
607,12,2500,0.15,224.20670791463968
608,14,4000,0.25,224.2321500998695
609,12,3500,0.2,226.42324185635113
610,11,2250,0.15,226.61848390072632
611,15,4750,0.3,227.1371704139645
612,15,4750,0.15,228.21643793791915
613,13,3250,0.1,228.82946998408482
614,13,4250,0.3,229.88505706161624
615,12,3250,0.1,230.34635471374213
616,15,6250,0.15,230.93068803234704
617,14,4500,0.2,231.2641106249502
618,14,5000,0.15,231.80458587119145
619,12,3000,0.25,233.88845089121997
620,14,4250,0.2,234.9935053523194
621,15,5000,0.3,235.0046455194248
622,13,4250,0.25,236.2066197772465
623,14,5250,0.25,236.25205469095513
624,8,1250,0.3,237.63699716603597
625,4,250,0.15,238.13896965872942
626,10,2250,0.1,238.54780034005984
627,11,3750,0.2,238.73072909856978
628,15,6500,0.25,239.05575963621015
629,14,4000,0.2,239.58621528344744
630,14,5000,0.1,240.401443999008
631,12,3000,0.2,243.49366011554662
632,12,2750,0.05,243.907710121852
633,14,3500,0.1,244.82233557844728
634,15,5500,0.2,245.9602054443783
635,13,4750,0.05,247.24739693031728
636,12,2250,0.05,247.43993172775674
637,11,2250,0.05,252.52986249072123
638,14,4250,0.15,253.16325775163546
639,15,4250,0.05,253.7458963177156
640,15,5500,0.3,254.29452936334633
641,13,3500,0.1,254.70839518614721
642,8,1000,0.05,254.7277020550908
643,12,3000,0.3,256.3853545539226
644,14,1250,0.0,256.686763633311
645,11,2250,0.3,259.06237397451997
646,7,1000,0.3,259.3314305993882
647,6,500,0.15,260.27888592811905
648,14,6000,0.15,263.0866368138688
649,8,1750,0.3,265.0206134324349
650,11,2750,0.05,265.3985496676617
651,10,1500,0.2,266.8727797275833
652,12,3750,0.3,267.07867955483
653,14,5250,0.1,267.35284207270206
654,14,4000,0.05,267.4566961359688
655,6,250,0.0,267.60720780040856
656,15,4500,0.05,267.60968475509645
657,13,3500,0.3,267.6859870689879
658,14,3750,0.05,268.86345702234837
659,10,2250,0.25,270.9048963075163
660,11,2750,0.15,271.0707477692758
661,10,1500,0.25,271.5824182075542
662,13,1250,0.0,272.33389763583847
663,13,5000,0.15,274.0836030835977
664,15,4750,0.05,274.2315750290862
665,15,6500,0.15,276.7898811177948
666,15,5750,0.3,277.0248600552423
667,12,3000,0.1,277.3851029924679
668,11,2500,0.05,277.5052848877581
669,10,1750,0.3,277.7424756520386
670,15,5250,0.25,278.2192426529961
671,15,6250,0.1,278.65159883929306
672,15,6500,0.3,279.1635909786806
673,9,1750,0.05,279.2491113927569
674,15,5000,0.2,280.0928716811069
675,15,7000,0.25,281.6903045899656
676,13,4250,0.2,281.6972214871288
677,12,3250,0.15,282.5190999824245
678,8,1750,0.15,282.8161464792793
679,15,6000,0.1,283.885764619054
680,12,3500,0.25,289.0839010370173
681,10,2250,0.3,289.5111268881712
682,9,2000,0.1,290.0793277533078
683,12,1250,0.0,290.10375495624
684,10,2500,0.2,290.9145031855578
685,12,4250,0.3,290.9599468615731
686,11,3000,0.05,292.3830490502947
687,13,3250,0.05,292.6546134555048
688,14,5500,0.15,293.2892853833355
689,15,7000,0.15,293.29588893335506
690,9,2250,0.2,293.6038700552407
691,8,1000,0.1,294.11797687989775
692,14,4750,0.25,294.6987584124216
693,15,5250,0.05,294.972523308775
694,13,3250,0.15,295.64456893256323
695,4,500,0.3,295.64874076641337
696,15,5500,0.05,296.53821299013305
697,8,2250,0.3,297.01873330260395
698,11,2500,0.25,298.1720776118454
699,14,5250,0.05,301.8823353953563
700,11,2750,0.2,301.88479371594195
701,6,500,0.1,302.6870041158814
702,6,750,0.1,303.05664364173435
703,14,5000,0.2,304.9041348420087
704,13,4750,0.1,306.10087711496055
705,11,3000,0.15,306.476122144426
706,14,4000,0.1,307.41693640066586
707,15,8000,0.2,309.06838885291864
708,14,5750,0.25,310.8808383137399
709,13,5250,0.15,312.78969906297186
710,13,4500,0.3,312.9038406101542
711,13,4750,0.3,313.0777943558919
712,7,1000,0.2,316.4288668937559
713,15,1500,0.0,318.2040947780217
714,5,500,0.3,318.3605393283491
715,15,7500,0.25,320.956565007503
716,9,2250,0.3,321.18427702995916
717,14,4750,0.3,321.9597732873799
718,10,2000,0.15,322.2731456186371
719,15,6250,0.2,322.29031192704394
720,15,8000,0.25,322.5191831271408
721,13,4500,0.05,322.7543252892056
722,14,1500,0.0,323.885268979987
723,9,1500,0.1,324.1095782541467
724,6,1000,0.25,324.2079729918902
725,15,6000,0.25,324.81940898268755
726,9,1500,0.05,325.14026787100914
727,13,4000,0.2,325.52994543303004
728,13,4000,0.15,325.5764154760893
729,14,5250,0.15,326.771287851938
730,9,2000,0.2,327.19768900603015
731,9,2500,0.3,328.69257377727735
732,12,3250,0.25,328.71252068181985
733,15,5500,0.1,332.08973495894446
734,11,3750,0.3,332.51904760632465
735,13,4500,0.25,332.98143736578413
736,13,3750,0.1,333.68938090126755
737,14,7000,0.3,335.23923053701117
