TIMESTAMP,PUNDIAI_OPEN_PRICE_USD,PUNDIAI_HIGH_PRICE_USD,PUNDIAI_LOW_PRICE_USD,PUNDIAI_CLOSE_PRICE_USD,PUNDIAI_VOLUME_USD,PUNDIAI_DIVIDENDS_USD,PUNDIAI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,6.118564128875732,6.184092044830322,6.015974998474121,6.026609897613525,54197,0.0,0.0
2025-04-02 00:00:00+00:00,6.0266032218933105,6.034493923187256,5.309034824371338,5.442441940307617,101086,0.0,0.0
2025-04-03 00:00:00+00:00,5.442441940307617,5.587784767150879,5.130603790283203,5.227505207061768,183094,0.0,0.0
2025-04-04 00:00:00+00:00,5.226758003234863,5.486045837402344,5.151003837585449,5.236733913421631,50725,0.0,0.0
2025-04-05 00:00:00+00:00,5.236722946166992,5.515684127807617,5.213221073150635,5.462921142578125,15141,0.0,0.0
2025-04-06 00:00:00+00:00,5.46290922164917,5.593655109405518,4.709252834320068,4.852243900299072,81335,0.0,0.0
2025-04-07 00:00:00+00:00,4.852243900299072,4.854133129119873,4.3789520263671875,4.775774955749512,67132,0.0,0.0
2025-04-08 00:00:00+00:00,4.776393890380859,5.017324924468994,4.424821853637695,4.62733793258667,103900,0.0,0.0
2025-04-09 00:00:00+00:00,4.627355098724365,5.117602825164795,4.367016792297363,5.107067108154297,68813,0.0,0.0
2025-04-10 00:00:00+00:00,5.1071882247924805,5.109569072723389,4.853884220123291,4.946533203125,25494,0.0,0.0
2025-04-11 00:00:00+00:00,4.946533203125,5.3276448249816895,4.865356922149658,4.909759044647217,37236,0.0,0.0
2025-04-12 00:00:00+00:00,4.909759044647217,5.2870988845825195,4.866705894470215,5.171958923339844,16459,0.0,0.0
2025-04-13 00:00:00+00:00,5.171995162963867,5.385342121124268,5.087066173553467,5.211747169494629,52920,0.0,0.0
2025-04-14 00:00:00+00:00,5.21162223815918,5.3279008865356445,5.092411041259766,5.218862056732178,27249,0.0,0.0
2025-04-15 00:00:00+00:00,5.2187910079956055,5.232716083526611,4.988420009613037,5.089774131774902,20412,0.0,0.0
2025-04-16 00:00:00+00:00,5.089774131774902,5.2411909103393555,4.9270548820495605,5.201085090637207,37262,0.0,0.0
2025-04-17 00:00:00+00:00,5.201113224029541,5.264606952667236,4.497935771942139,5.137393951416016,46847,0.0,0.0
2025-04-18 00:00:00+00:00,5.137433052062988,5.218019008636475,4.569530963897705,4.851231098175049,36695,0.0,0.0
2025-04-19 00:00:00+00:00,4.851231098175049,5.684670925140381,4.631975173950195,4.790470123291016,17167,0.0,0.0
2025-04-20 00:00:00+00:00,4.790337085723877,5.548498153686523,4.751811981201172,5.103259086608887,51521,0.0,0.0
2025-04-21 00:00:00+00:00,5.1035637855529785,5.745752811431885,5.030189037322998,5.202085018157959,282393,0.0,0.0
2025-04-22 00:00:00+00:00,5.202086925506592,5.590635776519775,5.0741472244262695,5.43731689453125,497983,0.0,0.0
2025-04-23 00:00:00+00:00,5.43731689453125,5.599380970001221,5.1807098388671875,5.340918064117432,236859,0.0,0.0
2025-04-24 00:00:00+00:00,5.340918064117432,5.560666084289551,5.261188983917236,5.470394134521484,223357,0.0,0.0
2025-04-25 00:00:00+00:00,5.470383167266846,6.014400005340576,5.429396152496338,5.523017883300781,417697,0.0,0.0
2025-04-26 00:00:00+00:00,5.523130893707275,5.596589088439941,5.365199089050293,5.376175880432129,280577,0.0,0.0
2025-04-27 00:00:00+00:00,5.376206874847412,5.471584796905518,5.262968063354492,5.262968063354492,246644,0.0,0.0
2025-04-28 00:00:00+00:00,5.263007164001465,5.541463851928711,4.987133026123047,5.176358222961426,465780,0.0,0.0
2025-04-29 00:00:00+00:00,5.176353931427002,18.13774299621582,5.132019996643066,13.845094680786133,81889103,0.0,0.0
2025-04-30 00:00:00+00:00,13.750904083251953,18.260616302490234,11.610250473022461,12.727721214294434,41564465,0.0,0.0
2025-05-01 00:00:00+00:00,12.696808815002441,12.948018074035645,9.833263397216797,10.184831619262695,15886821,0.0,0.0
2025-05-02 00:00:00+00:00,10.184844017028809,14.252845764160156,9.678200721740723,12.319965362548828,28042746,0.0,0.0
2025-05-03 00:00:00+00:00,12.291939735412598,12.889266014099121,10.236141204833984,10.754682540893555,8850971,0.0,0.0
2025-05-04 00:00:00+00:00,10.853236198425293,11.227496147155762,9.42587661743164,9.494653701782227,3539334,0.0,0.0
2025-05-05 00:00:00+00:00,9.494629859924316,10.05056095123291,9.09658145904541,9.143619537353516,2424862,0.0,0.0
2025-05-06 00:00:00+00:00,9.18543815612793,9.290189743041992,7.878880977630615,8.199108123779297,3613746,0.0,0.0
2025-05-07 00:00:00+00:00,8.199108123779297,8.424439430236816,7.162866115570068,7.357557773590088,2176036,0.0,0.0
2025-05-08 00:00:00+00:00,7.3574748039245605,9.015021324157715,7.192240238189697,8.092676162719727,5070744,0.0,0.0
2025-05-09 00:00:00+00:00,8.092632293701172,8.719085693359375,7.640769004821777,7.897651195526123,3820797,0.0,0.0
2025-05-10 00:00:00+00:00,7.89763879776001,8.372495651245117,7.652493953704834,7.777541160583496,2289891,0.0,0.0
2025-05-11 00:00:00+00:00,7.7775349617004395,8.53010368347168,7.715122222900391,7.919047832489014,3496148,0.0,0.0
2025-05-12 00:00:00+00:00,7.91904878616333,8.13711166381836,7.569399833679199,7.718061923980713,2882491,0.0,0.0
2025-05-13 00:00:00+00:00,7.718021869659424,7.902327060699463,7.273025035858154,7.78556489944458,1398264,0.0,0.0
2025-05-14 00:00:00+00:00,7.785499095916748,8.329168319702148,7.634739875793457,7.733475208282471,2597832,0.0,0.0
2025-05-15 00:00:00+00:00,7.733475208282471,7.787382125854492,7.348741054534912,7.470707893371582,847658,0.0,0.0
2025-05-16 00:00:00+00:00,7.47072696685791,15.332768440246582,7.405975818634033,13.134590148925781,65677204,0.0,0.0
2025-05-17 00:00:00+00:00,13.134592056274414,18.389347076416016,12.621092796325684,15.014959335327148,60450291,0.0,0.0
2025-05-18 00:00:00+00:00,15.007923126220703,15.608841896057129,12.472490310668945,12.749753952026367,23013118,0.0,0.0
2025-05-19 00:00:00+00:00,12.749753952026367,14.252174377441406,10.846240043640137,10.940229415893555,16945944,0.0,0.0
2025-05-20 00:00:00+00:00,11.004549026489258,11.710946083068848,10.652406692504883,10.798376083374023,5205147,0.0,0.0
2025-05-21 00:00:00+00:00,10.798380851745605,11.074177742004395,10.116089820861816,10.208131790161133,2805342,0.0,0.0
2025-05-22 00:00:00+00:00,10.208133697509766,15.025959014892578,10.15635871887207,12.759622573852539,36875603,0.0,0.0
2025-05-23 00:00:00+00:00,12.769210815429688,13.98432445526123,11.60250186920166,13.36762809753418,12921651,0.0,0.0
2025-05-24 00:00:00+00:00,13.368467330932617,13.36972713470459,12.231383323669434,12.652510643005371,8968086,0.0,0.0
2025-05-25 00:00:00+00:00,12.65248966217041,13.487188339233398,12.012748718261719,12.322665214538574,5971638,0.0,0.0
2025-05-26 00:00:00+00:00,12.322665214538574,12.674053192138672,12.001710891723633,12.095531463623047,3131122,0.0,0.0
2025-05-27 00:00:00+00:00,12.095577239990234,13.078254699707031,11.963785171508789,12.296486854553223,6699134,0.0,0.0
2025-05-28 00:00:00+00:00,12.296486854553223,12.68786907196045,11.355051040649414,11.52767276763916,3876083,0.0,0.0
2025-05-29 00:00:00+00:00,11.527676582336426,11.833568572998047,10.61640739440918,10.685029029846191,2878397,0.0,0.0
2025-05-30 00:00:00+00:00,10.685029029846191,11.469420433044434,9.521042823791504,9.620933532714844,3515569,0.0,0.0
2025-05-31 00:00:00+00:00,9.620931625366211,12.490772247314453,9.415265083312988,10.849026679992676,8440681,0.0,0.0
2025-06-01 00:00:00+00:00,11.086649894714355,11.774084091186523,10.380688667297363,10.684962272644043,9287350,0.0,0.0
