TIMESTAMP,TKING_OPEN_PRICE_USD,TKING_HIGH_PRICE_USD,TKING_LOW_PRICE_USD,TKING_CLOSE_PRICE_USD,TKING_VOLUME_USD,TKING_DIVIDENDS_USD,TKING_STOCK_SPLITS_USD
2021-06-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,21009,0.0,0.0
2021-06-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,42264,0.0,0.0
2021-06-14 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,62218,0.0,0.0
2021-06-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,129896,0.0,0.0
2021-06-16 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,178819,0.0,0.0
2021-06-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,60728,0.0,0.0
2021-06-18 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,89720,0.0,0.0
2021-06-19 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,211144,0.0,0.0
2021-06-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,59003,0.0,0.0
2021-06-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,41828,0.0,0.0
2021-06-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,57943,0.0,0.0
2021-06-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,18206,0.0,0.0
2021-06-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19735,0.0,0.0
2021-06-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,56631,0.0,0.0
2021-06-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,76755,0.0,0.0
2021-06-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,23283,0.0,0.0
2021-06-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,25310,0.0,0.0
2021-06-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,31834,0.0,0.0
2021-06-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,23063,0.0,0.0
2021-07-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,37532,0.0,0.0
2021-07-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,86972,0.0,0.0
2021-07-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,44462,0.0,0.0
2021-07-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,36709,0.0,0.0
2021-07-05 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,372659,0.0,0.0
2021-07-06 00:00:00+00:00,3.000000106112566e-06,1.1000000085914508e-05,3.000000106112566e-06,9.000000318337698e-06,2522783,0.0,0.0
2021-07-07 00:00:00+00:00,9.000000318337698e-06,1.8999999156221747e-05,7.999999979801942e-06,1.700000029813964e-05,5616833,0.0,0.0
2021-07-08 00:00:00+00:00,1.700000029813964e-05,4.8000001697801054e-05,1.2000000424450263e-05,4.600000102072954e-05,10528637,0.0,0.0
2021-07-09 00:00:00+00:00,4.600000102072954e-05,7.200000254670158e-05,3.5000000934815034e-05,4.600000102072954e-05,7415744,0.0,0.0
2021-07-10 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,1.2999999853491317e-05,2.499999936844688e-05,6713842,0.0,0.0
2021-07-11 00:00:00+00:00,2.499999936844688e-05,3.199999991920777e-05,2.4000000848900527e-05,2.8000000384054147e-05,1432465,0.0,0.0
2021-07-12 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.099999983329326e-05,2.099999983329326e-05,732325,0.0,0.0
2021-07-13 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,590925,0.0,0.0
2021-07-14 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,1.2000000424450263e-05,1.9999999494757503e-05,3384339,0.0,0.0
2021-07-15 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.5999999959603883e-05,672475,0.0,0.0
2021-07-16 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,572901,0.0,0.0
2021-07-17 00:00:00+00:00,1.5999999959603883e-05,2.499999936844688e-05,1.5999999959603883e-05,1.5999999959603883e-05,938986,0.0,0.0
2021-07-18 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.700000029813964e-05,468327,0.0,0.0
2021-07-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2999999853491317e-05,343195,0.0,0.0
2021-07-20 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,485487,0.0,0.0
2021-07-21 00:00:00+00:00,1.1000000085914508e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4999999621068127e-05,497639,0.0,0.0
2021-07-22 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,208375,0.0,0.0
2021-07-23 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4999999621068127e-05,208193,0.0,0.0
2021-07-24 00:00:00+00:00,1.4999999621068127e-05,2.5999999706982635e-05,1.4999999621068127e-05,1.8999999156221747e-05,1141423,0.0,0.0
2021-07-25 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.4999999621068127e-05,1.8000000636675395e-05,531303,0.0,0.0
2021-07-26 00:00:00+00:00,1.8000000636675395e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8999999156221747e-05,325451,0.0,0.0
2021-07-27 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,308085,0.0,0.0
2021-07-28 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8999999156221747e-05,169667,0.0,0.0
2021-07-29 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,214834,0.0,0.0
2021-07-30 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,234333,0.0,0.0
2021-07-31 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,172789,0.0,0.0
2021-08-01 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,299358,0.0,0.0
2021-08-02 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,457670,0.0,0.0
2021-08-03 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,165962,0.0,0.0
2021-08-04 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8999999156221747e-05,162518,0.0,0.0
2021-08-05 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,163480,0.0,0.0
2021-08-06 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8000000636675395e-05,217420,0.0,0.0
2021-08-07 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.9999999494757503e-05,382138,0.0,0.0
2021-08-08 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,405033,0.0,0.0
2021-08-09 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.700000029813964e-05,237772,0.0,0.0
2021-08-10 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,319025,0.0,0.0
2021-08-11 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.700000029813964e-05,1.8999999156221747e-05,0,0.0,0.0
2021-08-12 00:00:00+00:00,1.8999999156221747e-05,3.600000127335079e-05,4.999999873689376e-06,3.600000127335079e-05,2906,0.0,0.0
2021-08-13 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2021-08-14 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,7.000000096013537e-06,1.8999999156221747e-05,0,0.0,0.0
2021-08-15 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,0,0.0,0.0
2021-08-16 00:00:00+00:00,1.8999999156221747e-05,2.700000004551839e-05,0.0,2.300000051036477e-05,507,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,111,0.0,0.0
2021-08-18 00:00:00+00:00,0.0,1.700000029813964e-05,0.0,1.4000000192027073e-05,9429,0.0,0.0
2021-08-19 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,0.0,1.5999999959603883e-05,116,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,48,0.0,0.0
2021-08-21 00:00:00+00:00,0.0,1.5999999959603883e-05,0.0,1.4999999621068127e-05,1727,0.0,0.0
2021-08-22 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,9.999999974752427e-07,1.4999999621068127e-05,294,0.0,0.0
2021-08-23 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.999999974752427e-07,9.999999974752427e-07,34,0.0,0.0
2021-08-24 00:00:00+00:00,9.999999974752427e-07,1.5999999959603883e-05,9.999999974752427e-07,1.4999999621068127e-05,162799,0.0,0.0
2021-08-25 00:00:00+00:00,1.4999999621068127e-05,2.300000051036477e-05,1.4999999621068127e-05,1.9999999494757503e-05,754439,0.0,0.0
2021-08-26 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.5999999959603883e-05,342100,0.0,0.0
2021-08-27 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,298811,0.0,0.0
2021-08-28 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.700000029813964e-05,139902,0.0,0.0
2021-08-29 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,94870,0.0,0.0
2021-08-30 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,9.000000318337698e-06,1.1000000085914508e-05,126472,0.0,0.0
2021-08-31 00:00:00+00:00,1.1000000085914508e-05,1.700000029813964e-05,1.1000000085914508e-05,1.4999999621068127e-05,143330,0.0,0.0
2021-09-01 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,52390,0.0,0.0
2021-09-02 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,55026,0.0,0.0
2021-09-03 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,397367,0.0,0.0
2021-09-04 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,59481,0.0,0.0
2021-09-05 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,67148,0.0,0.0
2021-09-06 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,84399,0.0,0.0
2021-09-07 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,9.999999747378752e-06,1.4000000192027073e-05,135657,0.0,0.0
2021-09-08 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.5999999959603883e-05,322757,0.0,0.0
2021-09-09 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.5999999959603883e-05,60215,0.0,0.0
2021-09-10 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,53664,0.0,0.0
2021-09-11 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.000000318337698e-06,1.2000000424450263e-05,120760,0.0,0.0
2021-09-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,33730,0.0,0.0
2021-09-13 00:00:00+00:00,1.1000000085914508e-05,1.5999999959603883e-05,9.000000318337698e-06,1.4000000192027073e-05,47687,0.0,0.0
2021-09-14 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,33285,0.0,0.0
2021-09-15 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,64460,0.0,0.0
2021-09-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4000000192027073e-05,50123,0.0,0.0
2021-09-17 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,7.999999979801942e-06,1.2000000424450263e-05,227227,0.0,0.0
2021-09-18 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4000000192027073e-05,53860,0.0,0.0
2021-09-19 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.000000318337698e-06,9.999999747378752e-06,116364,0.0,0.0
2021-09-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.000000096013537e-06,9.999999747378752e-06,100549,0.0,0.0
2021-09-21 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,7.999999979801942e-06,7.999999979801942e-06,47147,0.0,0.0
2021-09-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,88756,0.0,0.0
2021-09-23 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,3.999999989900971e-06,1.2999999853491317e-05,224728,0.0,0.0
2021-09-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,7.999999979801942e-06,9.000000318337698e-06,83110,0.0,0.0
2021-09-25 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,7.999999979801942e-06,1.4000000192027073e-05,59401,0.0,0.0
2021-09-26 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2000000424450263e-05,204895,0.0,0.0
2021-09-27 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4999999621068127e-05,521311,0.0,0.0
2021-09-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,148021,0.0,0.0
2021-09-29 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,79199,0.0,0.0
2021-09-30 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,80262,0.0,0.0
2021-10-01 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,159909,0.0,0.0
2021-10-02 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.5999999959603883e-05,1.9999999494757503e-05,475816,0.0,0.0
2021-10-03 00:00:00+00:00,1.9999999494757503e-05,3.9999998989515007e-05,1.700000029813964e-05,2.9000000722589903e-05,1402286,0.0,0.0
2021-10-04 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,1.9999999494757503e-05,2.9999999242136255e-05,247576,0.0,0.0
2021-10-05 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,1.8999999156221747e-05,2.300000051036477e-05,302198,0.0,0.0
2021-10-06 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,2.099999983329326e-05,2.5999999706982635e-05,171633,0.0,0.0
2021-10-07 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,1.8999999156221747e-05,1.9999999494757503e-05,219307,0.0,0.0
2021-10-08 00:00:00+00:00,1.9999999494757503e-05,3.400000059627928e-05,1.9999999494757503e-05,2.5999999706982635e-05,957514,0.0,0.0
2021-10-09 00:00:00+00:00,2.5999999706982635e-05,7.300000288523734e-05,2.5999999706982635e-05,5.900000178371556e-05,5337110,0.0,0.0
2021-10-10 00:00:00+00:00,5.900000178371556e-05,6.900000153109431e-05,5.400000009103678e-05,6.299999949987978e-05,3807705,0.0,0.0
2021-10-11 00:00:00+00:00,6.299999949987978e-05,0.14108900725841522,5.400000009103678e-05,8.800000068731606e-05,3706847,0.0,0.0
2021-10-12 00:00:00+00:00,8.900000102585182e-05,0.00013600000238511711,8.499999967170879e-05,0.0001049999991664663,7036258,0.0,0.0
2021-10-13 00:00:00+00:00,0.0001049999991664663,0.000155999994603917,0.00010099999781232327,0.00014899999951012433,5433848,0.0,0.0
2021-10-14 00:00:00+00:00,0.00014899999951012433,0.00015900000289548188,0.00010900000052060932,0.00012799999967683107,6473935,0.0,0.0
2021-10-15 00:00:00+00:00,0.00012799999967683107,0.00013699999544769526,9.500000305706635e-05,0.00010099999781232327,4119212,0.0,0.0
2021-10-16 00:00:00+00:00,0.00010099999781232327,0.00011700000322889537,7.999999797903001e-05,7.999999797903001e-05,4987394,0.0,0.0
2021-10-17 00:00:00+00:00,7.999999797903001e-05,8.900000102585182e-05,4.70000013592653e-05,7.79999973019585e-05,4293008,0.0,0.0
2021-10-18 00:00:00+00:00,7.79999973019585e-05,0.00012799999967683107,7.200000254670158e-05,9.7999996796716e-05,2389255,0.0,0.0
2021-10-19 00:00:00+00:00,9.7999996796716e-05,0.00011500000255182385,9.000000136438757e-05,9.699999645818025e-05,2130417,0.0,0.0
2021-10-20 00:00:00+00:00,9.699999645818025e-05,0.00011600000289035961,9.699999645818025e-05,0.00010299999848939478,1711354,0.0,0.0
2021-10-21 00:00:00+00:00,0.00010299999848939478,0.00012799999967683107,0.00010199999815085903,0.00010800000018207356,2577780,0.0,0.0
2021-10-22 00:00:00+00:00,0.00010800000018207356,0.0001140000022132881,9.699999645818025e-05,9.999999747378752e-05,1451089,0.0,0.0
2021-10-23 00:00:00+00:00,9.999999747378752e-05,0.00011100000119768083,8.900000102585182e-05,9.300000237999484e-05,2659057,0.0,0.0
2021-10-24 00:00:00+00:00,9.300000237999484e-05,9.899999713525176e-05,8.70000003487803e-05,9.40000027185306e-05,913770,0.0,0.0
2021-10-25 00:00:00+00:00,9.40000027185306e-05,9.899999713525176e-05,9.200000204145908e-05,9.500000305706635e-05,1521823,0.0,0.0
2021-10-26 00:00:00+00:00,9.500000305706635e-05,9.899999713525176e-05,8.199999865610152e-05,9.699999645818025e-05,1981262,0.0,0.0
2021-10-27 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,8.499999967170879e-05,9.7999996796716e-05,1681482,0.0,0.0
2021-10-28 00:00:00+00:00,9.7999996796716e-05,0.0001250000059371814,9.40000027185306e-05,0.00011800000356743112,2210091,0.0,0.0
2021-10-29 00:00:00+00:00,0.00011800000356743112,0.00016999999934341758,0.00010099999781232327,0.00016700000560376793,3632249,0.0,0.0
2021-10-30 00:00:00+00:00,0.00016700000560376793,0.00019999999494757503,0.00015700000221841037,0.00018099999579135329,4313677,0.0,0.0
2021-10-31 00:00:00+00:00,0.00018099999579135329,0.00022400000307243317,0.0001049999991664663,0.00022400000307243317,2970738,0.0,0.0
2021-11-01 00:00:00+00:00,0.00022400000307243317,0.0003480000013951212,0.0002099999983329326,0.00033400001120753586,12198417,0.0,0.0
2021-11-02 00:00:00+00:00,0.00033400001120753586,0.0003530000103637576,0.00025400001322850585,0.0003380000125616789,10276908,0.0,0.0
2021-11-03 00:00:00+00:00,0.0003380000125616789,0.00033999999868683517,0.00023299999884329736,0.0002690000110305846,5825549,0.0,0.0
2021-11-04 00:00:00+00:00,0.0002690000110305846,0.00029399999766610563,0.0002010000025620684,0.0002119999990100041,4671638,0.0,0.0
2021-11-05 00:00:00+00:00,0.0002119999990100041,0.00023499999952036887,0.00012799999967683107,0.0001900000061141327,6876428,0.0,0.0
2021-11-06 00:00:00+00:00,0.0001900000061141327,0.00022499999613501132,0.00018099999579135329,0.00021300000662449747,4047498,0.0,0.0
2021-11-07 00:00:00+00:00,0.00021300000662449747,0.00023299999884329736,0.00018200000340584666,0.00022000000171829015,2325809,0.0,0.0
2021-11-08 00:00:00+00:00,0.00022000000171829015,0.0002300000051036477,0.00016799999866634607,0.00018200000340584666,2366713,0.0,0.0
2021-11-09 00:00:00+00:00,0.00018200000340584666,0.00022000000171829015,0.00018200000340584666,0.00021699999342672527,2081747,0.0,0.0
2021-11-10 00:00:00+00:00,0.00021699999342672527,0.00023099999816622585,0.00018400000408291817,0.00019200000679120421,2133820,0.0,0.0
2021-11-11 00:00:00+00:00,0.00019200000679120421,0.0002390000008745119,0.00018600000475998968,0.00021399999968707561,2258478,0.0,0.0
2021-11-12 00:00:00+00:00,0.00021399999968707561,0.00021699999342672527,0.00016900000628083944,0.00020199999562464654,4165860,0.0,0.0
2021-11-13 00:00:00+00:00,0.00020199999562464654,0.00020599999697878957,0.00012199999764561653,0.00019500000053085387,740694,0.0,0.0
2021-11-14 00:00:00+00:00,0.00019500000053085387,0.00019999999494757503,0.00017100000695791095,0.00018099999579135329,2828545,0.0,0.0
2021-11-15 00:00:00+00:00,0.00018099999579135329,0.00018400000408291817,0.0001630000042496249,0.00016999999934341758,2320138,0.0,0.0
2021-11-16 00:00:00+00:00,0.00016900000628083944,0.001142999972216785,0.00014600000577047467,0.0001539999939268455,3734847,0.0,0.0
2021-11-17 00:00:00+00:00,0.0001539999939268455,291873.53125,0.00015300000086426735,0.00016500000492669642,23971692,0.0,0.0
2021-11-18 00:00:00+00:00,0.00016599999798927456,1109.1060791015625,6.900000153109431e-05,9.100000170292333e-05,17781916,0.0,0.0
2021-11-19 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,7.000000186963007e-05,7.300000288523734e-05,14175426,0.0,0.0
2021-11-20 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,4.5000000682193786e-05,7.699999696342275e-05,3250252,0.0,0.0
2021-11-21 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,3.7000001611886546e-05,4.3000000005122274e-05,2589306,0.0,0.0
