TIMESTAMP,ADDY_OPEN_PRICE_USD,ADDY_HIGH_PRICE_USD,ADDY_LOW_PRICE_USD,ADDY_CLOSE_PRICE_USD,ADDY_VOLUME_USD,ADDY_DIVIDENDS_USD,ADDY_STOCK_SPLITS_USD
2022-08-12 00:00:00+00:00,0.30408498644828796,0.3170210123062134,0.30408498644828796,0.3170210123062134,2409,0.0,0.0
2022-08-13 00:00:00+00:00,0.3170889914035797,0.32760199904441833,0.31590598821640015,0.3233569860458374,1673,0.0,0.0
2022-08-14 00:00:00+00:00,0.32343000173568726,0.32818999886512756,0.311024010181427,0.31456899642944336,857,0.0,0.0
2022-08-15 00:00:00+00:00,0.314410001039505,0.32548800110816956,0.30476298928260803,0.3076989948749542,731,0.0,0.0
2022-08-16 00:00:00+00:00,0.30761298537254333,0.3084830045700073,0.3022550046443939,0.3039419949054718,153,0.0,0.0
2022-08-17 00:00:00+00:00,0.3039270043373108,0.31550100445747375,0.29609400033950806,0.29745998978614807,276,0.0,0.0
2022-08-18 00:00:00+00:00,0.2974570095539093,0.30251699686050415,0.29697099328041077,0.2985430061817169,165,0.0,0.0
2022-08-19 00:00:00+00:00,0.298678994178772,0.298678994178772,0.26214998960494995,0.2622169852256775,401,0.0,0.0
2022-08-20 00:00:00+00:00,0.26231300830841064,0.26711100339889526,0.2496509999036789,0.25536099076271057,272,0.0,0.0
2022-08-21 00:00:00+00:00,0.2553580105304718,0.2648409903049469,0.2549850046634674,0.26189500093460083,212,0.0,0.0
2022-08-22 00:00:00+00:00,0.26194098591804504,0.26194098591804504,0.24926899373531342,0.26182299852371216,244,0.0,0.0
2022-08-23 00:00:00+00:00,0.26172998547554016,0.2694770097732544,0.25512000918388367,0.26871898770332336,319,0.0,0.0
2022-08-24 00:00:00+00:00,0.2687399983406067,0.2723329961299896,0.2621540129184723,0.2693830132484436,161,0.0,0.0
2022-08-25 00:00:00+00:00,0.26933398842811584,0.2773509919643402,0.26930999755859375,0.27470099925994873,100,0.0,0.0
2022-08-26 00:00:00+00:00,0.27466800808906555,0.27466800808906555,0.2452310025691986,0.24560900032520294,425,0.0,0.0
2022-08-27 00:00:00+00:00,0.24563799798488617,0.24626000225543976,0.23656199872493744,0.2422270029783249,692,0.0,0.0
2022-08-28 00:00:00+00:00,0.2421720027923584,0.24404899775981903,0.2340179979801178,0.2340179979801178,137,0.0,0.0
2022-08-29 00:00:00+00:00,0.23400500416755676,0.2523060142993927,0.23262199759483337,0.25201499462127686,327,0.0,0.0
2022-08-30 00:00:00+00:00,0.2519659996032715,0.25890401005744934,0.24143199622631073,0.2486100047826767,481,0.0,0.0
2022-08-31 00:00:00+00:00,0.2486030012369156,0.2614539861679077,0.2486030012369156,0.25268998742103577,248,0.0,0.0
2022-09-01 00:00:00+00:00,0.25279501080513,0.25765499472618103,0.24848000705242157,0.25714200735092163,211,0.0,0.0
2022-09-02 00:00:00+00:00,0.25717100501060486,0.2658590078353882,0.25328999757766724,0.2556990087032318,188,0.0,0.0
2022-09-03 00:00:00+00:00,0.25560399889945984,0.25605300068855286,0.25113698840141296,0.2528330087661743,87,0.0,0.0
2022-09-04 00:00:00+00:00,0.25283199548721313,0.2556059956550598,0.2515600025653839,0.2555939853191376,26,0.0,0.0
2022-09-05 00:00:00+00:00,0.2555980086326599,0.26068198680877686,0.2538850009441376,0.26050201058387756,79,0.0,0.0
2022-09-06 00:00:00+00:00,0.26051199436187744,0.271822988986969,0.254830002784729,0.25484699010849,392,0.0,0.0
2022-09-07 00:00:00+00:00,0.25484099984169006,0.2657659947872162,0.2449129968881607,0.26475998759269714,293,0.0,0.0
2022-09-08 00:00:00+00:00,0.2647570073604584,0.26621198654174805,0.26163700222969055,0.2653079926967621,327,0.0,0.0
2022-09-09 00:00:00+00:00,0.26530998945236206,0.2791990041732788,0.26510700583457947,0.2769930064678192,214,0.0,0.0
2022-09-10 00:00:00+00:00,0.2770110070705414,0.2863309979438782,0.27633899450302124,0.28589800000190735,123,0.0,0.0
2022-09-11 00:00:00+00:00,0.28592899441719055,0.2859559953212738,0.2817170023918152,0.2827970087528229,54,0.0,0.0
2022-09-12 00:00:00+00:00,0.2828249931335449,0.2837829887866974,0.27612200379371643,0.27706798911094666,232,0.0,0.0
2022-09-13 00:00:00+00:00,0.27708300948143005,0.27996399998664856,0.2537420094013214,0.25407901406288147,493,0.0,0.0
2022-09-14 00:00:00+00:00,0.25474199652671814,0.2622950077056885,0.2537420094013214,0.2622860074043274,199,0.0,0.0
2022-09-15 00:00:00+00:00,0.26228898763656616,0.2632189989089966,0.23775599896907806,0.2386229932308197,426,0.0,0.0
2022-09-16 00:00:00+00:00,0.2386700063943863,0.23917900025844574,0.23001700639724731,0.23175600171089172,162,0.0,0.0
2022-09-17 00:00:00+00:00,0.23175500333309174,0.23635399341583252,0.22979499399662018,0.23533399403095245,840,0.0,0.0
2022-09-18 00:00:00+00:00,0.2354380041360855,0.2354380041360855,0.21307800710201263,0.21341000497341156,448,0.0,0.0
2022-09-19 00:00:00+00:00,0.21347099542617798,0.22165599465370178,0.2065660059452057,0.22074100375175476,273,0.0,0.0
2022-09-20 00:00:00+00:00,0.22066499292850494,0.22100800275802612,0.21243999898433685,0.21265900135040283,168,0.0,0.0
2022-09-21 00:00:00+00:00,0.21264199912548065,0.21979600191116333,0.1985280066728592,0.2007260024547577,487,0.0,0.0
2022-09-22 00:00:00+00:00,0.2007260024547577,0.21340100467205048,0.19978800415992737,0.2127169966697693,254,0.0,0.0
2022-09-23 00:00:00+00:00,0.21272599697113037,0.21586500108242035,0.20493699610233307,0.212458997964859,289,0.0,0.0
2022-09-24 00:00:00+00:00,0.21243800222873688,0.21551699936389923,0.2109459936618805,0.21150900423526764,139,0.0,0.0
