TIMESTAMP,NMD_OPEN_PRICE_USD,NMD_HIGH_PRICE_USD,NMD_LOW_PRICE_USD,NMD_CLOSE_PRICE_USD,NMD_VOLUME_USD,NMD_DIVIDENDS_USD,NMD_STOCK_SPLITS_USD
2024-02-29 00:00:00+00:00,1.2549870014190674,1.28826904296875,1.1857160329818726,1.227139949798584,194492,0.0,0.0
2024-03-01 00:00:00+00:00,1.227139949798584,1.2822250127792358,1.1927490234375,1.2493070363998413,200839,0.0,0.0
2024-03-02 00:00:00+00:00,1.2493070363998413,1.250154972076416,1.2149250507354736,1.2403110265731812,195913,0.0,0.0
2024-03-03 00:00:00+00:00,1.2403110265731812,1.2644850015640259,1.205989956855774,1.2629450559616089,197091,0.0,0.0
2024-03-04 00:00:00+00:00,1.2629450559616089,1.3719719648361206,1.2564239501953125,1.3668489456176758,213899,0.0,0.0
2024-03-05 00:00:00+00:00,1.3668489456176758,1.392240047454834,1.2218749523162842,1.2772159576416016,200929,0.0,0.0
2024-03-06 00:00:00+00:00,1.2772159576416016,1.3523550033569336,1.257511019706726,1.3226230144500732,213763,0.0,0.0
2024-03-07 00:00:00+00:00,1.3226230144500732,1.4201630353927612,1.2967970371246338,1.3391799926757812,209049,0.0,0.0
2024-03-08 00:00:00+00:00,1.3391799926757812,1.4616719484329224,1.302603006362915,1.367231011390686,67424,0.0,0.0
2024-03-09 00:00:00+00:00,1.367231011390686,1.3733049631118774,1.3182320594787598,1.3700389862060547,61146,0.0,0.0
2024-03-10 00:00:00+00:00,1.3700389862060547,1.4000999927520752,1.3660880327224731,1.3803260326385498,61431,0.0,0.0
2024-03-11 00:00:00+00:00,1.3803260326385498,1.5501439571380615,1.3530080318450928,1.4418690204620361,65401,0.0,0.0
2024-03-12 00:00:00+00:00,1.4418690204620361,1.5007439851760864,1.3861650228500366,1.4293889999389648,64941,0.0,0.0
2024-03-13 00:00:00+00:00,1.4293889999389648,1.5008840560913086,1.4269169569015503,1.4614620208740234,65984,0.0,0.0
2024-03-14 00:00:00+00:00,1.4614620208740234,1.4750720262527466,1.3796440362930298,1.4296870231628418,62954,0.0,0.0
2024-03-15 00:00:00+00:00,1.4296870231628418,1.446936011314392,1.3215299844741821,1.3890670537948608,60532,0.0,0.0
2024-03-16 00:00:00+00:00,1.3890670537948608,1.3997739553451538,1.3037110567092896,1.3062150478363037,55328,0.0,0.0
2024-03-17 00:00:00+00:00,1.3062150478363037,1.3762120008468628,1.2504899501800537,1.3668429851531982,60490,0.0,0.0
2024-03-18 00:00:00+00:00,1.3676940202713013,1.3776769638061523,1.3294039964675903,1.3508939743041992,58855,0.0,0.0
2024-03-19 00:00:00+00:00,1.3551770448684692,1.3609650135040283,1.2138479948043823,1.2371209859848022,55500,0.0,0.0
2024-03-20 00:00:00+00:00,1.2371209859848022,1.3609119653701782,1.2174030542373657,1.358633041381836,63058,0.0,0.0
2024-03-21 00:00:00+00:00,1.358633041381836,1.3625320196151733,1.2177070379257202,1.3090519905090332,59183,0.0,0.0
2024-03-22 00:00:00+00:00,1.3090519905090332,1.3315730094909668,1.2510639429092407,1.270156979560852,56600,0.0,0.0
2024-03-23 00:00:00+00:00,1.270156979560852,1.3183259963989258,1.1532740592956543,1.2805290222167969,59807,0.0,0.0
2024-03-24 00:00:00+00:00,1.2805290222167969,1.3517520427703857,1.276643991470337,1.3450429439544678,59316,0.0,0.0
2024-03-25 00:00:00+00:00,1.3450429439544678,1.4208400249481201,1.32921302318573,1.3989039659500122,60034,0.0,0.0
