TIMESTAMP,NOVA17447_OPEN_PRICE_USD,NOVA17447_HIGH_PRICE_USD,NOVA17447_LOW_PRICE_USD,NOVA17447_CLOSE_PRICE_USD,NOVA17447_VOLUME_USD,NOVA17447_DIVIDENDS_USD,NOVA17447_STOCK_SPLITS_USD
2022-01-19 00:00:00+00:00,3.11103892326355,3.789483070373535,3.098500967025757,3.6005160808563232,526371,0.0,0.0
2022-01-20 00:00:00+00:00,3.600480079650879,3.8153090476989746,3.4134600162506104,3.4208779335021973,647583,0.0,0.0
2022-01-21 00:00:00+00:00,3.42085599899292,3.639180898666382,2.8642098903656006,2.8904058933258057,899570,0.0,0.0
2022-01-22 00:00:00+00:00,2.890420913696289,3.0647099018096924,2.836961030960083,2.8794329166412354,642922,0.0,0.0
2022-01-23 00:00:00+00:00,2.879425048828125,2.994018077850342,2.831399917602539,2.891829013824463,262748,0.0,0.0
2022-01-24 00:00:00+00:00,2.891849994659424,2.9186620712280273,2.8563029766082764,2.882878065109253,133151,0.0,0.0
2022-01-25 00:00:00+00:00,2.8828868865966797,3.016191005706787,2.716515064239502,2.7535879611968994,589314,0.0,0.0
2022-01-26 00:00:00+00:00,2.7535629272460938,2.9012019634246826,2.7149500846862793,2.735522985458374,984736,0.0,0.0
2022-01-27 00:00:00+00:00,2.735527992248535,2.9864089488983154,2.5658769607543945,2.5953478813171387,609859,0.0,0.0
2022-01-28 00:00:00+00:00,2.595344066619873,2.8397700786590576,2.5064690113067627,2.679603099822998,908323,0.0,0.0
2022-01-29 00:00:00+00:00,2.679590940475464,2.9808928966522217,2.658159017562866,2.8243188858032227,1130013,0.0,0.0
2022-01-30 00:00:00+00:00,2.824582099914551,3.0084869861602783,2.799921989440918,2.845628023147583,1209676,0.0,0.0
2022-01-31 00:00:00+00:00,2.845634937286377,3.0641798973083496,2.8152589797973633,2.8594610691070557,1300777,0.0,0.0
2022-02-01 00:00:00+00:00,2.8595190048217773,3.1521430015563965,2.842961072921753,2.986358880996704,1279208,0.0,0.0
2022-02-02 00:00:00+00:00,2.986362934112549,3.2534968852996826,2.925776958465576,3.0557971000671387,1228670,0.0,0.0
2022-02-03 00:00:00+00:00,3.055798053741455,3.0894219875335693,3.048595905303955,3.070478916168213,116591,0.0,0.0
2022-02-04 00:00:00+00:00,3.0704829692840576,3.2101190090179443,3.041696071624756,3.148858070373535,182522,0.0,0.0
2022-02-05 00:00:00+00:00,3.148861885070801,3.164797067642212,3.1252429485321045,3.156588077545166,122511,0.0,0.0
2022-02-06 00:00:00+00:00,3.156562089920044,3.168078899383545,3.119291067123413,3.1218459606170654,109149,0.0,0.0
2022-02-07 00:00:00+00:00,3.1218369007110596,3.145193099975586,3.0856831073760986,3.0979580879211426,92427,0.0,0.0
2022-02-08 00:00:00+00:00,3.0979549884796143,3.1236228942871094,3.069819927215576,3.0795230865478516,90361,0.0,0.0
2022-02-09 00:00:00+00:00,3.0794780254364014,3.0955491065979004,2.9692189693450928,3.0409140586853027,118455,0.0,0.0
2022-02-10 00:00:00+00:00,3.0408709049224854,3.04632306098938,3.008193016052246,3.033484935760498,111639,0.0,0.0
2022-02-11 00:00:00+00:00,3.0334980487823486,3.042249917984009,2.9777278900146484,2.995590925216675,119026,0.0,0.0
2022-02-12 00:00:00+00:00,2.9955830574035645,2.999669075012207,2.9683799743652344,2.991492986679077,111906,0.0,0.0
2022-02-13 00:00:00+00:00,2.991481065750122,2.999084949493408,2.9679319858551025,2.9905359745025635,128607,0.0,0.0
2022-02-14 00:00:00+00:00,2.990499973297119,3.00177001953125,2.9559340476989746,2.96696400642395,115231,0.0,0.0
2022-02-15 00:00:00+00:00,2.9669671058654785,3.0016250610351562,2.956326961517334,2.9810540676116943,102351,0.0,0.0
2022-02-16 00:00:00+00:00,2.9810988903045654,2.998826026916504,2.9337210655212402,2.9562759399414062,92955,0.0,0.0
2022-02-17 00:00:00+00:00,2.956294059753418,2.963012933731079,2.880152940750122,2.894256114959717,72116,0.0,0.0
2022-02-18 00:00:00+00:00,2.89422607421875,2.9162769317626953,2.835747003555298,2.854640007019043,77890,0.0,0.0
2022-02-19 00:00:00+00:00,2.8546040058135986,2.8628129959106445,2.7980360984802246,2.827454090118408,85958,0.0,0.0
2022-02-20 00:00:00+00:00,2.8274788856506348,2.8369879722595215,2.7352070808410645,2.7551159858703613,108654,0.0,0.0
2022-02-21 00:00:00+00:00,2.755100965499878,2.7646849155426025,2.7262179851531982,2.7374470233917236,102601,0.0,0.0
2022-02-22 00:00:00+00:00,2.737328052520752,2.7514050006866455,2.634485960006714,2.6602399349212646,109232,0.0,0.0
2022-02-23 00:00:00+00:00,2.660262107849121,2.6661629676818848,2.4552319049835205,2.4703330993652344,117889,0.0,0.0
