,MSE,RMSE,MAE,MAPE,R2
0,3389681.869699633,1841.108869594526,1445.71505952381,0.04076640582004576,0.38262486612050384
1,1129970.995460676,1063.0009385982103,872.200241935483,0.025170196881478403,0.8818790137697665
2,2051905.012521805,1432.4472110768359,1174.3462672811042,0.025883391775751684,0.800550440518488
3,3217486.2529325793,1793.7352795026861,1330.6627023809524,0.029412748316052218,0.6625577271466385
4,3960789.568476504,1990.1732508695077,1576.0365552995397,0.027375020725762724,0.8397652041747987
5,3979730.015937361,1994.9260677873156,1529.6828333333322,0.025581988224075775,0.6916257096307397
6,2786592.1856493265,1669.3088946175678,1202.715368663594,0.02464710372175894,0.6078400819236014
7,1284050.8185519648,1133.1596615446408,777.3926958525359,0.0192411152329896,0.8898918466040717
8,3046261.647649037,1745.3543043316556,1214.2578188775503,0.029816308401385893,0.5120662905957513
9,1680114.5029914926,1296.1923094168908,982.856163594469,0.023642813512644675,0.7992681826726913
10,1152899.1514186277,1073.7314149351446,857.4655357142864,0.020992489213972728,0.8156236264613552
11,2051222.7365608658,1432.209040804053,1099.5605082417585,0.034564721699222,0.8375657365863435
Mean,2477558.729820823,1538.7789369232526,1171.9076458915347,0.027257858627095028,0.7267715605170624
