TIMESTAMP,ETHIX_OPEN_PRICE_USD,ETHIX_HIGH_PRICE_USD,ETHIX_LOW_PRICE_USD,ETHIX_CLOSE_PRICE_USD,ETHIX_VOLUME_USD,ETHIX_DIVIDENDS_USD,ETHIX_STOCK_SPLITS_USD
2021-02-13 00:00:00+00:00,0.8834580183029175,1.0411909818649292,0.8725360035896301,0.9193260073661804,934761,0.0,0.0
2021-02-14 00:00:00+00:00,0.9192460179328918,0.9981920123100281,0.9163249731063843,0.9418759942054749,897074,0.0,0.0
2021-02-15 00:00:00+00:00,0.9418179988861084,0.9586520195007324,0.8803960084915161,0.9074320197105408,836594,0.0,0.0
2021-02-16 00:00:00+00:00,0.9087709784507751,1.0098509788513184,0.8841090202331543,0.9124860167503357,850658,0.0,0.0
2021-02-17 00:00:00+00:00,0.9124839901924133,0.9281200170516968,0.8727620244026184,0.8874559998512268,832161,0.0,0.0
2021-02-18 00:00:00+00:00,0.8892710208892822,0.9392840266227722,0.8601599931716919,0.9075210094451904,834418,0.0,0.0
2021-02-19 00:00:00+00:00,0.9072129726409912,0.9594789743423462,0.8823969960212708,0.9570689797401428,920002,0.0,0.0
2021-02-20 00:00:00+00:00,0.9567000269889832,0.9932829737663269,0.8597840070724487,0.8959149718284607,793995,0.0,0.0
2021-02-21 00:00:00+00:00,0.8959969878196716,0.9548140168190002,0.8823170065879822,0.9424769878387451,902367,0.0,0.0
2021-02-22 00:00:00+00:00,0.9424759745597839,0.9424759745597839,0.7734180092811584,0.8654109835624695,827826,0.0,0.0
2021-02-23 00:00:00+00:00,0.8652909994125366,0.8757309913635254,0.6550499796867371,0.7596610188484192,695246,0.0,0.0
2021-02-24 00:00:00+00:00,0.7601770162582397,0.8899940252304077,0.7313389778137207,0.7958300113677979,739440,0.0,0.0
2021-02-25 00:00:00+00:00,0.7961919903755188,0.8384420275688171,0.7074289917945862,0.7128289937973022,687049,0.0,0.0
2021-02-26 00:00:00+00:00,0.7123010158538818,0.7553660273551941,0.6846759915351868,0.7050359845161438,636232,0.0,0.0
2021-02-27 00:00:00+00:00,0.7050210237503052,0.7378320097923279,0.6697880029678345,0.6786990165710449,639921,0.0,0.0
2021-02-28 00:00:00+00:00,0.6786440014839172,0.6814360022544861,0.5766689777374268,0.6293380260467529,606124,0.0,0.0
2021-03-01 00:00:00+00:00,0.6293579936027527,0.6517959833145142,0.5362269878387451,0.6142659783363342,591059,0.0,0.0
