TIMESTAMP,REGI_OPEN_PRICE_USD,REGI_HIGH_PRICE_USD,REGI_LOW_PRICE_USD,REGI_CLOSE_PRICE_USD,REGI_VOLUME_USD,REGI_DIVIDENDS_USD,REGI_STOCK_SPLITS_USD
2024-08-03 00:00:00+00:00,0.01822900027036667,0.01835699938237667,0.0168869998306036,0.017751000821590424,46056,0.0,0.0
2024-08-04 00:00:00+00:00,0.017751000821590424,0.018648000434041023,0.01699100062251091,0.017844000831246376,22601,0.0,0.0
2024-08-05 00:00:00+00:00,0.017844000831246376,0.017844000831246376,0.011563999578356743,0.014480999670922756,69136,0.0,0.0
2024-08-06 00:00:00+00:00,0.014480999670922756,0.01683799922466278,0.014461999759078026,0.016627000644803047,84289,0.0,0.0
2024-08-07 00:00:00+00:00,0.01652500033378601,0.017105000093579292,0.0128389997407794,0.013466999866068363,80400,0.0,0.0
2024-08-08 00:00:00+00:00,0.013466999866068363,0.01559200044721365,0.013036999851465225,0.013152999803423882,44236,0.0,0.0
2024-08-09 00:00:00+00:00,0.01321099977940321,0.014418999664485455,0.011880000121891499,0.014418999664485455,55755,0.0,0.0
2024-08-10 00:00:00+00:00,0.014418999664485455,0.015258999541401863,0.013756999745965004,0.014003000222146511,35160,0.0,0.0
2024-08-11 00:00:00+00:00,0.014003000222146511,0.014161000028252602,0.011770999990403652,0.011776000261306763,26788,0.0,0.0
2024-08-12 00:00:00+00:00,0.011776000261306763,0.012590999715030193,0.010058999992907047,0.010234000161290169,53466,0.0,0.0
2024-08-13 00:00:00+00:00,0.010234000161290169,0.01207599975168705,0.010180000215768814,0.01192300021648407,32499,0.0,0.0
2024-08-14 00:00:00+00:00,0.01192300021648407,0.013066999614238739,0.009974000044167042,0.010243000462651253,35217,0.0,0.0
2024-08-15 00:00:00+00:00,0.010366000235080719,0.01056000031530857,0.009840999729931355,0.010224999859929085,17146,0.0,0.0
2024-08-16 00:00:00+00:00,0.010277999565005302,0.010414999909698963,0.009465999901294708,0.009980999864637852,12722,0.0,0.0
2024-08-17 00:00:00+00:00,0.010058999992907047,0.010058999992907047,0.00967200007289648,0.009832000359892845,2196,0.0,0.0
2024-08-18 00:00:00+00:00,0.009832000359892845,0.01080000028014183,0.009751000441610813,0.010515999980270863,2201,0.0,0.0
2024-08-19 00:00:00+00:00,0.010515999980270863,0.01054299995303154,0.00865899957716465,0.008963000029325485,40061,0.0,0.0
2024-08-20 00:00:00+00:00,0.007770999800413847,0.009132999926805496,0.007691999897360802,0.009065999649465084,77121,0.0,0.0
2024-08-21 00:00:00+00:00,0.009021000005304813,0.0095210000872612,0.008387000299990177,0.008438999764621258,35227,0.0,0.0
2024-08-22 00:00:00+00:00,0.008384999819099903,0.008693000301718712,0.008275000378489494,0.0084610003978014,30929,0.0,0.0
2024-08-23 00:00:00+00:00,0.008402000181376934,0.010065999813377857,0.008395999670028687,0.00992599967867136,40463,0.0,0.0
2024-08-24 00:00:00+00:00,0.009890999644994736,0.010954000055789948,0.0068660001270473,0.007079999893903732,75082,0.0,0.0
2024-08-25 00:00:00+00:00,0.007722000125795603,0.013975000008940697,0.006839000154286623,0.01130400039255619,216774,0.0,0.0
2024-08-26 00:00:00+00:00,0.01130400039255619,0.012245000340044498,0.007474000100046396,0.007552000228315592,110234,0.0,0.0
2024-08-27 00:00:00+00:00,0.0076350001618266106,0.008565000258386135,0.0076350001618266106,0.00810300000011921,29528,0.0,0.0
2024-08-28 00:00:00+00:00,0.00810300000011921,0.008794999681413174,0.007814999669790268,0.008076000027358532,15836,0.0,0.0
2024-08-29 00:00:00+00:00,0.008076000027358532,0.008732999674975872,0.007329000160098076,0.007612000219523907,50806,0.0,0.0
2024-08-30 00:00:00+00:00,0.007612000219523907,0.008616000413894653,0.007226999849081039,0.008616000413894653,46895,0.0,0.0
2024-08-31 00:00:00+00:00,0.008616000413894653,0.010199000127613544,0.007495999801903963,0.00813900027424097,91055,0.0,0.0
2024-09-01 00:00:00+00:00,0.00813900027424097,0.009783999994397163,0.007553999777883291,0.008388999849557877,63743,0.0,0.0
2024-09-02 00:00:00+00:00,0.008388999849557877,0.008507000282406807,0.007327999919652939,0.0075530000030994415,37838,0.0,0.0
2024-09-03 00:00:00+00:00,0.00737100001424551,0.008271999657154083,0.0071749999187886715,0.007455000188201666,43949,0.0,0.0
2024-09-04 00:00:00+00:00,0.007455000188201666,0.007495000027120113,0.005470000207424164,0.006641000043600798,38763,0.0,0.0
2024-09-05 00:00:00+00:00,0.0066200001165270805,0.007282999809831381,0.006380999926477671,0.0071310000494122505,40758,0.0,0.0
2024-09-06 00:00:00+00:00,0.0071310000494122505,0.0077669997699558735,0.006477000191807747,0.0068060001358389854,39862,0.0,0.0
2024-09-07 00:00:00+00:00,0.0068060001358389854,0.007172999903559685,0.00672199996188283,0.0069240001030266285,30757,0.0,0.0
2024-09-08 00:00:00+00:00,0.0069240001030266285,0.00814099982380867,0.0068419999442994595,0.007228999864310026,54389,0.0,0.0
2024-09-09 00:00:00+00:00,0.00737799983471632,0.007993999868631363,0.007278999779373407,0.007892999798059464,29587,0.0,0.0
2024-09-10 00:00:00+00:00,0.007892999798059464,0.008011000230908394,0.007044000085443258,0.0076060001738369465,42597,0.0,0.0
2024-09-11 00:00:00+00:00,0.0076500000432133675,0.007778999861329794,0.006965000182390213,0.007753999903798103,31272,0.0,0.0
2024-09-12 00:00:00+00:00,0.007753999903798103,0.008674999698996544,0.007683999836444855,0.007953000254929066,42920,0.0,0.0
2024-09-13 00:00:00+00:00,0.008302999660372734,0.008801000192761421,0.00738399988040328,0.008231000043451786,39944,0.0,0.0
2024-09-14 00:00:00+00:00,0.008231000043451786,0.008542000316083431,0.007612999994307756,0.007681000046432018,22620,0.0,0.0
2024-09-15 00:00:00+00:00,0.007681000046432018,0.00810300000011921,0.007083999924361706,0.00790099985897541,45272,0.0,0.0
2024-09-16 00:00:00+00:00,0.007788000162690878,0.008054000325500965,0.0062060002237558365,0.00776199996471405,59969,0.0,0.0
2024-09-17 00:00:00+00:00,0.008143999613821507,0.008636999875307083,0.006947999820113182,0.00774999987334013,53459,0.0,0.0
2024-09-18 00:00:00+00:00,0.00774999987334013,0.00911100022494793,0.007114999927580357,0.008810999803245068,55416,0.0,0.0
