TIMESTAMP,RBIS_OPEN_PRICE_USD,RBIS_HIGH_PRICE_USD,RBIS_LOW_PRICE_USD,RBIS_CLOSE_PRICE_USD,RBIS_VOLUME_USD,RBIS_DIVIDENDS_USD,RBIS_STOCK_SPLITS_USD
2022-01-11 00:00:00+00:00,280.04376220703125,328.0703430175781,106.53607940673828,160.05795288085938,76300,0.0,0.0
2022-01-12 00:00:00+00:00,160.0590362548828,239.08108520507812,122.13971710205078,152.57508850097656,58409,0.0,0.0
2022-01-13 00:00:00+00:00,152.57473754882812,165.15936279296875,51.018157958984375,95.03845977783203,64519,0.0,0.0
2022-01-14 00:00:00+00:00,95.0390625,97.29808044433594,40.01554870605469,84.21289825439453,87789,0.0,0.0
2022-01-15 00:00:00+00:00,84.21443176269531,105.03829193115234,76.14740753173828,90.05779266357422,74087,0.0,0.0
2022-01-16 00:00:00+00:00,90.06539916992188,107.0705795288086,74.53591918945312,85.73573303222656,14705,0.0,0.0
2022-01-17 00:00:00+00:00,85.7371597290039,96.74647521972656,85.7217788696289,87.13207244873047,5060,0.0,0.0
2022-01-18 00:00:00+00:00,87.13057708740234,96.07042694091797,75.92271423339844,90.03776550292969,3580,0.0,0.0
2022-01-19 00:00:00+00:00,90.0371322631836,121.38353729248047,81.25044250488281,95.04652404785156,14369,0.0,0.0
2022-01-20 00:00:00+00:00,95.04556274414062,120.04536437988281,15.440572738647461,55.65962219238281,79018,0.0,0.0
2022-01-21 00:00:00+00:00,55.66629409790039,74.12239074707031,0.52469402551651,1.8564180135726929,369137,0.0,0.0
2022-01-22 00:00:00+00:00,1.856698989868164,2.2241148948669434,0.810014009475708,1.0797959566116333,102800,0.0,0.0
2022-01-23 00:00:00+00:00,1.0797979831695557,1.2414159774780273,0.22102099657058716,0.5940759778022766,113037,0.0,0.0
2022-01-24 00:00:00+00:00,0.5940830111503601,0.8998110294342041,0.40664100646972656,0.8984529972076416,46459,0.0,0.0
2022-01-25 00:00:00+00:00,0.8984559774398804,0.9871699810028076,0.46527400612831116,0.5612930059432983,73614,0.0,0.0
2022-01-26 00:00:00+00:00,0.5612769722938538,0.6827139854431152,0.4942780137062073,0.5763400197029114,54793,0.0,0.0
2022-01-27 00:00:00+00:00,0.5763339996337891,0.6816059947013855,0.4886370003223419,0.5152239799499512,72526,0.0,0.0
2022-01-28 00:00:00+00:00,0.5152230262756348,0.5314559936523438,0.32666799426078796,0.373212993144989,50710,0.0,0.0
2022-01-29 00:00:00+00:00,0.37321001291275024,0.520671010017395,0.35455700755119324,0.43901699781417847,26046,0.0,0.0
2022-01-30 00:00:00+00:00,0.43906301259994507,0.4712679982185364,0.40296098589897156,0.4220289885997772,209875,0.0,0.0
2022-01-31 00:00:00+00:00,0.4220300018787384,0.5344939827919006,0.38856199383735657,0.4223189949989319,204782,0.0,0.0
2022-02-01 00:00:00+00:00,0.4223270118236542,0.5047940015792847,0.4015209972858429,0.4356899857521057,59731,0.0,0.0
2022-02-02 00:00:00+00:00,0.4356890022754669,0.5996909737586975,0.4200280010700226,0.5450509786605835,103383,0.0,0.0
2022-02-03 00:00:00+00:00,0.5450360178947449,0.570747971534729,0.4557949900627136,0.5226560235023499,121544,0.0,0.0
2022-02-04 00:00:00+00:00,0.5227130055427551,0.63577800989151,0.48672398924827576,0.5822460055351257,182580,0.0,0.0
2022-02-05 00:00:00+00:00,0.5822629928588867,0.6036099791526794,0.5433499813079834,0.5644209980964661,2348482,0.0,0.0
2022-02-06 00:00:00+00:00,0.5644170045852661,0.5644170045852661,0.520006000995636,0.5418140292167664,51980,0.0,0.0
2022-02-07 00:00:00+00:00,0.5418090224266052,0.5633339881896973,0.5084289908409119,0.55103600025177,54744,0.0,0.0
2022-02-08 00:00:00+00:00,0.5510630011558533,0.5758240222930908,0.540772020816803,0.5439419746398926,70180,0.0,0.0
2022-02-09 00:00:00+00:00,0.5438600182533264,0.5467569828033447,0.467180997133255,0.5294110178947449,97157,0.0,0.0
2022-02-10 00:00:00+00:00,0.5294139981269836,0.627813994884491,0.5008249878883362,0.5990650057792664,99529,0.0,0.0
2022-02-11 00:00:00+00:00,0.5990660190582275,0.7417979836463928,0.5680429935455322,0.6853160262107849,111521,0.0,0.0
2022-02-12 00:00:00+00:00,0.6853150129318237,0.7071530222892761,0.6485589742660522,0.6718569993972778,89283,0.0,0.0
2022-02-13 00:00:00+00:00,0.6718270182609558,0.6903330087661743,0.6559190154075623,0.6698539853096008,97369,0.0,0.0
2022-02-14 00:00:00+00:00,0.6697210073471069,0.6879780292510986,0.6255069971084595,0.6798610091209412,82093,0.0,0.0
2022-02-15 00:00:00+00:00,0.6798660159111023,0.9929410219192505,0.6173220276832581,0.6724050045013428,204711,0.0,0.0
2022-02-16 00:00:00+00:00,0.6724179983139038,0.8416680097579956,0.6440969705581665,0.8053449988365173,118254,0.0,0.0
2022-02-17 00:00:00+00:00,0.8053359985351562,0.8530399799346924,0.7738800048828125,0.7871500253677368,223344,0.0,0.0
2022-02-18 00:00:00+00:00,0.7872400283813477,0.8304700255393982,0.6678490042686462,0.7037320137023926,166786,0.0,0.0
