TIMESTAMP,OOGI_OPEN_PRICE_USD,OOGI_HIGH_PRICE_USD,OOGI_LOW_PRICE_USD,OOGI_CLOSE_PRICE_USD,OOGI_VOLUME_USD,OOGI_DIVIDENDS_USD,OOGI_STOCK_SPLITS_USD
2021-11-01 00:00:00+00:00,0.0007699999841861427,0.002297000028192997,0.0007699999841861427,0.0019320000428706408,395755,0.0,0.0
2021-11-02 00:00:00+00:00,0.0019320000428706408,0.0074350000359117985,0.0018660000059753656,0.0033360000234097242,2324396,0.0,0.0
2021-11-03 00:00:00+00:00,0.0033360000234097242,0.003519000019878149,0.001766999950632453,0.0017920000245794654,599942,0.0,0.0
2021-11-04 00:00:00+00:00,0.0017920000245794654,0.003819999983534217,0.0017140000127255917,0.0036949999630451202,580882,0.0,0.0
2021-11-05 00:00:00+00:00,0.0036949999630451202,0.004929000046104193,0.002701000077649951,0.0038219999987632036,1420797,0.0,0.0
2021-11-06 00:00:00+00:00,0.0038219999987632036,0.00786999985575676,0.00330700003542006,0.0037120000924915075,920396,0.0,0.0
2021-11-07 00:00:00+00:00,0.003713000100106001,0.00570000009611249,0.0032279998995363712,0.005499000195413828,1066535,0.0,0.0
2021-11-08 00:00:00+00:00,0.005499000195413828,0.008646000176668167,0.0050559998489916325,0.006732999812811613,1908681,0.0,0.0
2021-11-09 00:00:00+00:00,0.006732999812811613,0.00673400005325675,0.005016000010073185,0.0057379999198019505,810768,0.0,0.0
2021-11-10 00:00:00+00:00,0.0057390001602470875,0.005890000145882368,0.0032470000442117453,0.004127999767661095,584507,0.0,0.0
2021-11-11 00:00:00+00:00,0.004127999767661095,0.004290999844670296,0.00355900009162724,0.0038419999182224274,309915,0.0,0.0
2021-11-12 00:00:00+00:00,0.0038419999182224274,0.0039530000649392605,0.0029949999880045652,0.0036700000055134296,273823,0.0,0.0
2021-11-13 00:00:00+00:00,0.0036700000055134296,0.004217000212520361,0.0032510000746697187,0.003898999886587262,301645,0.0,0.0
2021-11-14 00:00:00+00:00,0.003898999886587262,0.0039610001258552074,0.0033229999244213104,0.003381999908015132,131707,0.0,0.0
2021-11-15 00:00:00+00:00,0.003379999892786145,0.003674000035971403,0.0031610000878572464,0.003619000082835555,205377,0.0,0.0
2021-11-16 00:00:00+00:00,0.003619000082835555,0.007666000165045261,0.0028719999827444553,0.0029060000088065863,123173,0.0,0.0
2021-11-17 00:00:00+00:00,0.0029060000088065863,0.0036849998869001865,0.002560999942943454,0.00356299988925457,395772,0.0,0.0
2021-11-18 00:00:00+00:00,0.00356299988925457,0.003986000083386898,0.0030040000565350056,0.0032079999800771475,486151,0.0,0.0
