TIMESTAMP,KEN32542_OPEN_PRICE_USD,KEN32542_HIGH_PRICE_USD,KEN32542_LOW_PRICE_USD,KEN32542_CLOSE_PRICE_USD,KEN32542_VOLUME_USD,KEN32542_DIVIDENDS_USD,KEN32542_STOCK_SPLITS_USD
2024-08-02 00:00:00+00:00,0.0029899999499320984,0.0031580000650137663,0.001988000003620982,0.002604000037536025,3619493,0.0,0.0
2024-08-03 00:00:00+00:00,0.002604000037536025,0.004157000221312046,0.0012049999786540866,0.0014090000186115503,2898613,0.0,0.0
2024-08-04 00:00:00+00:00,0.0014090000186115503,0.0017859999788925052,0.0008370000286959112,0.0009079999872483313,1352359,0.0,0.0
2024-08-05 00:00:00+00:00,0.0008970000199042261,0.0008999999845400453,0.00035200000274926424,0.0006210000137798488,1720823,0.0,0.0
2024-08-06 00:00:00+00:00,0.0006220000213943422,0.00241800001822412,0.0006089999806135893,0.0021269998978823423,2467423,0.0,0.0
2024-08-07 00:00:00+00:00,0.002749999985098839,0.004222000017762184,0.0014149999478831887,0.0017509999452158809,4002844,0.0,0.0
2024-08-08 00:00:00+00:00,0.0017559999832883477,0.0025239998940378428,0.0008679999737069011,0.001025000005029142,2160638,0.0,0.0
2024-08-09 00:00:00+00:00,0.0011180000146850944,0.0014140000566840172,0.0006370000191964209,0.0006489999941550195,1714425,0.0,0.0
2024-08-10 00:00:00+00:00,0.000645000021904707,0.0011840000515803695,0.0006000000284984708,0.000610999995842576,1222062,0.0,0.0
2024-08-11 00:00:00+00:00,0.0006079999729990959,0.0007600000244565308,0.0004799999878741801,0.0005619999719783664,1118345,0.0,0.0
2024-08-12 00:00:00+00:00,0.0005619999719783664,0.0006389999762177467,0.00031400000443682075,0.0003319999959785491,1228706,0.0,0.0
2024-08-13 00:00:00+00:00,0.0003319999959785491,0.0011769999982789159,0.00023700000019744039,0.0008019999950192869,1572239,0.0,0.0
2024-08-14 00:00:00+00:00,0.0008280000183731318,0.0009239999926649034,0.00056900002527982,0.0006189999985508621,1525332,0.0,0.0
2024-08-15 00:00:00+00:00,0.0005920000257901847,0.0010989999864250422,0.0003969999961555004,0.0006730000022798777,1523857,0.0,0.0
2024-08-16 00:00:00+00:00,0.0006990000256337225,0.0009529999806545675,0.0006230000290088356,0.0007789999945089221,1287857,0.0,0.0
2024-08-17 00:00:00+00:00,0.0007989999721758068,0.002202000003308058,0.0007650000043213367,0.0021379999816417694,2101046,0.0,0.0
2024-08-18 00:00:00+00:00,0.0019539999775588512,0.0021019999403506517,0.0009219999774359167,0.001032999949529767,1666474,0.0,0.0
2024-08-19 00:00:00+00:00,0.001032999949529767,0.0010509999701753259,0.0005649999948218465,0.000686999992467463,1318512,0.0,0.0
2024-08-20 00:00:00+00:00,0.0006990000256337225,0.0008169999928213656,0.0004360000020824373,0.0006629999843426049,1207185,0.0,0.0
2024-08-21 00:00:00+00:00,0.0007009999826550484,0.0007469999836757779,0.0005760000203736126,0.0006580000044777989,1086342,0.0,0.0
2024-08-22 00:00:00+00:00,0.0006639999919570982,0.0006750000175088644,0.0005779999773949385,0.0006430000066757202,1073721,0.0,0.0
