TIMESTAMP,ATM30167_OPEN_PRICE_USD,ATM30167_HIGH_PRICE_USD,ATM30167_LOW_PRICE_USD,ATM30167_CLOSE_PRICE_USD,ATM30167_VOLUME_USD,ATM30167_DIVIDENDS_USD,ATM30167_STOCK_SPLITS_USD
2024-03-28 00:00:00+00:00,0.05313799902796745,0.0647059977054596,0.03711799904704094,0.040647998452186584,4096075,0.0,0.0
2024-03-29 00:00:00+00:00,0.04121299833059311,0.04882099851965904,0.008654000237584114,0.022343000397086143,2726096,0.0,0.0
2024-03-30 00:00:00+00:00,0.01818699948489666,0.031069999560713768,0.009170000441372395,0.019329000264406204,1785208,0.0,0.0
2024-03-31 00:00:00+00:00,0.01841600053012371,0.030789999291300774,0.01227600034326315,0.02442600019276142,1695364,0.0,0.0
2024-04-01 00:00:00+00:00,0.02442600019276142,0.07062400132417679,1.8000000636675395e-05,4.8000001697801054e-05,9071369,0.0,0.0
2024-04-02 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,3.000000106112566e-06,4.999999873689376e-06,450015,0.0,0.0
2024-04-03 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,1.9999999949504854e-06,7.000000096013537e-06,164424,0.0,0.0
2024-04-04 00:00:00+00:00,7.000000096013537e-06,2.9000000722589903e-05,6.000000212225132e-06,2.2000000171829015e-05,2124507,0.0,0.0
2024-04-05 00:00:00+00:00,2.300000051036477e-05,4.8000001697801054e-05,7.999999979801942e-06,1.4000000192027073e-05,2331473,0.0,0.0
2024-04-06 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,4.999999873689376e-06,9.999999747378752e-06,742860,0.0,0.0
2024-04-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,3.999999989900971e-06,4.999999873689376e-06,552628,0.0,0.0
2024-04-08 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.000000106112566e-06,4.999999873689376e-06,305857,0.0,0.0
2024-04-09 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,9.999999974752427e-07,1.9999999949504854e-06,372879,0.0,0.0
2024-04-10 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,1.9999999949504854e-06,156611,0.0,0.0
2024-04-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,180907,0.0,0.0
2024-04-12 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,78310,0.0,0.0
2024-04-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,81050,0.0,0.0
2024-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,51497,0.0,0.0
2024-04-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49498,0.0,0.0
2024-04-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37220,0.0,0.0
2024-04-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34944,0.0,0.0
2024-04-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,149746,0.0,0.0
2024-04-19 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,9.999999974752427e-07,1.9999999949504854e-06,78984,0.0,0.0
2024-04-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,65582,0.0,0.0
2024-04-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,45702,0.0,0.0
2024-04-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27710,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41764,0.0,0.0
2024-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26944,0.0,0.0
2024-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13208,0.0,0.0
2024-04-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22554,0.0,0.0
2024-04-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13464,0.0,0.0
2024-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,11846,0.0,0.0
2024-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15427,0.0,0.0
2024-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,12362,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4842,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6783,0.0,0.0
2024-05-03 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,9.999999974752427e-07,4294,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,9105,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,7553,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,9286,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,6844,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,8682,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,10010,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,10829,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,8593,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,5022,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,5283,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,13499,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,6895,0.0,0.0
2024-05-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,15713,0.0,0.0
2024-05-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7854,0.0,0.0
2024-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,9787,0.0,0.0
2024-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6491,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7252,0.0,0.0
2024-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,11050,0.0,0.0
2024-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3929,0.0,0.0
2024-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6401,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8056,0.0,0.0
2024-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6831,0.0,0.0
2024-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,11612,0.0,0.0
2024-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7430,0.0,0.0
2024-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10245,0.0,0.0
2024-05-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8868,0.0,0.0
2024-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7191,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4170,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,7736,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,7288,0.0,0.0
2024-06-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1509,0.0,0.0
2024-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4523,0.0,0.0
2024-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7360,0.0,0.0
2024-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6416,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,6592,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,2853,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1387,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,2120,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,3008,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2433,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,9205,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,3279,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,1460,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,4813,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,2662,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,1896,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,3080,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,3542,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,3438,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,3086,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,4369,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2826,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,9959,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,4005,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2582,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1255,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,821,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,605,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,618,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1437,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,3226,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1149,0.0,0.0
