TIMESTAMP,AMINO_OPEN_PRICE_USD,AMINO_HIGH_PRICE_USD,AMINO_LOW_PRICE_USD,AMINO_CLOSE_PRICE_USD,AMINO_VOLUME_USD,AMINO_DIVIDENDS_USD,AMINO_STOCK_SPLITS_USD
2025-02-02 00:00:00+00:00,0.00012700000661425292,0.0001320000010309741,9.7999996796716e-05,9.899999713525176e-05,57895,0.0,0.0
2025-02-03 00:00:00+00:00,9.899999713525176e-05,0.00013299999409355223,9.100000170292333e-05,0.00013299999409355223,106521,0.0,0.0
2025-02-04 00:00:00+00:00,0.00013299999409355223,0.00013800000306218863,0.00011200000153621659,0.0001289999927394092,71843,0.0,0.0
2025-02-05 00:00:00+00:00,0.0001289999927394092,0.00013499999477062374,0.00012599999899975955,0.00013099999341648072,66961,0.0,0.0
2025-02-06 00:00:00+00:00,0.00013099999341648072,0.00013800000306218863,0.00011800000356743112,0.00013299999409355223,70382,0.0,0.0
2025-02-07 00:00:00+00:00,0.00013299999409355223,0.00014000000373926014,0.00012099999730708078,0.00013899999612476677,74016,0.0,0.0
2025-02-08 00:00:00+00:00,0.00013899999612476677,0.00014600000577047467,0.00013000000035390258,0.00013099999341648072,63355,0.0,0.0
2025-02-09 00:00:00+00:00,0.00013099999341648072,0.00013299999409355223,5.500000042957254e-05,8.900000102585182e-05,116772,0.0,0.0
2025-02-10 00:00:00+00:00,8.900000102585182e-05,0.00012700000661425292,8.199999865610152e-05,0.00012700000661425292,127215,0.0,0.0
2025-02-11 00:00:00+00:00,0.00012700000661425292,0.00013800000306218863,3.9999998989515007e-05,4.099999932805076e-05,108055,0.0,0.0
2025-02-12 00:00:00+00:00,4.099999932805076e-05,6.900000153109431e-05,3.5000000934815034e-05,4.5000000682193786e-05,95340,0.0,0.0
2025-02-13 00:00:00+00:00,4.5000000682193786e-05,5.900000178371556e-05,3.9999998989515007e-05,4.5000000682193786e-05,89833,0.0,0.0
2025-02-14 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,3.899999865097925e-05,4.5000000682193786e-05,87334,0.0,0.0
2025-02-15 00:00:00+00:00,4.5000000682193786e-05,7.400000322377309e-05,3.9999998989515007e-05,5.2999999752501026e-05,81677,0.0,0.0
2025-02-16 00:00:00+00:00,5.2999999752501026e-05,9.600000339560211e-05,4.999999873689376e-05,6.600000051548705e-05,68058,0.0,0.0
2025-02-17 00:00:00+00:00,6.600000051548705e-05,0.00011600000289035961,5.199999941396527e-05,6.800000119255856e-05,75427,0.0,0.0
2025-02-18 00:00:00+00:00,6.800000119255856e-05,7.79999973019585e-05,4.999999873689376e-05,5.700000110664405e-05,69401,0.0,0.0
2025-02-19 00:00:00+00:00,5.700000110664405e-05,6.600000051548705e-05,5.2999999752501026e-05,5.999999848427251e-05,84368,0.0,0.0
2025-02-20 00:00:00+00:00,5.999999848427251e-05,7.200000254670158e-05,5.199999941396527e-05,7.100000220816582e-05,93254,0.0,0.0
2025-02-21 00:00:00+00:00,7.100000220816582e-05,8.499999967170879e-05,6.800000119255856e-05,7.699999696342275e-05,91545,0.0,0.0
2025-02-22 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,5.700000110664405e-05,5.999999848427251e-05,63774,0.0,0.0
2025-02-23 00:00:00+00:00,5.999999848427251e-05,6.800000119255856e-05,5.999999848427251e-05,6.600000051548705e-05,68184,0.0,0.0
2025-02-24 00:00:00+00:00,6.600000051548705e-05,7.599999662488699e-05,6.399999983841553e-05,7.100000220816582e-05,80985,0.0,0.0
2025-02-25 00:00:00+00:00,7.100000220816582e-05,0.0001140000022132881,5.6000000768108293e-05,0.00010800000018207356,194334,0.0,0.0
2025-02-26 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,6.0999998822808266e-05,6.399999983841553e-05,107130,0.0,0.0
2025-02-27 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,4.600000102072954e-05,4.8999998398358e-05,69426,0.0,0.0
2025-02-28 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.5000000682193786e-05,5.700000110664405e-05,94642,0.0,0.0
2025-03-01 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,4.8000001697801054e-05,4.8000001697801054e-05,76751,0.0,0.0
2025-03-02 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,3.7999998312443495e-05,4.8999998398358e-05,98411,0.0,0.0
2025-03-03 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,2.8000000384054147e-05,2.8000000384054147e-05,66724,0.0,0.0
2025-03-04 00:00:00+00:00,2.8000000384054147e-05,3.7999998312443495e-05,2.4000000848900527e-05,3.5000000934815034e-05,53374,0.0,0.0
2025-03-05 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,2.099999983329326e-05,2.2000000171829015e-05,54396,0.0,0.0
2025-03-06 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,60881,0.0,0.0
2025-03-07 00:00:00+00:00,1.9999999494757503e-05,2.9999999242136255e-05,1.8999999156221747e-05,2.9999999242136255e-05,100950,0.0,0.0
2025-03-08 00:00:00+00:00,2.9999999242136255e-05,3.7999998312443495e-05,2.499999936844688e-05,2.5999999706982635e-05,97182,0.0,0.0
2025-03-09 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.9999999494757503e-05,79302,0.0,0.0
2025-03-10 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.700000029813964e-05,2.099999983329326e-05,53045,0.0,0.0
2025-03-11 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.1000000085914508e-05,1.1000000085914508e-05,56046,0.0,0.0
2025-03-12 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,57626,0.0,0.0
2025-03-13 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,75360,0.0,0.0
2025-03-14 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,54387,0.0,0.0
2025-03-15 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,56188,0.0,0.0
2025-03-16 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,55749,0.0,0.0
2025-03-17 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,47243,0.0,0.0
2025-03-18 00:00:00+00:00,9.999999747378752e-06,0.00013699999544769526,9.999999747378752e-06,0.00013699999544769526,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.00013699999544769526,0.00014699999883305281,0.00013699999544769526,0.00014099999680183828,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.00014099999680183828,0.00014600000577047467,0.00013899999612476677,0.00014400000509340316,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.00014400000509340316,0.0001610000035725534,0.00014099999680183828,0.0001610000035725534,33151,0.0,0.0
2025-03-22 00:00:00+00:00,0.0001610000035725534,0.00016399999731220305,0.0001610000035725534,0.0001610000035725534,4058,0.0,0.0
2025-03-23 00:00:00+00:00,0.0001610000035725534,0.00016399999731220305,0.0001610000035725534,0.00016199999663513154,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.00016199999663513154,0.00016500000492669642,0.00015700000221841037,0.0001610000035725534,10490,0.0,0.0
2025-03-25 00:00:00+00:00,0.0001610000035725534,0.00016199999663513154,0.0001500000071246177,0.00015900000289548188,12460,0.0,0.0
2025-03-26 00:00:00+00:00,0.00015900000289548188,0.0001610000035725534,0.00014699999883305281,0.00014899999951012433,0,0.0,0.0
