TIMESTAMP,PTP_OPEN_PRICE_USD,PTP_HIGH_PRICE_USD,PTP_LOW_PRICE_USD,PTP_CLOSE_PRICE_USD,PTP_VOLUME_USD,PTP_DIVIDENDS_USD,PTP_STOCK_SPLITS_USD
2021-12-19 00:00:00+00:00,1.9200459718704224,2.0753018856048584,1.5670520067214966,1.779252052307129,1478897,0.0,0.0
2021-12-20 00:00:00+00:00,1.7817620038986206,2.0997378826141357,1.7304530143737793,2.0359609127044678,911895,0.0,0.0
2021-12-21 00:00:00+00:00,2.0373640060424805,2.793936014175415,1.955193042755127,2.7858879566192627,1834241,0.0,0.0
2021-12-22 00:00:00+00:00,2.7877509593963623,2.8803019523620605,1.9571510553359985,2.016037940979004,1275811,0.0,0.0
2021-12-23 00:00:00+00:00,2.015795946121216,2.1777310371398926,1.8563640117645264,1.8635159730911255,748550,0.0,0.0
2021-12-24 00:00:00+00:00,1.8635649681091309,1.8694560527801514,1.688114047050476,1.8118280172348022,587232,0.0,0.0
2021-12-25 00:00:00+00:00,1.8144320249557495,1.9203150272369385,1.780400037765503,1.8503949642181396,385246,0.0,0.0
2021-12-26 00:00:00+00:00,1.8498250246047974,2.1219630241394043,1.743967056274414,2.0851941108703613,551189,0.0,0.0
2021-12-27 00:00:00+00:00,2.0847809314727783,2.465627908706665,2.0588390827178955,2.2312018871307373,969966,0.0,0.0
2021-12-28 00:00:00+00:00,2.232682943344116,2.232682943344116,1.9594060182571411,1.99583101272583,675417,0.0,0.0
2021-12-29 00:00:00+00:00,1.995671033859253,2.1398849487304688,1.9518829584121704,1.9542750120162964,328746,0.0,0.0
2021-12-30 00:00:00+00:00,1.9532370567321777,1.9781450033187866,1.8022459745407104,1.8921300172805786,286377,0.0,0.0
2021-12-31 00:00:00+00:00,1.892253041267395,1.9050400257110596,1.6610360145568848,1.7648169994354248,783661,0.0,0.0
2022-01-01 00:00:00+00:00,1.7648169994354248,1.80833101272583,1.7350330352783203,1.80833101272583,204001,0.0,0.0
2022-01-02 00:00:00+00:00,1.80833101272583,1.847372055053711,1.7516130208969116,1.7895970344543457,208336,0.0,0.0
2022-01-03 00:00:00+00:00,1.7895970344543457,1.9332879781723022,1.7606780529022217,1.794160008430481,388205,0.0,0.0
2022-01-04 00:00:00+00:00,1.794160008430481,1.9819560050964355,1.7538080215454102,1.9205210208892822,482184,0.0,0.0
2022-01-05 00:00:00+00:00,1.9205210208892822,1.9509550333023071,1.5701229572296143,1.6880799531936646,229350,0.0,0.0
2022-01-06 00:00:00+00:00,1.6880799531936646,1.7182869911193848,1.588912010192871,1.6798269748687744,257917,0.0,0.0
2022-01-07 00:00:00+00:00,1.6798269748687744,1.680935025215149,1.44713294506073,1.4527900218963623,535767,0.0,0.0
2022-01-08 00:00:00+00:00,1.4527900218963623,1.4883229732513428,1.2852239608764648,1.3582090139389038,309937,0.0,0.0
2022-01-09 00:00:00+00:00,1.3582090139389038,1.4878289699554443,1.3342390060424805,1.4600809812545776,114848,0.0,0.0
2022-01-10 00:00:00+00:00,1.4600809812545776,1.4959759712219238,1.3036129474639893,1.3331220149993896,205272,0.0,0.0
2022-01-11 00:00:00+00:00,1.3331220149993896,1.6277430057525635,1.3092440366744995,1.5697829723358154,499240,0.0,0.0
2022-01-12 00:00:00+00:00,1.5697829723358154,1.7756489515304565,1.5412859916687012,1.7756489515304565,401241,0.0,0.0
2022-01-13 00:00:00+00:00,1.7756489515304565,2.0512731075286865,1.7371419668197632,2.0348470211029053,809406,0.0,0.0
2022-01-14 00:00:00+00:00,2.0348470211029053,4.866724014282227,2.0007131099700928,4.866724014282227,12377431,0.0,0.0
2022-01-15 00:00:00+00:00,4.866724014282227,10.195733070373535,4.866724014282227,9.315544128417969,51154073,0.0,0.0
2022-01-16 00:00:00+00:00,9.315544128417969,17.3631591796875,9.245935440063477,10.15748405456543,55141896,0.0,0.0
2022-01-17 00:00:00+00:00,10.15748405456543,12.724148750305176,6.164565086364746,7.930315017700195,44266052,0.0,0.0
2022-01-18 00:00:00+00:00,7.9303131103515625,10.656291007995605,7.4289751052856445,10.656291007995605,17452114,0.0,0.0
2022-01-19 00:00:00+00:00,10.656291007995605,12.326366424560547,8.839423179626465,10.39505672454834,18057557,0.0,0.0
2022-01-20 00:00:00+00:00,10.39505672454834,11.535313606262207,7.690495014190674,8.16582202911377,12452094,0.0,0.0
