TIMESTAMP,JENNER31798_OPEN_PRICE_USD,JENNER31798_HIGH_PRICE_USD,JENNER31798_LOW_PRICE_USD,JENNER31798_CLOSE_PRICE_USD,JENNER31798_VOLUME_USD,JENNER31798_DIVIDENDS_USD,JENNER31798_STOCK_SPLITS_USD
2024-06-13 00:00:00+00:00,0.005708000157028437,0.006974999792873859,0.004490000195801258,0.006690000183880329,328772,0.0,0.0
2024-06-14 00:00:00+00:00,0.006690000183880329,0.006690000183880329,0.004891999997198582,0.005524999927729368,262082,0.0,0.0
2024-06-15 00:00:00+00:00,0.005524999927729368,0.006045000161975622,0.0044639999978244305,0.0055149998515844345,235581,0.0,0.0
2024-06-16 00:00:00+00:00,0.0055149998515844345,0.005876000039279461,0.0048039997927844524,0.005446000024676323,175301,0.0,0.0
2024-06-17 00:00:00+00:00,0.005446000024676323,0.006140999961644411,0.004869000054895878,0.0053400001488626,200368,0.0,0.0
2024-06-18 00:00:00+00:00,0.0053400001488626,0.005481999833136797,0.0035880000796169043,0.004292000085115433,296780,0.0,0.0
2024-06-19 00:00:00+00:00,0.004292000085115433,0.0054350001737475395,0.0036720000207424164,0.0037249999586492777,119038,0.0,0.0
2024-06-20 00:00:00+00:00,0.0037249999586492777,0.00494399992749095,0.0035359999164938927,0.004308000206947327,128216,0.0,0.0
2024-06-21 00:00:00+00:00,0.004308000206947327,0.005442999769002199,0.004253000020980835,0.0048489999026060104,125910,0.0,0.0
2024-06-22 00:00:00+00:00,0.0048489999026060104,0.0048489999026060104,0.0031010000966489315,0.003533999901264906,236279,0.0,0.0
2024-06-23 00:00:00+00:00,0.003533999901264906,0.003616000059992075,0.003128000069409609,0.003421999979764223,73782,0.0,0.0
2024-06-24 00:00:00+00:00,0.003421999979764223,0.004778999835252762,0.002905000001192093,0.004087999928742647,171650,0.0,0.0
2024-06-25 00:00:00+00:00,0.004087999928742647,0.004557999782264233,0.003148999996483326,0.0038469999562948942,137697,0.0,0.0
2024-06-26 00:00:00+00:00,0.0038469999562948942,0.0038469999562948942,0.0033569999504834414,0.0035490000154823065,50528,0.0,0.0
2024-06-27 00:00:00+00:00,0.0035490000154823065,0.0043310001492500305,0.003134000115096569,0.0037750001065433025,85163,0.0,0.0
2024-06-28 00:00:00+00:00,0.0037750001065433025,0.004538999870419502,0.0036230001132935286,0.004226000048220158,118471,0.0,0.0
2024-06-29 00:00:00+00:00,0.004226000048220158,0.004387999884784222,0.003705000039190054,0.003994999919086695,97444,0.0,0.0
2024-06-30 00:00:00+00:00,0.003994999919086695,0.006769000086933374,0.0036359999794512987,0.006002999842166901,357229,0.0,0.0
2024-07-01 00:00:00+00:00,0.006002999842166901,0.00648899981752038,0.004556000232696533,0.005590999964624643,774543,0.0,0.0
2024-07-02 00:00:00+00:00,0.00559999980032444,0.0068060001358389854,0.005410999990999699,0.005973000079393387,1233230,0.0,0.0
2024-07-03 00:00:00+00:00,0.005973000079393387,0.006258999928832054,0.00392200006172061,0.004263999871909618,1283838,0.0,0.0
2024-07-04 00:00:00+00:00,0.004263999871909618,0.0046270000748336315,0.003369000041857362,0.003392999991774559,1201563,0.0,0.0
2024-07-05 00:00:00+00:00,0.003392999991774559,0.003579000011086464,0.003005000064149499,0.0034580000210553408,1375725,0.0,0.0
2024-07-06 00:00:00+00:00,0.0034580000210553408,0.004029000177979469,0.0029009999707341194,0.003254000097513199,1202212,0.0,0.0
2024-07-07 00:00:00+00:00,0.003254000097513199,0.003759999992325902,0.003003000048920512,0.0034439999144524336,1320892,0.0,0.0
2024-07-08 00:00:00+00:00,0.0034439999144524336,0.004189999774098396,0.0031510000117123127,0.0035260000731796026,1362204,0.0,0.0
