,MSE,RMSE,MAE,MAPE,R2
0,68738.49187118681,262.18026598351526,219.715436,0.10425236340803626,0.04175590137453877
1,54016.30218890387,232.414074851124,207.47386451612905,0.0971179199020413,-0.5781433000875176
2,63604.19887474775,252.1987289316656,201.00586451612907,0.06649168773580738,-0.1995964519957396
3,189551.04414250437,435.3746020871043,374.0541833333334,0.11181505795267808,-0.4853534424979993
4,87953.84442261998,296.5701340705432,248.91017419354833,0.06642814546665429,0.157312541000737
5,78406.56013507735,280.01171428188024,236.74551333333332,0.05401641798866451,-0.6557976759930573
6,59552.61116252228,244.03403689346754,193.83414516129034,0.048736598591635566,-0.1672257188439994
7,161294.541583564,401.61491703317495,321.7025935483872,0.11326079672454048,0.18934934730637354
8,81796.32495831928,286.00056810838555,238.12000714285708,0.0835885351354334,-1.0810749941773254
9,63199.20832919229,251.39452724590544,214.35035483870965,0.0737806845728562,0.17014507466759576
10,29251.26978626736,171.03002597867825,138.1423,0.04461158657137038,0.31408038081765577
11,80794.06127955289,284.24296170627144,196.45739354838707,0.09328864085284813,0.36731033714658634
Mean,84846.53822787151,283.08887976430964,232.54265251100875,0.07978236957521385,-0.1606031667735126
