,MSE,RMSE,MAE,MAPE,R2
0,0.01407932484214729,0.11865633081360341,0.09934409999999999,0.14100522835996976,-0.06588204421255472
1,0.0038932547022895924,0.062395951008776145,0.0514701064516129,0.07926313001936017,-0.3222974721818226
2,0.02794618320165111,0.16717111952024222,0.11864184096774197,0.11002478221718301,0.29483564976505416
3,0.01659934213624566,0.12883843423546276,0.10548249766666667,0.09845017578673612,0.04143148438563293
4,0.004270011517902034,0.06534532514191076,0.049543372258064516,0.045862833554866256,-2.195329554194422
5,0.007623522246897003,0.08731278398320032,0.07596753666666668,0.06879861569528613,0.10596085687574885
6,0.008489485411334395,0.0921384035640644,0.07587497451612904,0.08771278844063289,-1.299396493285475
7,0.005099394232675444,0.07141004293987957,0.05469517193548387,0.079642856195156,0.26718565291308716
8,0.009998857431713342,0.0999942869953746,0.07262788357142858,0.09291175730170123,-0.6801283854060776
9,0.0016030381080203427,0.04003795833980977,0.03455355290322581,0.04413240608272759,0.20089742054863668
10,0.0037319627920954176,0.061089792863418826,0.054794760333333345,0.07751245834562744,0.0990232193897661
11,0.004967359568698353,0.07047949750600066,0.04790366838709676,0.10718466557772001,0.3114614841283754
Mean,0.009025144682639166,0.08873916057597862,0.07007495547145418,0.08604180813141388,-0.27018651510617087
