TIMESTAMP,BTC_OPEN_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_CLOSE_PRICE_USD,BTC_FIRST_TRADE_PRICE_USD,BTC_HIGH_TRADE_PRICE_USD,BTC_LOW_TRADE_PRICE_USD,BTC_LAST_TRADE_PRICE_USD,BTC_TOTAL_TRADE_COUNT,BTC_TOTAL_TRADES_BUY,BTC_TOTAL_TRADES_SELL,BTC_VOLUME_USD,BTC_QUOTE_VOLUME,BTC_VOLUME_BUY,BTC_QUOTE_VOLUME_BUY,BTC_VOLUME_SELL,BTC_QUOTE_VOLUME_SELL
2017-08-17 04:00:00,4261.48,4445.78,4261.32,4444.0,4261.48,4445.78,4261.32,4444.0,405,332,73,93.825295,404653.1924596,75.086782,324195.54688539,18.738513,80457.64557421
2017-08-17 10:00:00,4444.0,4485.39,4333.42,4352.34,4441.1,4485.39,4333.42,4352.34,1035,632,403,226.445453,1005281.09653759,172.898711,767925.68424045,53.546742,237355.41229714
2017-08-17 16:00:00,4352.34,4369.69,4200.74,4333.55,4352.34,4369.69,4200.74,4333.55,1481,1017,464,335.858224,1444124.92149259,259.072118,1114239.58235448,76.786106,329885.33913811
2017-08-17 22:00:00,4333.55,4359.13,4134.61,4292.39,4333.55,4359.13,4134.61,4292.39,1542,1188,354,415.214448,1776516.41463181,323.8465,1387433.64112022,91.367948,389082.77351159
2017-08-18 04:00:00,4292.39,4340.62,4234.43,4304.15,4292.39,4340.62,4234.43,4304.15,1610,1137,473,368.872034,1581486.44830076,310.367175,1330765.85555353,58.504859,250720.59274723
2017-08-18 10:00:00,4304.15,4371.52,4193.7,4236.89,4304.15,4371.52,4193.7,4236.89,1102,884,218,251.626508,1077522.66966819,207.463568,888088.31134518,44.16294,189434.35832301
2017-08-18 16:00:00,4236.89,4297.75,3938.77,3975.69,4234.54,4297.75,3938.77,3975.69,1062,877,185,228.353638,946448.95397983,174.663241,726113.46513893,53.690397,220335.4888409
2017-08-18 22:00:00,3975.69,4184.69,3938.77,4138.55,3996.92,4184.69,3938.77,4138.55,1008,823,185,183.353489,755046.08206781,158.11833,651239.27503663,25.235159,103806.80703118
2017-08-19 04:00:00,4138.55,4156.0,3933.21,4068.2,4138.5,4156.0,3933.21,4068.2,653,457,196,135.942707,550569.46123591,90.87437,368273.77148752,45.068337,182295.68974839
2017-08-19 10:00:00,4068.2,4100.0,3850.0,3972.05,4054.0,4100.0,3850.0,3972.05,641,454,187,101.580992,406785.59787659,63.839,256763.12888099,37.741992,150022.4689956
2017-08-19 16:00:00,3972.05,4149.99,3953.4,4074.23,4036.19,4149.99,3953.4,4074.23,230,181,49,32.86482,132833.99465566,24.972044,101012.62774898,7.892776,31821.36690668
2017-08-19 22:00:00,4074.23,4141.0,4044.0,4094.62,4090.0,4141.0,4044.0,4094.62,123,106,17,9.022079,37033.58320888,8.009839,32898.6461488,1.01224,4134.93706008
2017-08-20 04:00:00,4094.62,4142.16,4087.0,4117.41,4094.62,4142.16,4087.0,4117.41,106,82,24,11.552299,47436.24653968,9.87631,40539.40621138,1.675989,6896.8403283
2017-08-20 06:00:00,4117.41,4211.08,4032.62,4106.53,4117.41,4211.08,4032.62,4106.53,437,254,183,53.071554,218544.94154104,30.530832,125840.37154379,22.540722,92704.56999725
2017-08-20 12:00:00,4106.53,4150.0,4063.35,4129.0,4106.53,4150.0,4063.35,4129.0,445,346,99,101.696908,418663.16595445,83.293145,342883.98692834,18.403763,75779.17902611
2017-08-20 18:00:00,4129.0,4185.94,4069.13,4086.29,4129.32,4185.94,4069.13,4086.29,1254,902,352,294.150978,1218629.71250115,247.337275,1024529.62032213,46.813703,194100.09217902
2017-08-21 00:00:00,4086.29,4119.62,4011.02,4016.9,4069.13,4119.62,4011.02,4016.9,1446,1151,295,327.509217,1334760.67401739,278.266664,1133962.9614119,49.242553,200797.71260549
2017-08-21 06:00:00,4016.9,4088.12,3953.4,4023.11,4011.04,4088.12,3953.4,4023.11,1139,663,476,194.782369,782978.41705025,156.898025,630939.85360594,37.884344,152038.56344431
2017-08-21 12:00:00,4023.11,4029.06,3911.79,4016.2,4023.11,4029.06,3911.79,4016.2,615,312,303,56.151867,223948.61103101,26.090659,104302.80623165,30.061208,119645.80479936
2017-08-21 18:00:00,4016.2,4070.49,3918.8,4016.0,3997.57,4070.49,3918.8,4016.0,772,636,136,113.299607,455544.01192863,96.100759,386456.93190888,17.198848,69087.08001975
2017-08-22 00:00:00,4016.0,4016.0,3400.0,3626.99,4016.0,4016.0,3400.0,3626.99,962,666,296,157.850775,599661.64837,92.896174,356898.04051541,64.954601,242763.60785459
2017-08-22 06:00:00,3626.99,3920.31,3619.95,3866.48,3740.0,3920.31,3619.95,3866.48,2170,840,1330,345.787326,1324903.96520909,234.247737,896301.49134821,111.539589,428602.47386088
2017-08-22 12:00:00,3866.48,3998.99,3786.81,3943.0,3866.48,3998.99,3786.81,3943.0,1867,330,1537,259.417327,1012582.30185581,58.988612,231640.81995862,200.428715,780941.48189719
2017-08-22 18:00:00,3943.0,4104.82,3943.0,4040.0,3944.0,4104.82,3944.0,4040.0,1495,246,1249,203.62943,815357.85670561,37.862658,152348.01752002,165.766772,663009.83918559
2017-08-23 00:00:00,4040.0,4127.99,4013.89,4053.18,4040.0,4127.99,4013.89,4053.18,1505,295,1210,230.347233,939450.07327587,39.672906,162400.70219311,190.674327,777049.37108276
2017-08-23 06:00:00,4053.18,4242.32,4035.32,4237.99,4064.0,4242.32,4035.32,4237.99,1656,521,1135,206.174776,852491.1889288,47.227016,196851.17164424,158.94776,655640.01728456
2017-08-23 12:00:00,4237.99,4265.8,4150.65,4166.27,4205.98,4265.8,4150.65,4166.27,4021,2982,1039,347.680818,1462522.1398445,177.152704,746805.57677583,170.528114,715716.56306867
2017-08-23 18:00:00,4166.27,4191.71,4069.8,4114.01,4166.27,4191.71,4069.8,4114.01,1447,320,1127,216.933738,894223.06377051,45.366466,187509.64458145,171.567272,706713.41918906
2017-08-24 00:00:00,4114.01,4204.55,4085.01,4132.09,4147.0,4204.55,4085.01,4132.09,1342,341,1001,183.92649,760784.49801388,39.745595,164947.56189494,144.180895,595836.93611894
2017-08-24 06:00:00,4132.09,4250.94,4131.91,4202.0,4132.09,4250.94,4131.91,4202.0,2064,1051,1013,234.259608,978690.52742652,82.027147,343905.52956272,152.232461,634784.9978638
2017-08-24 12:00:00,4202.0,4250.9,4136.33,4188.18,4211.78,4250.9,4136.33,4188.18,1741,496,1245,203.855595,854986.24551186,52.869289,222042.44846344,150.986306,632943.79704842
2017-08-24 18:00:00,4188.18,4371.68,4179.22,4316.01,4188.18,4371.68,4179.22,4316.01,1100,209,891,165.37706,702015.1422125,32.178381,137483.5242101,133.198679,564531.6180024
2017-08-25 00:00:00,4316.01,4370.0,4281.04,4281.04,4316.01,4370.0,4281.04,4281.04,1985,241,1744,189.449369,820981.67670182,38.307757,166410.97176645,151.141612,654570.70493537
2017-08-25 06:00:00,4281.04,4361.28,4267.5,4361.27,4294.79,4361.28,4267.5,4361.27,1145,130,1015,127.59776,551303.80413148,24.422638,105862.51005853,103.175122,445441.29407295
2017-08-25 12:00:00,4361.27,4453.91,4261.13,4402.32,4361.27,4453.91,4261.13,4402.32,2749,307,2442,197.88538,858633.55871015,29.256776,127180.11915088,168.628604,731453.43955927
2017-08-25 18:00:00,4402.32,4449.44,4247.48,4280.68,4409.44,4449.44,4247.48,4280.68,675,103,572,58.680231,253718.30981982,8.110803,35123.53477059,50.569428,218594.77504923
2017-08-26 00:00:00,4280.68,4319.67,4228.99,4295.75,4280.71,4319.67,4228.99,4295.75,571,139,432,59.035805,252825.52221927,10.270662,44130.855565,48.765143,208694.66665427
2017-08-26 06:00:00,4295.75,4319.7,4260.88,4288.72,4307.72,4319.7,4260.88,4288.72,360,100,260,47.463132,204067.44497069,9.511559,40995.2852251,37.951573,163072.15974559
2017-08-26 12:00:00,4288.72,4306.74,4212.41,4255.19,4288.72,4306.74,4212.41,4255.19,558,203,355,54.053274,230111.69338133,14.353848,61321.47334768,39.699426,168790.22003365
2017-08-26 18:00:00,4255.19,4367.0,4236.51,4337.44,4255.19,4367.0,4236.51,4337.44,771,256,515,67.555857,290861.07276081,22.054072,94916.18636467,45.501785,195944.88639614
2017-08-27 00:00:00,4337.44,4400.0,4293.42,4320.52,4332.51,4400.0,4293.42,4320.52,1062,203,859,88.847303,386118.02535358,21.895759,95390.84810027,66.951544,290727.17725331
2017-08-27 06:00:00,4320.52,4352.34,4285.56,4323.37,4314.9,4352.34,4285.56,4323.37,1032,329,703,78.749966,340415.53032341,24.595074,106569.2989816,54.154892,233846.23134181
2017-08-27 12:00:00,4323.37,4370.92,4285.54,4340.0,4340.0,4370.92,4285.54,4340.0,789,209,580,67.239627,291229.29412678,23.018125,99972.79942244,44.221502,191256.49470434
2017-08-27 18:00:00,4340.0,4386.79,4309.6,4310.01,4369.0,4386.79,4309.6,4310.01,787,307,480,115.855689,503817.2122218,32.1424,140509.23286784,83.713289,363307.97935396
2017-08-28 00:00:00,4310.01,4330.36,4124.54,4169.01,4310.01,4330.36,4124.54,4169.01,1254,584,670,134.139827,568440.54156045,39.601676,167416.09860084,94.538151,401024.44295961
2017-08-28 06:00:00,4169.01,4365.4,4169.01,4308.0,4223.8,4365.4,4199.01,4308.0,958,381,577,155.27476,664009.95459661,58.749543,252086.22899507,96.525217,411923.72560154
2017-08-28 12:00:00,4308.0,4370.45,4271.03,4324.67,4309.0,4370.45,4271.03,4324.67,1166,216,950,187.040859,806331.32744401,28.693257,124157.23390961,158.347602,682174.0935344
2017-08-28 18:00:00,4324.67,4399.82,4290.18,4386.69,4324.64,4399.82,4290.18,4386.69,971,142,829,127.38617,552878.70219846,15.743306,68704.64460582,111.642864,484174.05759264
2017-08-29 00:00:00,4386.69,4404.05,4314.35,4356.76,4353.65,4404.05,4314.35,4356.76,983,276,707,136.892641,596853.52184612,24.065864,105345.27867411,112.826777,491508.24317201
2017-08-29 06:00:00,4356.76,4417.61,4313.55,4368.5,4356.76,4417.61,4313.55,4368.5,1230,477,753,158.477821,690699.12674219,39.493688,172977.30177604,118.984133,517721.82496615
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4555.55,4368.5,4625.85,4347.59,4555.55,1205,242,963,195.755528,882029.64848546,44.901244,203729.0426468,150.854284,678300.60583866
2017-08-29 18:00:00,4555.55,4624.99,4511.45,4587.48,4533.47,4624.99,4511.45,4587.48,741,290,451,112.419038,512901.43875614,34.981771,159930.39758963,77.437267,352971.04116651
2017-08-30 00:00:00,4587.48,4625.0,4527.45,4590.49,4564.52,4625.0,4527.45,4590.49,1160,295,865,197.914756,908147.06994868,29.441991,135582.97766186,168.472765,772564.09228682
2017-08-30 06:00:00,4590.49,4647.51,4416.01,4498.35,4590.49,4647.51,4416.01,4498.35,1735,921,814,247.213553,1121922.38574034,72.086199,327146.35967496,175.127354,794776.02606538
2017-08-30 12:00:00,4498.35,4600.0,4416.16,4600.0,4537.0,4600.0,4416.16,4600.0,1606,1005,601,213.327474,969953.25650287,72.510694,331231.42017777,140.81678,638721.8363251
2017-08-30 18:00:00,4600.0,4609.92,4516.87,4555.14,4590.01,4609.92,4516.87,4555.14,1050,174,876,150.012988,683691.97446934,22.023368,100659.47999424,127.98962,583032.4944751
2017-08-31 00:00:00,4555.14,4628.12,4555.14,4598.54,4555.14,4628.12,4555.14,4598.54,1136,174,962,158.90382,729075.39196608,27.612077,126827.30562169,131.291743,602248.08634439
2017-08-31 06:00:00,4598.54,4678.57,4572.64,4656.67,4600.0,4678.57,4572.64,4656.67,960,221,739,165.620797,763294.09577215,25.16189,116402.90565826,140.458907,646891.19011389
2017-08-31 12:00:00,4656.67,4685.56,4631.41,4650.55,4674.97,4685.56,4631.41,4650.55,1171,603,568,130.427706,608580.37134629,46.690296,218394.87016177,83.73741,390185.50118452
2017-08-31 18:00:00,4650.55,4745.42,4650.55,4724.89,4683.9,4745.42,4650.56,4724.89,894,427,467,102.004479,478928.86492732,32.483062,152717.45246062,69.521417,326211.4124667
2017-09-01 00:00:00,4724.89,4767.0,4654.88,4664.14,4689.9,4767.0,4654.88,4664.14,903,279,624,125.218175,590723.50790994,27.178035,128939.19706707,98.04014,461784.31084287
2017-09-01 06:00:00,4664.14,4798.46,4656.3,4775.0,4664.14,4798.46,4656.3,4775.0,1071,249,822,182.622592,863915.37780196,35.336242,167453.59958049,147.28635,696461.77822147
2017-09-01 12:00:00,4775.0,4839.92,4725.81,4792.97,4775.0,4839.92,4725.81,4792.97,974,225,749,122.224297,583062.42795356,21.032277,100708.67631031,101.19202,482353.75164325
2017-09-01 18:00:00,4792.97,4885.55,4739.08,4834.91,4792.97,4885.55,4739.08,4834.91,1052,262,790,130.601302,627464.2455807,35.113549,169152.95793947,95.487753,458311.28764123
2017-09-02 00:00:00,4834.91,4939.19,4473.35,4473.35,4796.16,4939.19,4473.35,4473.35,1779,722,1057,228.444423,1091901.23870634,83.15957,399423.07830665,145.284853,692478.16039969
2017-09-02 06:00:00,4473.35,4780.0,4473.35,4630.01,4493.0,4780.0,4473.35,4630.01,2062,1267,795,238.103589,1101209.65605081,110.871051,512731.33095448,127.232538,588478.32509633
