TIMESTAMP,LRT_OPEN_PRICE_USD,LRT_HIGH_PRICE_USD,LRT_LOW_PRICE_USD,LRT_CLOSE_PRICE_USD,LRT_VOLUME_USD,LRT_DIVIDENDS_USD,LRT_STOCK_SPLITS_USD
2024-05-28 00:00:00+00:00,0.0017529999604448676,0.0034260000102221966,0.001690999954007566,0.0034260000102221966,811119,0.0,0.0
2024-05-29 00:00:00+00:00,0.004517000168561935,0.010152000002563,0.003630999941378832,0.006341999862343073,2181191,0.0,0.0
2024-05-30 00:00:00+00:00,0.006324999965727329,0.008024999871850014,0.004739999771118164,0.006010999903082848,1026020,0.0,0.0
2024-05-31 00:00:00+00:00,0.006010000128298998,0.006411000154912472,0.0048039997927844524,0.0048859999515116215,665358,0.0,0.0
2024-06-01 00:00:00+00:00,0.004863000009208918,0.005080999806523323,0.003364000003784895,0.00471000000834465,759990,0.0,0.0
2024-06-02 00:00:00+00:00,0.004780000075697899,0.004815000109374523,0.004126999992877245,0.004699999932199717,1040455,0.0,0.0
2024-06-03 00:00:00+00:00,0.004712000023573637,0.005795000120997429,0.004139000084251165,0.0049680001102387905,971113,0.0,0.0
2024-06-04 00:00:00+00:00,0.004844999872148037,0.005669000092893839,0.00455200020223856,0.004792999941855669,617245,0.0,0.0
2024-06-05 00:00:00+00:00,0.004707000218331814,0.005123000126332045,0.004556000232696533,0.004894999787211418,644687,0.0,0.0
2024-06-06 00:00:00+00:00,0.0050050001591444016,0.005841999780386686,0.004970999900251627,0.005636000074446201,931552,0.0,0.0
2024-06-07 00:00:00+00:00,0.0059380000457167625,0.007083999924361706,0.0059380000457167625,0.0069670001976192,910650,0.0,0.0
2024-06-08 00:00:00+00:00,0.0069670001976192,0.008759000338613987,0.006711999885737896,0.008365999907255173,1136439,0.0,0.0
2024-06-09 00:00:00+00:00,0.008365999907255173,0.008732999674975872,0.006756999995559454,0.006761999800801277,684102,0.0,0.0
2024-06-10 00:00:00+00:00,0.006761999800801277,0.007439999841153622,0.006711999885737896,0.0073379999957978725,832567,0.0,0.0
2024-06-11 00:00:00+00:00,0.0073379999957978725,0.007393999956548214,0.0063599999994039536,0.006622999906539917,709960,0.0,0.0
2024-06-12 00:00:00+00:00,0.006622999906539917,0.0070409998297691345,0.006434999871999025,0.006881000008434057,733330,0.0,0.0
2024-06-13 00:00:00+00:00,0.006881000008434057,0.006901999935507774,0.005903999786823988,0.006120000034570694,653831,0.0,0.0
2024-06-14 00:00:00+00:00,0.006130000110715628,0.006533999927341938,0.004736000206321478,0.005855000112205744,908450,0.0,0.0
2024-06-15 00:00:00+00:00,0.005855000112205744,0.006136999931186438,0.005717999767512083,0.00572599982842803,691912,0.0,0.0
2024-06-16 00:00:00+00:00,0.005727999843657017,0.006031000055372715,0.005528999958187342,0.005557999946177006,650399,0.0,0.0
2024-06-17 00:00:00+00:00,0.005563000217080116,0.005634000059217215,0.0048859999515116215,0.004978999961167574,888483,0.0,0.0
2024-06-18 00:00:00+00:00,0.004982999991625547,0.004993999842554331,0.004561000037938356,0.004761999938637018,779661,0.0,0.0
2024-06-19 00:00:00+00:00,0.004761999938637018,0.005795999895781279,0.0047240001149475574,0.0055610002018511295,1174927,0.0,0.0
