TIMESTAMP,LEE_OPEN_PRICE_USD,LEE_HIGH_PRICE_USD,LEE_LOW_PRICE_USD,LEE_CLOSE_PRICE_USD,LEE_VOLUME_USD,LEE_DIVIDENDS_USD,LEE_STOCK_SPLITS_USD
2023-07-10 00:00:00+00:00,2.6434030532836914,2.677335023880005,2.633867025375366,2.653095006942749,185589,0.0,0.0
2023-07-11 00:00:00+00:00,2.653095006942749,2.69077205657959,2.631140947341919,2.6404130458831787,218651,0.0,0.0
2023-07-12 00:00:00+00:00,2.6399590969085693,2.6837809085845947,2.635006904602051,2.6467320919036865,214568,0.0,0.0
2023-07-13 00:00:00+00:00,2.6464340686798096,2.6739680767059326,2.637650966644287,2.6523571014404297,210788,0.0,0.0
2023-07-14 00:00:00+00:00,2.652446985244751,2.659548044204712,2.636868953704834,2.6469790935516357,195235,0.0,0.0
2023-07-15 00:00:00+00:00,2.6470189094543457,2.663054943084717,2.630882978439331,2.6424899101257324,174073,0.0,0.0
2023-07-16 00:00:00+00:00,2.642864942550659,2.6645030975341797,2.617655038833618,2.6413259506225586,123366,0.0,0.0
2023-07-17 00:00:00+00:00,2.641710042953491,2.6823270320892334,2.632718086242676,2.6375579833984375,280168,0.0,0.0
2023-07-18 00:00:00+00:00,2.637834072113037,2.6643691062927246,2.6267619132995605,2.6316730976104736,283179,0.0,0.0
2023-07-19 00:00:00+00:00,2.6315340995788574,2.6962459087371826,2.621095895767212,2.640394926071167,263527,0.0,0.0
2023-07-20 00:00:00+00:00,2.6408491134643555,2.676466941833496,2.6323959827423096,2.6458868980407715,241372,0.0,0.0
2023-07-21 00:00:00+00:00,2.6456210613250732,2.683872938156128,2.6280229091644287,2.6457738876342773,234251,0.0,0.0
2023-07-22 00:00:00+00:00,2.6452879905700684,2.6776630878448486,2.6253790855407715,2.64819598197937,255209,0.0,0.0
2023-07-23 00:00:00+00:00,2.6480650901794434,2.6677119731903076,2.6299870014190674,2.6415469646453857,248921,0.0,0.0
2023-07-24 00:00:00+00:00,2.641202926635742,2.668056011199951,2.626339912414551,2.646251916885376,250518,0.0,0.0
2023-07-25 00:00:00+00:00,2.646461009979248,2.675297975540161,2.634397029876709,2.6620891094207764,223976,0.0,0.0
2023-07-26 00:00:00+00:00,2.661987066268921,2.678100109100342,2.630060911178589,2.6450300216674805,249035,0.0,0.0
2023-07-27 00:00:00+00:00,2.645020008087158,2.682063102722168,2.628648042678833,2.6480560302734375,245867,0.0,0.0
2023-07-28 00:00:00+00:00,2.648124933242798,2.695460081100464,2.6259829998016357,2.6560580730438232,261444,0.0,0.0
2023-07-29 00:00:00+00:00,2.6564440727233887,2.676563024520874,2.632524013519287,2.6488258838653564,240015,0.0,0.0
2023-07-30 00:00:00+00:00,2.6488521099090576,2.6669139862060547,2.624083995819092,2.6348400115966797,226212,0.0,0.0
2023-07-31 00:00:00+00:00,2.63447904586792,2.6615540981292725,2.6080269813537598,2.6529059410095215,187792,0.0,0.0
2023-08-01 00:00:00+00:00,2.652559995651245,2.664552927017212,2.6190619468688965,2.6413209438323975,268554,0.0,0.0
2023-08-02 00:00:00+00:00,2.6407229900360107,2.668256998062134,2.6311869621276855,2.645688056945801,265558,0.0,0.0
2023-08-03 00:00:00+00:00,2.6455090045928955,2.652506113052368,2.6162679195404053,2.623568058013916,157747,0.0,0.0
2023-08-04 00:00:00+00:00,2.6235458850860596,2.6863579750061035,2.601470947265625,2.636795997619629,216800,0.0,0.0
2023-08-05 00:00:00+00:00,2.636892080307007,2.679124116897583,2.6226260662078857,2.6522810459136963,278509,0.0,0.0
2023-08-06 00:00:00+00:00,2.6521410942077637,2.678138017654419,2.6205639839172363,2.643950939178467,332167,0.0,0.0
2023-08-07 00:00:00+00:00,2.6438839435577393,2.6722071170806885,2.6199870109558105,2.6437950134277344,336056,0.0,0.0
2023-08-08 00:00:00+00:00,2.643462896347046,2.651815891265869,2.6193299293518066,2.6441550254821777,311998,0.0,0.0
2023-08-09 00:00:00+00:00,2.6443018913269043,2.674082040786743,2.6173980236053467,2.6343019008636475,315164,0.0,0.0
2023-08-10 00:00:00+00:00,2.634291887283325,2.6486918926239014,2.616455078125,2.630779981613159,315493,0.0,0.0
2023-08-11 00:00:00+00:00,2.6306159496307373,2.6471059322357178,2.621093988418579,2.641771078109741,263557,0.0,0.0
2023-08-12 00:00:00+00:00,2.6416549682617188,2.665186882019043,2.6223909854888916,2.6349658966064453,277735,0.0,0.0
2023-08-13 00:00:00+00:00,2.634876012802124,2.649751901626587,2.6341569423675537,2.647202968597412,225558,0.0,0.0
2023-08-14 00:00:00+00:00,2.647088050842285,2.65606689453125,2.617588996887207,2.638184070587158,255499,0.0,0.0
