TIMESTAMP,WHALE_OPEN_PRICE_USD,WHALE_HIGH_PRICE_USD,WHALE_LOW_PRICE_USD,WHALE_CLOSE_PRICE_USD,WHALE_VOLUME_USD,WHALE_DIVIDENDS_USD,WHALE_STOCK_SPLITS_USD
2020-08-24 00:00:00+00:00,3.612934112548828,4.022621154785156,3.565201997756958,3.888577938079834,36790,0.0,0.0
2020-08-25 00:00:00+00:00,3.888969898223877,3.995220899581909,3.332850933074951,3.6794650554656982,17640,0.0,0.0
2020-08-26 00:00:00+00:00,3.6793410778045654,4.5446248054504395,3.5872089862823486,4.446298122406006,66189,0.0,0.0
2020-08-27 00:00:00+00:00,4.4419779777526855,5.679358005523682,4.397274971008301,5.359610080718994,66328,0.0,0.0
2020-08-28 00:00:00+00:00,5.3566741943359375,6.676305770874023,5.315946102142334,6.56018590927124,61999,0.0,0.0
2020-08-29 00:00:00+00:00,6.560929775238037,6.788564205169678,6.165200233459473,6.470692157745361,29096,0.0,0.0
2020-08-30 00:00:00+00:00,6.468623161315918,6.47612190246582,5.5520501136779785,6.009593963623047,45444,0.0,0.0
2020-08-31 00:00:00+00:00,6.009848117828369,6.307693958282471,5.951234817504883,6.153969764709473,20531,0.0,0.0
2020-09-01 00:00:00+00:00,6.159685134887695,6.610500812530518,5.943353176116943,6.054283142089844,20780,0.0,0.0
2020-09-02 00:00:00+00:00,6.031888961791992,6.256955146789551,5.44936990737915,5.888619899749756,22991,0.0,0.0
2020-09-03 00:00:00+00:00,5.917782783508301,6.05964994430542,4.748473167419434,4.87566614151001,44643,0.0,0.0
2020-09-04 00:00:00+00:00,4.89089298248291,5.069752216339111,4.7193379402160645,4.889746189117432,25039,0.0,0.0
2020-09-05 00:00:00+00:00,4.891477108001709,4.956875801086426,4.1773247718811035,4.266693115234375,6268,0.0,0.0
2020-09-06 00:00:00+00:00,4.261844158172607,4.432347774505615,4.054563999176025,4.1041340827941895,23443,0.0,0.0
2020-09-07 00:00:00+00:00,4.1041340827941895,4.163822174072266,3.8077049255371094,3.9397730827331543,10277,0.0,0.0
2020-09-08 00:00:00+00:00,3.9401419162750244,4.365209102630615,3.717318058013916,4.213683128356934,26945,0.0,0.0
2020-09-09 00:00:00+00:00,4.215507984161377,4.833045959472656,4.158696174621582,4.634041786193848,34713,0.0,0.0
2020-09-10 00:00:00+00:00,4.634041786193848,5.11668586730957,4.624331951141357,5.047238826751709,15838,0.0,0.0
2020-09-11 00:00:00+00:00,5.0498738288879395,7.426204204559326,5.0453782081604,6.43386697769165,155557,0.0,0.0
2020-09-12 00:00:00+00:00,6.432954788208008,7.396997928619385,6.383604049682617,7.305188179016113,94964,0.0,0.0
2020-09-13 00:00:00+00:00,7.305679798126221,8.299715042114258,7.2674431800842285,7.459947109222412,48250,0.0,0.0
2020-09-14 00:00:00+00:00,7.469740867614746,7.941532135009766,7.340065956115723,7.766666889190674,17942,0.0,0.0
2020-09-15 00:00:00+00:00,7.766666889190674,8.998559951782227,7.75839900970459,8.63521671295166,70884,0.0,0.0
2020-09-16 00:00:00+00:00,8.63173770904541,9.152624130249023,8.39281177520752,9.152578353881836,32133,0.0,0.0
2020-09-17 00:00:00+00:00,9.149003982543945,9.850482940673828,9.133736610412598,9.819965362548828,30474,0.0,0.0
2020-09-18 00:00:00+00:00,9.805782318115234,12.815511703491211,9.09146499633789,10.34777545928955,118459,0.0,0.0
2020-09-19 00:00:00+00:00,10.34777545928955,14.532299041748047,10.21750259399414,12.309887886047363,275893,0.0,0.0
2020-09-20 00:00:00+00:00,12.379945755004883,12.379945755004883,8.958490371704102,9.388324737548828,251426,0.0,0.0
2020-09-21 00:00:00+00:00,9.388324737548828,9.50231647491455,6.6301751136779785,9.253377914428711,341814,0.0,0.0
2020-09-22 00:00:00+00:00,9.240361213684082,14.565254211425781,9.11174201965332,12.024454116821289,861723,0.0,0.0
2020-09-23 00:00:00+00:00,11.956903457641602,12.325468063354492,9.198963165283203,9.200156211853027,418480,0.0,0.0
2020-09-24 00:00:00+00:00,9.19664478302002,9.858670234680176,7.944829940795898,8.924798011779785,808405,0.0,0.0
2020-09-25 00:00:00+00:00,8.921470642089844,10.909486770629883,8.097290992736816,10.413956642150879,910364,0.0,0.0
2020-09-26 00:00:00+00:00,10.416292190551758,11.948785781860352,9.468111038208008,9.683348655700684,825884,0.0,0.0
2020-09-27 00:00:00+00:00,9.661704063415527,9.992077827453613,8.946435928344727,9.557271957397461,774575,0.0,0.0
2020-09-28 00:00:00+00:00,9.57013988494873,11.388962745666504,9.33356761932373,9.85356330871582,820534,0.0,0.0
2020-09-29 00:00:00+00:00,9.85356330871582,9.85356330871582,9.0968017578125,9.2589693069458,686917,0.0,0.0
2020-09-30 00:00:00+00:00,9.258453369140625,10.548047065734863,9.143951416015625,10.144001960754395,668385,0.0,0.0
