TIMESTAMP,PPAY_OPEN_PRICE_USD,PPAY_HIGH_PRICE_USD,PPAY_LOW_PRICE_USD,PPAY_CLOSE_PRICE_USD,PPAY_VOLUME_USD,PPAY_DIVIDENDS_USD,PPAY_STOCK_SPLITS_USD
2020-12-10 00:00:00+00:00,0.09342899918556213,0.11350400000810623,0.07805100083351135,0.08622699975967407,10011611,0.0,0.0
2020-12-11 00:00:00+00:00,0.08623100072145462,0.09679099917411804,0.0500200018286705,0.05500800162553787,2818869,0.0,0.0
2020-12-12 00:00:00+00:00,0.05500900000333786,0.07864200323820114,0.05097299814224243,0.07360599935054779,1458885,0.0,0.0
2020-12-13 00:00:00+00:00,0.07360400259494781,0.08809199929237366,0.06857000291347504,0.06926999986171722,1127493,0.0,0.0
2020-12-14 00:00:00+00:00,0.06926800310611725,0.0717030018568039,0.06150199845433235,0.06386300176382065,654661,0.0,0.0
2020-12-15 00:00:00+00:00,0.06386400014162064,0.0715399980545044,0.057999998331069946,0.06481300294399261,732294,0.0,0.0
2020-12-16 00:00:00+00:00,0.06481599807739258,0.06492400169372559,0.04809299856424332,0.05169399827718735,691238,0.0,0.0
2020-12-17 00:00:00+00:00,0.05169700086116791,0.054356999695301056,0.03966199979186058,0.03974499925971031,802522,0.0,0.0
2020-12-18 00:00:00+00:00,0.039767999202013016,0.04136199876666069,0.03476199880242348,0.035886000841856,524695,0.0,0.0
2020-12-19 00:00:00+00:00,0.03587200120091438,0.03900500014424324,0.03255699947476387,0.03305500000715256,536335,0.0,0.0
2020-12-20 00:00:00+00:00,0.0330439992249012,0.033062998205423355,0.029482999816536903,0.03019299916923046,347582,0.0,0.0
2020-12-21 00:00:00+00:00,0.030189000070095062,0.03095100075006485,0.025182999670505524,0.026616999879479408,410502,0.0,0.0
2020-12-22 00:00:00+00:00,0.026666000485420227,0.02725199982523918,0.020385999232530594,0.024504000321030617,487553,0.0,0.0
2020-12-23 00:00:00+00:00,0.024500999599695206,0.036295000463724136,0.02410699985921383,0.034102000296115875,665441,0.0,0.0
2020-12-24 00:00:00+00:00,0.03409099951386452,0.03546600043773651,0.030215000733733177,0.032297998666763306,394907,0.0,0.0
2020-12-25 00:00:00+00:00,0.03228599950671196,0.03301899880170822,0.029022999107837677,0.03024199977517128,298827,0.0,0.0
2020-12-26 00:00:00+00:00,0.03024199977517128,0.03081499971449375,0.027282999828457832,0.029904000461101532,283083,0.0,0.0
2020-12-27 00:00:00+00:00,0.02991499938070774,0.03104499913752079,0.028751999139785767,0.030079999938607216,494095,0.0,0.0
2020-12-28 00:00:00+00:00,0.030104000121355057,0.03048199974000454,0.026986999437212944,0.027865000069141388,176197,0.0,0.0
2020-12-29 00:00:00+00:00,0.027852000668644905,0.028665000572800636,0.02413499914109707,0.025623999536037445,177427,0.0,0.0
2020-12-30 00:00:00+00:00,0.025623999536037445,0.025922000408172607,0.02339399978518486,0.0239889994263649,87289,0.0,0.0
