TIMESTAMP,LLM_OPEN_PRICE_USD,LLM_HIGH_PRICE_USD,LLM_LOW_PRICE_USD,LLM_CLOSE_PRICE_USD,LLM_VOLUME_USD,LLM_DIVIDENDS_USD,LLM_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,0.00029600001289509237,0.000522000016644597,0.00029600001289509237,0.00033099998836405575,96673,0.0,0.0
2024-12-31 00:00:00+00:00,0.00033099998836405575,0.000590000010561198,0.0003150000120513141,0.0005890000029467046,71662,0.0,0.0
2025-01-01 00:00:00+00:00,0.0005890000029467046,0.00076299998909235,0.0003640000068116933,0.0006830000202171504,140035,0.0,0.0
2025-01-02 00:00:00+00:00,0.0006830000202171504,0.0014169999631121755,0.0006089999806135893,0.001234999974258244,307629,0.0,0.0
2025-01-03 00:00:00+00:00,0.001234999974258244,0.0014700000174343586,0.0007699999841861427,0.0012450000504031777,294169,0.0,0.0
2025-01-04 00:00:00+00:00,0.0012450000504031777,0.0024419999681413174,0.0007399999885819852,0.0021490000654011965,423157,0.0,0.0
2025-01-05 00:00:00+00:00,0.0021490000654011965,0.00342399999499321,0.0016169999726116657,0.0020230000372976065,1280275,0.0,0.0
2025-01-06 00:00:00+00:00,0.0020129999611526728,0.002643000101670623,0.0016339999856427312,0.002094999887049198,393790,0.0,0.0
2025-01-07 00:00:00+00:00,0.002094999887049198,0.0021349999587982893,0.0011790000135079026,0.0013340000296011567,296084,0.0,0.0
2025-01-08 00:00:00+00:00,0.0013340000296011567,0.0034990001004189253,0.0012049999786540866,0.0013549999566748738,1398990,0.0,0.0
2025-01-09 00:00:00+00:00,0.0013599999947473407,0.0024220000486820936,0.0009280000231228769,0.0009410000056959689,835132,0.0,0.0
2025-01-10 00:00:00+00:00,0.0009410000056959689,0.0010310000507161021,0.0005540000274777412,0.0007890000124461949,337487,0.0,0.0
2025-01-11 00:00:00+00:00,0.0007890000124461949,0.0008040000102482736,0.0006140000186860561,0.0006549999816343188,47869,0.0,0.0
2025-01-12 00:00:00+00:00,0.0006549999816343188,0.0007040000054985285,0.0005440000095404685,0.0005719999899156392,51622,0.0,0.0
2025-01-13 00:00:00+00:00,0.0005719999899156392,0.0006099999882280827,0.0004720000142697245,0.0004870000120718032,31532,0.0,0.0
2025-01-14 00:00:00+00:00,0.0004870000120718032,0.0005799999926239252,0.00042100000428035855,0.0004939999780617654,86848,0.0,0.0
2025-01-15 00:00:00+00:00,0.0004939999780617654,0.000653000024612993,0.0004670000053010881,0.0006089999806135893,53736,0.0,0.0
2025-01-16 00:00:00+00:00,0.0006089999806135893,0.0006179999909363687,0.0005290000117383897,0.0005639999872073531,27892,0.0,0.0
2025-01-17 00:00:00+00:00,0.0005639999872073531,0.0005639999872073531,0.0004189999890513718,0.0004830000107176602,34843,0.0,0.0
2025-01-18 00:00:00+00:00,0.0004830000107176602,0.00048600000445730984,0.00034100000630132854,0.0004529999860096723,48179,0.0,0.0
2025-01-19 00:00:00+00:00,0.0004529999860096723,0.000493000028654933,0.000311999989207834,0.0003530000103637576,16479,0.0,0.0
2025-01-20 00:00:00+00:00,0.0003530000103637576,0.0003809999907389283,0.0002899999963119626,0.000291000003926456,28003,0.0,0.0
2025-01-21 00:00:00+00:00,0.000291000003926456,0.00037299998803064227,0.00027600000612437725,0.000295000005280599,23074,0.0,0.0
2025-01-22 00:00:00+00:00,0.000295000005280599,0.0004889999981969595,0.0002749999985098839,0.0004079999926034361,45424,0.0,0.0
2025-01-23 00:00:00+00:00,0.0004079999926034361,0.000493000028654933,0.00032900000223889947,0.0003319999959785491,46057,0.0,0.0
2025-01-24 00:00:00+00:00,0.0003319999959785491,0.00040099999750964344,0.0003020000003743917,0.00036700000055134296,24112,0.0,0.0
2025-01-25 00:00:00+00:00,0.00036700000055134296,0.00060299999313429,0.0003659999929368496,0.00045399999362416565,59668,0.0,0.0
2025-01-26 00:00:00+00:00,0.00045399999362416565,0.0004720000142697245,0.00035700001171790063,0.00035700001171790063,24588,0.0,0.0
2025-01-27 00:00:00+00:00,0.00035700001171790063,0.0003589999978430569,0.00021899999410379678,0.00023700000019744039,59340,0.0,0.0
2025-01-28 00:00:00+00:00,0.00023700000019744039,0.0002629999944474548,0.00021100000594742596,0.00021800000104121864,33683,0.0,0.0
2025-01-29 00:00:00+00:00,0.00021800000104121864,0.00022499999613501132,0.00017499999376013875,0.00021800000104121864,15987,0.0,0.0
2025-01-30 00:00:00+00:00,0.00021800000104121864,0.0003440000000409782,0.00021800000104121864,0.00030399998649954796,26908,0.0,0.0
2025-01-31 00:00:00+00:00,0.00030399998649954796,0.00033599999733269215,0.00021800000104121864,0.00022400000307243317,35528,0.0,0.0
2025-02-01 00:00:00+00:00,0.00022400000307243317,0.00022899999748915434,0.00018899999849963933,0.0001900000061141327,7832,0.0,0.0
2025-02-02 00:00:00+00:00,0.0001900000061141327,0.000195999993593432,0.00014000000373926014,0.00014200000441633165,16882,0.0,0.0
2025-02-03 00:00:00+00:00,0.00014200000441633165,0.00021300000662449747,0.0001320000010309741,0.00020700000459328294,9986,0.0,0.0
2025-02-04 00:00:00+00:00,0.00020700000459328294,0.00030700000934302807,0.0001880000054370612,0.00022600000374950469,34280,0.0,0.0
2025-02-05 00:00:00+00:00,0.00022600000374950469,0.00023799999326001853,0.00017299999308306724,0.00018200000340584666,12439,0.0,0.0
2025-02-06 00:00:00+00:00,0.00018200000340584666,0.0001849999971454963,0.0001720000000204891,0.0001720000000204891,2531,0.0,0.0
2025-02-07 00:00:00+00:00,0.0001720000000204891,0.00018600000475998968,0.00017100000695791095,0.00018000000272877514,4029,0.0,0.0
2025-02-08 00:00:00+00:00,0.00018000000272877514,0.0001900000061141327,0.00017800000205170363,0.00018899999849963933,1799,0.0,0.0
2025-02-09 00:00:00+00:00,0.00018899999849963933,0.00019099999917671084,0.00015700000221841037,0.00016700000560376793,5878,0.0,0.0
2025-02-10 00:00:00+00:00,0.00016700000560376793,0.00017899999511428177,0.00015199999324977398,0.00017499999376013875,7087,0.0,0.0
2025-02-11 00:00:00+00:00,0.00017499999376013875,0.00017899999511428177,0.00014899999951012433,0.00014899999951012433,4497,0.0,0.0
2025-02-12 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.00011700000322889537,0.00012099999730708078,4504,0.0,0.0
2025-02-13 00:00:00+00:00,0.00012099999730708078,0.00013699999544769526,0.00011700000322889537,0.00013699999544769526,2851,0.0,0.0
2025-02-14 00:00:00+00:00,0.00013699999544769526,0.00013699999544769526,0.00011700000322889537,0.00011700000322889537,2803,0.0,0.0
2025-02-15 00:00:00+00:00,0.00011700000322889537,0.0001340000017080456,0.00010800000018207356,0.00010900000052060932,6772,0.0,0.0
2025-02-16 00:00:00+00:00,0.00010900000052060932,0.0001230000052601099,0.0001049999991664663,0.0001140000022132881,3781,0.0,0.0
2025-02-17 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.0001140000022132881,0.00011899999663000926,840,0.0,0.0
