TIMESTAMP,MORRA_OPEN_PRICE_USD,MORRA_HIGH_PRICE_USD,MORRA_LOW_PRICE_USD,MORRA_CLOSE_PRICE_USD,MORRA_VOLUME_USD,MORRA_DIVIDENDS_USD,MORRA_STOCK_SPLITS_USD
2023-11-28 00:00:00+00:00,0.010546999983489513,0.013476000167429447,0.006186000071465969,0.008950999937951565,520286,0.0,0.0
2023-11-29 00:00:00+00:00,0.008895999751985073,0.012191000394523144,0.006364000029861927,0.008076000027358532,355454,0.0,0.0
2023-11-30 00:00:00+00:00,0.008076000027358532,0.013330000452697277,0.006779000163078308,0.012000000104308128,523764,0.0,0.0
2023-12-01 00:00:00+00:00,0.011646999977529049,0.017903000116348267,0.011203000321984291,0.011260000057518482,664347,0.0,0.0
2023-12-02 00:00:00+00:00,0.011339999735355377,0.014814999885857105,0.008844999596476555,0.011610999703407288,385823,0.0,0.0
2023-12-03 00:00:00+00:00,0.011611999943852425,0.013376999646425247,0.009476999752223492,0.011152000166475773,237446,0.0,0.0
2023-12-04 00:00:00+00:00,0.01116000022739172,0.014042000286281109,0.00800000037997961,0.009665999561548233,226368,0.0,0.0
2023-12-05 00:00:00+00:00,0.00950700044631958,0.012600000016391277,0.007964000105857849,0.009685000404715538,195267,0.0,0.0
2023-12-06 00:00:00+00:00,0.009682999923825264,0.012268999591469765,0.008189000189304352,0.009921000339090824,192758,0.0,0.0
2023-12-07 00:00:00+00:00,0.009697999805212021,0.011610000394284725,0.008119000121951103,0.010084000416100025,206323,0.0,0.0
2023-12-08 00:00:00+00:00,0.010084000416100025,0.012618999928236008,0.009235000237822533,0.011992000043392181,237897,0.0,0.0
2023-12-09 00:00:00+00:00,0.011992000043392181,0.01209300011396408,0.009166000410914421,0.01003399956971407,119285,0.0,0.0
2023-12-10 00:00:00+00:00,0.010002999566495419,0.012521999888122082,0.008239000104367733,0.009566999971866608,176295,0.0,0.0
2023-12-11 00:00:00+00:00,0.009566999971866608,0.01092899963259697,0.008508999831974506,0.009847000241279602,96605,0.0,0.0
2023-12-12 00:00:00+00:00,0.009846000000834465,0.009902999736368656,0.008396999910473824,0.008708000183105469,65566,0.0,0.0
2023-12-13 00:00:00+00:00,0.008706999942660332,0.00974200014024973,0.008484000340104103,0.008798000402748585,89705,0.0,0.0
2023-12-14 00:00:00+00:00,0.008797000162303448,0.010844999924302101,0.008310999721288681,0.010381000116467476,135552,0.0,0.0
2023-12-15 00:00:00+00:00,0.010382999666035175,0.010894999839365482,0.008957000449299812,0.009154999628663063,62745,0.0,0.0
2023-12-16 00:00:00+00:00,0.0091540003195405,0.009583000093698502,0.00871300045400858,0.009463000111281872,33216,0.0,0.0
2023-12-17 00:00:00+00:00,0.009460000321269035,0.010502000339329243,0.009436000138521194,0.010002000257372856,64013,0.0,0.0
2023-12-18 00:00:00+00:00,0.010002999566495419,0.010065999813377857,0.006080999970436096,0.007718000095337629,157041,0.0,0.0
2023-12-19 00:00:00+00:00,0.007716999854892492,0.008097000420093536,0.005504999775439501,0.007211000192910433,80118,0.0,0.0
2023-12-20 00:00:00+00:00,0.007211000192910433,0.007861999794840813,0.004639999940991402,0.006426999811083078,158979,0.0,0.0
2023-12-21 00:00:00+00:00,0.006432000081986189,0.009314999915659428,0.006380000151693821,0.008057000115513802,82181,0.0,0.0
2023-12-22 00:00:00+00:00,0.008058000355958939,0.008399000391364098,0.007602999918162823,0.008395999670028687,30102,0.0,0.0
2023-12-23 00:00:00+00:00,0.008395999670028687,0.008623999543488026,0.0069610001519322395,0.007203000131994486,42928,0.0,0.0
2023-12-24 00:00:00+00:00,0.007201999891549349,0.007449999917298555,0.007120000198483467,0.007211000192910433,10159,0.0,0.0
2023-12-25 00:00:00+00:00,0.007207999937236309,0.009863999672234058,0.007207000162452459,0.009223000146448612,68909,0.0,0.0
2023-12-26 00:00:00+00:00,0.00922400038689375,0.009553000330924988,0.0084610003978014,0.008475000038743019,23951,0.0,0.0
2023-12-27 00:00:00+00:00,0.008475000038743019,0.00848700013011694,0.007437999825924635,0.008063999935984612,42437,0.0,0.0
2023-12-28 00:00:00+00:00,0.008061000145971775,0.008709000423550606,0.00749099999666214,0.008670000359416008,34699,0.0,0.0
2023-12-29 00:00:00+00:00,0.00867099966853857,0.0088900001719594,0.008098999969661236,0.008826999925076962,23951,0.0,0.0
2023-12-30 00:00:00+00:00,0.008826999925076962,0.01017099991440773,0.00866399984806776,0.009298999793827534,60604,0.0,0.0
2023-12-31 00:00:00+00:00,0.009298999793827534,0.011634999886155128,0.008325000293552876,0.009247999638319016,96662,0.0,0.0
2024-01-01 00:00:00+00:00,0.009247000329196453,0.011332999914884567,0.00849900022149086,0.010962000116705894,44969,0.0,0.0
2024-01-02 00:00:00+00:00,0.010966000147163868,0.011625000275671482,0.00930199958384037,0.010313999839127064,78394,0.0,0.0
2024-01-03 00:00:00+00:00,0.0103150000795722,0.010595000348985195,0.009654000401496887,0.009751000441610813,13386,0.0,0.0
2024-01-04 00:00:00+00:00,0.009751000441610813,0.010259999893605709,0.008848000317811966,0.009565000422298908,50612,0.0,0.0
2024-01-05 00:00:00+00:00,0.009565000422298908,0.009565000422298908,0.008786999620497227,0.009146000258624554,15103,0.0,0.0
2024-01-06 00:00:00+00:00,0.009146000258624554,0.009146000258624554,0.008376999758183956,0.00838600005954504,15861,0.0,0.0
2024-01-07 00:00:00+00:00,0.00838600005954504,0.008511999621987343,0.007796999998390675,0.008011000230908394,15939,0.0,0.0
2024-01-08 00:00:00+00:00,0.008011000230908394,0.008767999708652496,0.007600000128149986,0.008124999701976776,26266,0.0,0.0
2024-01-09 00:00:00+00:00,0.008124999701976776,0.008396999910473824,0.007830999791622162,0.008396999910473824,13703,0.0,0.0
2024-01-10 00:00:00+00:00,0.008396999910473824,0.012258999980986118,0.008239000104367733,0.011024000123143196,95452,0.0,0.0
2024-01-11 00:00:00+00:00,0.011024000123143196,0.014192000031471252,0.011024000123143196,0.012749999761581421,93985,0.0,0.0
2024-01-12 00:00:00+00:00,0.012749999761581421,0.013811999931931496,0.01129399985074997,0.011312000453472137,61512,0.0,0.0
2024-01-13 00:00:00+00:00,0.011312000453472137,0.011590000241994858,0.010425000451505184,0.011517000384628773,37517,0.0,0.0
2024-01-14 00:00:00+00:00,0.011517000384628773,0.011846000328660011,0.010846000164747238,0.010846000164747238,23466,0.0,0.0
2024-01-15 00:00:00+00:00,0.010846000164747238,0.011517999693751335,0.010181999765336514,0.010280000045895576,47085,0.0,0.0
2024-01-16 00:00:00+00:00,0.010187000036239624,0.0119420001283288,0.009775999933481216,0.011354000307619572,56068,0.0,0.0
2024-01-17 00:00:00+00:00,0.011354000307619572,0.011354000307619572,0.010087000206112862,0.010092999786138535,17378,0.0,0.0
