,XMR
LOOK,1.2185378311328423e-39
QBC,1.333931460716988e-06
TRST,0.0005366229220134821
LTCR,0.0006731785780135015
BAT,0.0019341192295844183
GRS,0.00428239621656499
ARK,0.005158592529979919
LTC,0.010034463315158393
IMS,0.0133335900727618
SILK,0.015715114118702148
PUT,0.016039117226882414
NAV,0.016163873129165382
VAL,0.020532170059811887
VEC2,0.021696153908314014
XEM,0.022606330908266845
LOG,0.022620657362977737
IBANK,0.025018744079837014
ACES,0.025212479985700482
SKR,0.025648807023530718
EVIL,0.02834920369427158
RLC,0.029584095970819613
DOGE,0.03220370959958209
SWING,0.0329828832056455
CARBON,0.03299621119024056
NEWB,0.03415326093425885
BTS,0.034629215548944
GBYTE,0.038825603775182405
KIN,0.04127657935109033
XRP,0.042592121079550044
XWC,0.042714388875511114
DASH,0.045011062715257476
VIDZ,0.04539850430819299
BCN,0.047487186608401837
XTO,0.047600049793071086
RBT,0.050730985851448765
XDN,0.05147587766517933
IFC,0.05169319706452815
DGB,0.05377746639612982
C2,0.058938256454722955
SYS,0.05971787067388479
CAB,0.061392128082158944
XLM,0.06438206586941907
KOBO,0.06606327050836974
OPAL,0.066696251670384
SKULL,0.06680908717426726
XMS,0.07172298130761981
ZUR,0.07281964232509505
WGR,0.07308282601185764
XHI,0.07314445646125614
MONA,0.07755531145517278
BITS,0.08123281089716163
MOTO,0.08136563728309118
HVCO,0.08534616764293958
QTUM,0.0928241727949224
SC,0.09294038162940432
SPR,0.10040872777622958
PZM,0.10074614767380903
UNIT,0.10089612568543764
TAB,0.10112738894547182
NMC,0.10158084690216115
HBD,0.10344585023763647
ZET,0.10722555458670832
ZCL,0.11183076477829818
CJ,0.1126764792355657
BERN,0.11331117256328237
SLS,0.11479867724211332
PPC,0.11706101722886654
ZEC,0.1207644483747723
ENT,0.12242819937094636
SANDG,0.12608378974255363
ACOIN,0.12857920226058153
AE,0.13248464177474248
ICON,0.1344559073644203
JLP,0.13754231877901094
TAJ,0.1381201645634467
ETC,0.1408888464949201
BTC,0.14101510947378465
DCR,0.14277155898249524
WAVES,0.14447765317207045
GNO,0.1452592024404987
PXI,0.1488014788475021
FRN,0.15201457249443026
XPX,0.16677437418136024
AV,0.1674610797393491
FIRO,0.1720504434231631
USDT,0.17212495305894449
NOBL,0.1755755956789457
KURT,0.1897172400989441
EQB,0.1915520985463576
LSK,0.21071412696678934
CREVA,0.21220694888201372
ZEN,0.22378962097325886
LUNC,0.22747518700393027
KMD,0.23056022787558403
SWT,0.23141776513997192
VTC,0.23153090368131998
AGRS,0.23713221838236312
VLT,0.24534568320502925
WYZ,0.24828646420080744
IOTA,0.24889153152019622
ARGUS,0.24909532996536649
PLU,0.25853834260396985
TECH,0.2668662568974406
NXS,0.2880063982691731
PAK,0.2917734974503966
EUC,0.2987696705602966
ADC,0.30369688131392275
START,0.3088564142518129
XCP,0.3094402345026456
SIB,0.3105058020870669
XPY,0.3138543457512595
BLU,0.31761262046326316
WBB,0.3181519332380814
CETI,0.32041266795051393
RRT,0.343982249206563
ADZ,0.34571459936373106
XPM,0.34771703766557244
GAS,0.3516271972784901
DCY,0.38306957328350766
STEEM,0.3916975766556919
IXC,0.4021952161082894
POST,0.4106446685525941
ZOOM,0.4114212962485178
LUN,0.4136441130742753
SIGNA,0.4208714649535193
BTB,0.421633976272436
ANT,0.4266324636597408
ETH,0.43594746405855694
EDRC,0.43757394706157665
PIVX,0.4379718899159742
MAY,0.4448202980623132
2GIVE,0.4632330357112682
PXC,0.4673309133678472
CYT,0.46866968467197645
DEM,0.46937183988070275
AXIOM,0.46975243756628693
MAID,0.5057601651219945
ZER,0.5097025690011978
RBY,0.5108843865403024
CKC,0.512617865474033
BRIT,0.5157716248786448
VERI,0.5244648261086707
MCN,0.5260548784578711
BCDN,0.5347690426549245
SXC,0.5387612176489581
ICOB,0.5425852826703526
NETKO,0.550517242928023
42,0.5645787824990322
MST,0.5699563247596585
RBIES,0.5745541924148182
BLK,0.5774840968275842
HUSH,0.5795579960663567
DCT,0.5858093651785402
CF,0.5915971726131466
ZENI,0.5942881198586805
FRC,0.5980430924089284
AMS,0.5998217792309796
BLAZR,0.6029648801043724
COOL,0.6030065501478828
XPTX,0.6155668673725067
CSC,0.619348938058493
OZO,0.622928749514402
HBN,0.6330132627693094
CRW,0.6353119934855828
LAMB,0.6416153714407502
DGC,0.6619262713443028
LBC,0.6719618576834929
BSTY,0.6885193226302744
GLC,0.6959463176903047
XQN,0.6968255629119607
LDOGE,0.7039199461981304
INF,0.7054268670305173
HMQ,0.7055283955531201
FTC,0.705856315727695
PHR,0.7120237693894139
EFL,0.7146065233484958
SNRG,0.7263792796346052
BTCS,0.729583935287194
TES,0.7339692954422555
ALIAS,0.7460960878929724
CLOAK,0.7620538030557273
LMC,0.7624270470136261
CLAM,0.7672274227540848
BTA,0.7800024751440875
CLUB,0.8055118927338388
PKB,0.8082695965220493
MNTC,0.8218421532584453
QTZ,0.8311063586069894
RDD,0.831948636342846
CANN,0.8335513401375514
LANA,0.8352277925088394
BS,0.8483967460483722
NVC,0.8497404253869226
PTOY,0.8588782916570636
AMBER,0.8595288989662777
ZYD,0.8635919743071949
XST,0.869238390752277
WINGS,0.8758824519916779
FOREX,0.8778638091992693
POT,0.8804733475854296
WC,0.8884317120354868
IRL,0.8894336875937318
