,XRP
XLM,0.7685003089982991
LTC,0.7229010223066106
ETH,0.7200895628508673
BTC,0.6991894889321758
QTUM,0.6991409129394786
DASH,0.6870596795769638
ETC,0.6826091210703964
MIOTA,0.676240507943185
DOGE,0.6760295912217058
XEM,0.6550037398670814
BAT,0.6495330670644758
DGB,0.6469763061681005
ZEC,0.6401654150653215
PIVX,0.6021507179142375
BTS,0.6020675779254596
GAS,0.5953846127895875
ARK,0.5925530119420748
SC,0.5889591111910555
ZEN,0.5867994324939576
KMD,0.5857862576931396
LSK,0.5857700488516908
STEEM,0.5852397388348608
RLC,0.5827658436351438
FIRO,0.5707811568552112
WAVES,0.5666145616602053
XMR,0.5656101712894072
GNO,0.5585114220283782
LUNC,0.556034509084808
ANT,0.5545573487886883
SYS,0.554295535731798
DCR,0.5528614404430182
