,XRP
XLM,0.7654016902875567
ETH,0.6967851985736173
LTC,0.6855302185772407
QTUM,0.6532011033016037
BTC,0.648447012308774
ETC,0.6438966126092094
MIOTA,0.6363074893910821
DASH,0.6322670981428381
ZEC,0.5941118063126432
BAT,0.5917149557946626
DOGE,0.5909517428785146
XEM,0.5839294519664925
DGB,0.5634982354171467
XMR,0.5393861193320282
GNO,0.5276122920559456
BTS,0.5248559489435034
SC,0.5229363769234329
LSK,0.5192073047045154
ZEN,0.5136128146871077
WAVES,0.5098191622414093
STEEM,0.5008618810988805
KMD,0.4966073228544698
SYS,0.4931227519324043
RLC,0.4870390191978443
GAS,0.4856562315127783
FIRO,0.4854905562210344
ANT,0.484426161548867
LUNC,0.4800537286533375
PIVX,0.4728702961794008
DCR,0.468870387416753
ARK,0.4366276609290348
