TIMESTAMP,NYS_OPEN_PRICE_USD,NYS_HIGH_PRICE_USD,NYS_LOW_PRICE_USD,NYS_CLOSE_PRICE_USD,NYS_VOLUME_USD,NYS_DIVIDENDS_USD,NYS_STOCK_SPLITS_USD
2025-04-02 00:00:00+00:00,0.04944700002670288,0.05003700032830238,0.04683300107717514,0.046932000666856766,25398,0.0,0.0
2025-04-03 00:00:00+00:00,0.046932000666856766,0.04765700176358223,0.046236999332904816,0.047269999980926514,25273,0.0,0.0
2025-04-04 00:00:00+00:00,0.047269999980926514,0.04815400019288063,0.04645400121808052,0.04767199978232384,25413,0.0,0.0
2025-04-05 00:00:00+00:00,0.04767199978232384,0.047873999923467636,0.046831998974084854,0.04749099910259247,127076,0.0,0.0
2025-04-06 00:00:00+00:00,0.04749099910259247,0.04755200073122978,0.04391000047326088,0.04437199980020523,125256,0.0,0.0
2025-04-07 00:00:00+00:00,0.04437199980020523,0.04615100100636482,0.04241599887609482,0.044923000037670135,91649,0.0,0.0
2025-04-08 00:00:00+00:00,0.044923000037670135,0.045917998999357224,0.0433179996907711,0.04334300011396408,67884,0.0,0.0
2025-04-09 00:00:00+00:00,0.04334300011396408,0.047446999698877335,0.04238799959421158,0.046929001808166504,45692,0.0,0.0
2025-04-10 00:00:00+00:00,0.046929001808166504,0.0469990000128746,0.04462699964642525,0.045194000005722046,56673,0.0,0.0
2025-04-11 00:00:00+00:00,0.045194000005722046,0.04785899817943573,0.04487600177526474,0.04742800071835518,68972,0.0,0.0
2025-04-12 00:00:00+00:00,0.04742800071835518,0.04875300079584122,0.047061000019311905,0.04846100136637688,68979,0.0,0.0
2025-04-13 00:00:00+00:00,0.04846100136637688,0.048753999173641205,0.04719499871134758,0.04760099947452545,73429,0.0,0.0
2025-04-14 00:00:00+00:00,0.04760099947452545,0.048764001578092575,0.047550998628139496,0.04806999862194061,78130,0.0,0.0
2025-04-15 00:00:00+00:00,0.04806999862194061,0.04912500083446503,0.04751899838447571,0.04756699874997139,72587,0.0,0.0
2025-04-16 00:00:00+00:00,0.04756699874997139,0.048496998846530914,0.04724999889731407,0.04775800183415413,69943,0.0,0.0
2025-04-17 00:00:00+00:00,0.04775800183415413,0.048558998852968216,0.04763200134038925,0.048239998519420624,95300,0.0,0.0
2025-04-18 00:00:00+00:00,0.048239998519420624,0.04835499823093414,0.04792099818587303,0.04798800125718117,77162,0.0,0.0
2025-04-19 00:00:00+00:00,0.04798800125718117,0.048636000603437424,0.04794200137257576,0.04837699979543686,68699,0.0,0.0
2025-04-20 00:00:00+00:00,0.04837699979543686,0.04849499836564064,0.04772600159049034,0.048395998775959015,67805,0.0,0.0
2025-04-21 00:00:00+00:00,0.048395998775959015,0.050161998718976974,0.048388998955488205,0.04978900030255318,226122,0.0,0.0
2025-04-22 00:00:00+00:00,0.04978900030255318,0.05188800022006035,0.049584999680519104,0.05180099979043007,143291,0.0,0.0
2025-04-23 00:00:00+00:00,0.05180099979043007,0.05183900147676468,0.049956999719142914,0.05012200027704239,195943,0.0,0.0
2025-04-24 00:00:00+00:00,0.05012200027704239,0.050666000694036484,0.04588500037789345,0.049550000578165054,167063,0.0,0.0
2025-04-25 00:00:00+00:00,0.049550000578165054,0.049775999039411545,0.044505998492240906,0.04460399970412254,162747,0.0,0.0
2025-04-26 00:00:00+00:00,0.04460399970412254,0.04879799857735634,0.016235999763011932,0.024670999497175217,38399,0.0,0.0
2025-04-27 00:00:00+00:00,0.024670999497175217,0.03253199905157089,0.0227269995957613,0.025348000228405,22472,0.0,0.0
