TIMESTAMP,NAV_CLOSE_PRICE_USD,NAV_OPEN_PRICE_USD,NAV_HIGH_PRICE_USD,NAV_LOW_PRICE_USD
2020-02-21,0.12398,0.12763,0.15721,0.1212
2020-02-22,0.12165,0.12398,0.12398,0.11944
2020-02-23,0.12399,0.12165,0.1258,0.12116
2020-02-24,0.11494,0.12399,0.12399,0.11237
2020-02-25,0.10031,0.11494,0.11499,0.09916
2020-02-26,0.09622,0.10031,0.10109,0.08691
2020-02-27,0.0947,0.09622,0.10108,0.09073
2020-02-28,0.09528,0.0947,0.098,0.08899
2020-02-29,0.09288,0.09528,0.09969,0.09288
2020-03-01,0.09003,0.09288,0.0939,0.08802
2020-03-02,0.09755,0.09003,0.1009,0.08963
2020-03-03,0.09796,0.09755,0.1019,0.09531
2020-03-04,0.09975,0.09796,0.1023,0.09684
2020-03-05,0.1031,0.09975,0.1052,0.09972
2020-03-06,0.1031,0.1031,0.10435,0.10224
2020-03-07,0.09934,0.1031,0.10487,0.09831
2020-03-08,0.08463,0.09934,0.09934,0.08388
2020-03-09,0.08517,0.08463,0.09783,0.08106
2020-03-10,0.08826,0.08517,0.09685,0.08454
2020-03-11,0.0866,0.08826,0.08964,0.08113
2020-03-12,0.04204,0.0866,0.08697,0.03951
2020-03-13,0.05132,0.04204,0.05752,0.03389
2020-03-14,0.04932,0.05132,0.05347,0.04781
2020-03-15,0.05123,0.04932,0.05674,0.04872
2020-03-16,0.05188,0.05123,0.05383,0.04332
2020-03-17,0.05629,0.05188,0.05786,0.05103
2020-03-18,0.05867,0.05629,0.0598,0.05429
2020-03-19,0.07009,0.05867,0.07624,0.05867
2020-03-20,0.06819,0.07009,0.07811,0.06152
2020-03-21,0.06897,0.06819,0.07209,0.06323
2020-03-22,0.06104,0.06897,0.07111,0.06064
2020-03-23,0.067,0.06104,0.06847,0.05978
2020-03-24,0.07484,0.067,0.07686,0.067
2020-03-25,0.0724,0.07484,0.07557,0.07022
2020-03-26,0.07401,0.0724,0.08098,0.07058
2020-03-27,0.0716,0.07401,0.07933,0.07079
2020-03-28,0.07168,0.0716,0.07178,0.06769
2020-03-29,0.06539,0.07168,0.07191,0.06528
2020-03-30,0.07769,0.06539,0.08034,0.06522
2020-03-31,0.07895,0.07769,0.08442,0.07571
2020-04-01,0.07867,0.07895,0.07928,0.07226
2020-04-02,0.07762,0.07867,0.08246,0.07644
2020-04-03,0.07875,0.07752,0.08232,0.07734
2020-04-04,0.07908,0.07875,0.08043,0.07736
2020-04-05,0.07684,0.07908,0.07933,0.07617
2020-04-06,0.08048,0.07684,0.0806,0.07616
2020-04-07,0.08038,0.08048,0.08477,0.07853
2020-04-08,0.08184,0.08038,0.08335,0.07981
2020-04-09,0.08126,0.08184,0.08238,0.07896
2020-04-10,0.07806,0.08126,0.08618,0.07473
2020-04-11,0.08103,0.07806,0.08449,0.07744
2020-04-12,0.07761,0.08103,0.08274,0.07761
2020-04-13,0.07639,0.07761,0.07761,0.07406
2020-04-14,0.07872,0.07639,0.08094,0.07602
2020-04-15,0.0745,0.07872,0.08601,0.0745
2020-04-16,0.07924,0.0745,0.0803,0.07264
2020-04-17,0.07813,0.07924,0.07976,0.07755
2020-04-18,0.08309,0.07813,0.08366,0.07805
2020-04-19,0.08034,0.08309,0.08316,0.07907
2020-04-20,0.07551,0.08034,0.08172,0.07416
2020-04-21,0.07474,0.07551,0.07663,0.07315
2020-04-22,0.09228,0.07474,0.1171,0.07425
2020-04-23,0.08579,0.09228,0.09429,0.08051
2020-04-24,0.08754,0.08579,0.09049,0.08421
2020-04-25,0.0894,0.08754,0.09248,0.0863
2020-04-26,0.08862,0.0894,0.0898,0.0871
2020-04-27,0.08806,0.08862,0.0896,0.08632
2020-04-28,0.08862,0.08806,0.08909,0.08679
2020-04-29,0.09444,0.08862,0.10737,0.08849
2020-04-30,0.09722,0.09444,0.10612,0.09211
2020-05-01,0.09872,0.09722,0.10697,0.09689
2020-05-02,0.10152,0.09872,0.10186,0.09805
2020-05-03,0.10028,0.10152,0.10379,0.09939
2020-05-04,0.10135,0.10028,0.10194,0.09507
2020-05-05,0.10145,0.10135,0.1031,0.09901
2020-05-06,0.10346,0.10145,0.10679,0.10043
2020-05-07,0.10183,0.10346,0.10596,0.0996
2020-05-08,0.10644,0.10183,0.11235,0.10098
2020-05-09,0.10189,0.10644,0.1075,0.10189
2020-05-10,0.09282,0.10189,0.10227,0.08727
2020-05-11,0.09222,0.09282,0.0958,0.08627
2020-05-12,0.09729,0.09222,0.09828,0.09146
2020-05-13,0.09991,0.09729,0.10172,0.09716
2020-05-14,0.1057,0.09991,0.10812,0.09896
2020-05-15,0.10026,0.1057,0.10625,0.09965
2020-05-16,0.1035,0.10026,0.10713,0.09893
2020-05-17,0.10868,0.1035,0.11081,0.10329
2020-05-18,0.11129,0.10868,0.11584,0.10868
2020-05-19,0.11281,0.11129,0.11405,0.1085
2020-05-20,0.11166,0.11281,0.11993,0.10811
2020-05-21,0.10465,0.11166,0.11256,0.10056
2020-05-22,0.11477,0.10465,0.11777,0.10404
2020-05-23,0.11512,0.11477,0.12173,0.11245
2020-05-24,0.1083,0.11512,0.11552,0.1083
2020-05-25,0.11324,0.1083,0.11456,0.10761
2020-05-26,0.11499,0.11324,0.12843,0.11238
2020-05-27,0.11525,0.11499,0.11748,0.11313
2020-05-28,0.11478,0.11525,0.11657,0.11349
2020-05-29,0.11808,0.11478,0.11842,0.1123
2020-05-30,0.11718,0.11808,0.13851,0.11635
2020-05-31,0.12045,0.11718,0.12315,0.11663
2020-06-01,0.1208,0.12045,0.12444,0.11789
2020-06-02,0.11865,0.1208,0.13219,0.11226
2020-06-03,0.11928,0.11865,0.12542,0.11564
2020-06-04,0.12133,0.11928,0.12281,0.11717
2020-06-05,0.12093,0.12133,0.12371,0.12093
2020-06-06,0.12412,0.12093,0.12697,0.12031
2020-06-07,0.12238,0.12412,0.12585,0.1184
2020-06-08,0.12715,0.12238,0.13167,0.12231
2020-06-09,0.13584,0.12715,0.13696,0.12442
2020-06-10,0.14542,0.13584,0.14801,0.13331
2020-06-11,0.15266,0.14542,0.16577,0.14082
2020-06-12,0.15953,0.15266,0.16678,0.15112
2020-06-13,0.16514,0.15953,0.17307,0.15075
2020-06-14,0.15131,0.16514,0.17028,0.14915
2020-06-15,0.15506,0.15131,0.15608,0.1368
2020-06-16,0.14988,0.15506,0.16048,0.14823
2020-06-17,0.15764,0.14988,0.16144,0.14686
2020-06-18,0.14999,0.15764,0.15911,0.14862
2020-06-19,0.15541,0.14999,0.15859,0.1412
2020-06-20,0.15043,0.15541,0.15689,0.1455
2020-06-21,0.14366,0.15043,0.15212,0.1423
2020-06-22,0.14111,0.14366,0.15879,0.14033
2020-06-23,0.13549,0.14111,0.1419,0.13139
2020-06-24,0.12498,0.13549,0.1368,0.12383
2020-06-25,0.12781,0.12498,0.13096,0.1161
2020-06-26,0.12164,0.12781,0.1323,0.11928
2020-06-27,0.11158,0.12164,0.12226,0.10872
2020-06-28,0.12138,0.11158,0.12189,0.10877
2020-06-29,0.12145,0.12138,0.13507,0.11716
2020-06-30,0.11843,0.12145,0.12203,0.11481
2020-07-01,0.12017,0.11843,0.12077,0.11715
2020-07-02,0.11966,0.12017,0.12486,0.11791
2020-07-03,0.1231,0.11966,0.12372,0.11945
2020-07-04,0.11922,0.1231,0.12477,0.11711
2020-07-05,0.11736,0.11922,0.11967,0.11504
2020-07-06,0.12841,0.11736,0.14096,0.11618
2020-07-07,0.12744,0.12841,0.13385,0.12658
2020-07-08,0.13037,0.12744,0.13463,0.12429
2020-07-09,0.12878,0.13037,0.13045,0.12521
2020-07-10,0.12455,0.12878,0.12971,0.12299
2020-07-11,0.12626,0.12455,0.12662,0.12326
2020-07-12,0.126,0.12626,0.12712,0.12369
2020-07-13,0.12849,0.12609,0.13268,0.1253
2020-07-14,0.12796,0.12849,0.13073,0.12453
2020-07-15,0.12683,0.12796,0.12978,0.12682
2020-07-16,0.12165,0.12697,0.12821,0.11645
2020-07-17,0.12222,0.12165,0.12362,0.12108
2020-07-18,0.12359,0.12222,0.12392,0.12127
2020-07-19,0.12406,0.12359,0.12547,0.12139
2020-07-20,0.12581,0.12406,0.12829,0.12241
2020-07-21,0.13047,0.12586,0.13295,0.12483
2020-07-22,0.13545,0.13047,0.13897,0.12972
2020-07-23,0.13599,0.13545,0.13883,0.13253
2020-07-24,0.13524,0.13599,0.13728,0.13355
2020-07-25,0.13629,0.13524,0.14161,0.13507
2020-07-26,0.13297,0.13629,0.13648,0.1263
2020-07-27,0.12043,0.13297,0.13347,0.11553
2020-07-28,0.12856,0.12043,0.13091,0.11897
2020-07-29,0.1349,0.13479,0.1349,0.13479
2020-07-30,0.13872,0.1349,0.14442,0.13396
2020-07-31,0.13328,0.13872,0.13912,0.12989
2020-08-01,0.14137,0.13328,0.14449,0.13203
2020-08-02,0.13366,0.14137,0.14893,0.13189
2020-08-03,0.13717,0.13366,0.14317,0.13266
2020-08-04,0.13764,0.13717,0.13941,0.13288
2020-08-05,0.13954,0.13784,0.14566,0.13694
2020-08-06,0.14141,0.13961,0.14424,0.13882
2020-08-07,0.14224,0.14141,0.14484,0.13715
2020-08-08,0.14523,0.14224,0.14523,0.14121
2020-08-09,0.14901,0.14523,0.14976,0.1432
2020-08-10,0.1613,0.14901,0.16192,0.1443
2020-08-11,0.14907,0.1613,0.16601,0.14427
2020-08-12,0.15307,0.14907,0.15572,0.14323
2020-08-13,0.15492,0.15307,0.15681,0.14688
2020-08-14,0.15761,0.15492,0.16063,0.15366
2020-08-15,0.15718,0.15761,0.17375,0.15518
2020-08-16,0.16134,0.15718,0.16204,0.1533
2020-08-17,0.16327,0.16134,0.16528,0.1526
2020-08-18,0.16103,0.16327,0.1662,0.15865
2020-08-19,0.16139,0.16103,0.1651,0.15308
2020-08-20,0.16457,0.16139,0.1658,0.16046
2020-08-21,0.16144,0.16457,0.17375,0.16114
2020-08-22,0.17775,0.16144,0.17989,0.15884
2020-08-23,0.1715,0.17775,0.17865,0.17134
2020-08-24,0.17745,0.1715,0.17839,0.17033
2020-08-25,0.16884,0.17745,0.1786,0.16002
2020-08-26,0.1748,0.1688,0.17925,0.16399
2020-08-27,0.16682,0.17468,0.17584,0.16164
2020-08-28,0.17047,0.16712,0.17459,0.16482
2020-08-29,0.17361,0.17047,0.1756,0.16911
2020-08-30,0.18146,0.17361,0.18445,0.17279
2020-08-31,0.18473,0.18146,0.19076,0.17961
2020-09-01,0.17772,0.18473,0.19086,0.17673
2020-09-02,0.16503,0.17772,0.17868,0.15387
2020-09-03,0.13337,0.16503,0.16598,0.13203
2020-09-04,0.13676,0.13337,0.13942,0.12151
2020-09-05,0.12141,0.13676,0.14006,0.11484
2020-09-06,0.12933,0.12141,0.13578,0.11848
2020-09-07,0.1243,0.12933,0.13053,0.11535
2020-09-08,0.12221,0.1243,0.12574,0.11692
2020-09-09,0.12558,0.12225,0.12938,0.11949
2020-09-10,0.13077,0.12556,0.13359,0.12535
2020-09-11,0.13194,0.13077,0.13234,0.12574
2020-09-12,0.13172,0.13194,0.13448,0.12837
2020-09-13,0.12528,0.13172,0.13351,0.12256
2020-09-14,0.12615,0.12528,0.13486,0.12247
2020-09-15,0.12472,0.1262,0.13242,0.12209
2020-09-16,0.12671,0.12472,0.13511,0.121
2020-09-17,0.12688,0.12666,0.13892,0.12358
2020-09-18,0.12384,0.12684,0.1277,0.12069
2020-09-19,0.12252,0.12384,0.13728,0.12038
2020-09-20,0.12821,0.12252,0.13234,0.11595
2020-09-21,0.11387,0.12821,0.12821,0.11101
2020-09-22,0.11549,0.11387,0.12766,0.11025
2020-09-23,0.11512,0.11549,0.12388,0.11238
2020-09-24,0.11977,0.11512,0.12559,0.11225
2020-09-25,0.12158,0.11976,0.12828,0.11787
2020-09-26,0.12499,0.12158,0.12783,0.12151
2020-09-27,0.12836,0.12499,0.14422,0.12241
2020-09-28,0.12179,0.12835,0.13135,0.12155
2020-09-29,0.12436,0.1218,0.13356,0.12032
2020-09-30,0.12638,0.12436,0.12754,0.12246
2020-10-01,0.12083,0.1264,0.13125,0.11703
2020-10-02,0.11634,0.12085,0.12215,0.11325
2020-10-03,0.11657,0.11634,0.11845,0.11505
2020-10-04,0.11739,0.11657,0.12172,0.11638
2020-10-05,0.11644,0.1174,0.11881,0.11546
2020-10-06,0.10942,0.11644,0.12096,0.10756
2020-10-07,0.10926,0.10942,0.10942,0.10562
2020-10-08,0.11118,0.10926,0.11232,0.10469
2020-10-09,0.13585,0.1112,0.14058,0.1103
2020-10-10,0.12687,0.13585,0.14054,0.1265
2020-10-11,0.12783,0.12687,0.129,0.12581
2020-10-12,0.13173,0.12783,0.14215,0.12497
2020-10-13,0.13205,0.13173,0.13879,0.12952
2020-10-14,0.12832,0.13205,0.13316,0.12518
2020-10-15,0.12806,0.12829,0.13345,0.12103
2020-10-16,0.12327,0.12806,0.1324,0.12272
2020-10-17,0.12575,0.12327,0.13153,0.12217
2020-10-18,0.12843,0.12575,0.13142,0.12565
2020-10-19,0.12697,0.12843,0.12902,0.12328
2020-10-20,0.12592,0.12697,0.13213,0.12441
2020-10-21,0.13017,0.12592,0.13389,0.12571
2020-10-22,0.1326,0.13009,0.14211,0.12954
2020-10-23,0.13276,0.1326,0.13575,0.12992
2020-10-24,0.13371,0.13276,0.13439,0.1316
2020-10-25,0.13109,0.13371,0.13547,0.13005
2020-10-26,0.12663,0.13109,0.13434,0.1247
2020-10-27,0.11882,0.12662,0.13373,0.11806
2020-10-28,0.11241,0.11882,0.11948,0.11036
2020-10-29,0.10265,0.11241,0.11549,0.10261
2020-10-30,0.09996,0.10263,0.10433,0.09452
2020-10-31,0.0992,0.09996,0.10214,0.09833
2020-11-01,0.10033,0.0992,0.10468,0.09862
2020-11-02,0.09767,0.10041,0.10172,0.09688
2020-11-03,0.09315,0.09764,0.09791,0.09211
2020-11-04,0.09123,0.09317,0.1001,0.08862
2020-11-05,0.09408,0.09123,0.09477,0.08888
2020-11-06,0.0971,0.09389,0.10063,0.08953
2020-11-07,0.09308,0.0971,0.10217,0.08937
2020-11-08,0.09998,0.09308,0.10217,0.09237
2020-11-09,0.09533,0.09998,0.10009,0.09114
2020-11-10,0.10431,0.09553,0.106,0.09492
2020-11-11,0.0989,0.10439,0.10968,0.09859
2020-11-12,0.09777,0.09882,0.09896,0.0952
2020-11-13,0.10765,0.09779,0.10787,0.09766
2020-11-14,0.105,0.10765,0.10843,0.10468
2020-11-15,0.09936,0.105,0.10581,0.09736
2020-11-16,0.10162,0.09936,0.10734,0.09803
2020-11-17,0.10451,0.10155,0.1077,0.10088
2020-11-18,0.09767,0.10449,0.10515,0.09199
2020-11-19,0.09305,0.09758,0.10988,0.09225
2020-11-20,0.09511,0.09305,0.097,0.09167
2020-11-21,0.1091,0.09511,0.11182,0.09331
2020-11-22,0.103,0.1091,0.11714,0.09989
2020-11-23,0.1097,0.10292,0.11138,0.10092
2020-11-24,0.12687,0.1097,0.12999,0.1089
2020-11-25,0.11907,0.1266,0.13299,0.11626
2020-11-26,0.10556,0.11907,0.12259,0.09714
2020-11-27,0.1059,0.10556,0.11098,0.09886
2020-11-28,0.11041,0.1059,0.11567,0.10519
2020-11-29,0.11481,0.11041,0.11558,0.10856
2020-11-30,0.11944,0.11481,0.11992,0.11074
2020-12-01,0.11594,0.11944,0.12842,0.10837
2020-12-02,0.12132,0.11592,0.12538,0.11389
2020-12-03,0.12417,0.12132,0.13088,0.11923
2020-12-04,0.11753,0.12422,0.12789,0.11713
2020-12-05,0.12538,0.11753,0.12822,0.11589
2020-12-06,0.12192,0.12538,0.12613,0.11909
2020-12-07,0.12041,0.12192,0.12719,0.11731
2020-12-08,0.11813,0.12037,0.12213,0.1171
2020-12-09,0.11795,0.11813,0.11832,0.11089
2020-12-10,0.12085,0.11795,0.12139,0.1142
2020-12-11,0.12027,0.12091,0.12136,0.11308
2020-12-12,0.1297,0.12027,0.1339,0.11997
2020-12-13,0.12668,0.1297,0.13152,0.12661
2020-12-14,0.12852,0.12668,0.12998,0.12393
2020-12-15,0.12972,0.12852,0.13077,0.12674
2020-12-16,0.12676,0.12972,0.13279,0.12584
2020-12-17,0.11998,0.12689,0.13276,0.11853
2020-12-18,0.12465,0.11998,0.12805,0.11694
2020-12-19,0.13886,0.12465,0.17254,0.12376
2020-12-20,0.14435,0.13886,0.16639,0.13301
2020-12-21,0.13225,0.14435,0.14787,0.12729
2020-12-22,0.14277,0.1321,0.14549,0.12603
2020-12-23,0.11722,0.14231,0.14805,0.11165
2020-12-24,0.12634,0.1171,0.12791,0.11007
2020-12-25,0.12349,0.12634,0.12664,0.11205
2020-12-26,0.1283,0.12349,0.14301,0.12221
2020-12-27,0.12372,0.1283,0.13404,0.12051
2020-12-28,0.12486,0.12372,0.13452,0.1233
2020-12-29,0.11489,0.1248,0.12648,0.11323
2020-12-30,0.11655,0.11489,0.12093,0.11194
2020-12-31,0.1258,0.11655,0.14571,0.1132
2021-01-01,0.13102,0.1258,0.15439,0.12482
2021-01-02,0.12536,0.13102,0.13768,0.1145
2021-01-03,0.12697,0.12536,0.13117,0.11734
2021-01-04,0.13578,0.12751,0.14238,0.11865
2021-01-05,0.13929,0.136,0.1463,0.12665
2021-01-06,0.14845,0.13944,0.14996,0.13689
2021-01-07,0.14491,0.14845,0.16535,0.14016
2021-01-08,0.15747,0.14519,0.17447,0.13167
2021-01-09,0.16586,0.15747,0.24401,0.15261
2021-01-10,0.16552,0.16586,0.17299,0.14334
2021-01-11,0.15132,0.16552,0.16584,0.12758
2021-01-12,0.15609,0.15132,0.16562,0.13638
2021-01-13,0.16406,0.15609,0.16711,0.15196
2021-01-14,0.2107,0.16406,0.23606,0.16406
2021-01-15,0.19164,0.2107,0.26971,0.18231
2021-01-16,0.20361,0.19164,0.22049,0.1915
2021-01-17,0.1886,0.20361,0.20361,0.17999
2021-01-18,0.18954,0.18873,0.20034,0.18069
2021-01-19,0.18719,0.18933,0.20245,0.18719
2021-01-20,0.19847,0.18719,0.19879,0.17194
2021-01-21,0.1875,0.19847,0.21394,0.18425
2021-01-22,0.20139,0.1875,0.27597,0.17662
2021-01-23,0.21275,0.20139,0.30548,0.18804
2021-01-24,0.22093,0.21275,0.22439,0.20951
2021-01-25,0.21133,0.22093,0.23814,0.20688
2021-01-26,0.24097,0.21133,0.24992,0.20438
2021-01-27,0.20776,0.24097,0.25913,0.202
2021-01-28,0.21231,0.20838,0.22892,0.20284
2021-01-29,0.2046,0.21231,0.22904,0.18569
2021-01-30,0.27103,0.2046,0.28247,0.19232
2021-01-31,0.24909,0.27103,0.327,0.21791
2021-02-01,0.2437,0.24909,0.25249,0.23486
2021-02-02,0.24662,0.2437,0.25403,0.23343
2021-02-03,0.25751,0.24653,0.47862,0.24653
2021-02-04,0.33444,0.25751,0.39838,0.24924
2021-02-05,0.34526,0.3342,0.39703,0.3342
2021-02-06,0.31997,0.34526,0.34953,0.31313
2021-02-07,0.29942,0.31997,0.32118,0.29192
2021-02-08,0.3355,0.29942,0.34479,0.29531
2021-02-09,0.32938,0.33418,0.34181,0.3161
2021-02-10,0.34105,0.33046,0.3585,0.31677
2021-02-11,0.36348,0.34044,0.36422,0.33074
2021-02-12,0.39416,0.36394,0.40129,0.34937
2021-02-13,0.40693,0.39416,0.45474,0.37651
2021-02-14,0.38084,0.40693,0.41013,0.36667
2021-02-15,0.38423,0.38084,0.41266,0.31689
2021-02-16,0.35423,0.38423,0.40723,0.31603
2021-02-17,0.41219,0.35423,0.42898,0.3289
2021-02-18,0.43366,0.41219,0.44903,0.40681
2021-02-19,0.60944,0.43344,0.73066,0.41595
2021-02-20,0.51622,0.60944,0.81296,0.49188
2021-02-21,0.54564,0.51622,0.64654,0.50861
2021-02-22,0.48947,0.54676,0.5475,0.3942
2021-02-23,0.38196,0.48947,0.49039,0.33296
2021-02-24,0.40959,0.38196,0.45457,0.36812
2021-02-25,0.37119,0.40909,0.42329,0.37119
2021-02-26,0.35132,0.37119,0.37614,0.33319
2021-02-27,0.36674,0.35132,0.40224,0.35132
2021-02-28,0.34314,0.36674,0.36836,0.32246
2021-03-01,0.37853,0.34314,0.38363,0.34183
2021-03-02,0.37494,0.37853,0.39418,0.36555
2021-03-03,0.39111,0.37494,0.40313,0.37367
2021-03-04,0.37021,0.39032,0.40667,0.35834
2021-03-05,0.39158,0.36967,0.41495,0.35246
2021-03-06,0.47044,0.39158,0.47115,0.38404
2021-03-07,0.43993,0.47044,0.65804,0.43014
2021-03-08,0.45293,0.43993,0.46134,0.41828
2021-03-09,0.48571,0.45343,0.49066,0.45078
2021-03-10,0.45151,0.48571,0.48943,0.44916
2021-03-11,0.47976,0.45151,0.49739,0.4391
2021-03-12,0.47566,0.47976,0.48999,0.45135
2021-03-13,0.49786,0.47566,0.50521,0.4537
2021-03-14,0.48669,0.49786,0.58706,0.47999
2021-03-15,0.47349,0.48554,0.51051,0.43622
2021-03-16,0.48978,0.47349,0.50808,0.45459
2021-03-17,0.57529,0.49061,0.59126,0.48472
2021-03-18,0.62204,0.57529,0.67633,0.55139
2021-03-19,0.72587,0.6245,0.74484,0.60563
2021-03-20,0.93935,0.72587,1.08596,0.71429
2021-03-21,0.75057,0.93935,1.25271,0.50572
2021-03-22,0.6738,0.75057,0.86092,0.6434
2021-03-23,0.61138,0.67281,0.6946,0.60872
2021-03-24,0.58425,0.61138,0.6698,0.57953
2021-03-25,0.64859,0.58307,0.69648,0.56764
2021-03-26,0.70545,0.64859,0.72373,0.63427
2021-03-27,0.80084,0.70545,0.81993,0.6965
2021-03-28,0.71723,0.80084,0.82949,0.69093
2021-03-29,0.73024,0.71723,0.7528,0.69388
2021-03-30,0.73912,0.72953,0.74867,0.72144
2021-03-31,0.76248,0.73912,0.76368,0.69902
2021-04-01,0.76952,0.76337,0.81187,0.73823
2021-04-02,0.77729,0.76952,0.81485,0.75774
2021-04-03,0.69983,0.77729,0.8073,0.69783
2021-04-04,0.80973,0.69983,0.8113,0.69411
2021-04-05,0.76898,0.80926,0.83804,0.76626
2021-04-06,0.76276,0.76898,0.78961,0.72832
2021-04-07,0.7654,0.76276,0.79429,0.68904
2021-04-08,0.77813,0.7654,0.84824,0.75767
2021-04-09,0.89099,0.77813,0.89814,0.77813
2021-04-10,0.86304,0.89099,0.89819,0.82587
2021-04-11,0.85405,0.86304,0.95319,0.83871
2021-04-12,0.77695,0.85405,0.85878,0.76859
2021-04-13,0.75254,0.77695,0.8081,0.73469
2021-04-14,0.74072,0.75254,0.75888,0.70975
2021-04-15,0.76787,0.74072,0.81143,0.73982
2021-04-16,0.74387,0.76787,0.77189,0.70413
2021-04-17,0.77488,0.74387,0.78928,0.73776
2021-04-18,0.67781,0.77488,0.78149,0.61253
2021-04-19,0.67131,0.67781,0.71277,0.64395
2021-04-20,0.70147,0.67131,0.72779,0.61711
2021-04-21,0.64009,0.70147,0.71807,0.63844
2021-04-22,0.57383,0.64009,0.67948,0.57183
2021-04-23,0.58457,0.57383,0.59386,0.47206
2021-04-24,0.62788,0.58457,0.6592,0.55492
2021-04-25,0.55613,0.62788,0.69527,0.53206
2021-04-26,0.63223,0.55613,0.63695,0.55254
2021-04-27,0.65924,0.63223,0.6761,0.62366
2021-04-28,0.62685,0.65924,0.67475,0.60248
2021-04-29,0.61971,0.62719,0.65244,0.59342
2021-04-30,0.66782,0.61971,0.68536,0.61413
2021-05-01,0.67562,0.66782,0.69251,0.65451
2021-05-02,0.66667,0.67562,0.67957,0.64109
2021-05-03,0.66334,0.66667,0.70059,0.66261
2021-05-04,0.60341,0.66334,0.66524,0.57929
2021-05-05,0.71305,0.60243,0.71453,0.58653
2021-05-06,0.67851,0.71178,0.719,0.65504
2021-05-07,0.70797,0.67928,0.75366,0.65807
2021-05-08,0.68812,0.70797,0.72485,0.67062
2021-05-09,0.68124,0.68812,0.69351,0.62979
2021-05-10,0.59078,0.68124,0.68925,0.56658
2021-05-11,0.6367,0.59078,0.64173,0.57081
2021-05-12,0.5462,0.6367,0.64989,0.5462
2021-05-13,0.54403,0.53809,0.56221,0.50472
2021-05-14,0.5527,0.54403,0.57904,0.52669
2021-05-15,0.51358,0.5527,0.56146,0.5112
2021-05-16,0.49744,0.51358,0.54631,0.46537
2021-05-17,0.45549,0.49721,0.49766,0.4348
2021-05-18,0.45896,0.45688,0.48358,0.44777
2021-05-19,0.32617,0.45896,0.46326,0.24201
2021-05-20,0.34661,0.32484,0.38219,0.28917
2021-05-21,0.31852,0.34661,0.36324,0.26364
2021-05-22,0.29583,0.31852,0.32539,0.29116
2021-05-23,0.25862,0.29583,0.30766,0.22154
2021-05-24,0.30417,0.2579,0.31394,0.25622
2021-05-25,0.31022,0.30488,0.31891,0.28434
2021-05-26,0.33464,0.31022,0.34702,0.30708
2021-05-27,0.32251,0.33576,0.34396,0.30912
2021-05-28,0.28184,0.32251,0.32517,0.26957
2021-05-29,0.27282,0.28184,0.29642,0.25582
2021-05-30,0.28472,0.27282,0.29079,0.26288
2021-05-31,0.29888,0.28472,0.3,0.26582
2021-06-01,0.2816,0.29888,0.30199,0.27351
2021-06-02,0.30458,0.28171,0.30894,0.27518
2021-06-03,0.32158,0.30308,0.32248,0.29888
2021-06-04,0.32228,0.32178,0.33673,0.28651
2021-06-05,0.29755,0.32228,0.33629,0.28873
2021-06-06,0.31937,0.29755,0.32814,0.29645
2021-06-07,0.31072,0.31937,0.34922,0.30878
2021-06-08,0.3335,0.31072,0.37066,0.30786
2021-06-09,0.41248,0.3335,0.44591,0.32074
2021-06-10,0.40326,0.4125,0.43788,0.37563
2021-06-11,0.35299,0.40326,0.42242,0.35169
2021-06-12,0.35856,0.35299,0.37405,0.32347
2021-06-13,0.40328,0.35856,0.4386,0.35159
2021-06-14,0.40227,0.40328,0.40328,0.38309
2021-06-15,0.38706,0.40276,0.40643,0.38078
2021-06-16,0.38635,0.38659,0.40116,0.37239
2021-06-17,0.41955,0.3865,0.43374,0.38591
2021-06-18,0.39846,0.41955,0.42245,0.37452
2021-06-19,0.38115,0.39846,0.41424,0.37927
2021-06-20,0.39597,0.38115,0.41881,0.35954
2021-06-21,0.3231,0.39597,0.40604,0.31033
2021-06-22,0.31457,0.3231,0.37196,0.27055
2021-06-23,0.32374,0.31457,0.35029,0.30735
2021-06-24,0.33437,0.32374,0.34129,0.31351
2021-06-25,0.29159,0.33403,0.33582,0.28892
2021-06-26,0.32485,0.29159,0.32698,0.27464
2021-06-27,0.37071,0.32485,0.37406,0.32485
2021-06-28,0.34367,0.37071,0.37443,0.34028
2021-06-29,0.35825,0.34367,0.3838,0.33904
2021-06-30,0.34933,0.3576,0.35902,0.32946
2021-07-01,0.33735,0.34933,0.34933,0.32473
2021-07-02,0.33689,0.33747,0.34264,0.32873
2021-07-03,0.34798,0.33689,0.34948,0.32625
2021-07-04,0.33792,0.34798,0.34798,0.33257
2021-07-05,0.31829,0.33792,0.33792,0.31397
2021-07-06,0.32752,0.31829,0.3373,0.31301
2021-07-07,0.36713,0.32786,0.376,0.32262
2021-07-08,0.34998,0.36713,0.37408,0.3401
2021-07-09,0.37331,0.34998,0.38226,0.33942
2021-07-10,0.3938,0.37331,0.4,0.36813
2021-07-11,0.42537,0.3938,0.43776,0.38069
2021-07-12,0.38101,0.42522,0.42612,0.37968
2021-07-13,0.37148,0.38088,0.38902,0.36612
2021-07-14,0.37726,0.37148,0.38224,0.35468
2021-07-15,0.33783,0.37726,0.38316,0.3242
2021-07-16,0.30899,0.33783,0.34475,0.30799
2021-07-17,0.30614,0.30899,0.31918,0.299
2021-07-18,0.31496,0.30614,0.32795,0.30614
2021-07-19,0.29621,0.31506,0.32777,0.29383
2021-07-20,0.31362,0.29621,0.31578,0.28161
