TIMESTAMP,ALEX_OPEN_PRICE_USD,ALEX_HIGH_PRICE_USD,ALEX_LOW_PRICE_USD,ALEX_CLOSE_PRICE_USD,ALEX_VOLUME_USD,ALEX_DIVIDENDS_USD,ALEX_STOCK_SPLITS_USD
2022-10-11 00:00:00+00:00,0.02131900005042553,0.021516000851988792,0.021151000633835793,0.021340999752283096,0,0.0,0.0
2022-10-12 00:00:00+00:00,0.02135000005364418,0.021399000659585,0.021043000742793083,0.02112399972975254,0,0.0,0.0
2022-10-13 00:00:00+00:00,0.021122999489307404,0.021122999489307404,0.019679000601172447,0.020678000524640083,0,0.0,0.0
2022-10-14 00:00:00+00:00,0.020678000524640083,0.021328000351786613,0.020527999848127365,0.02060599997639656,0,0.0,0.0
2022-10-15 00:00:00+00:00,0.020611999556422234,0.02068299986422062,0.020207000896334648,0.0202380008995533,0,0.0,0.0
2022-10-16 00:00:00+00:00,0.020224999636411667,0.02045699954032898,0.0201019998639822,0.020246999338269234,0,0.0,0.0
2022-10-17 00:00:00+00:00,0.020245999097824097,0.020855000242590904,0.020082000643014908,0.02058899961411953,0,0.0,0.0
2022-10-18 00:00:00+00:00,0.02058899961411953,0.0207310002297163,0.0201370008289814,0.02032100036740303,0,0.0,0.0
2022-10-19 00:00:00+00:00,0.02032100036740303,0.020385999232530594,0.019682999700307846,0.01969599910080433,0,0.0,0.0
2022-10-20 00:00:00+00:00,0.01969599910080433,0.019886000081896782,0.0195080004632473,0.019588999450206757,0,0.0,0.0
2022-10-21 00:00:00+00:00,0.019588999450206757,0.019646000117063522,0.018859999254345894,0.01923700049519539,0,0.0,0.0
2022-10-22 00:00:00+00:00,0.01923700049519539,0.019466999918222427,0.019158000126481056,0.01942499913275242,0,0.0,0.0
2022-10-23 00:00:00+00:00,0.01942499913275242,0.01963699981570244,0.019190000370144844,0.01954999938607216,0,0.0,0.0
2022-10-24 00:00:00+00:00,0.01954999938607216,0.019564000889658928,0.019161000847816467,0.01929599978029728,0,0.0,0.0
2022-10-25 00:00:00+00:00,0.01929599978029728,0.019325999543070793,0.017775999382138252,0.018647000193595886,0,0.0,0.0
2022-10-26 00:00:00+00:00,0.018647000193595886,0.02118000015616417,0.018539000302553177,0.0206300001591444,0,0.0,0.0
2022-10-27 00:00:00+00:00,0.0206300001591444,0.02069300040602684,0.01958400011062622,0.01960800029337406,0,0.0,0.0
2022-10-28 00:00:00+00:00,0.01960800029337406,0.01964700035750866,0.018893999978899956,0.01909000054001808,0,0.0,0.0
2022-10-29 00:00:00+00:00,0.01909000054001808,0.01999099925160408,0.01905599981546402,0.019922999665141106,0,0.0,0.0
2022-10-30 00:00:00+00:00,0.019922999665141106,0.020006999373435974,0.01942400075495243,0.019507000222802162,0,0.0,0.0
