TIMESTAMP,MYRO_OPEN_PRICE_USD,MYRO_HIGH_PRICE_USD,MYRO_LOW_PRICE_USD,MYRO_CLOSE_PRICE_USD,MYRO_VOLUME_USD,MYRO_DIVIDENDS_USD,MYRO_STOCK_SPLITS_USD
2023-11-11 00:00:00+00:00,0.0039160000160336494,0.004891999997198582,0.002512000035494566,0.0028200000524520874,3156600,0.0,0.0
2023-11-12 00:00:00+00:00,0.0028180000372231007,0.006504999939352274,0.00203699991106987,0.006054999772459269,4570809,0.0,0.0
2023-11-13 00:00:00+00:00,0.005644999910145998,0.006657000165432692,0.0019950000569224358,0.002326000016182661,2745360,0.0,0.0
2023-11-14 00:00:00+00:00,0.0023270000237971544,0.005255000200122595,0.0020540000405162573,0.00394799979403615,2158686,0.0,0.0
2023-11-15 00:00:00+00:00,0.003636999987065792,0.007555999793112278,0.002228999976068735,0.0065830000676214695,4735764,0.0,0.0
2023-11-16 00:00:00+00:00,0.0066709998063743114,0.008741999976336956,0.004381000064313412,0.005007999949157238,3504613,0.0,0.0
2023-11-17 00:00:00+00:00,0.005051999818533659,0.01001999992877245,0.005051999818533659,0.009438999928534031,4385245,0.0,0.0
2023-11-18 00:00:00+00:00,0.009328999556601048,0.009712999686598778,0.0073640001937747,0.008880999870598316,2176077,0.0,0.0
2023-11-19 00:00:00+00:00,0.008813000284135342,0.019068000838160515,0.007809000089764595,0.01860399916768074,7149829,0.0,0.0
2023-11-20 00:00:00+00:00,0.018557000905275345,0.025546999648213387,0.014367000199854374,0.017118999734520912,10644662,0.0,0.0
2023-11-21 00:00:00+00:00,0.01706000044941902,0.020255999639630318,0.012010999955236912,0.014147999696433544,6405130,0.0,0.0
2023-11-22 00:00:00+00:00,0.01408000010997057,0.0219930000603199,0.013648999854922295,0.017450999468564987,5450792,0.0,0.0
2023-11-23 00:00:00+00:00,0.01756099984049797,0.027073999866843224,0.01621299982070923,0.024726999923586845,7130474,0.0,0.0
2023-11-24 00:00:00+00:00,0.02508999966084957,0.03129100054502487,0.023792000487446785,0.027208000421524048,8617644,0.0,0.0
2023-11-25 00:00:00+00:00,0.02721099928021431,0.03320999816060066,0.023739999160170555,0.030844999477267265,6771195,0.0,0.0
2023-11-26 00:00:00+00:00,0.030907999724149704,0.0313429981470108,0.02107599936425686,0.02330699935555458,5504195,0.0,0.0
2023-11-27 00:00:00+00:00,0.02304599992930889,0.025340000167489052,0.01644200086593628,0.020354000851511955,6988112,0.0,0.0
2023-11-28 00:00:00+00:00,0.020457999780774117,0.0253749992698431,0.018067000433802605,0.01928599923849106,6469105,0.0,0.0
2023-11-29 00:00:00+00:00,0.0193099994212389,0.0243149995803833,0.015589999966323376,0.01825599931180477,6025966,0.0,0.0
2023-11-30 00:00:00+00:00,0.017997000366449356,0.01891699992120266,0.010796000249683857,0.014534000307321548,7820147,0.0,0.0
2023-12-01 00:00:00+00:00,0.014570999890565872,0.02106899954378605,0.013842999935150146,0.0171470008790493,6085925,0.0,0.0
2023-12-02 00:00:00+00:00,0.017078999429941177,0.023638000711798668,0.016103999689221382,0.022041000425815582,6280459,0.0,0.0
2023-12-03 00:00:00+00:00,0.021981999278068542,0.03050299920141697,0.020145000889897346,0.028313999995589256,8014113,0.0,0.0
2023-12-04 00:00:00+00:00,0.028152000159025192,0.039069000631570816,0.0248160008341074,0.035930000245571136,12065512,0.0,0.0
2023-12-05 00:00:00+00:00,0.036139000207185745,0.038495998829603195,0.027639999985694885,0.03341500088572502,8733927,0.0,0.0
2023-12-06 00:00:00+00:00,0.03357499837875366,0.03845499828457832,0.027010999619960785,0.02926800027489662,9136744,0.0,0.0
2023-12-07 00:00:00+00:00,0.029123999178409576,0.04031100124120712,0.026184000074863434,0.03592799976468086,10101285,0.0,0.0
2023-12-08 00:00:00+00:00,0.03541500121355057,0.0507580004632473,0.034526001662015915,0.044599998742341995,13904942,0.0,0.0
2023-12-09 00:00:00+00:00,0.044631000608205795,0.04663899913430214,0.033994998782873154,0.03416400030255318,8562321,0.0,0.0
2023-12-10 00:00:00+00:00,0.03457200154662132,0.0388530008494854,0.030928000807762146,0.03463900089263916,6072801,0.0,0.0
2023-12-11 00:00:00+00:00,0.034689001739025116,0.03583599999547005,0.02725199982523918,0.029371000826358795,6888001,0.0,0.0
2023-12-12 00:00:00+00:00,0.029252000153064728,0.03663500025868416,0.023700999096035957,0.031078999862074852,6517567,0.0,0.0
2023-12-13 00:00:00+00:00,0.03109700046479702,0.03409700095653534,0.022677000612020493,0.032200999557971954,7785145,0.0,0.0
2023-12-14 00:00:00+00:00,0.03195999935269356,0.03254999965429306,0.022551000118255615,0.025080999359488487,8424490,0.0,0.0
2023-12-15 00:00:00+00:00,0.024714000523090363,0.041634999215602875,0.021934999153017998,0.026744000613689423,18605906,0.0,0.0
2023-12-16 00:00:00+00:00,0.026822999119758606,0.030554000288248062,0.023965999484062195,0.02667899988591671,8745169,0.0,0.0
2023-12-17 00:00:00+00:00,0.026684999465942383,0.026684999465942383,0.019324999302625656,0.019713999703526497,9385342,0.0,0.0
2023-12-18 00:00:00+00:00,0.019652999937534332,0.024988999590277672,0.016603000462055206,0.021671000868082047,12630297,0.0,0.0
2023-12-19 00:00:00+00:00,0.021669000387191772,0.03153499960899353,0.020679999142885208,0.0242490004748106,13894736,0.0,0.0
2023-12-20 00:00:00+00:00,0.02426699921488762,0.024800000712275505,0.02118000015616417,0.0215000007301569,11421729,0.0,0.0
2023-12-21 00:00:00+00:00,0.02155200019478798,0.023114999756217003,0.018177000805735588,0.019943999126553535,9957375,0.0,0.0
2023-12-22 00:00:00+00:00,0.01992800086736679,0.020090999081730843,0.015193999744951725,0.016795000061392784,12755900,0.0,0.0
