TIMESTAMP,UPLOAD_OPEN_PRICE_USD,UPLOAD_HIGH_PRICE_USD,UPLOAD_LOW_PRICE_USD,UPLOAD_CLOSE_PRICE_USD,UPLOAD_VOLUME_USD,UPLOAD_DIVIDENDS_USD,UPLOAD_STOCK_SPLITS_USD
2022-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,785,0.0,0.0
2022-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,447,0.0,0.0
2022-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1063,0.0,0.0
2022-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4470,0.0,0.0
2022-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,572,0.0,0.0
2022-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2533,0.0,0.0
2022-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1929,0.0,0.0
2022-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,586,0.0,0.0
2022-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2402,0.0,0.0
2022-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4682,0.0,0.0
2022-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3799,0.0,0.0
2022-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1879,0.0,0.0
2022-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1149,0.0,0.0
2022-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,940,0.0,0.0
2022-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1695,0.0,0.0
2022-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1639,0.0,0.0
2022-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4317,0.0,0.0
2022-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1225,0.0,0.0
2022-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2437,0.0,0.0
2022-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5742,0.0,0.0
2022-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1137,0.0,0.0
2022-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,976,0.0,0.0
2022-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3641,0.0,0.0
2022-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,557,0.0,0.0
2022-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4360,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,4058,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1968,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,273,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,864,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,452,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,471,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,160,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,446,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-01-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,40,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,715,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-17 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,0,0.0,0.0
2024-06-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2024-06-19 00:00:00+00:00,1.9999999949504854e-06,0.002612000098451972,1.9999999949504854e-06,0.0017630000365898013,164525,0.0,0.0
2024-06-20 00:00:00+00:00,0.0017630000365898013,0.0018029999919235706,0.0012179999612271786,0.0012369999894872308,119688,0.0,0.0
2024-06-21 00:00:00+00:00,0.0012369999894872308,0.001386999967508018,0.001120000029914081,0.001120000029914081,44454,0.0,0.0
2024-06-22 00:00:00+00:00,0.0011190000222995877,0.0013790000230073929,0.0010930000571534038,0.0012580000329762697,37270,0.0,0.0
2024-06-23 00:00:00+00:00,0.0012580000329762697,0.001690999954007566,0.0011780000058934093,0.001246000058017671,71008,0.0,0.0
2024-06-24 00:00:00+00:00,0.001246000058017671,0.001706999959424138,0.0009500000160187483,0.0011709999525919557,193577,0.0,0.0
2024-06-25 00:00:00+00:00,0.001171999960206449,0.001474000047892332,0.0008779999916441739,0.0009510000236332417,114352,0.0,0.0
2024-06-26 00:00:00+00:00,0.0009510000236332417,0.001167000038549304,0.0007029999978840351,0.0008510000188834965,112575,0.0,0.0
2024-06-27 00:00:00+00:00,0.0008510000188834965,0.001142999972216785,0.000818000000435859,0.0010270000202581286,59043,0.0,0.0
2024-06-28 00:00:00+00:00,0.0010270000202581286,0.001069999998435378,0.0008570000063627958,0.0009889999637380242,38341,0.0,0.0
2024-06-29 00:00:00+00:00,0.0009889999637380242,0.0011020000092685223,0.0009519999730400741,0.0009869999485090375,27109,0.0,0.0
2024-06-30 00:00:00+00:00,0.0009869999485090375,0.0011520000407472253,0.0009820000268518925,0.0010949999559670687,29113,0.0,0.0
2024-07-01 00:00:00+00:00,0.0010949999559670687,0.0011869999580085278,0.0010089999996125698,0.0010089999996125698,24510,0.0,0.0
2024-07-02 00:00:00+00:00,0.0010089999996125698,0.0010870000114664435,0.0008759999764151871,0.0010019999463111162,42150,0.0,0.0
2024-07-03 00:00:00+00:00,0.0010019999463111162,0.0010349999647587538,0.0007949999999254942,0.0007949999999254942,33329,0.0,0.0
2024-07-04 00:00:00+00:00,0.0007949999999254942,0.0009030000073835254,0.0006300000241026282,0.0008210000232793391,55135,0.0,0.0
2024-07-05 00:00:00+00:00,0.0008210000232793391,0.000826000003144145,0.0005709999823011458,0.0006970000104047358,49393,0.0,0.0
2024-07-06 00:00:00+00:00,0.0006970000104047358,0.0007249999907799065,0.0006849999772384763,0.0007210000185295939,4288,0.0,0.0
2024-07-07 00:00:00+00:00,0.0007210000185295939,0.0007229999755509198,0.0006009999779053032,0.00060299999313429,15863,0.0,0.0
2024-07-08 00:00:00+00:00,0.00060299999313429,0.000707999977748841,0.0005849999724887311,0.000707999977748841,18188,0.0,0.0
2024-07-09 00:00:00+00:00,0.000707999977748841,0.0008040000102482736,0.000707999977748841,0.0007639999967068434,10198,0.0,0.0
2024-07-10 00:00:00+00:00,0.0007639999967068434,0.0008960000122897327,0.0007140000234358013,0.0008789999992586672,16771,0.0,0.0
2024-07-11 00:00:00+00:00,0.0008789999992586672,0.0009089999948628247,0.000813000020571053,0.000813000020571053,19767,0.0,0.0
2024-07-12 00:00:00+00:00,0.000813000020571053,0.0009410000056959689,0.0008079999824985862,0.000813000020571053,18022,0.0,0.0
2024-07-13 00:00:00+00:00,0.000813000020571053,0.000881000014487654,0.0007779999868944287,0.0008299999753944576,14950,0.0,0.0
2024-07-14 00:00:00+00:00,0.0008299999753944576,0.0009239999926649034,0.0008299999753944576,0.0008740000193938613,12911,0.0,0.0
2024-07-15 00:00:00+00:00,0.0008740000193938613,0.0009950000094249845,0.0008229999803006649,0.0008650000090710819,35778,0.0,0.0
2024-07-16 00:00:00+00:00,0.0008650000090710819,0.0010389999952167273,0.0008370000286959112,0.0009250000002793968,47990,0.0,0.0
2024-07-17 00:00:00+00:00,0.0009250000002793968,0.0009749999735504389,0.0005409999866969883,0.0006539999740198255,47145,0.0,0.0
2024-07-18 00:00:00+00:00,0.0006539999740198255,0.0007120000082068145,0.000590000010561198,0.0005949999904260039,31862,0.0,0.0
2024-07-19 00:00:00+00:00,0.0005949999904260039,0.0006300000241026282,0.00056900002527982,0.0005959999980404973,30724,0.0,0.0
2024-07-20 00:00:00+00:00,0.0005959999980404973,0.00088900001719594,0.0005959999980404973,0.0008650000090710819,29289,0.0,0.0
2024-07-21 00:00:00+00:00,0.0008650000090710819,0.0009420000133104622,0.000826000003144145,0.0008970000199042261,20886,0.0,0.0
2024-07-22 00:00:00+00:00,0.0008970000199042261,0.0008999999845400453,0.0007300000288523734,0.0007309999782592058,11686,0.0,0.0
2024-07-23 00:00:00+00:00,0.0007309999782592058,0.0007409999961964786,0.0006929999799467623,0.0006929999799467623,6031,0.0,0.0
2024-07-24 00:00:00+00:00,0.0006929999799467623,0.0007110000005923212,0.0006619999767281115,0.0006639999919570982,10556,0.0,0.0
2024-07-25 00:00:00+00:00,0.0006639999919570982,0.0006639999919570982,0.0005159999709576368,0.000534999999217689,19136,0.0,0.0
2024-07-26 00:00:00+00:00,0.000534999999217689,0.0007239999831654131,0.000534999999217689,0.0006820000126026571,19379,0.0,0.0
2024-07-27 00:00:00+00:00,0.0006820000126026571,0.0007089999853633344,0.0005949999904260039,0.0005990000208839774,15830,0.0,0.0
2024-07-28 00:00:00+00:00,0.0005990000208839774,0.0006709999870508909,0.0005699999746866524,0.0006709999870508909,15563,0.0,0.0
2024-07-29 00:00:00+00:00,0.0006709999870508909,0.000754999986384064,0.0005890000029467046,0.0006510000093840063,28592,0.0,0.0
2024-07-30 00:00:00+00:00,0.0006510000093840063,0.0007120000082068145,0.0006360000115819275,0.0007070000283420086,13872,0.0,0.0
2024-07-31 00:00:00+00:00,0.0007070000283420086,0.0007210000185295939,0.0006719999946653843,0.0006719999946653843,7458,0.0,0.0
2024-08-01 00:00:00+00:00,0.0006719999946653843,0.0006719999946653843,0.0006130000110715628,0.000615999975707382,3282,0.0,0.0
2024-08-02 00:00:00+00:00,0.000615999975707382,0.0006200000061653554,0.0005259999888949096,0.0005259999888949096,8693,0.0,0.0
2024-08-03 00:00:00+00:00,0.0005259999888949096,0.0005499999970197678,0.0005029999883845448,0.0005039999959990382,4488,0.0,0.0
2024-08-04 00:00:00+00:00,0.0005039999959990382,0.0005150000215508044,0.0004330000083427876,0.0004330000083427876,10003,0.0,0.0
2024-08-05 00:00:00+00:00,0.0004330000083427876,0.0004330000083427876,0.0003699999942909926,0.00042699999175965786,4095,0.0,0.0
2024-08-06 00:00:00+00:00,0.00042699999175965786,0.0005009999731555581,0.00042699999175965786,0.0004939999780617654,5552,0.0,0.0
2024-08-07 00:00:00+00:00,0.0004939999780617654,0.0005000000237487257,0.0004670000053010881,0.00047599998652003706,7105,0.0,0.0
2024-08-08 00:00:00+00:00,0.00047599998652003706,0.0006220000213943422,0.00047599998652003706,0.0006220000213943422,7443,0.0,0.0
2024-08-09 00:00:00+00:00,0.0006220000213943422,0.0006220000213943422,0.0005419999943114817,0.0005419999943114817,6235,0.0,0.0
2024-08-10 00:00:00+00:00,0.0005419999943114817,0.0005460000247694552,0.0005290000117383897,0.0005319999763742089,2205,0.0,0.0
2024-08-11 00:00:00+00:00,0.0005319999763742089,0.0005440000095404685,0.0004889999981969595,0.0004910000134259462,3565,0.0,0.0
2024-08-12 00:00:00+00:00,0.0004910000134259462,0.0004959999932907522,0.0004569999873638153,0.0004569999873638153,4904,0.0,0.0
2024-08-13 00:00:00+00:00,0.0004569999873638153,0.0004569999873638153,0.0004149999876972288,0.0004400000034365803,7691,0.0,0.0
2024-08-14 00:00:00+00:00,0.0004400000034365803,0.00044999999227002263,0.0004199999966658652,0.0004400000034365803,5966,0.0,0.0
2024-08-15 00:00:00+00:00,0.0004400000034365803,0.0004440000047907233,0.0004189999890513718,0.0004189999890513718,2572,0.0,0.0
2024-08-16 00:00:00+00:00,0.0004189999890513718,0.0004189999890513718,0.0004039999912492931,0.0004070000140927732,1933,0.0,0.0
2024-08-17 00:00:00+00:00,0.0004070000140927732,0.0004070000140927732,0.0003420000139158219,0.0003420000139158219,10916,0.0,0.0
2024-08-18 00:00:00+00:00,0.0003420000139158219,0.00038400001358240843,0.0003420000139158219,0.00038400001358240843,3118,0.0,0.0
2024-08-19 00:00:00+00:00,0.00038400001358240843,0.00038400001358240843,0.0003480000013951212,0.0003480000013951212,3054,0.0,0.0
2024-08-20 00:00:00+00:00,0.0003480000013951212,0.0004560000088531524,0.0003480000013951212,0.0004560000088531524,12255,0.0,0.0
2024-08-21 00:00:00+00:00,0.0004560000088531524,0.00046800001291558146,0.0004529999860096723,0.00046800001291558146,578,0.0,0.0
2024-08-22 00:00:00+00:00,0.00046800001291558146,0.0004769999941345304,0.0003589999978430569,0.0003589999978430569,10644,0.0,0.0
2024-08-23 00:00:00+00:00,0.0003589999978430569,0.0003589999978430569,0.00034699999378062785,0.00034699999378062785,3755,0.0,0.0
2024-08-24 00:00:00+00:00,0.00034699999378062785,0.00036800000816583633,0.00034500000765547156,0.0003530000103637576,4113,0.0,0.0
2024-08-25 00:00:00+00:00,0.0003530000103637576,0.0003530000103637576,0.0003209999995306134,0.0003209999995306134,1827,0.0,0.0
2024-08-26 00:00:00+00:00,0.0003209999995306134,0.00033400001120753586,0.0003209999995306134,0.0003319999959785491,3784,0.0,0.0
2024-08-27 00:00:00+00:00,0.0003319999959785491,0.0003349999897181988,0.00030899999546818435,0.00030899999546818435,1136,0.0,0.0
2024-08-28 00:00:00+00:00,0.00030899999546818435,0.0003209999995306134,0.000307999987853691,0.00031400000443682075,1952,0.0,0.0
2024-08-29 00:00:00+00:00,0.00031400000443682075,0.00031800000579096377,0.0003060000017285347,0.0003129999968223274,1092,0.0,0.0
2024-08-30 00:00:00+00:00,0.0003129999968223274,0.0003129999968223274,0.0003009999927598983,0.0003009999927598983,916,0.0,0.0
2024-08-31 00:00:00+00:00,0.0003009999927598983,0.00037200000951997936,0.0003009999927598983,0.00037200000951997936,7092,0.0,0.0
2024-09-01 00:00:00+00:00,0.00037200000951997936,0.00038400001358240843,0.000371000001905486,0.000371000001905486,4407,0.0,0.0
2024-09-02 00:00:00+00:00,0.000371000001905486,0.00043399998685345054,0.0003499999875202775,0.00043399998685345054,10585,0.0,0.0
2024-09-03 00:00:00+00:00,0.00043399998685345054,0.0004360000020824373,0.0004180000105407089,0.0004189999890513718,605,0.0,0.0
2024-09-04 00:00:00+00:00,0.0004189999890513718,0.0004189999890513718,0.00036800000816583633,0.00036800000816583633,3690,0.0,0.0
2024-09-05 00:00:00+00:00,0.00036800000816583633,0.00038499999209307134,0.00036800000816583633,0.00037399999564513564,4076,0.0,0.0
2024-09-06 00:00:00+00:00,0.00037399999564513564,0.00037399999564513564,0.0002969999914057553,0.00030300000798888505,4602,0.0,0.0
2024-09-07 00:00:00+00:00,0.00030300000798888505,0.0003129999968223274,0.00027099999715574086,0.0002969999914057553,7867,0.0,0.0
2024-09-08 00:00:00+00:00,0.0002969999914057553,0.0003060000017285347,0.0002969999914057553,0.00030399998649954796,386,0.0,0.0
2024-09-09 00:00:00+00:00,0.00030399998649954796,0.00037399999564513564,0.00030399998649954796,0.00037399999564513564,6036,0.0,0.0
2024-09-10 00:00:00+00:00,0.00037399999564513564,0.0003760000108741224,0.000371000001905486,0.000371000001905486,1505,0.0,0.0
2024-09-11 00:00:00+00:00,0.000371000001905486,0.000371000001905486,0.0003459999861661345,0.0003459999861661345,1870,0.0,0.0
2024-09-12 00:00:00+00:00,0.0003459999861661345,0.0003549999964889139,0.0003220000071451068,0.0003220000071451068,4418,0.0,0.0
2024-09-13 00:00:00+00:00,0.0003220000071451068,0.00035700001171790063,0.0003110000106971711,0.00035700001171790063,4447,0.0,0.0
2024-09-14 00:00:00+00:00,0.00035700001171790063,0.00035700001171790063,0.00034500000765547156,0.00034500000765547156,1545,0.0,0.0
2024-09-15 00:00:00+00:00,0.00034500000765547156,0.0003459999861661345,0.0003260000084992498,0.0003260000084992498,1191,0.0,0.0
2024-09-16 00:00:00+00:00,0.0003260000084992498,0.0003260000084992498,0.0002640000020619482,0.0002699999895412475,5997,0.0,0.0
2024-09-17 00:00:00+00:00,0.0002699999895412475,0.00032500000088475645,0.0002699999895412475,0.00032500000088475645,6528,0.0,0.0
2024-09-18 00:00:00+00:00,0.00032500000088475645,0.0003279999946244061,0.00031800000579096377,0.00031800000579096377,3139,0.0,0.0
2024-09-19 00:00:00+00:00,0.00031800000579096377,0.00031999999191612005,0.0003060000017285347,0.0003060000017285347,2545,0.0,0.0
2024-09-20 00:00:00+00:00,0.0003060000017285347,0.0003150000120513141,0.00027799999224953353,0.00027799999224953353,4230,0.0,0.0
2024-09-21 00:00:00+00:00,0.00027799999224953353,0.000299000006634742,0.0002610000083222985,0.000299000006634742,5184,0.0,0.0
2024-09-22 00:00:00+00:00,0.000299000006634742,0.0003000000142492354,0.000291000003926456,0.000291000003926456,815,0.0,0.0
2024-09-23 00:00:00+00:00,0.000291000003926456,0.00042299999040551484,0.000291000003926456,0.00042299999040551484,16365,0.0,0.0
2024-09-24 00:00:00+00:00,0.00042299999040551484,0.00042799999937415123,0.00040600000647827983,0.00042799999937415123,3385,0.0,0.0
2024-09-25 00:00:00+00:00,0.00042799999937415123,0.00042799999937415123,0.00037900000461377203,0.00037900000461377203,3078,0.0,0.0
2024-09-26 00:00:00+00:00,0.00037900000461377203,0.00040499999886378646,0.00035799999022856355,0.00040499999886378646,9368,0.0,0.0
2024-09-27 00:00:00+00:00,0.00040499999886378646,0.0005050000036135316,0.00040499999886378646,0.0005050000036135316,8685,0.0,0.0
2024-09-28 00:00:00+00:00,0.0005050000036135316,0.0005810000002384186,0.000493000028654933,0.0005810000002384186,8278,0.0,0.0
2024-09-29 00:00:00+00:00,0.0005810000002384186,0.0005890000029467046,0.0005530000198632479,0.0005530000198632479,5162,0.0,0.0
2024-09-30 00:00:00+00:00,0.0005530000198632479,0.0005530000198632479,0.000450999999884516,0.00045200000749900937,5975,0.0,0.0
2024-10-01 00:00:00+00:00,0.00045200000749900937,0.0004720000142697245,0.00045200000749900937,0.00046300000394694507,3355,0.0,0.0
2024-10-02 00:00:00+00:00,0.00046300000394694507,0.00046300000394694507,0.0004360000020824373,0.0004450000124052167,1122,0.0,0.0
2024-10-03 00:00:00+00:00,0.0004450000124052167,0.0004450000124052167,0.00042299999040551484,0.00042299999040551484,273,0.0,0.0
2024-10-04 00:00:00+00:00,0.00042299999040551484,0.0004910000134259462,0.00042299999040551484,0.0004910000134259462,4347,0.0,0.0
2024-10-05 00:00:00+00:00,0.0004910000134259462,0.000493000028654933,0.00039000000106170774,0.00040499999886378646,13647,0.0,0.0
2024-10-06 00:00:00+00:00,0.00040499999886378646,0.0004149999876972288,0.00040499999886378646,0.0004149999876972288,832,0.0,0.0
2024-10-07 00:00:00+00:00,0.0004149999876972288,0.00042699999175965786,0.0004140000091865659,0.0004140000091865659,537,0.0,0.0
2024-10-08 00:00:00+00:00,0.0004140000091865659,0.0004140000091865659,0.0004090000002179295,0.0004090000002179295,63,0.0,0.0
2024-10-09 00:00:00+00:00,0.0004090000002179295,0.0004140000091865659,0.00036100001307204366,0.00036100001307204366,3357,0.0,0.0
2024-10-10 00:00:00+00:00,0.00036100001307204366,0.0003640000068116933,0.00035700001171790063,0.00036299999919719994,296,0.0,0.0
2024-10-11 00:00:00+00:00,0.00036299999919719994,0.0003699999942909926,0.00036299999919719994,0.00036700000055134296,948,0.0,0.0
2024-10-12 00:00:00+00:00,0.00036700000055134296,0.00036700000055134296,0.0003279999946244061,0.00035799999022856355,5299,0.0,0.0
2024-10-13 00:00:00+00:00,0.00035799999022856355,0.00036299999919719994,0.00035799999022856355,0.00036299999919719994,669,0.0,0.0
2024-10-14 00:00:00+00:00,0.00036299999919719994,0.0003980000037699938,0.00036299999919719994,0.0003980000037699938,4721,0.0,0.0
2024-10-15 00:00:00+00:00,0.0003980000037699938,0.0003980000037699938,0.000299000006634742,0.0003000000142492354,9327,0.0,0.0
2024-10-16 00:00:00+00:00,0.0003000000142492354,0.0003150000120513141,0.000299000006634742,0.0003150000120513141,2761,0.0,0.0
2024-10-17 00:00:00+00:00,0.0003150000120513141,0.00031599999056197703,0.00030499999411404133,0.00030499999411404133,1016,0.0,0.0
2024-10-18 00:00:00+00:00,0.00030499999411404133,0.00030499999411404133,0.00029600001289509237,0.000299000006634742,1669,0.0,0.0
2024-10-19 00:00:00+00:00,0.000299000006634742,0.000299000006634742,0.0001630000042496249,0.0001630000042496249,21336,0.0,0.0
2024-10-20 00:00:00+00:00,0.0001630000042496249,0.00016900000628083944,0.0001610000035725534,0.00016500000492669642,1973,0.0,0.0
2024-10-21 00:00:00+00:00,0.00016500000492669642,0.00016500000492669642,0.00010800000018207356,0.00011899999663000926,9942,0.0,0.0
2024-10-22 00:00:00+00:00,0.00011899999663000926,0.00018600000475998968,0.00011800000356743112,0.0001740000006975606,10203,0.0,0.0
2024-10-23 00:00:00+00:00,0.0001740000006975606,0.0001740000006975606,0.00011100000119768083,0.00011100000119768083,8888,0.0,0.0
2024-10-24 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00010800000018207356,0.00011100000119768083,1965,0.0,0.0
2024-10-25 00:00:00+00:00,0.00011100000119768083,0.00013800000306218863,0.00011100000119768083,0.00012599999899975955,6921,0.0,0.0
2024-10-26 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,0.00011500000255182385,0.00011700000322889537,945,0.0,0.0
2024-10-27 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,0.00011500000255182385,0.00011500000255182385,422,0.0,0.0
2024-10-28 00:00:00+00:00,0.00011500000255182385,0.00011500000255182385,0.00011500000255182385,0.00011500000255182385,0,0.0,0.0
2024-10-29 00:00:00+00:00,0.00011500000255182385,0.0001230000052601099,0.00011500000255182385,0.00012199999764561653,2281,0.0,0.0
2024-10-30 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.00011800000356743112,0.00011800000356743112,1992,0.0,0.0
2024-10-31 00:00:00+00:00,0.00011800000356743112,0.00012099999730708078,0.0001140000022132881,0.0001140000022132881,821,0.0,0.0
