TIMESTAMP,SIMPSON32430_OPEN_PRICE_USD,SIMPSON32430_HIGH_PRICE_USD,SIMPSON32430_LOW_PRICE_USD,SIMPSON32430_CLOSE_PRICE_USD,SIMPSON32430_VOLUME_USD,SIMPSON32430_DIVIDENDS_USD,SIMPSON32430_STOCK_SPLITS_USD
2024-11-01 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,896,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1584571,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,379112,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,28831,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,11243,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,21907,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,27562,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3665,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,3567,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,6507,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2428,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2040,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,584,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1545,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,374,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,8660,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,231,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3306,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1860,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,502,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,591,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,447,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,288,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,314,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1640,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,537,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,4373,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1332,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,259,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,187,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,823,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,317,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,376,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1183,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1618,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,300,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,179,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,276,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,564,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,101,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,317,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,2478,0.0,0.0
2025-06-01 00:00:00+00:00,2.958670092777227e-13,2.9873000774449654e-13,2.9116300841701415e-13,2.911633878877745e-13,5,0.0,0.0
