TIMESTAMP,GHIBLI_OPEN_PRICE_USD,GHIBLI_HIGH_PRICE_USD,GHIBLI_LOW_PRICE_USD,GHIBLI_CLOSE_PRICE_USD,GHIBLI_VOLUME_USD,GHIBLI_DIVIDENDS_USD,GHIBLI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0073830001056194305,0.0103150000795722,0.007234000135213137,0.0094200000166893,21639223,0.0,0.0
2025-04-02 00:00:00+00:00,0.00940600037574768,0.015951000154018402,0.009402000345289707,0.010081999935209751,39743523,0.0,0.0
2025-04-03 00:00:00+00:00,0.010075000114738941,0.013314000330865383,0.007476000115275383,0.008445000275969505,24737280,0.0,0.0
2025-04-04 00:00:00+00:00,0.008450999855995178,0.009007999673485756,0.006144999992102385,0.006283999886363745,19706266,0.0,0.0
2025-04-05 00:00:00+00:00,0.006275999825447798,0.007046000100672245,0.0051299999468028545,0.005483000073581934,14815604,0.0,0.0
2025-04-06 00:00:00+00:00,0.005481000058352947,0.005495000164955854,0.0038689998909831047,0.004228000063449144,16567464,0.0,0.0
2025-04-07 00:00:00+00:00,0.004228999838232994,0.004546999931335449,0.0032130000181496143,0.00380200007930398,20194256,0.0,0.0
2025-04-08 00:00:00+00:00,0.00380200007930398,0.005133000202476978,0.003785999957472086,0.004629999864846468,19529923,0.0,0.0
2025-04-09 00:00:00+00:00,0.004631000105291605,0.007333999965339899,0.003978000022470951,0.006676999852061272,27991656,0.0,0.0
2025-04-10 00:00:00+00:00,0.0066709998063743114,0.007189000025391579,0.0048050000332295895,0.00532899983227253,21384390,0.0,0.0
2025-04-11 00:00:00+00:00,0.005330000072717667,0.006268000230193138,0.0048859999515116215,0.005795000120997429,19278764,0.0,0.0
2025-04-12 00:00:00+00:00,0.005805000197142363,0.005841999780386686,0.004767000209540129,0.004784000106155872,14374659,0.0,0.0
2025-04-13 00:00:00+00:00,0.004790999926626682,0.0064650001004338264,0.004441000055521727,0.005402000155299902,21398215,0.0,0.0
2025-04-14 00:00:00+00:00,0.005402000155299902,0.008454999886453152,0.005123999901115894,0.007319999858736992,25659969,0.0,0.0
2025-04-15 00:00:00+00:00,0.007319999858736992,0.012241000309586525,0.007050999905914068,0.007732999976724386,40025211,0.0,0.0
2025-04-16 00:00:00+00:00,0.0077390000224113464,0.008692000061273575,0.0060339998453855515,0.006144999992102385,23494121,0.0,0.0
2025-04-17 00:00:00+00:00,0.006147999782115221,0.006713999900966883,0.005439999978989363,0.005483999848365784,18037087,0.0,0.0
2025-04-18 00:00:00+00:00,0.005483999848365784,0.006167000159621239,0.00493700010702014,0.005636999849230051,14123208,0.0,0.0
2025-04-19 00:00:00+00:00,0.005636999849230051,0.006688000168651342,0.00521400012075901,0.005483999848365784,14756543,0.0,0.0
2025-04-20 00:00:00+00:00,0.005483999848365784,0.005927999969571829,0.004834999796003103,0.005073999986052513,11895693,0.0,0.0
2025-04-21 00:00:00+00:00,0.005073999986052513,0.00534099992364645,0.004356000106781721,0.004792000167071819,17269498,0.0,0.0
2025-04-22 00:00:00+00:00,0.004790999926626682,0.005541000049561262,0.004513000138103962,0.005402000155299902,16524474,0.0,0.0
2025-04-23 00:00:00+00:00,0.005404000170528889,0.006277000065892935,0.004782999865710735,0.005200000014156103,21137872,0.0,0.0
2025-04-24 00:00:00+00:00,0.005200000014156103,0.005520000122487545,0.004848000127822161,0.005154000129550695,13931231,0.0,0.0
2025-04-25 00:00:00+00:00,0.005152999889105558,0.005692000035196543,0.004987999796867371,0.005096000153571367,16713826,0.0,0.0
2025-04-26 00:00:00+00:00,0.005096999928355217,0.006072999909520149,0.0050119999796152115,0.0052559999749064445,15736673,0.0,0.0
2025-04-27 00:00:00+00:00,0.0052559999749064445,0.005646000150591135,0.005107000004500151,0.005268999841064215,11695442,0.0,0.0
2025-04-28 00:00:00+00:00,0.005268000066280365,0.005810000002384186,0.0050409999676048756,0.005338000133633614,15208494,0.0,0.0
