TIMESTAMP,BCOQ_OPEN_PRICE_USD,BCOQ_HIGH_PRICE_USD,BCOQ_LOW_PRICE_USD,BCOQ_CLOSE_PRICE_USD,BCOQ_VOLUME_USD,BCOQ_DIVIDENDS_USD,BCOQ_STOCK_SPLITS_USD
2024-03-19 00:00:00+00:00,,,,0.0,1152370,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,715493,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,546735,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,540806,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,210736,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,387574,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,591758,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,834926,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,366027,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,410469,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,618010,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,232799,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,744789,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,101628,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,178632,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,219710,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,165883,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,55711,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,168153,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,112200,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,74097,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,21652,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,53978,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,33894,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,46801,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,23553,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,19377,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,16948,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,18132,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,16916,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,28090,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,49242,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,42842,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,35300,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,52396,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,58639,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,55040,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,236677,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,115707,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,52042,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,30699,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,39199,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,24820,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,85959,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,19673,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,25400,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,16724,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,19988,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,22070,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,24254,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,6534,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,20724,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,12998,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,25163,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,13159,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,26238,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,13783,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,26072,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,10144,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,30388,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,22964,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,53148,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,109445,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,28065,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,44612,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,9345,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,4392,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,45071,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,12911,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,127859,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,114458,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,89352,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,134680,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,95341,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,186214,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,87387,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,236486,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,157524,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,72130,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,40719,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,69379,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,61102,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,63994,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,49729,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,33731,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,26950,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,22384,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,18358,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,16302,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,17635,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,18728,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,27691,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,23557,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,33475,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,24725,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,24127,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,27699,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,28077,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,13916,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,9503,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,9829,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,5775,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,11281,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,9677,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,10144,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,4820,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,17705,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,17073,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2713,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,4112,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,2843,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,4762,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,4668,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,8167,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1593,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,10058,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,2905,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,8783,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,9379,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,5687,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,4695,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,4824,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,14075,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,6332,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,3663,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,8778,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,3741,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1552,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,2444,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,3746,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,4597,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,3055,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,2920,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1377,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,5722,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1855,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,948,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,4195,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,5526,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1744,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,9541,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,3011,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,4843,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,3726,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,535,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,638,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3943,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,14830,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,7878,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,6002,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,3634,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1924,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1166,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,903,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3882,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,809,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,231,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1222,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,1083,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,998,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,1346,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,798,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1009,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1499,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,1750,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,726,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,617,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1346,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2865,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,15692,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,7879,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,2341,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,7032,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,4286,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,8161,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,8030,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,4619,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,4444,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,3053,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,4977,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,896,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,2994,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,780,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,812,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,11157,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,34568,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,16450,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,28557,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,10702,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,23188,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,11521,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,8395,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3643,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,5837,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,6821,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,3275,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,2892,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,5092,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,5060,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,3711,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,868,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,3470,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,926,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,1047,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,2977,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,20139,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,6708,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,4946,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,3719,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2173,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,2300,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1963,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,8441,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,7163,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,6222,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1523,0.0,0.0
