TIMESTAMP,GTAI_OPEN_PRICE_USD,GTAI_HIGH_PRICE_USD,GTAI_LOW_PRICE_USD,GTAI_CLOSE_PRICE_USD,GTAI_VOLUME_USD,GTAI_DIVIDENDS_USD,GTAI_STOCK_SPLITS_USD
2024-01-26 00:00:00+00:00,1.6716259717941284,1.7528820037841797,1.4275879859924316,1.576625943183899,15223560,0.0,0.0
2024-01-27 00:00:00+00:00,1.5783530473709106,1.5997049808502197,1.2648299932479858,1.3771929740905762,13482990,0.0,0.0
2024-01-28 00:00:00+00:00,1.3788939714431763,1.8817249536514282,1.3017690181732178,1.6342309713363647,13797443,0.0,0.0
2024-01-29 00:00:00+00:00,1.6358610391616821,2.8890609741210938,1.6353579759597778,2.492255926132202,27356805,0.0,0.0
2024-01-30 00:00:00+00:00,2.4910550117492676,2.8182449340820312,2.1157820224761963,2.1438159942626953,19616120,0.0,0.0
2024-01-31 00:00:00+00:00,2.145833969116211,2.4290521144866943,1.876899003982544,2.2110579013824463,17379533,0.0,0.0
2024-02-01 00:00:00+00:00,2.2178258895874023,2.3362650871276855,1.6890959739685059,1.967453956604004,16294119,0.0,0.0
2024-02-02 00:00:00+00:00,1.9929369688034058,2.1433699131011963,1.7985260486602783,1.9172860383987427,12946324,0.0,0.0
2024-02-03 00:00:00+00:00,1.9173409938812256,2.5570640563964844,1.8084650039672852,2.173794984817505,12665263,0.0,0.0
2024-02-04 00:00:00+00:00,2.1849069595336914,2.6130690574645996,2.0013930797576904,2.4387600421905518,10873514,0.0,0.0
2024-02-05 00:00:00+00:00,2.4372830390930176,2.6449170112609863,2.1749229431152344,2.2199840545654297,12907778,0.0,0.0
2024-02-06 00:00:00+00:00,2.221204996109009,2.3245139122009277,2.056931972503662,2.225214958190918,10891443,0.0,0.0
2024-02-07 00:00:00+00:00,2.2247700691223145,2.3890058994293213,2.119503974914551,2.2179739475250244,12377274,0.0,0.0
2024-02-08 00:00:00+00:00,2.2203540802001953,2.295114040374756,2.066509962081909,2.140571117401123,36602170,0.0,0.0
2024-02-09 00:00:00+00:00,2.133251905441284,2.239315986633301,1.982664942741394,1.9908970594406128,15584526,0.0,0.0
2024-02-10 00:00:00+00:00,1.9908970594406128,2.0773589611053467,1.8613840341567993,1.9414900541305542,12154026,0.0,0.0
2024-02-11 00:00:00+00:00,1.9436240196228027,1.9716049432754517,1.8374559879302979,1.879480004310608,11731357,0.0,0.0
2024-02-12 00:00:00+00:00,1.8794809579849243,1.9848190546035767,1.7952749729156494,1.9622490406036377,16079393,0.0,0.0
2024-02-13 00:00:00+00:00,1.9625509977340698,2.120466947555542,1.9027730226516724,2.0494320392608643,18913260,0.0,0.0
2024-02-14 00:00:00+00:00,2.0495901107788086,2.3368139266967773,2.01495099067688,2.211683988571167,19878673,0.0,0.0
2024-02-15 00:00:00+00:00,2.2111361026763916,2.232616901397705,1.9028799533843994,1.9998749494552612,38248678,0.0,0.0
2024-02-16 00:00:00+00:00,1.9998749494552612,2.1859259605407715,1.9464900493621826,2.0837929248809814,44044188,0.0,0.0
2024-02-17 00:00:00+00:00,2.087045907974243,2.1205129623413086,1.9378210306167603,1.9569499492645264,13431629,0.0,0.0
2024-02-18 00:00:00+00:00,1.9543570280075073,2.3352229595184326,1.9409040212631226,2.1950418949127197,13821518,0.0,0.0
2024-02-19 00:00:00+00:00,2.19690203666687,2.442699909210205,2.0486199855804443,2.3863821029663086,16976134,0.0,0.0
2024-02-20 00:00:00+00:00,2.3863561153411865,2.3915700912475586,2.017930030822754,2.2628540992736816,19109105,0.0,0.0
2024-02-21 00:00:00+00:00,2.262769937515259,2.3764901161193848,2.1864869594573975,2.3301100730895996,17499629,0.0,0.0
2024-02-22 00:00:00+00:00,2.3401939868927,2.653714895248413,2.24166202545166,2.607614040374756,19814613,0.0,0.0
2024-02-23 00:00:00+00:00,2.60781192779541,2.6218318939208984,2.36387300491333,2.3916289806365967,17191291,0.0,0.0
2024-02-24 00:00:00+00:00,2.390932083129883,3.1105289459228516,2.352803945541382,2.8489348888397217,17228542,0.0,0.0
2024-02-25 00:00:00+00:00,2.853771924972534,4.651389122009277,2.853771924972534,4.47822904586792,29909173,0.0,0.0
2024-02-26 00:00:00+00:00,4.475954055786133,4.709121227264404,3.567078113555908,3.9397659301757812,23806808,0.0,0.0
2024-02-27 00:00:00+00:00,3.940108060836792,4.417550086975098,3.7967538833618164,4.199626922607422,26148894,0.0,0.0
2024-02-28 00:00:00+00:00,4.201972007751465,4.250979900360107,3.3519339561462402,4.034050941467285,27811058,0.0,0.0
2024-02-29 00:00:00+00:00,4.036478042602539,4.3804779052734375,3.7253990173339844,3.9522910118103027,31204644,0.0,0.0
2024-03-01 00:00:00+00:00,3.962785005569458,4.502400875091553,3.9308080673217773,4.232540130615234,25340117,0.0,0.0
2024-03-02 00:00:00+00:00,4.214522838592529,4.2412590980529785,3.9796431064605713,4.011983871459961,22079375,0.0,0.0
2024-03-03 00:00:00+00:00,4.008878231048584,4.140359878540039,3.6746439933776855,3.7864789962768555,23039315,0.0,0.0
2024-03-04 00:00:00+00:00,3.785162925720215,3.8132290840148926,3.5346150398254395,3.574615001678467,26755800,0.0,0.0
2024-03-05 00:00:00+00:00,3.569020986557007,3.955456018447876,3.1461470127105713,3.5735158920288086,32733600,0.0,0.0
2024-03-06 00:00:00+00:00,3.5735199451446533,4.384537220001221,3.544372081756592,4.2046427726745605,35299175,0.0,0.0
2024-03-07 00:00:00+00:00,4.227697849273682,5.364421844482422,4.17913818359375,5.066710948944092,35580493,0.0,0.0
2024-03-08 00:00:00+00:00,5.066780090332031,5.0691142082214355,4.46680212020874,4.575270175933838,27684974,0.0,0.0
2024-03-09 00:00:00+00:00,4.5773539543151855,4.923917770385742,4.292685031890869,4.7057061195373535,27247065,0.0,0.0
2024-03-10 00:00:00+00:00,4.705266952514648,5.488163948059082,4.692045211791992,4.8036580085754395,24737248,0.0,0.0
2024-03-11 00:00:00+00:00,4.8091721534729,5.230989933013916,4.4357008934021,4.643579959869385,28836424,0.0,0.0
2024-03-12 00:00:00+00:00,4.639297962188721,4.974942207336426,4.313525199890137,4.545602798461914,25330575,0.0,0.0
2024-03-13 00:00:00+00:00,4.539398193359375,4.674294948577881,4.313648223876953,4.571329116821289,25529625,0.0,0.0
2024-03-14 00:00:00+00:00,4.573716163635254,4.783567905426025,4.090707778930664,4.206820964813232,27269578,0.0,0.0
2024-03-15 00:00:00+00:00,4.208693981170654,4.266250133514404,3.6817638874053955,4.177699089050293,33012914,0.0,0.0
2024-03-16 00:00:00+00:00,4.17810583114624,4.224046230316162,3.4988090991973877,3.5971789360046387,26110942,0.0,0.0
2024-03-17 00:00:00+00:00,3.596374988555908,4.417275905609131,3.465264081954956,4.373262882232666,24598059,0.0,0.0
2024-03-18 00:00:00+00:00,4.37529993057251,4.487114906311035,3.697822093963623,3.7572009563446045,23343022,0.0,0.0
2024-03-19 00:00:00+00:00,3.764944076538086,3.831505060195923,3.478281021118164,3.5027248859405518,25158082,0.0,0.0
2024-03-20 00:00:00+00:00,3.5056850910186768,3.9690399169921875,3.3725879192352295,3.8322689533233643,24251836,0.0,0.0
2024-03-21 00:00:00+00:00,3.831990957260132,3.9648430347442627,3.508181095123291,3.525439977645874,22936532,0.0,0.0
