TIMESTAMP,STINJ_OPEN_PRICE_USD,STINJ_HIGH_PRICE_USD,STINJ_LOW_PRICE_USD,STINJ_CLOSE_PRICE_USD,STINJ_VOLUME_USD,STINJ_DIVIDENDS_USD,STINJ_STOCK_SPLITS_USD
2024-01-31 00:00:00+00:00,42.212379455566406,42.212379455566406,40.04118728637695,40.529476165771484,23081,0.0,0.0
2024-02-01 00:00:00+00:00,40.529476165771484,41.268707275390625,39.76113510131836,40.59322738647461,23524,0.0,0.0
2024-02-02 00:00:00+00:00,40.59322738647461,42.21062469482422,40.2452392578125,41.26361083984375,23534,0.0,0.0
2024-02-03 00:00:00+00:00,41.26361083984375,41.66043472290039,39.02082061767578,39.102657318115234,97381,0.0,0.0
2024-02-04 00:00:00+00:00,39.102657318115234,39.53760528564453,35.77254867553711,37.97312927246094,221062,0.0,0.0
2024-02-05 00:00:00+00:00,37.97312927246094,39.519508361816406,37.209075927734375,37.78110122680664,72612,0.0,0.0
2024-02-06 00:00:00+00:00,37.78110122680664,38.53382873535156,36.84381103515625,36.84381103515625,21640,0.0,0.0
2024-02-07 00:00:00+00:00,36.84381103515625,39.19343185424805,36.84381103515625,38.754215240478516,17008,0.0,0.0
2024-02-08 00:00:00+00:00,38.754215240478516,40.937049865722656,38.74941635131836,39.388404846191406,299990,0.0,0.0
2024-02-09 00:00:00+00:00,39.388404846191406,42.58679962158203,39.3263053894043,41.81913757324219,6577,0.0,0.0
2024-02-10 00:00:00+00:00,41.81913757324219,43.177730560302734,41.149654388427734,42.05337905883789,17656,0.0,0.0
2024-02-11 00:00:00+00:00,42.05337905883789,43.64207077026367,41.693660736083984,42.15203857421875,5625,0.0,0.0
2024-02-12 00:00:00+00:00,42.15203857421875,44.45118713378906,41.09280776977539,44.29621124267578,47450,0.0,0.0
2024-02-13 00:00:00+00:00,44.29621124267578,44.56732177734375,41.40778350830078,41.701053619384766,70812,0.0,0.0
2024-02-14 00:00:00+00:00,41.701053619384766,43.13624954223633,41.13933563232422,42.45560073852539,35287,0.0,0.0
2024-02-15 00:00:00+00:00,42.45560073852539,43.106224060058594,40.038330078125,40.86445999145508,7022,0.0,0.0
2024-02-16 00:00:00+00:00,40.86445999145508,42.80907440185547,40.37057876586914,41.428836822509766,3287,0.0,0.0
2024-02-17 00:00:00+00:00,41.428836822509766,44.77678680419922,40.329315185546875,44.77678680419922,34155,0.0,0.0
2024-02-18 00:00:00+00:00,44.77678680419922,47.05784606933594,44.030757904052734,46.51728439331055,100235,0.0,0.0
2024-02-19 00:00:00+00:00,46.51728439331055,47.51201248168945,44.1063346862793,45.03568649291992,91721,0.0,0.0
2024-02-20 00:00:00+00:00,45.03568649291992,46.935482025146484,41.79842758178711,43.72462844848633,148197,0.0,0.0
2024-02-21 00:00:00+00:00,43.72462844848633,43.869544982910156,40.59709167480469,42.144012451171875,29149,0.0,0.0
2024-02-22 00:00:00+00:00,42.144012451171875,42.88263702392578,40.59485626220703,41.10407638549805,29544,0.0,0.0
2024-02-23 00:00:00+00:00,41.10407638549805,41.58983612060547,39.0728759765625,39.58139419555664,40552,0.0,0.0
2024-02-24 00:00:00+00:00,39.58139419555664,41.84400177001953,39.23660659790039,41.53093719482422,115178,0.0,0.0
2024-02-25 00:00:00+00:00,41.53093719482422,42.67198944091797,40.34981918334961,42.49284744262695,115582,0.0,0.0
