TIMESTAMP,STOSMO_OPEN_PRICE_USD,STOSMO_HIGH_PRICE_USD,STOSMO_LOW_PRICE_USD,STOSMO_CLOSE_PRICE_USD,STOSMO_VOLUME_USD,STOSMO_DIVIDENDS_USD,STOSMO_STOCK_SPLITS_USD
2024-02-15 00:00:00+00:00,1.8905290365219116,1.8982470035552979,1.8892300128936768,1.8959920406341553,318176,0.0,0.0
2024-02-16 00:00:00+00:00,1.8962889909744263,1.9092199802398682,1.8693549633026123,1.9044970273971558,105990,0.0,0.0
2024-02-17 00:00:00+00:00,1.9044970273971558,1.9187500476837158,1.8712639808654785,1.8970860242843628,112876,0.0,0.0
2024-02-18 00:00:00+00:00,1.8970860242843628,1.9398930072784424,1.8970860242843628,1.9336440563201904,34058,0.0,0.0
2024-02-19 00:00:00+00:00,1.9336440563201904,1.9579490423202515,1.9119720458984375,1.9452379941940308,47498,0.0,0.0
2024-02-20 00:00:00+00:00,1.9452379941940308,1.9456150531768799,1.8517099618911743,1.9170279502868652,183316,0.0,0.0
2024-02-21 00:00:00+00:00,1.9170279502868652,1.9170279502868652,1.8249939680099487,1.851243019104004,124168,0.0,0.0
2024-02-22 00:00:00+00:00,1.851243019104004,1.8537800312042236,1.8211690187454224,1.835576057434082,29838,0.0,0.0
2024-02-23 00:00:00+00:00,1.835576057434082,1.8405389785766602,1.8158299922943115,1.8271019458770752,67157,0.0,0.0
2024-02-24 00:00:00+00:00,1.8271019458770752,1.8800859451293945,1.8179349899291992,1.8800859451293945,187901,0.0,0.0
2024-02-25 00:00:00+00:00,1.8800859451293945,1.8932069540023804,1.8739169836044312,1.8817520141601562,96569,0.0,0.0
2024-02-26 00:00:00+00:00,1.8817520141601562,1.9353710412979126,1.846632957458496,1.91765296459198,566159,0.0,0.0
2024-02-27 00:00:00+00:00,1.91765296459198,1.9554179906845093,1.9014300107955933,1.9149810075759888,127364,0.0,0.0
2024-02-28 00:00:00+00:00,1.9149810075759888,1.9588069915771484,1.8479379415512085,1.898177981376648,155057,0.0,0.0
2024-02-29 00:00:00+00:00,1.898177981376648,1.9633289575576782,1.84990394115448,1.8713150024414062,168510,0.0,0.0
2024-03-01 00:00:00+00:00,1.869899034500122,1.9119080305099487,1.8687299489974976,1.9093719720840454,161424,0.0,0.0
2024-03-02 00:00:00+00:00,1.9093719720840454,1.9222040176391602,1.8931469917297363,1.9054280519485474,117788,0.0,0.0
2024-03-03 00:00:00+00:00,1.9054280519485474,1.9184679985046387,1.8879790306091309,1.903709053993225,63233,0.0,0.0
2024-03-04 00:00:00+00:00,1.903709053993225,1.9428850412368774,1.8906539678573608,1.902825951576233,274578,0.0,0.0
2024-03-05 00:00:00+00:00,1.902825951576233,1.9196979999542236,1.7653019428253174,1.8117849826812744,242849,0.0,0.0
2024-03-06 00:00:00+00:00,1.8117849826812744,2.117969036102295,1.7921340465545654,2.1148951053619385,355528,0.0,0.0
2024-03-07 00:00:00+00:00,2.1148951053619385,2.1642959117889404,2.070957899093628,2.091658115386963,771613,0.0,0.0
2024-03-08 00:00:00+00:00,2.091658115386963,2.0958919525146484,1.9769320487976074,1.9917579889297485,51918,0.0,0.0
2024-03-09 00:00:00+00:00,1.9932149648666382,2.034698009490967,1.9801019430160522,2.0060980319976807,253335,0.0,0.0
2024-03-10 00:00:00+00:00,2.0060980319976807,2.008575916290283,1.938742995262146,1.9453480243682861,164210,0.0,0.0
2024-03-11 00:00:00+00:00,1.9453480243682861,2.015155076980591,1.9257609844207764,2.004383087158203,496689,0.0,0.0
2024-03-12 00:00:00+00:00,2.004383087158203,2.038954019546509,1.9171409606933594,1.9721770286560059,356335,0.0,0.0
