TIMESTAMP,YYAVAX_OPEN_PRICE_USD,YYAVAX_HIGH_PRICE_USD,YYAVAX_LOW_PRICE_USD,YYAVAX_CLOSE_PRICE_USD,YYAVAX_VOLUME_USD,YYAVAX_DIVIDENDS_USD,YYAVAX_STOCK_SPLITS_USD
2022-09-10 00:00:00+00:00,21.19409942626953,21.30910873413086,21.037189483642578,21.186376571655273,13020,0.0,0.0
2022-09-11 00:00:00+00:00,21.186342239379883,21.468303680419922,20.627288818359375,21.168018341064453,18341,0.0,0.0
2022-09-12 00:00:00+00:00,21.16819953918457,22.446821212768555,20.788917541503906,22.031763076782227,34137,0.0,0.0
2022-09-13 00:00:00+00:00,22.03204917907715,22.324260711669922,19.600704193115234,19.607393264770508,33481,0.0,0.0
2022-09-14 00:00:00+00:00,19.603347778320312,19.786527633666992,19.07649040222168,19.719099044799805,23583,0.0,0.0
2022-09-15 00:00:00+00:00,19.719064712524414,19.86245346069336,18.710628509521484,18.71508026123047,29255,0.0,0.0
2022-09-16 00:00:00+00:00,18.715360641479492,18.802663803100586,18.194746017456055,18.475507736206055,12949,0.0,0.0
2022-09-17 00:00:00+00:00,18.474761962890625,19.545568466186523,17.009370803833008,18.98459243774414,69045,0.0,0.0
2022-09-18 00:00:00+00:00,18.9863338470459,19.247716903686523,17.163192749023438,17.27699851989746,30168,0.0,0.0
2022-09-19 00:00:00+00:00,17.275646209716797,17.869054794311523,16.96280860900879,17.865190505981445,15438,0.0,0.0
2022-09-20 00:00:00+00:00,17.86566162109375,17.869216918945312,17.177743911743164,17.180465698242188,11149,0.0,0.0
2022-09-21 00:00:00+00:00,17.17991828918457,18.398380279541016,16.791847229003906,17.111984252929688,26267,0.0,0.0
2022-09-22 00:00:00+00:00,17.1123046875,18.386821746826172,17.02007484436035,18.273231506347656,16684,0.0,0.0
2022-09-23 00:00:00+00:00,18.27372169494629,18.65997314453125,17.810596466064453,18.605403900146484,22399,0.0,0.0
2022-09-24 00:00:00+00:00,18.605754852294922,18.665700912475586,18.17223358154297,18.174800872802734,7132,0.0,0.0
2022-09-25 00:00:00+00:00,18.174654006958008,18.374000549316406,17.816991806030273,17.926298141479492,5354,0.0,0.0
2022-09-26 00:00:00+00:00,17.927705764770508,18.125938415527344,17.5877685546875,18.125938415527344,12687,0.0,0.0
2022-09-27 00:00:00+00:00,18.12676429748535,19.010971069335938,17.63407325744629,17.872190475463867,19233,0.0,0.0
2022-09-28 00:00:00+00:00,17.8709716796875,17.977710723876953,17.359331130981445,17.827817916870117,11238,0.0,0.0
2022-09-29 00:00:00+00:00,17.828800201416016,17.911649703979492,17.512672424316406,17.85799217224121,4843,0.0,0.0
2022-09-30 00:00:00+00:00,17.855405807495117,18.27482795715332,17.651227951049805,17.655147552490234,11668,0.0,0.0
