TIMESTAMP,TOKERO_OPEN_PRICE_USD,TOKERO_HIGH_PRICE_USD,TOKERO_LOW_PRICE_USD,TOKERO_CLOSE_PRICE_USD,TOKERO_VOLUME_USD,TOKERO_DIVIDENDS_USD,TOKERO_STOCK_SPLITS_USD
2025-05-02 00:00:00+00:00,0.06549599766731262,0.4847089946269989,0.06270100176334381,0.18804199993610382,140782,0.0,0.0
2025-05-03 00:00:00+00:00,0.18804199993610382,0.22719399631023407,0.141402006149292,0.20528599619865417,228022,0.0,0.0
2025-05-04 00:00:00+00:00,0.20528599619865417,0.2417220026254654,0.1979449987411499,0.2107820063829422,245283,0.0,0.0
2025-05-05 00:00:00+00:00,0.2096630036830902,0.21640600264072418,0.08995000272989273,0.09056899696588516,281940,0.0,0.0
2025-05-06 00:00:00+00:00,0.09056899696588516,0.17651699483394623,0.07560499757528305,0.14273299276828766,271431,0.0,0.0
2025-05-07 00:00:00+00:00,0.14273299276828766,0.16824300587177277,0.13074900209903717,0.14071600139141083,449433,0.0,0.0
2025-05-08 00:00:00+00:00,0.14051899313926697,0.19425900280475616,0.1374170035123825,0.19425900280475616,337021,0.0,0.0
2025-05-09 00:00:00+00:00,0.1932239979505539,0.23092299699783325,0.17920799553394318,0.19351400434970856,276890,0.0,0.0
2025-05-10 00:00:00+00:00,0.19457100331783295,0.206386998295784,0.1764490008354187,0.19132299721240997,370618,0.0,0.0
2025-05-11 00:00:00+00:00,0.19218400120735168,0.20273199677467346,0.1773509979248047,0.1932390034198761,384067,0.0,0.0
2025-05-12 00:00:00+00:00,0.1932390034198761,0.20328499376773834,0.17381499707698822,0.1822669953107834,362824,0.0,0.0
2025-05-13 00:00:00+00:00,0.18323500454425812,0.18339499831199646,0.14025600254535675,0.156810000538826,301930,0.0,0.0
2025-05-14 00:00:00+00:00,0.1560239940881729,0.1572290062904358,0.11772199720144272,0.13287299871444702,227143,0.0,0.0
2025-05-15 00:00:00+00:00,0.13215099275112152,0.15276899933815002,0.13205400109291077,0.1479800045490265,300218,0.0,0.0
2025-05-16 00:00:00+00:00,0.1474040001630783,0.1530430018901825,0.145456001162529,0.14695200324058533,357347,0.0,0.0
2025-05-17 00:00:00+00:00,0.14621800184249878,0.1494079977273941,0.14373600482940674,0.1459919959306717,326230,0.0,0.0
2025-05-18 00:00:00+00:00,0.14526399970054626,0.1551789939403534,0.1439650058746338,0.15254899859428406,261585,0.0,0.0
2025-05-19 00:00:00+00:00,0.15254899859428406,0.15254899859428406,0.13966700434684753,0.1458590030670166,240060,0.0,0.0
2025-05-20 00:00:00+00:00,0.1465959995985031,0.15201899409294128,0.14378200471401215,0.14776599407196045,167744,0.0,0.0
2025-05-21 00:00:00+00:00,0.14702899754047394,0.1504170000553131,0.13759200274944305,0.14455799758434296,189571,0.0,0.0
2025-05-22 00:00:00+00:00,0.14383499324321747,0.2034890055656433,0.1432110071182251,0.20101599395275116,355969,0.0,0.0
2025-05-23 00:00:00+00:00,0.2009350061416626,0.22802400588989258,0.17852599918842316,0.22036899626255035,296586,0.0,0.0
2025-05-24 00:00:00+00:00,0.22155900299549103,0.2570819854736328,0.21887700259685516,0.2519240081310272,274470,0.0,0.0
2025-05-25 00:00:00+00:00,0.25185298919677734,0.29435598850250244,0.24002300202846527,0.29435598850250244,285601,0.0,0.0
2025-05-26 00:00:00+00:00,0.29288598895072937,0.3151479959487915,0.23163899779319763,0.2339780032634735,278389,0.0,0.0
2025-05-27 00:00:00+00:00,0.23277899622917175,0.24356399476528168,0.22711899876594543,0.23998600244522095,271760,0.0,0.0
2025-05-28 00:00:00+00:00,0.23881499469280243,0.24086600542068481,0.2113489955663681,0.21618300676345825,276411,0.0,0.0
2025-05-29 00:00:00+00:00,0.2162189930677414,0.21988900005817413,0.20754599571228027,0.20928099751472473,271441,0.0,0.0
2025-05-30 00:00:00+00:00,0.20928099751472473,0.21037399768829346,0.18982699513435364,0.19053800404071808,272982,0.0,0.0
2025-05-31 00:00:00+00:00,0.19149300456047058,0.19364400207996368,0.1857369989156723,0.19084900617599487,260980,0.0,0.0
2025-06-01 00:00:00+00:00,0.1908680945634842,0.1918695718050003,0.17840737104415894,0.18429560959339142,196550,0.0,0.0
