TIMESTAMP,WALLET_OPEN_PRICE_USD,WALLET_HIGH_PRICE_USD,WALLET_LOW_PRICE_USD,WALLET_CLOSE_PRICE_USD,WALLET_VOLUME_USD,WALLET_DIVIDENDS_USD,WALLET_STOCK_SPLITS_USD
2022-01-30 00:00:00+00:00,0.15006600320339203,0.15905800461769104,0.08111800253391266,0.08269999921321869,1318667,0.0,0.0
2022-01-31 00:00:00+00:00,0.08351600170135498,0.12120600044727325,0.0723859965801239,0.10336299985647202,540026,0.0,0.0
2022-02-01 00:00:00+00:00,0.10336299985647202,0.17508000135421753,0.09871800243854523,0.17107200622558594,501418,0.0,0.0
2022-02-02 00:00:00+00:00,0.16999800503253937,0.19010299444198608,0.14837999641895294,0.16806399822235107,231770,0.0,0.0
2022-02-03 00:00:00+00:00,0.16982799768447876,0.19207799434661865,0.142644003033638,0.17969100177288055,157218,0.0,0.0
2022-02-04 00:00:00+00:00,0.17969200015068054,0.20064300298690796,0.1586489975452423,0.19152800738811493,218886,0.0,0.0
2022-02-05 00:00:00+00:00,0.19152800738811493,0.19389300048351288,0.16653500497341156,0.1721010059118271,90254,0.0,0.0
2022-02-06 00:00:00+00:00,0.17121200263500214,0.17230699956417084,0.1586569994688034,0.15898799896240234,37800,0.0,0.0
2022-02-07 00:00:00+00:00,0.15898700058460236,0.20012499392032623,0.14247000217437744,0.17802399396896362,186093,0.0,0.0
2022-02-08 00:00:00+00:00,0.17802399396896362,0.17813199758529663,0.14664800465106964,0.14949800074100494,85374,0.0,0.0
2022-02-09 00:00:00+00:00,0.1494790017604828,0.1531430035829544,0.1368660032749176,0.14280499517917633,68618,0.0,0.0
2022-02-10 00:00:00+00:00,0.14280299842357635,0.14281299710273743,0.13476400077342987,0.13985499739646912,39804,0.0,0.0
2022-02-11 00:00:00+00:00,0.1398559957742691,0.15560400485992432,0.1368580013513565,0.14415599405765533,88239,0.0,0.0
2022-02-12 00:00:00+00:00,0.14415499567985535,0.1455329954624176,0.1391569972038269,0.14033399522304535,26899,0.0,0.0
2022-02-13 00:00:00+00:00,0.14033399522304535,0.1431809961795807,0.13612100481987,0.1411210000514984,32704,0.0,0.0
2022-02-14 00:00:00+00:00,0.14112000167369843,0.15423500537872314,0.1389160007238388,0.15261100232601166,39876,0.0,0.0
