TIMESTAMP,THREE_OPEN_PRICE_USD,THREE_HIGH_PRICE_USD,THREE_LOW_PRICE_USD,THREE_CLOSE_PRICE_USD,THREE_VOLUME_USD,THREE_DIVIDENDS_USD,THREE_STOCK_SPLITS_USD
2024-05-01 00:00:00+00:00,0.11464300006628036,0.12650899589061737,0.09494200348854065,0.12086600065231323,909531,0.0,0.0
2024-05-02 00:00:00+00:00,0.12008299678564072,0.18888500332832336,0.1110130026936531,0.1874389946460724,1440571,0.0,0.0
2024-05-03 00:00:00+00:00,0.1684350073337555,0.31230899691581726,0.1566610038280487,0.28271499276161194,3049887,0.0,0.0
2024-05-04 00:00:00+00:00,0.260670006275177,0.3844580054283142,0.2506830096244812,0.37602901458740234,2368959,0.0,0.0
2024-05-05 00:00:00+00:00,0.37650200724601746,0.4600299894809723,0.2746730148792267,0.2854509949684143,2283018,0.0,0.0
2024-05-06 00:00:00+00:00,0.2953689992427826,0.40233099460601807,0.27483099699020386,0.3659670054912567,2009035,0.0,0.0
2024-05-07 00:00:00+00:00,0.3659670054912567,0.4460130035877228,0.3200330138206482,0.4052579998970032,2549402,0.0,0.0
2024-05-08 00:00:00+00:00,0.3343439996242523,0.3442069888114929,0.2549799978733063,0.2714579999446869,1107219,0.0,0.0
2024-05-09 00:00:00+00:00,0.2714579999446869,0.3301849961280823,0.2711080014705658,0.28957799077033997,703072,0.0,0.0
2024-05-10 00:00:00+00:00,0.28957799077033997,0.3345769941806793,0.26492199301719666,0.2823289930820465,868413,0.0,0.0
2024-05-11 00:00:00+00:00,0.3005470037460327,0.30473700165748596,0.2734369933605194,0.28276100754737854,397637,0.0,0.0
2024-05-12 00:00:00+00:00,0.28604501485824585,0.28672298789024353,0.1978749930858612,0.2189060002565384,666100,0.0,0.0
2024-05-13 00:00:00+00:00,0.23180800676345825,0.23489199578762054,0.17527000606060028,0.20412200689315796,796631,0.0,0.0
2024-05-14 00:00:00+00:00,0.20151099562644958,0.2060759961605072,0.14510700106620789,0.16391000151634216,1836909,0.0,0.0
2024-05-15 00:00:00+00:00,0.16391000151634216,0.2313690036535263,0.1529330015182495,0.19239699840545654,1734494,0.0,0.0
2024-05-16 00:00:00+00:00,0.19289399683475494,0.2391819953918457,0.18390299379825592,0.22436699271202087,1378900,0.0,0.0
2024-05-17 00:00:00+00:00,0.22396500408649445,0.2987369894981384,0.22243399918079376,0.2592799961566925,1530601,0.0,0.0
2024-05-18 00:00:00+00:00,0.2695479989051819,0.28158000111579895,0.22166100144386292,0.22869299352169037,459654,0.0,0.0
2024-05-19 00:00:00+00:00,0.2324579954147339,0.23676399886608124,0.21622499823570251,0.21816299855709076,444110,0.0,0.0
2024-05-20 00:00:00+00:00,0.2128559947013855,0.22370700538158417,0.18191300332546234,0.21889199316501617,1096661,0.0,0.0
2024-05-21 00:00:00+00:00,0.21889199316501617,0.2577289938926697,0.21262399852275848,0.23412500321865082,1556657,0.0,0.0
2024-05-22 00:00:00+00:00,0.23412500321865082,0.2598409950733185,0.200423002243042,0.21629300713539124,1530786,0.0,0.0
2024-05-23 00:00:00+00:00,0.21629300713539124,0.22224299609661102,0.19337600469589233,0.19880199432373047,788575,0.0,0.0
2024-05-24 00:00:00+00:00,0.19833600521087646,0.2315240055322647,0.17993800342082977,0.21708300709724426,1404893,0.0,0.0
2024-05-25 00:00:00+00:00,0.21708300709724426,0.22694699466228485,0.1898919939994812,0.21736599504947662,1073788,0.0,0.0
2024-05-26 00:00:00+00:00,0.21727299690246582,0.22035500407218933,0.18013300001621246,0.18258200585842133,272291,0.0,0.0
2024-05-27 00:00:00+00:00,0.18159300088882446,0.21358799934387207,0.17178499698638916,0.18338100612163544,248451,0.0,0.0
2024-05-28 00:00:00+00:00,0.1828169971704483,0.2053470015525818,0.172093003988266,0.17765800654888153,343001,0.0,0.0
2024-05-29 00:00:00+00:00,0.17494000494480133,0.21088699996471405,0.16617299616336823,0.19466499984264374,297818,0.0,0.0
2024-05-30 00:00:00+00:00,0.2001270055770874,0.2412790060043335,0.18495500087738037,0.22355200350284576,218853,0.0,0.0
2024-05-31 00:00:00+00:00,0.22158199548721313,0.24643799662590027,0.22044500708580017,0.23905999958515167,172266,0.0,0.0
2024-06-01 00:00:00+00:00,0.23770399391651154,0.2455579936504364,0.19197699427604675,0.20539499819278717,224161,0.0,0.0
2024-06-02 00:00:00+00:00,0.20800800621509552,0.21238000690937042,0.17998600006103516,0.18660899996757507,137625,0.0,0.0
2024-06-03 00:00:00+00:00,0.18695299327373505,0.2094690054655075,0.18499399721622467,0.19397099316120148,132168,0.0,0.0
2024-06-04 00:00:00+00:00,0.1924320012331009,0.22164799273014069,0.18761900067329407,0.20813600718975067,135878,0.0,0.0
2024-06-05 00:00:00+00:00,0.20844799280166626,0.2759130001068115,0.2014089971780777,0.26084598898887634,228526,0.0,0.0
2024-06-06 00:00:00+00:00,0.26012900471687317,0.27257800102233887,0.21495400369167328,0.2252880036830902,190867,0.0,0.0
2024-06-07 00:00:00+00:00,0.22707299888134003,0.2566950023174286,0.2064419984817505,0.20951800048351288,121479,0.0,0.0
2024-06-08 00:00:00+00:00,0.20951800048351288,0.2232770025730133,0.20238299667835236,0.20726999640464783,77313,0.0,0.0
2024-06-09 00:00:00+00:00,0.20726999640464783,0.2245279997587204,0.2002590000629425,0.21129600703716278,52431,0.0,0.0
2024-06-10 00:00:00+00:00,0.21129600703716278,0.21929100155830383,0.18901899456977844,0.20434099435806274,237845,0.0,0.0
2024-06-11 00:00:00+00:00,0.20434099435806274,0.20501099526882172,0.17722700536251068,0.18944500386714935,200303,0.0,0.0
2024-06-12 00:00:00+00:00,0.18944500386714935,0.22087900340557098,0.1887580007314682,0.1941639930009842,183567,0.0,0.0
2024-06-13 00:00:00+00:00,0.1941639930009842,0.19486300647258759,0.16020700335502625,0.16160300374031067,141440,0.0,0.0
2024-06-14 00:00:00+00:00,0.16180400550365448,0.17147700488567352,0.1525990068912506,0.16113600134849548,165847,0.0,0.0
2024-06-15 00:00:00+00:00,0.16113600134849548,0.1972000002861023,0.1586659997701645,0.17377600073814392,97548,0.0,0.0
2024-06-16 00:00:00+00:00,0.17377600073814392,0.19017000496387482,0.16190800070762634,0.17408399283885956,156141,0.0,0.0
