TIMESTAMP,LBR_OPEN_PRICE_USD,LBR_HIGH_PRICE_USD,LBR_LOW_PRICE_USD,LBR_CLOSE_PRICE_USD,LBR_VOLUME_USD,LBR_DIVIDENDS_USD,LBR_STOCK_SPLITS_USD
2022-01-22 00:00:00+00:00,,,,0.0,30322,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,20918,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,32768,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,27441,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,25550,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,24703,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,25123,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,21475,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,30270,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,23066,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,32919,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,29701,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,28663,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,29191,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,15599,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,21544,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,24066,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,30734,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,15760,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,19872,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,25925,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,23985,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,29405,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,21574,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,38251,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,28214,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,21715,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,26613,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,16034,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,24664,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,29334,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,25514,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,22529,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,33536,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,25076,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,16563,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,30886,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,34898,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,30257,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,21950,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,22659,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,31425,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,16072,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,5611,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,34822,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,31930,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,20873,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,27947,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,23161,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,16781,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,8026,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,28938,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,23644,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,29101,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,6825,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,15693,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,668,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,19479,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,28156,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,17059,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,6752,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,21805,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,14193,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,20040,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,32158,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,23103,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,8507,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,25961,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,28760,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,21146,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,22744,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,31412,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,17691,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,25129,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,15359,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,25104,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,20470,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,19277,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,38182,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,31104,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,2209,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,3849,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,3197,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,691,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,925,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1379,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,1915,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1341,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,1560,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,2269,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,1009,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,301,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,312,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,1915,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,2223,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,1063,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,715,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,323,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,1264,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,1520,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,511,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,504,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,402,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,158,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,201,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,380,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1759,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1888,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,332,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,275,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,196,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1247,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,4765,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,3619,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,207,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,375,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,511,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,151,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,385,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,284,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,196,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,235,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,125,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,122,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,256,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,135,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,698,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,761,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,142,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,288,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,302,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,301,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,332,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,364,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,439,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,817,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,161,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,138,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,121,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,326,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,233,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,135,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,331,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,258,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,168,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,3253,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,90,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,526,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,338,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,137,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,245,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,122,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,376,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,353,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,673,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,751,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,1805,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,142,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,68,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,409,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,197,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,2475,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,1131,0.0,0.0
