,XMR
ZEC,0.6457642713024181
DASH,0.6392743180323537
ETH,0.6244295460355175
BTC,0.6240432872488908
LTC,0.5990104967952143
ETC,0.5492368959313145
IOTA,0.528288036512808
QTUM,0.526239453860278
XLM,0.5004536357915625
XRP,0.4736670906579431
GNO,0.4452809770341722
DCR,0.4362384906910757
BAT,0.3447028579422536
DOGE,0.3426443981872314
USDT,0.0114979289494291
