TIMESTAMP,SEXY_OPEN_PRICE_USD,SEXY_HIGH_PRICE_USD,SEXY_LOW_PRICE_USD,SEXY_CLOSE_PRICE_USD,SEXY_VOLUME_USD,SEXY_DIVIDENDS_USD,SEXY_STOCK_SPLITS_USD
2023-11-17 00:00:00+00:00,0.29845699667930603,0.3298279941082001,0.26129698753356934,0.27768799662590027,390974,0.0,0.0
2023-11-18 00:00:00+00:00,0.27793198823928833,0.2910909950733185,0.2111479938030243,0.2895149886608124,251831,0.0,0.0
2023-11-19 00:00:00+00:00,0.28949201107025146,0.4221009910106659,0.2549790143966675,0.2549790143966675,538136,0.0,0.0
2023-11-20 00:00:00+00:00,0.256195992231369,0.38434699177742004,0.2560169994831085,0.30800101161003113,479651,0.0,0.0
2023-11-21 00:00:00+00:00,0.30801498889923096,0.316303014755249,0.25858399271965027,0.27003300189971924,166740,0.0,0.0
2023-11-22 00:00:00+00:00,0.269881010055542,0.2840229868888855,0.20235200226306915,0.27153199911117554,271470,0.0,0.0
2023-11-23 00:00:00+00:00,0.27327901124954224,0.29449400305747986,0.24523800611495972,0.2700999975204468,123911,0.0,0.0
2023-11-24 00:00:00+00:00,0.27013498544692993,0.35985100269317627,0.24289000034332275,0.2944580018520355,315810,0.0,0.0
2023-11-25 00:00:00+00:00,0.29442399740219116,0.35346001386642456,0.2358040064573288,0.30611899495124817,1284517,0.0,0.0
2023-11-26 00:00:00+00:00,0.3061319887638092,0.3560580015182495,0.26318100094795227,0.2780289947986603,492247,0.0,0.0
2023-11-27 00:00:00+00:00,0.27807000279426575,0.2954370081424713,0.24068400263786316,0.2551270127296448,264429,0.0,0.0
2023-11-28 00:00:00+00:00,0.25511598587036133,0.31205400824546814,0.19957700371742249,0.25174999237060547,498409,0.0,0.0
2023-11-29 00:00:00+00:00,0.2516610026359558,0.2594960033893585,0.18279799818992615,0.1931609958410263,495588,0.0,0.0
2023-11-30 00:00:00+00:00,0.19269999861717224,0.3038020133972168,0.192672997713089,0.26982301473617554,562701,0.0,0.0
2023-12-01 00:00:00+00:00,0.2698099911212921,0.336463987827301,0.2674669921398163,0.2840670049190521,310619,0.0,0.0
2023-12-02 00:00:00+00:00,0.284060001373291,0.28507399559020996,0.23309700191020966,0.25794199109077454,194675,0.0,0.0
2023-12-03 00:00:00+00:00,0.2579610049724579,0.2736339867115021,0.22357100248336792,0.2532159984111786,148181,0.0,0.0
2023-12-04 00:00:00+00:00,0.2533929944038391,0.26109200716018677,0.2244510054588318,0.24682000279426575,178200,0.0,0.0
2023-12-05 00:00:00+00:00,0.2579430043697357,0.2620849907398224,0.2217860072851181,0.2302590012550354,166549,0.0,0.0
2023-12-06 00:00:00+00:00,0.2302040010690689,0.27969199419021606,0.2286369949579239,0.27638399600982666,126124,0.0,0.0
2023-12-07 00:00:00+00:00,0.2763560116291046,0.3441210091114044,0.25490400195121765,0.3039340078830719,383356,0.0,0.0
2023-12-08 00:00:00+00:00,0.3039419949054718,0.5025960206985474,0.2826420068740845,0.49170398712158203,686901,0.0,0.0
2023-12-09 00:00:00+00:00,0.49169299006462097,0.49170801043510437,0.38698500394821167,0.46350499987602234,321211,0.0,0.0
2023-12-10 00:00:00+00:00,0.4635089933872223,0.4996579885482788,0.43094000220298767,0.43534401059150696,332519,0.0,0.0
2023-12-11 00:00:00+00:00,0.4353640079498291,0.49928000569343567,0.39093801379203796,0.4534670114517212,409549,0.0,0.0
