TIMESTAMP,SAFEMARS_OPEN_PRICE_USD,SAFEMARS_HIGH_PRICE_USD,SAFEMARS_LOW_PRICE_USD,SAFEMARS_CLOSE_PRICE_USD,SAFEMARS_VOLUME_USD,SAFEMARS_DIVIDENDS_USD,SAFEMARS_STOCK_SPLITS_USD
2021-03-26 00:00:00+00:00,,,,0.0,2506647,0.0,0.0
2021-03-27 00:00:00+00:00,,,,0.0,2424295,0.0,0.0
2021-03-28 00:00:00+00:00,,,,0.0,1055156,0.0,0.0
2021-03-29 00:00:00+00:00,,,,0.0,931299,0.0,0.0
2021-03-30 00:00:00+00:00,,,,0.0,402929,0.0,0.0
2021-03-31 00:00:00+00:00,,,,0.0,1052254,0.0,0.0
2021-04-01 00:00:00+00:00,,,,0.0,583934,0.0,0.0
2021-04-02 00:00:00+00:00,,,,0.0,742749,0.0,0.0
2021-04-03 00:00:00+00:00,,,,0.0,5927698,0.0,0.0
2021-04-04 00:00:00+00:00,,,,0.0,9747708,0.0,0.0
2021-04-05 00:00:00+00:00,,,,0.0,4757420,0.0,0.0
2021-04-06 00:00:00+00:00,,,,0.0,2513300,0.0,0.0
2021-04-07 00:00:00+00:00,,,,0.0,1722627,0.0,0.0
2021-04-08 00:00:00+00:00,,,,0.0,1413519,0.0,0.0
2021-04-09 00:00:00+00:00,,,,0.0,1626712,0.0,0.0
2021-04-10 00:00:00+00:00,,,,0.0,1163041,0.0,0.0
2021-04-11 00:00:00+00:00,,,,0.0,1033046,0.0,0.0
2021-04-12 00:00:00+00:00,,,,0.0,1138039,0.0,0.0
2021-04-13 00:00:00+00:00,,,,0.0,976120,0.0,0.0
2021-04-14 00:00:00+00:00,,,,0.0,799678,0.0,0.0
2021-04-15 00:00:00+00:00,,,,0.0,617980,0.0,0.0
2021-04-16 00:00:00+00:00,,,,0.0,516699,0.0,0.0
2021-04-17 00:00:00+00:00,,,,0.0,676002,0.0,0.0
2021-04-18 00:00:00+00:00,,,,0.0,601772,0.0,0.0
2021-04-19 00:00:00+00:00,,,,0.0,4865445,0.0,0.0
2021-04-20 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,32754191,0.0,0.0
2021-04-21 00:00:00+00:00,,,,0.0,14160548,0.0,0.0
2021-04-22 00:00:00+00:00,,,,0.0,17377312,0.0,0.0
2021-04-23 00:00:00+00:00,,,,0.0,9908279,0.0,0.0
2021-04-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,14950189,0.0,0.0
2021-04-25 00:00:00+00:00,,,,0.0,7921367,0.0,0.0
2021-04-26 00:00:00+00:00,,,,0.0,6877506,0.0,0.0
2021-04-27 00:00:00+00:00,,,,0.0,6857746,0.0,0.0
2021-04-28 00:00:00+00:00,,,,0.0,4632658,0.0,0.0
2021-04-29 00:00:00+00:00,,,,0.0,3352392,0.0,0.0
2021-04-30 00:00:00+00:00,,,,0.0,3317522,0.0,0.0
2021-05-01 00:00:00+00:00,,,,0.0,3031428,0.0,0.0
2021-05-02 00:00:00+00:00,,,,0.0,3379930,0.0,0.0
2021-05-03 00:00:00+00:00,,,,0.0,2417320,0.0,0.0
2021-05-04 00:00:00+00:00,,,,0.0,2976521,0.0,0.0
2021-05-05 00:00:00+00:00,,,,0.0,2648173,0.0,0.0
2021-05-06 00:00:00+00:00,,,,0.0,16219613,0.0,0.0
2021-05-07 00:00:00+00:00,,,,0.0,10987972,0.0,0.0
2021-05-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,61407932,0.0,0.0
2021-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,68761293,0.0,0.0
2021-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,87347223,0.0,0.0
2021-05-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,122620120,0.0,0.0
2021-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44133621,0.0,0.0
2021-05-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,25593225,0.0,0.0
2021-05-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22989794,0.0,0.0
2021-05-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10473185,0.0,0.0
2021-05-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,9587730,0.0,0.0
2021-05-17 00:00:00+00:00,,,,0.0,6463266,0.0,0.0
2021-05-18 00:00:00+00:00,,,,0.0,8222590,0.0,0.0
2021-05-19 00:00:00+00:00,,,,0.0,12341214,0.0,0.0
2021-05-20 00:00:00+00:00,,,,0.0,6763068,0.0,0.0
2021-05-21 00:00:00+00:00,,,,0.0,4353833,0.0,0.0
2021-05-22 00:00:00+00:00,,,,0.0,1987176,0.0,0.0
2021-05-23 00:00:00+00:00,,,,0.0,4959419,0.0,0.0
2021-05-24 00:00:00+00:00,,,,0.0,4634990,0.0,0.0
2021-05-25 00:00:00+00:00,,,,0.0,2883126,0.0,0.0
2021-05-26 00:00:00+00:00,,,,0.0,3081570,0.0,0.0
2021-05-27 00:00:00+00:00,,,,0.0,2235831,0.0,0.0
2021-05-28 00:00:00+00:00,,,,0.0,2117507,0.0,0.0
2021-05-29 00:00:00+00:00,,,,0.0,1394207,0.0,0.0
2021-05-30 00:00:00+00:00,,,,0.0,1616774,0.0,0.0
2021-05-31 00:00:00+00:00,,,,0.0,1826094,0.0,0.0
2021-06-01 00:00:00+00:00,,,,0.0,1743207,0.0,0.0
2021-06-02 00:00:00+00:00,,,,0.0,2373927,0.0,0.0
2021-06-03 00:00:00+00:00,,,,0.0,2424708,0.0,0.0
2021-06-04 00:00:00+00:00,,,,0.0,1968731,0.0,0.0
2021-06-05 00:00:00+00:00,,,,0.0,1370213,0.0,0.0
2021-06-06 00:00:00+00:00,,,,0.0,804138,0.0,0.0
2021-06-07 00:00:00+00:00,,,,0.0,1149138,0.0,0.0
2021-06-08 00:00:00+00:00,,,,0.0,1749108,0.0,0.0
2021-06-09 00:00:00+00:00,,,,0.0,1113607,0.0,0.0
2021-06-10 00:00:00+00:00,,,,0.0,896093,0.0,0.0
2021-06-11 00:00:00+00:00,,,,0.0,786190,0.0,0.0
2021-06-12 00:00:00+00:00,,,,0.0,694685,0.0,0.0
2021-06-13 00:00:00+00:00,,,,0.0,752888,0.0,0.0
2021-06-14 00:00:00+00:00,,,,0.0,689675,0.0,0.0
2021-06-15 00:00:00+00:00,,,,0.0,809671,0.0,0.0
2021-06-16 00:00:00+00:00,,,,0.0,776854,0.0,0.0
2021-06-17 00:00:00+00:00,,,,0.0,546150,0.0,0.0
2021-06-18 00:00:00+00:00,,,,0.0,554696,0.0,0.0
2021-06-19 00:00:00+00:00,,,,0.0,600802,0.0,0.0
2021-06-20 00:00:00+00:00,,,,0.0,599686,0.0,0.0
2021-06-21 00:00:00+00:00,,,,0.0,722950,0.0,0.0
2021-06-22 00:00:00+00:00,,,,0.0,1005683,0.0,0.0
2021-06-23 00:00:00+00:00,,,,0.0,937121,0.0,0.0
2021-06-24 00:00:00+00:00,,,,0.0,620088,0.0,0.0
2021-06-25 00:00:00+00:00,,,,0.0,800824,0.0,0.0
2021-06-26 00:00:00+00:00,,,,0.0,252585,0.0,0.0
2021-06-27 00:00:00+00:00,,,,0.0,232609,0.0,0.0
2021-06-28 00:00:00+00:00,,,,0.0,292391,0.0,0.0
2021-06-29 00:00:00+00:00,,,,0.0,357285,0.0,0.0
2021-06-30 00:00:00+00:00,,,,0.0,388562,0.0,0.0
2021-07-01 00:00:00+00:00,,,,0.0,269711,0.0,0.0
2021-07-02 00:00:00+00:00,,,,0.0,288949,0.0,0.0
2021-07-03 00:00:00+00:00,,,,0.0,347517,0.0,0.0
2021-07-04 00:00:00+00:00,,,,0.0,385342,0.0,0.0
2021-07-05 00:00:00+00:00,,,,0.0,360289,0.0,0.0
2021-07-06 00:00:00+00:00,,,,0.0,381306,0.0,0.0
2021-07-07 00:00:00+00:00,,,,0.0,300579,0.0,0.0
2021-07-08 00:00:00+00:00,,,,0.0,304339,0.0,0.0
2021-07-09 00:00:00+00:00,,,,0.0,223351,0.0,0.0
2021-07-10 00:00:00+00:00,,,,0.0,238172,0.0,0.0
2021-07-11 00:00:00+00:00,,,,0.0,365720,0.0,0.0
2021-07-12 00:00:00+00:00,,,,0.0,1387429,0.0,0.0
2021-07-13 00:00:00+00:00,,,,0.0,1121498,0.0,0.0
2021-07-14 00:00:00+00:00,,,,0.0,441516,0.0,0.0
2021-07-15 00:00:00+00:00,,,,0.0,272880,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,277300,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,219148,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,565861,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,575852,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,480356,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,479195,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,282126,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,269807,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,399744,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,289237,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,583835,0.0,0.0
2021-07-27 00:00:00+00:00,,,,0.0,466999,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,345027,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,675524,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,815289,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,837741,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,2088068,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,2138468,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,1278931,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,1053033,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,1039671,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,1104637,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,1817294,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,1549454,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,1630733,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,1419607,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,1597355,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,1399088,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,1443052,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,1336315,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,2190083,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,2909694,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,1415583,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,1198471,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,1094527,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,1441539,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,1268364,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,1172736,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,1611607,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,1319059,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,1243510,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,1328411,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,1154392,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,1166902,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,1072519,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,1132054,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,1219187,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,1208788,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,1164408,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,1083067,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,1239335,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,1327781,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,1075426,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,1251152,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,924223,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,847451,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,834873,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,757549,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,941439,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,864418,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,693761,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,972430,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,885208,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,849537,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,702803,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,682789,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,842568,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,738443,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,621401,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,545694,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,222303,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,527765,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,792776,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,1030371,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,262656,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,386556,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,412405,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,354496,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,217666,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,207006,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,472550,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,642733,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,1220909,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,1534564,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,614060,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,703024,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,807481,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,628188,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,528866,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,1021093,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,2441862,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,1418385,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,542036,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,357415,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,494583,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,733229,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,633033,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,547510,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,491893,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,547292,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,1016782,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,1112458,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,1551345,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,6918969,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,9052713,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,16056270,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,15018292,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,9277361,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,4178067,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,3924384,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,4821723,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,2994712,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,3206611,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,1725166,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,1343615,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,1508548,0.0,0.0
