TIMESTAMP,LPL_OPEN_PRICE_USD,LPL_HIGH_PRICE_USD,LPL_LOW_PRICE_USD,LPL_CLOSE_PRICE_USD,LPL_VOLUME_USD,LPL_DIVIDENDS_USD,LPL_STOCK_SPLITS_USD
2021-04-01 00:00:00+00:00,16.088031768798828,17.82251739501953,13.993790626525879,15.656229972839355,7540673,0.0,0.0
2021-04-02 00:00:00+00:00,15.684432029724121,15.969938278198242,13.935779571533203,14.733367919921875,3868613,0.0,0.0
2021-04-03 00:00:00+00:00,14.741859436035156,14.774810791015625,12.96628475189209,13.238966941833496,3799637,0.0,0.0
2021-04-04 00:00:00+00:00,13.225967407226562,13.63302993774414,11.219176292419434,12.461600303649902,1306649,0.0,0.0
2021-04-05 00:00:00+00:00,12.458754539489746,12.98197078704834,10.740899085998535,12.3455171585083,1948842,0.0,0.0
2021-04-06 00:00:00+00:00,12.350488662719727,13.091504096984863,11.548410415649414,12.273466110229492,1588770,0.0,0.0
2021-04-07 00:00:00+00:00,12.271404266357422,12.320751190185547,9.899106979370117,10.20711898803711,1722229,0.0,0.0
2021-04-08 00:00:00+00:00,10.1875,10.938582420349121,8.528532981872559,10.839837074279785,2205860,0.0,0.0
2021-04-09 00:00:00+00:00,10.83836555480957,11.037160873413086,5.5017499923706055,8.518672943115234,3124572,0.0,0.0
2021-04-10 00:00:00+00:00,8.518436431884766,9.45237922668457,6.580383777618408,7.0313568115234375,2580590,0.0,0.0
2021-04-11 00:00:00+00:00,7.031768798828125,7.506168842315674,6.609165191650391,6.9240288734436035,1223280,0.0,0.0
2021-04-12 00:00:00+00:00,6.927020072937012,9.608906745910645,6.860989093780518,8.922769546508789,1520403,0.0,0.0
2021-04-13 00:00:00+00:00,8.928325653076172,8.928325653076172,7.977582931518555,8.080560684204102,878406,0.0,0.0
2021-04-14 00:00:00+00:00,8.086012840270996,8.409356117248535,7.031432151794434,7.689396858215332,929780,0.0,0.0
2021-04-15 00:00:00+00:00,7.6896209716796875,8.382643699645996,7.4552001953125,7.547576904296875,669546,0.0,0.0
2021-04-16 00:00:00+00:00,7.547688007354736,8.495843887329102,7.33997917175293,7.642149925231934,804688,0.0,0.0
2021-04-17 00:00:00+00:00,7.641668796539307,8.022875785827637,7.130259990692139,7.130259990692139,616864,0.0,0.0
2021-04-18 00:00:00+00:00,7.1255011558532715,7.672769069671631,6.232663154602051,7.577980041503906,586659,0.0,0.0
2021-04-19 00:00:00+00:00,7.584907054901123,7.854769229888916,6.44448709487915,6.771233081817627,475588,0.0,0.0
2021-04-20 00:00:00+00:00,6.778396129608154,6.925631999969482,6.022377967834473,6.758932113647461,382493,0.0,0.0
2021-04-21 00:00:00+00:00,6.765313148498535,7.136408805847168,6.024663925170898,6.45635986328125,649948,0.0,0.0
2021-04-22 00:00:00+00:00,6.462551116943359,6.905436038970947,5.9124040603637695,5.997229099273682,616101,0.0,0.0
2021-04-23 00:00:00+00:00,5.996057987213135,6.152528762817383,5.058893203735352,5.72396993637085,659597,0.0,0.0
2021-04-24 00:00:00+00:00,5.722689151763916,5.722689151763916,4.819793224334717,4.823016166687012,599520,0.0,0.0
2021-04-25 00:00:00+00:00,4.8264899253845215,6.380001068115234,4.169577121734619,5.270043849945068,1278621,0.0,0.0
2021-04-26 00:00:00+00:00,5.270823955535889,5.925640106201172,5.263670921325684,5.758056163787842,600481,0.0,0.0
2021-04-27 00:00:00+00:00,5.756394863128662,6.06918478012085,4.866292953491211,5.205319881439209,463221,0.0,0.0
2021-04-28 00:00:00+00:00,5.205358028411865,5.579166889190674,4.300559043884277,5.23447322845459,887585,0.0,0.0
2021-04-29 00:00:00+00:00,5.234889030456543,5.332071781158447,3.5198440551757812,4.703186988830566,1058348,0.0,0.0
2021-04-30 00:00:00+00:00,4.705414772033691,5.595627784729004,4.650714874267578,5.595627784729004,359362,0.0,0.0
2021-05-01 00:00:00+00:00,5.596222877502441,6.763248920440674,5.449185848236084,6.3918681144714355,532449,0.0,0.0
2021-05-02 00:00:00+00:00,6.389712810516357,6.416478157043457,5.081707000732422,5.610595226287842,641359,0.0,0.0
2021-05-03 00:00:00+00:00,5.65012788772583,6.159910202026367,5.17478609085083,5.5955610275268555,660801,0.0,0.0
2021-05-04 00:00:00+00:00,5.60175895690918,6.182902812957764,4.765603065490723,5.512770175933838,612847,0.0,0.0
2021-05-05 00:00:00+00:00,5.529336929321289,6.615071773529053,5.490047931671143,5.788755893707275,603376,0.0,0.0
2021-05-06 00:00:00+00:00,5.792593002319336,6.4559478759765625,5.468935012817383,5.753599166870117,446124,0.0,0.0
2021-05-07 00:00:00+00:00,5.757532119750977,6.173325061798096,5.199790954589844,5.767241954803467,437473,0.0,0.0
2021-05-08 00:00:00+00:00,5.766857147216797,5.908119201660156,4.964072227478027,5.111111164093018,637466,0.0,0.0
2021-05-09 00:00:00+00:00,5.108911037445068,5.632110118865967,4.978067874908447,5.368247032165527,391369,0.0,0.0
2021-05-10 00:00:00+00:00,5.356427192687988,5.566923141479492,4.633730888366699,4.932190895080566,347937,0.0,0.0
2021-05-11 00:00:00+00:00,4.931268215179443,5.177373886108398,4.526199817657471,5.110256195068359,262988,0.0,0.0
2021-05-12 00:00:00+00:00,5.1071271896362305,5.636382102966309,4.18164587020874,4.18164587020874,178914,0.0,0.0
2021-05-13 00:00:00+00:00,4.137638092041016,4.932750225067139,3.9607810974121094,4.655148983001709,456301,0.0,0.0
2021-05-14 00:00:00+00:00,4.652599811553955,6.4288787841796875,4.388564109802246,5.578165054321289,794819,0.0,0.0
2021-05-15 00:00:00+00:00,5.57650089263916,6.989075183868408,5.560441017150879,6.100925922393799,595454,0.0,0.0
2021-05-16 00:00:00+00:00,6.090496063232422,6.208134174346924,4.950149059295654,5.267541885375977,257566,0.0,0.0
