TIMESTAMP,POX_OPEN_PRICE_USD,POX_HIGH_PRICE_USD,POX_LOW_PRICE_USD,POX_CLOSE_PRICE_USD,POX_VOLUME_USD,POX_DIVIDENDS_USD,POX_STOCK_SPLITS_USD
2020-08-24 00:00:00+00:00,0.2638010084629059,0.26592299342155457,0.24761900305747986,0.260250985622406,1396,0.0,0.0
2020-08-25 00:00:00+00:00,0.26017001271247864,0.26405099034309387,0.2464980036020279,0.2499600052833557,850,0.0,0.0
2020-08-26 00:00:00+00:00,0.2496509999036789,0.2600789964199066,0.24825699627399445,0.2526420056819916,1180,0.0,0.0
2020-08-27 00:00:00+00:00,0.25255998969078064,0.26121100783348083,0.24983499944210052,0.255281001329422,912,0.0,0.0
2020-08-28 00:00:00+00:00,0.2552889883518219,0.3922699987888336,0.25513699650764465,0.3918760120868683,1108,0.0,0.0
2020-08-29 00:00:00+00:00,0.3919509947299957,0.39373400807380676,0.288659006357193,0.32183000445365906,632,0.0,0.0
2020-08-30 00:00:00+00:00,0.3216420114040375,0.37154799699783325,0.2680389881134033,0.35122600197792053,1646,0.0,0.0
2020-08-31 00:00:00+00:00,0.35131898522377014,0.3531379997730255,0.2699039876461029,0.3267410099506378,323,0.0,0.0
2020-09-01 00:00:00+00:00,0.3266339898109436,0.35765600204467773,0.25742799043655396,0.2625580132007599,1724,0.0,0.0
2020-09-02 00:00:00+00:00,0.26256901025772095,0.2858380079269409,0.25565800070762634,0.2564060091972351,1079,0.0,0.0
2020-09-03 00:00:00+00:00,0.2562969923019409,0.2697780132293701,0.2236510068178177,0.2448980063199997,212,0.0,0.0
2020-09-04 00:00:00+00:00,0.24500100314617157,0.2973819971084595,0.10262800008058548,0.29362499713897705,533,0.0,0.0
2020-09-05 00:00:00+00:00,0.2935670018196106,0.29580798745155334,0.272707998752594,0.2793070077896118,495,0.0,0.0
2020-09-06 00:00:00+00:00,0.27957800030708313,0.28158000111579895,0.1012289971113205,0.25658801198005676,1356,0.0,0.0
